picID	 fileAB	 fileAC	 ;
"F48_P27_RP"	"DavidBeckham2.bmp"	"Alhambra2.bmp"	;
"F34_P20_RP"	"DanielRadcliffe1.bmp"	"GoldenGateBridge1.bmp"	;
"F44_P22_RP"	"WillSmith1.bmp"	"TimeSquare2.bmp"	;
"F11_P3_C"	"MotherTeresa2.bmp"	"Akropolis2.bmp"	;
"F37_P18_RP"	"BillClinton1.bmp"	"Petra1.bmp"	;
"F42_P29_RP"	"Madonna1.bmp"	"StatueOfLiberty2.bmp"	;
"F47_P24_RP"	"ElvisPresley1.bmp"	"ChichenItza2.bmp"	;
"F8_P1_C"	"TomHanks1.bmp"	"Alcatraz2.bmp"	;
"F40_P23_RP"	"JuliaRoberts1.bmp"	"GizehPyramids2.bmp"	;
"F45_P15_RP"	"MahadmaGandhi2.bmp"	"Stonehenge1.bmp"	;
"F38_P17_RP"	"RodSteward2.bmp"	"EiffelTower1.bmp"	;
"F10_P5_C"	"HughGrant2.bmp"	"MountRushmore1.bmp"	;
"F32_O18_RP"	"DanielCraig2.bmp"	"Stapler2.bmp"	;
"F31_O29_RP"	"AlbertEinstein1.bmp"	"Canoe1.bmp"	;
"F36_O22_RP"	"MickJagger2.bmp"	"Globe2.bmp"	;
"F9_O1_C"	"WhoopiGoldberg2.bmp"	"Telephone1.bmp"	;
"F35_O25_RP"	"JudiDench2.bmp"	"Sock2.bmp"	;
"F39_O24_RP"	"MargaretThatcher1.bmp"	"Necklace1.bmp"	;
"F46_O27_RP"	"ScarlettJohansson2.bmp"	"Fan1.bmp"	;
"F12_O4_C"	"QueenElisabeth1.bmp"	"Football1.bmp"	;
"F43_O23_RP"	"GeorgeBush1.bmp"	"Pillows1.bmp"	;
"F41_O13_RP"	"PrinceWilliam1.bmp"	"Binoculars1.bmp"	;
"F33_O20_RP"	"MichaelJackson1.bmp"	"Wheelchair2.bmp"	;
"F7_O6_C"	"RobbieWilliams2.bmp"	"Wineglass2.bmp"	;
"P37_F23_RP"	"AngkorWat2.bmp"	"CharlieChaplin2.bmp"	;
"P44_F16_RP"	"Louvre2.bmp"	"EltonJohn2.bmp"	;
"P38_F30_RP"	"GreatWall1.bmp"	"NikolaSarkozy1.bmp"	;
