picID	 fileAB	 fileAC	 ;
"F39_P9_RP"	"MargaretThatcher1.bmp"	"Atomium2.bmp"	;
"F44_P8_RP"	"WillSmith1.bmp"	"BrandenburgGate1.bmp"	;
"F43_P7_RP"	"GeorgeBush2.bmp"	"AyersRock2.bmp"	;
"F21_P18_C"	"KateWinslet2.bmp"	"Petra2.bmp"	;
"F35_P12_RP"	"JudiDench2.bmp"	"SistineChapel1.bmp"	;
"F41_P28_RP"	"PrinceWilliam2.bmp"	"MontSaintMichel2.bmp"	;
"F46_P4_RP"	"ScarlettJohansson2.bmp"	"DoverCliffs1.bmp"	;
"F24_P15_C"	"AmyWinehouse2.bmp"	"Stonehenge2.bmp"	;
"F37_P27_RP"	"BillClinton1.bmp"	"Alhambra2.bmp"	;
"F45_P6_RP"	"MahadmaGandhi1.bmp"	"KingsCollege1.bmp"	;
"F40_P25_RP"	"JuliaRoberts1.bmp"	"SaharaDesert1.bmp"	;
"F22_P16_C"	"WayneRooney2.bmp"	"LeaningTower1.bmp"	;
"F33_O6_RP"	"MichaelJackson2.bmp"	"Wineglass1.bmp"	;
"F34_O1_RP"	"DanielRadcliffe1.bmp"	"Telephone2.bmp"	;
"F47_O9_RP"	"ElvisPresley2.bmp"	"Shoe2.bmp"	;
"F19_O16_C"	"JackNicholson2.bmp"	"Razor1.bmp"	;
"F32_O10_RP"	"DanielCraig1.bmp"	"Broom2.bmp"	;
"F38_O3_RP"	"RodSteward2.bmp"	"Scale2.bmp"	;
"F36_O5_RP"	"MickJagger2.bmp"	"Torch1.bmp"	;
"F20_O13_C"	"GeorgeClooney1.bmp"	"Binoculars2.bmp"	;
"F31_O28_RP"	"AlbertEinstein1.bmp"	"Suitcase2.bmp"	;
"F42_O25_RP"	"Madonna1.bmp"	"Sock2.bmp"	;
"F48_O29_RP"	"DavidBeckham1.bmp"	"Canoe1.bmp"	;
"F23_O17_C"	"CharlieChaplin2.bmp"	"Belt1.bmp"	;
"P45_F6_RP"	"MountFuji2.bmp"	"JenniferLopez2.bmp"	;
"P39_F11_RP"	"NotreDame1.bmp"	"MotherTeresa2.bmp"	;
"P41_F29_RP"	"HollywoodSign2.bmp"	"PierceBrosnan1.bmp"	;
"P24_F17_C"	"ChichenItza2.bmp"	"MerylStreep1.bmp"	;
"P32_F3_RP"	"TowerBridge2.bmp"	"BillGates2.bmp"	;
"P33_F27_RP"	"Mecca1.bmp"	"KateMoss1.bmp"	;
