picID	 fileAB	 fileAC	 ;
"F23_P7_RP"	"CharlieChaplin2.bmp"	"AyersRock2.bmp"	;
"F38_P8_RP"	"RodSteward2.bmp"	"BrandenburgGate2.bmp"	;
"F22_P18_RP"	"WayneRooney2.bmp"	"Petra2.bmp"	;
"F31_P29_C"	"AlbertEinstein2.bmp"	"StatueOfLiberty2.bmp"	;
"F43_P17_RP"	"GeorgeBush2.bmp"	"EiffelTower2.bmp"	;
"F19_P16_RP"	"JackNicholson1.bmp"	"LeaningTower2.bmp"	;
"F46_P11_RP"	"ScarlettJohansson2.bmp"	"WhiteHouse2.bmp"	;
"F36_P26_C"	"MickJagger1.bmp"	"RialtoBridge2.bmp"	;
"F37_P4_RP"	"BillClinton1.bmp"	"DoverCliffs2.bmp"	;
"F47_P10_RP"	"ElvisPresley1.bmp"	"RedSquare1.bmp"	;
"F41_P13_RP"	"PrinceWilliam2.bmp"	"BigBen1.bmp"	;
"F33_P27_C"	"MichaelJackson1.bmp"	"Alhambra2.bmp"	;
"F48_O13_RP"	"DavidBeckham1.bmp"	"Binoculars2.bmp"	;
"F42_O6_RP"	"Madonna1.bmp"	"Wineglass2.bmp"	;
"F40_O8_RP"	"JuliaRoberts1.bmp"	"Ladder1.bmp"	;
"F32_O25_C"	"DanielCraig1.bmp"	"Sock2.bmp"	;
"F21_O11_RP"	"KateWinslet2.bmp"	"Watch1.bmp"	;
"F20_O10_RP"	"GeorgeClooney2.bmp"	"Broom2.bmp"	;
"F44_O18_RP"	"WillSmith1.bmp"	"Stapler2.bmp"	;
"F34_O27_C"	"DanielRadcliffe2.bmp"	"Fan2.bmp"	;
"F39_O15_RP"	"MargaretThatcher1.bmp"	"FryingPan1.bmp"	;
"F45_O3_RP"	"MahadmaGandhi1.bmp"	"Scale1.bmp"	;
"F24_O14_RP"	"AmyWinehouse2.bmp"	"Hammock2.bmp"	;
"F35_O29_C"	"JudiDench2.bmp"	"Canoe1.bmp"	;
"P22_F1_RP"	"TimeSquare2.bmp"	"LeonardoDiCaprio1.bmp"	;
"P37_F2_RP"	"AngkorWat1.bmp"	"MarilynMonroe2.bmp"	;
"P20_F6_RP"	"GoldenGateBridge1.bmp"	"JenniferLopez2.bmp"	;
"P32_F27_C"	"TowerBridge2.bmp"	"KateMoss2.bmp"	;
"P47_F5_RP"	"SagradaFamilia2.bmp"	"TomCruise2.bmp"	;
"P24_F17_RP"	"ChichenItza2.bmp"	"MerylStreep1.bmp"	;
"P19_F11_RP"	"TajMahal2.bmp"	"MotherTeresa1.bmp"	;
"P34_F29_C"	"NeuschwansteinCastle1.bmp"	"PierceBrosnan2.bmp"	;
"P43_F3_RP"	"MachuPicchu1.bmp"	"BillGates2.bmp"	;
"P42_F7_RP"	"ChristTheRedeemer1.bmp"	"RobbieWilliams1.bmp"	;
"P48_F15_RP"	"GrandCanyon2.bmp"	"FidelCastro1.bmp"	;
"P35_F25_C"	"PotalaPalace2.bmp"	"BritneySpears1.bmp"	;
"P38_O1_RP"	"GreatWall1.bmp"	"Telephone2.bmp"	;
"P44_O9_RP"	"Louvre2.bmp"	"Shoe2.bmp"	;
"P23_O17_RP"	"GizehPyramids1.bmp"	"Belt2.bmp"	;
"P33_O28_C"	"Mecca2.bmp"	"Suitcase2.bmp"	;
"P41_O4_RP"	"HollywoodSign1.bmp"	"Football1.bmp"	;
"P45_O12_RP"	"MountFuji2.bmp"	"Goggles1.bmp"	;
"P40_O5_RP"	"RapaNui1.bmp"	"Torch1.bmp"	;
"P31_O26_C"	"NiagaraFalls1.bmp"	"Lightbulb2.bmp"	;
"P39_O2_RP"	"NotreDame1.bmp"	"Bed2.bmp"	;
"P21_O16_RP"	"HagiaSophia1.bmp"	"Razor2.bmp"	;
"P46_O7_RP"	"Versailles1.bmp"	"Headphones1.bmp"	;
"P36_O30_C"	"SydneyOpera1.bmp"	"Umbrella1.bmp"	;
