picID	 fileAB	 fileAC	 ;
"F33_P26_RP"	"MichaelJackson2.bmp"	"RialtoBridge1.bmp"	;
"F41_P19_RP"	"PrinceWilliam2.bmp"	"TajMahal1.bmp"	;
"F34_P23_RP"	"DanielRadcliffe1.bmp"	"GizehPyramids2.bmp"	;
"F7_P3_C"	"RobbieWilliams2.bmp"	"Akropolis2.bmp"	;
"F46_P24_RP"	"ScarlettJohansson1.bmp"	"ChichenItza1.bmp"	;
"F39_P22_RP"	"MargaretThatcher2.bmp"	"TimeSquare2.bmp"	;
"F47_P14_RP"	"ElvisPresley2.bmp"	"MountEverest2.bmp"	;
"F11_P1_C"	"MotherTeresa2.bmp"	"Alcatraz2.bmp"	;
"F36_P18_RP"	"MickJagger1.bmp"	"Petra2.bmp"	;
"F38_P27_RP"	"RodSteward2.bmp"	"Alhambra1.bmp"	;
"F42_P15_RP"	"Madonna2.bmp"	"Stonehenge1.bmp"	;
"F8_P5_C"	"TomHanks1.bmp"	"MountRushmore2.bmp"	;
"F43_O13_RP"	"GeorgeBush2.bmp"	"Binoculars2.bmp"	;
"F32_O19_RP"	"DanielCraig1.bmp"	"Microscope1.bmp"	;
"F37_O16_RP"	"BillClinton2.bmp"	"Razor1.bmp"	;
"F10_O4_C"	"HughGrant2.bmp"	"Football1.bmp"	;
"F45_O26_RP"	"MahadmaGandhi2.bmp"	"Lightbulb1.bmp"	;
"F48_O30_RP"	"DavidBeckham1.bmp"	"Umbrella2.bmp"	;
"F40_O21_RP"	"JuliaRoberts1.bmp"	"RemoteControl2.bmp"	;
"F9_O1_C"	"WhoopiGoldberg1.bmp"	"Telephone1.bmp"	;
"F31_O29_RP"	"AlbertEinstein1.bmp"	"Canoe1.bmp"	;
"F35_O15_RP"	"JudiDench2.bmp"	"FryingPan1.bmp"	;
"F44_O25_RP"	"WillSmith1.bmp"	"Sock1.bmp"	;
"F12_O2_C"	"QueenElisabeth2.bmp"	"Bed1.bmp"	;
"P34_F28_RP"	"NeuschwansteinCastle1.bmp"	"BarackObama2.bmp"	;
"P36_F29_RP"	"SydneyOpera1.bmp"	"PierceBrosnan2.bmp"	;
"P37_F14_RP"	"AngkorWat1.bmp"	"JohnLennon2.bmp"	;
"P12_F6_C"	"SistineChapel2.bmp"	"JenniferLopez1.bmp"	;
"P33_F24_RP"	"Mecca1.bmp"	"AmyWinehouse2.bmp"	;
"P44_F25_RP"	"Louvre2.bmp"	"BritneySpears1.bmp"	;
"P32_F16_RP"	"TowerBridge2.bmp"	"EltonJohn1.bmp"	;
"P7_F5_C"	"AyersRock1.bmp"	"TomCruise2.bmp"	;
"P46_F21_RP"	"Versailles2.bmp"	"KateWinslet1.bmp"	;
"P35_F30_RP"	"PotalaPalace1.bmp"	"NikolaSarkozy2.bmp"	;
"P40_F15_RP"	"RapaNui1.bmp"	"FidelCastro1.bmp"	;
"P10_F2_C"	"RedSquare2.bmp"	"MarilynMonroe2.bmp"	;
"P38_O18_RP"	"GreatWall2.bmp"	"Stapler1.bmp"	;
"P42_O22_RP"	"ChristTheRedeemer2.bmp"	"Globe2.bmp"	;
"P47_O14_RP"	"SagradaFamilia1.bmp"	"Hammock2.bmp"	;
"P9_O6_C"	"Atomium1.bmp"	"Wineglass2.bmp"	;
"P31_O28_RP"	"NiagaraFalls1.bmp"	"Suitcase1.bmp"	;
"P41_O17_RP"	"HollywoodSign2.bmp"	"Belt1.bmp"	;
"P48_O24_RP"	"GrandCanyon1.bmp"	"Necklace2.bmp"	;
"P8_O3_C"	"BrandenburgGate1.bmp"	"Scale2.bmp"	;
"P39_O23_RP"	"NotreDame2.bmp"	"Pillows1.bmp"	;
"P43_O27_RP"	"MachuPicchu2.bmp"	"Fan1.bmp"	;
