Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
12,1,1,3,NaN,NaN,2,NaN,2.488786e+00,NaN,0,0,1,1
12,2,1,81,NaN,NaN,1,NaN,5.186891e-01,NaN,1,0,2,1
12,3,1,94,NaN,NaN,1,NaN,3.793202e-01,NaN,1,0,2,1
12,4,1,32,NaN,NaN,1,NaN,4.208867e-01,NaN,2,0,1,1
12,5,1,121,NaN,NaN,1,NaN,5.968322e-01,NaN,2,0,3,1
12,6,1,76,NaN,NaN,1,NaN,3.262500e-01,NaN,1,0,2,1
12,7,1,119,NaN,NaN,1,NaN,4.820540e-01,NaN,0,0,3,1
12,8,1,44,NaN,NaN,2,NaN,7.997058e-01,NaN,1,0,1,1
12,9,1,58,NaN,NaN,1,NaN,6.163757e-01,NaN,0,0,2,1
12,10,1,97,NaN,NaN,2,NaN,6.168879e-01,NaN,0,0,3,1
12,11,1,126,NaN,NaN,2,NaN,3.939272e-01,NaN,1,0,3,1
12,12,1,111,NaN,NaN,1,NaN,4.189488e-01,NaN,2,0,3,1
12,13,1,41,NaN,NaN,1,NaN,2.990050e-01,NaN,1,1,1,1
12,14,1,33,NaN,NaN,1,NaN,2.956725e-01,NaN,0,0,1,1
12,15,1,26,NaN,NaN,1,NaN,2.607511e-01,NaN,2,1,1,1
12,16,1,60,NaN,NaN,1,NaN,3.794581e-01,NaN,1,0,2,1
12,17,1,28,NaN,NaN,1,NaN,2.771752e-01,NaN,1,0,1,1
12,18,1,4,NaN,NaN,1,NaN,3.313761e-01,NaN,0,0,1,1
12,19,1,52,NaN,NaN,1,NaN,3.105156e-01,NaN,2,0,2,1
12,20,1,62,NaN,NaN,1,NaN,3.315165e-01,NaN,0,0,2,1
12,21,1,35,NaN,NaN,2,NaN,3.993080e-01,NaN,2,0,1,1
12,22,1,38,NaN,NaN,1,NaN,4.169924e-01,NaN,0,1,1,1
12,23,1,91,NaN,NaN,1,NaN,3.690955e-01,NaN,0,0,2,1
12,24,1,123,NaN,NaN,1,NaN,2.907191e-01,NaN,2,0,3,1
12,25,1,72,NaN,NaN,1,NaN,4.242448e-01,NaN,0,0,2,1
12,26,1,136,NaN,NaN,1,NaN,2.800127e-01,NaN,0,0,3,1
12,27,1,10,NaN,NaN,1,NaN,2.694849e-01,NaN,0,1,1,1
12,28,1,2,NaN,NaN,1,NaN,5.400948e-01,NaN,2,0,1,1
12,29,1,140,NaN,NaN,1,NaN,3.203434e-01,NaN,0,0,3,1
12,30,1,137,NaN,NaN,1,NaN,2.843829e-01,NaN,0,1,3,1
