Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
30,1,1,94,NaN,NaN,1,NaN,9.091104e-01,NaN,1,0,2,1
30,2,1,108,NaN,NaN,1,NaN,8.792060e-01,NaN,2,1,3,1
30,3,1,107,NaN,NaN,1,NaN,1.100408e-01,NaN,2,1,3,1
30,4,1,64,NaN,NaN,1,NaN,1.068085e+00,NaN,1,0,2,1
30,5,1,90,NaN,NaN,1,NaN,9.795837e-01,NaN,2,0,2,1
30,6,1,114,NaN,NaN,1,NaN,1.462518e+00,NaN,0,0,3,1
30,7,1,99,NaN,NaN,2,NaN,2.437743e+00,NaN,0,1,3,1
30,8,1,127,NaN,NaN,1,NaN,7.024441e-01,NaN,0,0,3,1
30,9,1,2,NaN,NaN,1,NaN,7.002476e-01,NaN,2,1,1,1
30,10,1,61,NaN,NaN,1,NaN,8.025692e-01,NaN,0,0,2,1
30,11,1,35,NaN,NaN,2,NaN,4.212665e+00,NaN,0,0,1,1
30,12,1,43,NaN,NaN,1,NaN,9.739589e-01,NaN,2,0,1,1
30,13,1,100,NaN,NaN,1,NaN,4.812275e-01,NaN,1,0,3,1
30,14,1,27,NaN,NaN,1,NaN,4.241860e-01,NaN,0,0,1,1
30,15,1,97,NaN,NaN,1,NaN,2.337484e+00,NaN,0,0,3,1
30,16,1,71,NaN,NaN,1,NaN,5.180203e-01,NaN,0,0,2,1
30,17,1,126,NaN,NaN,1,NaN,1.475065e+00,NaN,1,0,3,1
30,18,1,85,NaN,NaN,1,NaN,7.867300e-01,NaN,1,0,2,1
30,19,1,20,NaN,NaN,1,NaN,1.165104e+00,NaN,2,0,1,1
30,20,1,22,NaN,NaN,2,NaN,1.137400e+00,NaN,0,0,1,1
30,21,1,5,NaN,NaN,1,NaN,5.572981e-01,NaN,1,0,1,1
30,22,1,5,NaN,NaN,1,NaN,4.889861e-01,NaN,0,0,1,1
30,23,1,14,NaN,NaN,1,NaN,3.516632e-01,NaN,1,0,1,1
30,24,1,8,NaN,NaN,1,NaN,4.843452e-01,NaN,0,0,1,1
30,25,1,52,NaN,NaN,1,NaN,4.911587e-01,NaN,2,0,2,1
30,26,1,109,NaN,NaN,1,NaN,7.617082e-01,NaN,1,0,3,1
30,27,1,83,NaN,NaN,1,NaN,4.213607e-01,NaN,2,0,2,1
30,28,1,104,NaN,NaN,1,NaN,2.358158e+00,NaN,2,0,3,1
30,29,1,96,NaN,NaN,1,NaN,1.097890e+00,NaN,1,0,2,1
30,30,1,121,NaN,NaN,1,NaN,7.992228e+00,NaN,2,0,3,1
30,31,1,72,NaN,NaN,1,NaN,5.866897e-01,NaN,0,0,2,1
30,32,1,36,NaN,NaN,2,NaN,1.389262e+00,NaN,1,0,1,1
30,33,1,125,NaN,NaN,1,NaN,5.998180e-01,NaN,0,0,3,1
30,34,1,74,NaN,NaN,1,NaN,5.700446e-01,NaN,2,1,2,1
30,35,1,131,NaN,NaN,1,NaN,1.573055e+00,NaN,1,1,3,1
30,36,1,86,NaN,NaN,2,NaN,5.367792e+00,NaN,2,0,2,1
30,37,1,115,NaN,NaN,2,NaN,7.018720e+00,NaN,0,0,3,1
30,38,1,137,NaN,NaN,1,NaN,1.436296e+00,NaN,2,0,3,1
30,39,1,76,NaN,NaN,1,NaN,7.008746e-01,NaN,0,0,2,1
30,40,1,28,NaN,NaN,2,NaN,2.971009e+00,NaN,1,1,1,1
30,41,1,131,NaN,NaN,1,NaN,1.206323e+00,NaN,0,1,3,1
30,42,1,56,NaN,NaN,1,NaN,8.292212e-03,NaN,0,0,2,1
30,43,1,92,NaN,NaN,1,NaN,4.338558e-01,NaN,1,1,2,1
30,44,1,15,NaN,NaN,1,NaN,3.162941e+00,NaN,1,1,1,1
30,45,1,15,NaN,NaN,1,NaN,2.238072e+00,NaN,0,1,1,1
30,46,1,37,NaN,NaN,1,NaN,1.462668e+00,NaN,2,0,1,1
30,47,1,11,NaN,NaN,1,NaN,5.980598e-01,NaN,2,1,1,1
30,48,1,65,NaN,NaN,1,NaN,5.766082e-01,NaN,2,0,2,1
30,49,1,40,NaN,NaN,1,NaN,4.595160e-01,NaN,2,0,1,1
30,50,1,57,NaN,NaN,1,NaN,1.264727e-04,NaN,0,0,2,1
30,51,1,13,NaN,NaN,1,NaN,1.293682e+00,NaN,2,0,1,1
30,52,1,127,NaN,NaN,1,NaN,5.404436e-01,NaN,2,0,3,1
30,53,1,137,NaN,NaN,1,NaN,3.208533e-01,NaN,0,0,3,1
30,54,1,98,NaN,NaN,1,NaN,4.464127e-01,NaN,2,0,3,1
30,55,1,134,NaN,NaN,1,NaN,9.745318e-01,NaN,2,0,3,1
30,56,1,49,NaN,NaN,1,NaN,4.100549e-01,NaN,0,0,2,1
30,57,1,114,NaN,NaN,1,NaN,1.027739e+00,NaN,2,0,3,1
