Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
52,1,1,120,NaN,NaN,1,NaN,3.042138e-01,NaN,0,0,3,1
52,2,1,64,NaN,NaN,1,NaN,1.408975e+00,NaN,2,0,2,1
52,3,1,68,NaN,NaN,1,NaN,1.714025e+00,NaN,2,0,2,1
52,4,1,131,NaN,NaN,2,NaN,2.614742e+00,NaN,2,0,3,1
52,5,1,76,NaN,NaN,1,NaN,2.478331e-01,NaN,2,1,2,1
52,6,1,26,NaN,NaN,1,NaN,2.229020e-01,NaN,1,0,1,1
52,7,1,69,NaN,NaN,1,NaN,1.983327e+00,NaN,1,0,2,1
52,8,1,43,NaN,NaN,1,NaN,2.561972e+00,NaN,2,0,1,1
52,9,1,94,NaN,NaN,1,NaN,1.508321e+00,NaN,0,0,2,1
52,10,1,96,NaN,NaN,1,NaN,1.417910e+00,NaN,0,0,2,1
52,11,1,97,NaN,NaN,1,NaN,1.546725e+00,NaN,2,0,3,1
52,12,1,37,NaN,NaN,2,NaN,9.019995e-01,NaN,0,1,1,1
52,13,1,53,NaN,NaN,1,NaN,1.883402e+00,NaN,0,1,2,1
52,14,1,71,NaN,NaN,1,NaN,2.713402e+00,NaN,0,0,2,1
52,15,1,135,NaN,NaN,1,NaN,1.918114e+00,NaN,2,0,3,1
52,16,1,38,NaN,NaN,1,NaN,1.458558e+00,NaN,0,0,1,1
52,17,1,95,NaN,NaN,1,NaN,1.074257e+00,NaN,0,0,2,1
52,18,1,118,NaN,NaN,1,NaN,7.609853e-01,NaN,0,0,3,1
52,19,1,35,NaN,NaN,1,NaN,1.060657e+00,NaN,0,0,1,1
52,20,1,138,NaN,NaN,1,NaN,6.114932e-01,NaN,0,1,3,1
52,21,1,70,NaN,NaN,1,NaN,7.802690e-01,NaN,0,0,2,1
52,22,1,23,NaN,NaN,1,NaN,5.903794e-01,NaN,0,0,1,1
52,23,1,5,NaN,NaN,1,NaN,7.207405e-01,NaN,0,1,1,1
52,24,1,93,NaN,NaN,1,NaN,7.335648e-01,NaN,0,1,2,1
52,25,1,139,NaN,NaN,1,NaN,3.933437e-01,NaN,0,0,3,1
52,26,1,41,NaN,NaN,2,NaN,4.433529e-01,NaN,0,0,1,1
52,27,1,105,NaN,NaN,2,NaN,1.035418e+00,NaN,2,1,3,1
52,28,1,77,NaN,NaN,1,NaN,7.076376e-01,NaN,2,1,2,1
52,29,1,52,NaN,NaN,1,NaN,5.296203e-01,NaN,1,0,2,1
52,30,1,106,NaN,NaN,1,NaN,9.887834e-01,NaN,1,0,3,1
52,31,1,28,NaN,NaN,1,NaN,7.911219e-01,NaN,0,0,1,1
52,32,1,110,NaN,NaN,1,NaN,9.847530e-01,NaN,1,0,3,1
52,33,1,86,NaN,NaN,1,NaN,8.269152e-01,NaN,1,0,2,1
52,34,1,98,NaN,NaN,2,NaN,5.394831e-01,NaN,0,1,3,1
52,35,1,8,NaN,NaN,1,NaN,6.316810e-01,NaN,2,1,1,1
52,36,1,81,NaN,NaN,1,NaN,8.474984e-01,NaN,2,0,2,1
52,37,1,55,NaN,NaN,1,NaN,5.353618e-01,NaN,2,0,2,1
52,38,1,24,NaN,NaN,2,NaN,6.592156e-01,NaN,0,1,1,1
52,39,1,109,NaN,NaN,1,NaN,5.626015e-01,NaN,0,0,3,1
52,40,1,89,NaN,NaN,1,NaN,5.570863e-01,NaN,0,0,2,1
52,41,1,42,NaN,NaN,1,NaN,3.534101e-01,NaN,2,0,1,1
52,42,1,17,NaN,NaN,1,NaN,2.999658e-01,NaN,1,0,1,1
52,43,1,19,NaN,NaN,2,NaN,4.893718e-01,NaN,0,0,1,1
52,44,1,131,NaN,NaN,2,NaN,6.634319e-01,NaN,0,0,3,1
52,45,1,142,NaN,NaN,1,NaN,7.022257e-01,NaN,2,1,3,1
52,46,1,99,NaN,NaN,2,NaN,7.321642e-01,NaN,2,1,3,1
52,47,1,93,NaN,NaN,1,NaN,7.765007e-01,NaN,2,1,2,1
52,48,1,142,NaN,NaN,1,NaN,3.542411e-01,NaN,0,1,3,1
52,49,1,106,NaN,NaN,1,NaN,4.375594e-01,NaN,0,0,3,1
52,50,1,46,NaN,NaN,1,NaN,1.565538e+00,NaN,2,0,1,1
52,51,1,72,NaN,NaN,1,NaN,1.024097e+00,NaN,1,0,2,1
52,52,1,108,NaN,NaN,2,NaN,5.527426e-01,NaN,0,0,3,1
52,53,1,132,NaN,NaN,2,NaN,6.601746e-01,NaN,0,0,3,1
52,54,1,15,NaN,NaN,1,NaN,4.434404e-01,NaN,0,0,1,1
52,55,1,122,NaN,NaN,2,NaN,6.277846e-01,NaN,1,0,3,1
52,56,1,80,NaN,NaN,1,NaN,1.164298e+00,NaN,0,1,2,1
52,57,1,44,NaN,NaN,1,NaN,1.927167e+00,NaN,0,1,1,1
52,58,1,61,NaN,NaN,1,NaN,8.037799e-01,NaN,1,0,2,1
52,59,1,109,NaN,NaN,1,NaN,4.695641e-01,NaN,2,0,3,1
52,60,1,24,NaN,NaN,1,NaN,9.169262e-01,NaN,2,1,1,1
52,61,1,18,NaN,NaN,2,NaN,4.166783e-01,NaN,0,0,1,1
52,62,1,13,NaN,NaN,1,NaN,2.972313e-01,NaN,0,1,1,1
52,63,1,55,NaN,NaN,1,NaN,1.028673e-01,NaN,0,0,2,1
52,64,1,120,NaN,NaN,1,NaN,3.960957e-01,NaN,2,0,3,1
52,65,1,49,NaN,NaN,1,NaN,2.349558e+00,NaN,2,0,2,1
52,66,1,2,NaN,NaN,1,NaN,4.886993e-01,NaN,0,0,1,1
52,67,1,2,NaN,NaN,1,NaN,5.988845e-01,NaN,2,0,1,1
52,68,1,30,NaN,NaN,2,NaN,4.087470e-01,NaN,1,0,1,1
52,69,1,118,NaN,NaN,1,NaN,6.339343e-01,NaN,1,0,3,1
52,70,1,95,NaN,NaN,1,NaN,6.976124e-01,NaN,1,0,2,1
52,71,1,30,NaN,NaN,1,NaN,6.229996e-01,NaN,0,0,1,1
52,72,1,143,NaN,NaN,1,NaN,9.036298e-01,NaN,1,0,3,1
52,73,1,29,NaN,NaN,1,NaN,5.734230e-01,NaN,2,0,1,1
52,74,1,88,NaN,NaN,1,NaN,7.201148e-01,NaN,2,0,2,1
52,75,1,97,NaN,NaN,1,NaN,3.885931e-01,NaN,0,0,3,1
52,76,1,81,NaN,NaN,1,NaN,4.943395e-01,NaN,0,0,2,1
52,77,1,16,NaN,NaN,1,NaN,2.038942e-01,NaN,2,0,1,1
52,78,1,140,NaN,NaN,1,NaN,4.935722e-01,NaN,1,0,3,1
52,79,1,124,NaN,NaN,2,NaN,4.915555e-01,NaN,0,0,3,1
52,80,1,65,NaN,NaN,1,NaN,4.735308e-01,NaN,1,0,2,1
52,81,1,67,NaN,NaN,1,NaN,8.322403e-01,NaN,2,0,2,1
52,82,1,129,NaN,NaN,2,NaN,5.362967e-01,NaN,0,0,3,1
52,83,1,39,NaN,NaN,2,NaN,7.640848e-01,NaN,2,0,1,1
52,84,1,103,NaN,NaN,1,NaN,7.271230e-01,NaN,2,1,3,1
52,85,1,10,NaN,NaN,1,NaN,6.435388e-01,NaN,0,0,1,1
52,86,1,29,NaN,NaN,1,NaN,5.238944e-01,NaN,0,0,1,1
52,87,1,125,NaN,NaN,1,NaN,4.726572e-01,NaN,2,0,3,1
52,88,1,6,NaN,NaN,1,NaN,5.427724e-01,NaN,1,0,1,1
52,89,1,74,NaN,NaN,1,NaN,7.070221e-01,NaN,0,0,2,1
52,90,1,128,NaN,NaN,1,NaN,7.843712e-01,NaN,0,0,3,1
52,91,1,75,NaN,NaN,1,NaN,3.308108e-01,NaN,0,0,2,1
52,92,1,104,NaN,NaN,1,NaN,1.150719e+00,NaN,2,0,3,1
52,93,1,122,NaN,NaN,1,NaN,1.041898e+00,NaN,0,0,3,1
52,94,1,62,NaN,NaN,1,NaN,6.098877e-01,NaN,0,1,2,1
52,95,1,110,NaN,NaN,1,NaN,4.515244e-01,NaN,0,0,3,1
52,96,1,41,NaN,NaN,2,NaN,5.225333e-01,NaN,1,0,1,1
52,97,1,32,NaN,NaN,1,NaN,8.396716e-01,NaN,2,0,1,1
52,98,1,126,NaN,NaN,2,NaN,7.032831e-01,NaN,2,0,3,1
52,99,1,138,NaN,NaN,1,NaN,3.729138e-01,NaN,2,1,3,1
52,100,1,50,NaN,NaN,1,NaN,6.237781e-01,NaN,0,0,2,1
52,101,1,36,NaN,NaN,2,NaN,6.880536e-01,NaN,0,0,1,1
52,102,1,10,NaN,NaN,1,NaN,6.068770e-01,NaN,1,0,1,1
52,103,1,92,NaN,NaN,1,NaN,6.714932e-01,NaN,0,0,2,1
52,104,1,69,NaN,NaN,1,NaN,4.380828e-01,NaN,0,0,2,1
52,105,1,62,NaN,NaN,1,NaN,5.825251e-01,NaN,1,1,2,1
52,106,1,121,NaN,NaN,1,NaN,5.283446e-01,NaN,0,1,3,1
52,107,1,65,NaN,NaN,1,NaN,5.162264e-01,NaN,0,0,2,1
52,108,1,89,NaN,NaN,1,NaN,3.051411e-01,NaN,2,0,2,1
52,109,1,130,NaN,NaN,2,NaN,4.224063e-01,NaN,0,0,3,1
52,110,1,99,NaN,NaN,2,NaN,9.913117e-01,NaN,0,1,3,1
52,111,1,31,NaN,NaN,1,NaN,4.091406e-01,NaN,0,0,1,1
52,112,1,94,NaN,NaN,1,NaN,8.587772e-01,NaN,1,0,2,1
52,113,1,68,NaN,NaN,1,NaN,5.379047e-01,NaN,0,0,2,1
52,114,1,9,NaN,NaN,1,NaN,4.383004e-01,NaN,1,1,1,1
52,115,1,54,NaN,NaN,1,NaN,5.899450e-01,NaN,0,0,2,1
52,116,1,127,NaN,NaN,1,NaN,5.201490e-01,NaN,0,0,3,1
52,117,1,34,NaN,NaN,1,NaN,9.247883e-01,NaN,0,1,1,1
52,118,1,101,NaN,NaN,2,NaN,4.414171e-01,NaN,2,0,3,1
52,119,1,4,NaN,NaN,1,NaN,4.095687e-01,NaN,2,0,1,1
52,120,1,144,NaN,NaN,1,NaN,4.108724e-01,NaN,1,0,3,1
52,121,1,80,NaN,NaN,1,NaN,7.165695e-01,NaN,1,1,2,1
52,122,1,43,NaN,NaN,2,NaN,6.488303e-01,NaN,0,0,1,1
52,123,1,37,NaN,NaN,1,NaN,6.806929e-01,NaN,1,1,1,1
52,124,1,71,NaN,NaN,1,NaN,5.427368e-01,NaN,2,0,2,1
52,125,1,12,NaN,NaN,1,NaN,8.184787e-01,NaN,1,0,1,1
52,126,1,91,NaN,NaN,1,NaN,8.112544e-01,NaN,0,1,2,1
52,127,1,117,NaN,NaN,1,NaN,6.281103e-01,NaN,0,0,3,1
52,128,1,115,NaN,NaN,2,NaN,7.237428e-01,NaN,2,1,3,1
52,129,1,125,NaN,NaN,1,NaN,3.768174e-01,NaN,0,0,3,1
52,130,1,7,NaN,NaN,1,NaN,6.036746e-01,NaN,0,1,1,1
52,131,1,143,NaN,NaN,1,NaN,5.406211e-01,NaN,0,0,3,1
52,132,1,8,NaN,NaN,1,NaN,5.129370e-01,NaN,0,1,1,1
52,133,1,82,NaN,NaN,1,NaN,5.335773e-01,NaN,0,0,2,1
52,134,1,130,NaN,NaN,2,NaN,6.264698e-01,NaN,1,0,3,1
52,135,1,137,NaN,NaN,1,NaN,6.102864e-01,NaN,2,0,3,1
52,136,1,64,NaN,NaN,1,NaN,3.634911e-01,NaN,0,0,2,1
52,137,1,139,NaN,NaN,1,NaN,4.784018e-01,NaN,1,0,3,1
52,138,1,40,NaN,NaN,1,NaN,6.283657e-01,NaN,2,0,1,1
52,139,1,5,NaN,NaN,1,NaN,4.607379e-01,NaN,1,1,1,1
52,140,1,33,NaN,NaN,1,NaN,4.999848e-01,NaN,0,0,1,1
52,141,1,31,NaN,NaN,1,NaN,4.088995e-01,NaN,2,0,1,1
52,142,1,78,NaN,NaN,2,NaN,1.010380e+00,NaN,1,0,2,1
52,143,1,21,NaN,NaN,1,NaN,5.402096e-01,NaN,0,0,1,1
52,144,1,123,NaN,NaN,1,NaN,4.639086e-01,NaN,1,0,3,1
52,145,1,136,NaN,NaN,1,NaN,6.866225e-01,NaN,0,0,3,1
52,146,1,50,NaN,NaN,1,NaN,3.409655e-01,NaN,1,0,2,1
52,147,1,22,NaN,NaN,2,NaN,7.529457e-01,NaN,0,1,1,1
52,148,1,100,NaN,NaN,2,NaN,5.482987e-01,NaN,0,0,3,1
52,149,1,111,NaN,NaN,1,NaN,6.874752e-01,NaN,1,0,3,1
52,150,1,121,NaN,NaN,1,NaN,5.414490e-01,NaN,2,1,3,1
52,151,1,63,NaN,NaN,1,NaN,3.532788e-01,NaN,1,0,2,1
52,152,1,90,NaN,NaN,1,NaN,4.927568e-01,NaN,2,0,2,1
52,153,1,25,NaN,NaN,1,NaN,4.108999e-01,NaN,0,0,1,1
52,154,1,77,NaN,NaN,1,NaN,4.361914e-01,NaN,0,1,2,1
52,155,1,112,NaN,NaN,1,NaN,4.525911e-01,NaN,2,1,3,1
52,156,1,96,NaN,NaN,1,NaN,4.118127e-01,NaN,1,0,2,1
52,157,1,28,NaN,NaN,1,NaN,5.484406e-01,NaN,1,0,1,1
52,158,1,133,NaN,NaN,2,NaN,6.160612e-01,NaN,0,0,3,1
52,159,1,132,NaN,NaN,1,NaN,5.527520e-01,NaN,2,0,3,1
52,160,1,53,NaN,NaN,1,NaN,5.159698e-01,NaN,1,1,2,1
52,161,1,124,NaN,NaN,1,NaN,5.367549e-01,NaN,2,0,3,1
52,162,1,85,NaN,NaN,1,NaN,6.206666e-01,NaN,0,0,2,1
52,163,1,47,NaN,NaN,1,NaN,4.772463e-01,NaN,2,1,1,1
52,164,1,1,NaN,NaN,1,NaN,5.639101e-01,NaN,0,0,1,1
52,165,1,63,NaN,NaN,1,NaN,4.868514e-01,NaN,0,0,2,1
52,166,1,23,NaN,NaN,1,NaN,4.770103e-01,NaN,1,0,1,1
52,167,1,36,NaN,NaN,1,NaN,3.873353e-01,NaN,1,0,1,1
52,168,1,86,NaN,NaN,1,NaN,4.938333e-01,NaN,0,0,2,1
52,169,1,59,NaN,NaN,1,NaN,3.477702e-01,NaN,1,1,2,1
52,170,1,70,NaN,NaN,1,NaN,4.392751e-01,NaN,1,0,2,1
52,171,1,40,NaN,NaN,1,NaN,3.991671e-01,NaN,0,0,1,1
52,172,1,92,NaN,NaN,1,NaN,4.083718e-01,NaN,2,0,2,1
52,173,1,73,NaN,NaN,1,NaN,3.216015e-01,NaN,1,1,2,1
52,174,1,102,NaN,NaN,2,NaN,4.306985e-01,NaN,1,1,3,1
52,175,1,137,NaN,NaN,1,NaN,2.862643e-01,NaN,0,0,3,1
52,176,1,48,NaN,NaN,1,NaN,2.845984e-01,NaN,0,0,1,1
52,177,1,83,NaN,NaN,1,NaN,2.346079e-01,NaN,0,0,2,1
52,178,1,91,NaN,NaN,1,NaN,4.102705e-01,NaN,2,1,2,1
52,179,1,134,NaN,NaN,2,NaN,3.162044e-01,NaN,1,0,3,1
52,180,1,6,NaN,NaN,1,NaN,3.365108e-01,NaN,0,0,1,1
52,181,1,49,NaN,NaN,1,NaN,5.087458e-01,NaN,0,0,2,1
52,182,1,112,NaN,NaN,1,NaN,5.858733e-01,NaN,0,1,3,1
52,183,1,141,NaN,NaN,1,NaN,5.163658e-01,NaN,1,0,3,1
52,184,1,72,NaN,NaN,1,NaN,4.169345e-01,NaN,0,0,2,1
52,185,1,88,NaN,NaN,1,NaN,3.855492e-01,NaN,0,0,2,1
52,186,1,38,NaN,NaN,1,NaN,6.036933e-01,NaN,2,0,1,1
52,187,1,104,NaN,NaN,1,NaN,5.171304e-01,NaN,0,0,3,1
52,188,1,134,NaN,NaN,2,NaN,5.538384e-01,NaN,0,0,3,1
52,189,1,19,NaN,NaN,2,NaN,4.614811e-01,NaN,1,0,1,1
52,190,1,20,NaN,NaN,1,NaN,3.238274e-01,NaN,2,1,1,1
52,191,1,15,NaN,NaN,1,NaN,4.245377e-01,NaN,1,0,1,1
52,192,1,58,NaN,NaN,1,NaN,3.369032e-01,NaN,2,0,2,1
52,193,1,136,NaN,NaN,1,NaN,3.731436e-01,NaN,2,0,3,1
52,194,1,58,NaN,NaN,1,NaN,3.437574e-01,NaN,0,0,2,1
52,195,1,100,NaN,NaN,2,NaN,4.920810e-01,NaN,1,0,3,1
52,196,1,98,NaN,NaN,1,NaN,1.729879e+00,NaN,2,1,3,1
52,197,1,16,NaN,NaN,1,NaN,4.217953e-01,NaN,0,0,1,1
52,198,1,66,NaN,NaN,1,NaN,4.625865e-01,NaN,0,0,2,1
52,199,1,129,NaN,NaN,2,NaN,1.012898e-01,NaN,1,0,3,1
52,200,1,26,NaN,NaN,1,NaN,2.826288e-01,NaN,0,0,1,1
52,201,1,33,NaN,NaN,1,NaN,4.891690e-01,NaN,2,0,1,1
52,202,1,39,NaN,NaN,2,NaN,1.207419e-04,NaN,0,0,1,1
52,203,1,46,NaN,NaN,1,NaN,1.522387e-01,NaN,0,0,1,1
52,204,1,119,NaN,NaN,1,NaN,1.393890e-01,NaN,2,0,3,1
52,205,1,4,NaN,NaN,1,NaN,1.855253e+00,NaN,0,0,1,1
52,206,1,3,NaN,NaN,1,NaN,5.268818e-01,NaN,2,0,1,1
52,207,1,32,NaN,NaN,1,NaN,3.474587e-01,NaN,0,0,1,1
52,208,1,25,NaN,NaN,1,NaN,4.068804e-01,NaN,2,0,1,1
52,209,1,127,NaN,NaN,1,NaN,2.416279e+00,NaN,1,0,3,1
52,210,1,114,NaN,NaN,1,NaN,3.929498e-01,NaN,2,0,3,1
52,211,1,51,NaN,NaN,1,NaN,4.594517e-01,NaN,0,0,2,1
52,212,1,7,NaN,NaN,1,NaN,4.507984e-01,NaN,2,1,1,1
52,213,1,76,NaN,NaN,1,NaN,3.858079e-01,NaN,0,1,2,1
52,214,1,102,NaN,NaN,1,NaN,5.561464e-01,NaN,0,1,3,1
52,215,1,54,NaN,NaN,1,NaN,8.315828e-01,NaN,2,0,2,1
52,216,1,133,NaN,NaN,1,NaN,1.239204e+00,NaN,1,0,3,1
52,217,1,113,NaN,NaN,1,NaN,6.313991e-01,NaN,0,0,3,1
52,218,1,123,NaN,NaN,1,NaN,6.717353e-01,NaN,0,0,3,1
52,219,1,66,NaN,NaN,1,NaN,6.463336e-01,NaN,2,0,2,1
52,220,1,75,NaN,NaN,1,NaN,5.735211e-01,NaN,2,0,2,1
52,221,1,17,NaN,NaN,1,NaN,7.765849e-01,NaN,0,0,1,1
52,222,1,45,NaN,NaN,1,NaN,1.002797e+00,NaN,0,0,1,1
52,223,1,57,NaN,NaN,1,NaN,5.884107e-01,NaN,1,1,2,1
52,224,1,27,NaN,NaN,1,NaN,6.304120e-01,NaN,1,1,1,1
52,225,1,116,NaN,NaN,1,NaN,5.342356e-01,NaN,1,0,3,1
52,226,1,140,NaN,NaN,1,NaN,6.344270e-01,NaN,0,0,3,1
52,227,1,14,NaN,NaN,1,NaN,4.909086e-01,NaN,0,1,1,1
52,228,1,90,NaN,NaN,1,NaN,4.407793e-01,NaN,0,0,2,1
52,229,1,83,NaN,NaN,1,NaN,4.483797e-01,NaN,2,0,2,1
52,230,1,79,NaN,NaN,1,NaN,3.599754e-01,NaN,1,0,2,1
52,231,1,126,NaN,NaN,2,NaN,3.950872e-01,NaN,0,0,3,1
52,232,1,22,NaN,NaN,2,NaN,3.885677e-01,NaN,1,1,1,1
52,233,1,73,NaN,NaN,1,NaN,3.426680e-01,NaN,0,1,2,1
52,234,1,13,NaN,NaN,1,NaN,5.387746e-01,NaN,1,1,1,1
52,235,1,105,NaN,NaN,2,NaN,5.106819e-01,NaN,0,1,3,1
52,236,1,141,NaN,NaN,1,NaN,3.004270e-01,NaN,0,0,3,1
52,237,1,12,NaN,NaN,1,NaN,2.736353e-01,NaN,0,0,1,1
52,238,1,42,NaN,NaN,1,NaN,6.241968e-01,NaN,0,0,1,1
52,239,1,60,NaN,NaN,1,NaN,3.528957e-01,NaN,0,0,2,1
52,240,1,48,NaN,NaN,1,NaN,4.121649e-01,NaN,1,0,1,1
52,241,1,18,NaN,NaN,1,NaN,2.850297e-01,NaN,1,0,1,1
52,242,1,115,NaN,NaN,2,NaN,4.431763e-01,NaN,0,1,3,1
52,243,1,45,NaN,NaN,1,NaN,3.072052e-01,NaN,2,0,1,1
52,244,1,11,NaN,NaN,1,NaN,3.203664e-01,NaN,1,1,1,1
52,245,1,78,NaN,NaN,1,NaN,2.695745e-01,NaN,0,0,2,1
52,246,1,3,NaN,NaN,1,NaN,2.917445e-01,NaN,0,0,1,1
52,247,1,117,NaN,NaN,1,NaN,4.261496e-01,NaN,1,0,3,1
52,248,1,14,NaN,NaN,1,NaN,5.306466e-01,NaN,1,1,1,1
52,249,1,56,NaN,NaN,1,NaN,8.225154e-01,NaN,2,0,2,1
52,250,1,57,NaN,NaN,1,NaN,3.832744e-01,NaN,0,1,2,1
52,251,1,20,NaN,NaN,1,NaN,4.333633e-01,NaN,0,1,1,1
52,252,1,128,NaN,NaN,1,NaN,4.253681e-01,NaN,1,0,3,1
52,253,1,119,NaN,NaN,1,NaN,5.458456e-01,NaN,0,0,3,1
52,254,1,113,NaN,NaN,1,NaN,4.293725e-01,NaN,1,0,3,1
52,255,1,61,NaN,NaN,1,NaN,3.736458e-01,NaN,0,0,2,1
52,256,1,60,NaN,NaN,1,NaN,2.882674e-01,NaN,1,0,2,1
52,257,1,85,NaN,NaN,1,NaN,8.302175e-01,NaN,2,0,2,1
52,258,1,44,NaN,NaN,1,NaN,6.222990e-01,NaN,1,1,1,1
52,259,1,107,NaN,NaN,1,NaN,1.989419e-01,NaN,1,0,3,1
52,260,1,67,NaN,NaN,1,NaN,1.243642e-04,NaN,0,0,2,1
52,261,1,114,NaN,NaN,1,NaN,9.546460e-03,NaN,0,0,3,1
