52,Trial,Cond,Block,ImageFiles,Labels,Cues
52,1,1,1,S_Lure_120.bmp,Machu Picchu,NaN
52,2,1,1,O_Image_64.bmp,Goggles,NaN
52,3,1,1,O_Image_68.bmp,Hat,NaN
52,4,1,1,S_Image_131.bmp,Rapa Nui,NaN
52,5,1,1,O_Image_76.bmp,Pillows,NaN
52,6,1,1,F_Image_26.bmp,Madonna,NaN
52,7,1,1,O_Image_69.bmp,Headphones,NaN
52,8,1,1,F_Image_43.bmp,Tom Cruise,NaN
52,9,1,1,O_Lure_94.bmp,Watch,NaN
52,10,1,1,O_Lure_96.bmp,Wineglass,NaN
52,11,1,1,S_Image_97.bmp,Akropolis,NaN
52,12,1,1,F_Lure_37.bmp,Pierce Brosnan,NaN
52,13,1,1,O_Lure_53.bmp,Belt,NaN
52,14,1,1,O_Lure_71.bmp,Ladder,NaN
52,15,1,1,S_Image_135.bmp,Sahara Desert,NaN
52,16,1,1,F_Lure_38.bmp,Queen Elisabeth,NaN
52,17,1,1,O_Lure_95.bmp,Wheelchair,NaN
52,18,1,1,S_Lure_118.bmp,Leaning Tower,NaN
52,19,1,1,F_Lure_35.bmp,Nikola Sarkozy,NaN
52,20,1,1,S_Lure_138.bmp,Stonehenge,NaN
52,21,1,1,O_Lure_70.bmp,Key,NaN
52,22,1,1,F_Lure_23.bmp,Julia Roberts,NaN
52,23,1,1,F_Lure_5.bmp,Bill Clinton,NaN
52,24,1,1,O_Lure_93.bmp,Umbrella,NaN
52,25,1,1,S_Lure_139.bmp,Sydney Opera,NaN
52,26,1,1,F_Lure_41.bmp,Rod Steward,NaN
52,27,1,1,S_Image_105.bmp,Chichen Itza,NaN
52,28,1,1,O_Image_77.bmp,Radio,NaN
52,29,1,1,O_Image_52.bmp,Bed,NaN
52,30,1,1,S_Image_106.bmp,Christ The Redeemer,NaN
52,31,1,1,F_Lure_28.bmp,Margaret Thatcher,NaN
52,32,1,1,S_Image_110.bmp,Forbidden City,NaN
52,33,1,1,O_Image_86.bmp,Soother,NaN
52,34,1,1,S_Lure_98.bmp,Alcatraz,NaN
52,35,1,1,F_Image_8.bmp,Cameron Diaz,NaN
52,36,1,1,O_Image_81.bmp,Scale,NaN
52,37,1,1,O_Image_55.bmp,Binoculars,NaN
52,38,1,1,F_Lure_24.bmp,Keanu Reeves,NaN
52,39,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
52,40,1,1,O_Lure_89.bmp,Teddybear,NaN
52,41,1,1,F_Image_42.bmp,Scarlett Johansson,NaN
52,42,1,1,F_Image_17.bmp,George Clooney,NaN
52,43,1,1,F_Lure_19.bmp,James Dean,NaN
52,44,1,1,S_Lure_131.bmp,Rapa Nui,NaN
52,45,1,1,S_Image_142.bmp,Tower Bridge,NaN
52,46,1,1,S_Image_99.bmp,Alhambra,NaN
52,47,1,1,O_Image_93.bmp,Umbrella,NaN
52,48,1,1,S_Lure_142.bmp,Tower Bridge,NaN
52,49,1,1,S_Lure_106.bmp,Christ The Redeemer,NaN
52,50,1,1,F_Image_46.bmp,Wayne Rooney,NaN
52,51,1,1,O_Image_72.bmp,Lightbulb,NaN
52,52,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
52,53,1,1,S_Lure_132.bmp,Red Square,NaN
52,54,1,1,F_Lure_15.bmp,Fidel Castro,NaN
52,55,1,1,S_Image_122.bmp,Mont Saint Michel,NaN
52,56,1,1,O_Lure_80.bmp,Rope,NaN
52,57,1,1,F_Lure_44.bmp,Tom Hanks,NaN
52,58,1,1,O_Image_61.bmp,Football,NaN
52,59,1,1,S_Image_109.bmp,Eiffel Tower,NaN
52,60,1,1,F_Image_24.bmp,Keanu Reeves,NaN
52,61,1,1,F_Lure_18.bmp,Jack Nicholson,NaN
52,62,1,1,F_Lure_13.bmp,Elton John,NaN
52,63,1,1,O_Lure_55.bmp,Binoculars,NaN
52,64,1,1,S_Image_120.bmp,Machu Picchu,NaN
52,65,1,1,O_Image_49.bmp,Anchor,NaN
52,66,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
52,67,1,1,F_Image_2.bmp,Amy Winehouse,NaN
52,68,1,1,F_Image_30.bmp,Meryl Streep,NaN
52,69,1,1,S_Image_118.bmp,Leaning Tower,NaN
52,70,1,1,O_Image_95.bmp,Wheelchair,NaN
52,71,1,1,F_Lure_30.bmp,Meryl Streep,NaN
52,72,1,1,S_Image_143.bmp,Versailles,NaN
52,73,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
52,74,1,1,O_Image_88.bmp,Suitcase,NaN
52,75,1,1,S_Lure_97.bmp,Akropolis,NaN
52,76,1,1,O_Lure_81.bmp,Scale,NaN
52,77,1,1,F_Image_16.bmp,George Bush,NaN
52,78,1,1,S_Image_140.bmp,Taj Mahal,NaN
52,79,1,1,S_Lure_124.bmp,Mount Fuji,NaN
52,80,1,1,O_Image_65.bmp,GrandPiano,NaN
52,81,1,1,O_Image_67.bmp,Hammock,NaN
52,82,1,1,S_Lure_129.bmp,Petra,NaN
52,83,1,1,F_Image_39.bmp,Robbie Williams,NaN
52,84,1,1,S_Image_103.bmp,Big Ben,NaN
52,85,1,1,F_Lure_10.bmp,Dalai Lama,NaN
52,86,1,1,F_Lure_29.bmp,Marilyn Monroe,NaN
52,87,1,1,S_Image_125.bmp,Mount Rushmore,NaN
52,88,1,1,F_Image_6.bmp,Brad Pitt,NaN
52,89,1,1,O_Lure_74.bmp,Mirror,NaN
52,90,1,1,S_Lure_128.bmp,Notre Dame,NaN
52,91,1,1,O_Lure_75.bmp,Necklace,NaN
52,92,1,1,S_Image_104.bmp,Brandenburg Gate,NaN
52,93,1,1,S_Lure_122.bmp,Mont Saint Michel,NaN
52,94,1,1,O_Lure_62.bmp,FryingPan,NaN
52,95,1,1,S_Lure_110.bmp,Forbidden City,NaN
52,96,1,1,F_Image_41.bmp,Rod Steward,NaN
52,97,1,1,F_Image_32.bmp,Mick Jagger,NaN
52,98,1,1,S_Image_126.bmp,Neu schwanstein Castle,NaN
52,99,1,1,S_Image_138.bmp,Stonehenge,NaN
52,100,1,1,O_Lure_50.bmp,Barbecue,NaN
52,101,1,1,F_Lure_36.bmp,Penelope Cruz,NaN
52,102,1,1,F_Image_10.bmp,Dalai Lama,NaN
52,103,1,1,O_Lure_92.bmp,Trophy,NaN
52,104,1,1,O_Lure_69.bmp,Headphones,NaN
52,105,1,1,O_Image_62.bmp,FryingPan,NaN
52,106,1,1,S_Lure_121.bmp,Mecca,NaN
52,107,1,1,O_Lure_65.bmp,GrandPiano,NaN
52,108,1,1,O_Image_89.bmp,Teddybear,NaN
52,109,1,1,S_Lure_130.bmp,Potala Palace,NaN
52,110,1,1,S_Lure_99.bmp,Alhambra,NaN
52,111,1,1,F_Lure_31.bmp,Michael Jackson,NaN
52,112,1,1,O_Image_94.bmp,Watch,NaN
52,113,1,1,O_Lure_68.bmp,Hat,NaN
52,114,1,1,F_Image_9.bmp,Charlie Chaplin,NaN
52,115,1,1,O_Lure_54.bmp,Bicycle,NaN
52,116,1,1,S_Lure_127.bmp,Niagara Falls,NaN
52,117,1,1,F_Lure_34.bmp,Nelson Mandela,NaN
52,118,1,1,S_Image_101.bmp,Atomium,NaN
52,119,1,1,F_Image_4.bmp,Barack Obama,NaN
52,120,1,1,S_Image_144.bmp,White House,NaN
52,121,1,1,O_Image_80.bmp,Rope,NaN
52,122,1,1,F_Lure_43.bmp,Tom Cruise,NaN
52,123,1,1,F_Image_37.bmp,Pierce Brosnan,NaN
52,124,1,1,O_Image_71.bmp,Ladder,NaN
52,125,1,1,F_Image_12.bmp,David Beckham,NaN
52,126,1,1,O_Lure_91.bmp,Torch,NaN
52,127,1,1,S_Lure_117.bmp,Kings College,NaN
52,128,1,1,S_Image_115.bmp,Hagia Sophia,NaN
52,129,1,1,S_Lure_125.bmp,Mount Rushmore,NaN
52,130,1,1,F_Lure_7.bmp,Britney Spears,NaN
52,131,1,1,S_Lure_143.bmp,Versailles,NaN
52,132,1,1,F_Lure_8.bmp,Cameron Diaz,NaN
52,133,1,1,O_Lure_82.bmp,Scissors,NaN
52,134,1,1,S_Image_130.bmp,Potala Palace,NaN
52,135,1,1,S_Image_137.bmp,Statue Of Liberty,NaN
52,136,1,1,O_Lure_64.bmp,Goggles,NaN
52,137,1,1,S_Image_139.bmp,Sydney Opera,NaN
52,138,1,1,F_Image_40.bmp,Robert De Niro,NaN
