Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
41,1,1,113,NaN,NaN,1,NaN,1.538680e+00,NaN,2,1,3,1
41,2,1,84,NaN,NaN,1,NaN,9.043491e-04,NaN,1,0,2,1
41,3,1,48,NaN,NaN,1,NaN,1.062580e+00,NaN,1,0,1,1
41,4,1,6,NaN,NaN,1,NaN,1.693324e+00,NaN,1,0,1,1
41,5,1,114,NaN,NaN,1,NaN,6.832575e-01,NaN,1,0,3,1
41,6,1,104,NaN,NaN,2,NaN,1.209704e+00,NaN,2,0,3,1
41,7,1,91,NaN,NaN,1,NaN,1.389884e-01,NaN,2,0,2,1
41,8,1,46,NaN,NaN,1,NaN,3.914473e-01,NaN,0,0,1,1
41,9,1,33,NaN,NaN,1,NaN,1.185138e+00,NaN,2,0,1,1
41,10,1,35,NaN,NaN,2,NaN,4.029717e-01,NaN,1,0,1,1
41,11,1,46,NaN,NaN,1,NaN,8.683529e-01,NaN,1,0,1,1
41,12,1,140,NaN,NaN,1,NaN,9.789968e-01,NaN,0,1,3,1
41,13,1,99,NaN,NaN,2,NaN,1.117474e+00,NaN,2,0,3,1
41,14,1,13,NaN,NaN,1,NaN,9.057135e-01,NaN,1,0,1,1
41,15,1,98,NaN,NaN,1,NaN,9.675850e-01,NaN,1,0,3,1
41,16,1,18,NaN,NaN,1,NaN,7.378224e-01,NaN,2,0,1,1
41,17,1,44,NaN,NaN,1,NaN,7.496743e-01,NaN,0,0,1,1
41,18,1,32,NaN,NaN,1,NaN,7.691691e-01,NaN,2,0,1,1
41,19,1,21,NaN,NaN,1,NaN,5.479824e-01,NaN,0,1,1,1
41,20,1,63,NaN,NaN,1,NaN,6.234144e-01,NaN,0,1,2,1
41,21,1,136,NaN,NaN,1,NaN,6.245025e-01,NaN,2,0,3,1
41,22,1,92,NaN,NaN,1,NaN,6.649163e-01,NaN,1,1,2,1
41,23,1,99,NaN,NaN,2,NaN,1.311716e+00,NaN,0,0,3,1
41,24,1,138,NaN,NaN,1,NaN,1.012020e+00,NaN,0,1,3,1
41,25,1,95,NaN,NaN,1,NaN,7.571349e-01,NaN,0,0,2,1
41,26,1,86,NaN,NaN,1,NaN,1.000260e+00,NaN,0,0,2,1
