Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
48,1,1,118,NaN,NaN,1,NaN,1.542874e+00,NaN,1,0,3,1
48,2,1,128,NaN,NaN,1,NaN,3.774273e-02,NaN,1,1,3,1
48,3,1,116,NaN,NaN,1,NaN,1.317615e+00,NaN,2,0,3,1
48,4,1,65,NaN,NaN,1,NaN,6.658359e-01,NaN,0,0,2,1
48,5,1,78,NaN,NaN,1,NaN,5.687414e-01,NaN,2,0,2,1
48,6,1,107,NaN,NaN,1,NaN,2.758520e-01,NaN,0,1,3,1
48,7,1,32,NaN,NaN,1,NaN,4.419174e-01,NaN,2,0,1,1
48,8,1,104,NaN,NaN,1,NaN,1.433714e+00,NaN,0,0,3,1
48,9,1,16,NaN,NaN,1,NaN,6.417928e-01,NaN,1,1,1,1
48,10,1,80,NaN,NaN,1,NaN,5.741868e-02,NaN,0,0,2,1
48,11,1,39,NaN,NaN,2,NaN,1.368402e-01,NaN,0,0,1,1
48,12,1,36,NaN,NaN,1,NaN,2.766120e-01,NaN,0,0,1,1
48,13,1,92,NaN,NaN,1,NaN,3.709633e-01,NaN,0,0,2,1
48,14,1,8,NaN,NaN,1,NaN,4.774410e-01,NaN,0,0,1,1
48,15,1,33,NaN,NaN,1,NaN,3.071877e-01,NaN,0,0,1,1
48,16,1,64,NaN,NaN,1,NaN,3.203552e-01,NaN,1,0,2,1
48,17,1,51,NaN,NaN,1,NaN,4.044207e-01,NaN,2,0,2,1
48,18,1,67,NaN,NaN,1,NaN,4.054934e-01,NaN,0,0,2,1
48,19,1,19,NaN,NaN,1,NaN,2.989566e-01,NaN,0,0,1,1
48,20,1,82,NaN,NaN,1,NaN,2.959662e-01,NaN,0,1,2,1
48,21,1,79,NaN,NaN,1,NaN,3.095632e-01,NaN,0,0,2,1
48,22,1,84,NaN,NaN,1,NaN,2.748121e-01,NaN,0,0,2,1
48,23,1,7,NaN,NaN,1,NaN,3.930377e-01,NaN,1,1,1,1
48,24,1,76,NaN,NaN,1,NaN,3.229828e-01,NaN,1,1,2,1
48,25,1,19,NaN,NaN,1,NaN,1.258705e-04,NaN,2,0,1,1
48,26,1,62,NaN,NaN,1,NaN,6.733323e-01,NaN,2,0,2,1
48,27,1,21,NaN,NaN,1,NaN,3.518316e-01,NaN,2,0,1,1
48,28,1,143,NaN,NaN,1,NaN,7.545710e-02,NaN,0,0,3,1
48,29,1,58,NaN,NaN,1,NaN,4.491560e-01,NaN,0,0,2,1
48,30,1,36,NaN,NaN,1,NaN,3.130616e-01,NaN,1,0,1,1
48,31,1,116,NaN,NaN,1,NaN,3.256910e-01,NaN,0,0,3,1
48,32,1,68,NaN,NaN,1,NaN,5.462287e-01,NaN,0,0,2,1
48,33,1,34,NaN,NaN,1,NaN,5.419814e-01,NaN,2,0,1,1
48,34,1,64,NaN,NaN,1,NaN,3.133759e-01,NaN,0,0,2,1
48,35,1,104,NaN,NaN,1,NaN,5.345747e-01,NaN,2,0,3,1
48,36,1,30,NaN,NaN,1,NaN,3.780504e-01,NaN,2,0,1,1
48,37,1,18,NaN,NaN,1,NaN,3.724620e-01,NaN,2,0,1,1
48,38,1,34,NaN,NaN,1,NaN,6.153591e-01,NaN,0,0,1,1
48,39,1,72,NaN,NaN,1,NaN,2.874755e-01,NaN,1,0,2,1
48,40,1,144,NaN,NaN,1,NaN,6.778331e-01,NaN,1,0,3,1
48,41,1,86,NaN,NaN,1,NaN,3.583186e-01,NaN,0,0,2,1
48,42,1,79,NaN,NaN,1,NaN,3.058867e-01,NaN,1,0,2,1
48,43,1,109,NaN,NaN,1,NaN,2.712192e-01,NaN,2,0,3,1
