picID	 fileAB	 fileAC	 ;
"F28_P47_RP"	"BarackObama1.bmp"	"SagradaFamilia1.bmp"	;
"F22_P36_RP"	"WayneRooney2.bmp"	"SydneyOpera1.bmp"	;
"F29_P45_RP"	"PierceBrosnan1.bmp"	"MountFuji1.bmp"	;
"F1_P8_C"	"LeonardoDiCaprio1.bmp"	"BrandenburgGate1.bmp"	;
"F24_P35_RP"	"AmyWinehouse2.bmp"	"PotalaPalace1.bmp"	;
"F23_P48_RP"	"CharlieChaplin2.bmp"	"GrandCanyon1.bmp"	;
"F30_P40_RP"	"NikolaSarkozy2.bmp"	"RapaNui1.bmp"	;
"F4_P11_C"	"TonyBlair1.bmp"	"WhiteHouse2.bmp"	;
"F25_P33_RP"	"BritneySpears2.bmp"	"Mecca2.bmp"	;
"F13_P42_RP"	"NelsonMandela1.bmp"	"ChristTheRedeemer1.bmp"	;
"F19_P43_RP"	"JackNicholson2.bmp"	"MachuPicchu2.bmp"	;
"F6_P9_C"	"JenniferLopez1.bmp"	"Atomium1.bmp"	;
"F15_O48_RP"	"FidelCastro2.bmp"	"Trophy1.bmp"	;
"F27_O46_RP"	"KateMoss1.bmp"	"Rope2.bmp"	;
"F17_O43_RP"	"MerylStreep1.bmp"	"Guitar1.bmp"	;
"F5_O9_C"	"TomCruise2.bmp"	"Shoe1.bmp"	;
"F20_O38_RP"	"GeorgeClooney1.bmp"	"Barbecue2.bmp"	;
"F18_O33_RP"	"AngelaMerkel1.bmp"	"Skirt2.bmp"	;
"F21_O36_RP"	"KateWinslet2.bmp"	"GrandPiano1.bmp"	;
"F3_O8_C"	"BillGates1.bmp"	"Ladder2.bmp"	;
"F26_O41_RP"	"BradPitt2.bmp"	"Key2.bmp"	;
"F14_O35_RP"	"JohnLennon1.bmp"	"Brush1.bmp"	;
"F16_O39_RP"	"EltonJohn1.bmp"	"Mirror1.bmp"	;
"F2_O12_C"	"MarilynMonroe2.bmp"	"Goggles2.bmp"	;
"P19_F39_RP"	"TajMahal2.bmp"	"MargaretThatcher1.bmp"	;
"P29_F44_RP"	"StatueOfLiberty1.bmp"	"WillSmith2.bmp"	;
"P14_F43_RP"	"MountEverest1.bmp"	"GeorgeBush1.bmp"	;
"P4_F9_C"	"DoverCliffs1.bmp"	"WhoopiGoldberg1.bmp"	;
"P20_F35_RP"	"GoldenGateBridge2.bmp"	"JudiDench1.bmp"	;
"P30_F38_RP"	"Colosseum1.bmp"	"RodSteward1.bmp"	;
