picID	 fileAB	 fileAC	 ;
"F17_P46_RP"	"MerylStreep2.bmp"	"Versailles2.bmp"	;
"F29_P36_RP"	"PierceBrosnan2.bmp"	"SydneyOpera1.bmp"	;
"F16_P45_RP"	"EltonJohn1.bmp"	"MountFuji1.bmp"	;
"F6_P12_C"	"JenniferLopez1.bmp"	"SistineChapel1.bmp"	;
"F24_P48_RP"	"AmyWinehouse2.bmp"	"GrandCanyon2.bmp"	;
"F18_P41_RP"	"AngelaMerkel2.bmp"	"HollywoodSign2.bmp"	;
"F19_P39_RP"	"JackNicholson1.bmp"	"NotreDame2.bmp"	;
"F2_P10_C"	"MarilynMonroe1.bmp"	"RedSquare2.bmp"	;
"F14_P44_RP"	"JohnLennon1.bmp"	"Louvre2.bmp"	;
"F15_P47_RP"	"FidelCastro1.bmp"	"SagradaFamilia2.bmp"	;
"F23_P35_RP"	"CharlieChaplin2.bmp"	"PotalaPalace2.bmp"	;
"F4_P8_C"	"TonyBlair1.bmp"	"BrandenburgGate1.bmp"	;
"F26_O43_RP"	"BradPitt1.bmp"	"Guitar2.bmp"	;
"F25_O36_RP"	"BritneySpears1.bmp"	"GrandPiano2.bmp"	;
"F13_O41_RP"	"NelsonMandela1.bmp"	"Key2.bmp"	;
"F5_O9_C"	"TomCruise1.bmp"	"Shoe2.bmp"	;
"F21_O38_RP"	"KateWinslet1.bmp"	"Barbecue2.bmp"	;
"F28_O33_RP"	"BarackObama2.bmp"	"Skirt1.bmp"	;
"F20_O31_RP"	"GeorgeClooney1.bmp"	"Flask2.bmp"	;
"F1_O10_C"	"LeonardoDiCaprio2.bmp"	"Broom1.bmp"	;
"F22_O32_RP"	"WayneRooney2.bmp"	"Bicycle1.bmp"	;
"F27_O46_RP"	"KateMoss2.bmp"	"Rope1.bmp"	;
"F30_O37_RP"	"NikolaSarkozy1.bmp"	"Hat2.bmp"	;
"F3_O7_C"	"BillGates1.bmp"	"Headphones1.bmp"	;
"P20_F45_RP"	"GoldenGateBridge2.bmp"	"MahadmaGandhi2.bmp"	;
"P19_F33_RP"	"TajMahal2.bmp"	"MichaelJackson1.bmp"	;
"P17_F48_RP"	"EiffelTower2.bmp"	"DavidBeckham1.bmp"	;
"P6_F8_C"	"KingsCollege2.bmp"	"TomHanks1.bmp"	;
"P28_F41_RP"	"MontSaintMichel1.bmp"	"PrinceWilliam1.bmp"	;
"P26_F36_RP"	"RialtoBridge2.bmp"	"MickJagger2.bmp"	;
"P25_F35_RP"	"SaharaDesert1.bmp"	"JudiDench1.bmp"	;
"P2_F12_C"	"ForbiddenCity1.bmp"	"QueenElisabeth2.bmp"	;
"P16_F32_RP"	"LeaningTower2.bmp"	"DanielCraig2.bmp"	;
"P15_F31_RP"	"Stonehenge2.bmp"	"AlbertEinstein2.bmp"	;
"P24_F39_RP"	"ChichenItza1.bmp"	"MargaretThatcher2.bmp"	;
"P5_F7_C"	"MountRushmore2.bmp"	"RobbieWilliams2.bmp"	;
"P22_O44_RP"	"TimeSquare1.bmp"	"Radio2.bmp"	;
"P23_O45_RP"	"GizehPyramids1.bmp"	"Basket2.bmp"	;
"P18_O39_RP"	"Petra1.bmp"	"Mirror2.bmp"	;
"P1_O8_C"	"Alcatraz1.bmp"	"Ladder2.bmp"	;
"P21_O34_RP"	"HagiaSophia1.bmp"	"Soother2.bmp"	;
"P30_O47_RP"	"Colosseum2.bmp"	"Scissors1.bmp"	;
"P14_O48_RP"	"MountEverest2.bmp"	"Trophy2.bmp"	;
"P4_O12_C"	"DoverCliffs2.bmp"	"Goggles1.bmp"	;
"P29_O42_RP"	"StatueOfLiberty1.bmp"	"Anchor1.bmp"	;
"P27_O35_RP"	"Alhambra2.bmp"	"Brush2.bmp"	;
"P13_O40_RP"	"BigBen1.bmp"	"Teddybear1.bmp"	;
"P3_O11_C"	"Akropolis2.bmp"	"Watch1.bmp"	;
"O21_F43_RP"	"RemoteControl2.bmp"	"GeorgeBush1.bmp"	;
"O15_F37_RP"	"FryingPan1.bmp"	"BillClinton1.bmp"	;
"O14_F44_RP"	"Hammock1.bmp"	"WillSmith2.bmp"	;
"O6_F10_C"	"Wineglass2.bmp"	"HughGrant1.bmp"	;
"O30_F40_RP"	"Umbrella2.bmp"	"JuliaRoberts2.bmp"	;
"O17_F47_RP"	"Belt2.bmp"	"ElvisPresley2.bmp"	;
"O26_F46_RP"	"Lightbulb1.bmp"	"ScarlettJohansson2.bmp"	;
"O5_F9_C"	"Torch1.bmp"	"WhoopiGoldberg1.bmp"	;
"O19_F34_RP"	"Microscope2.bmp"	"DanielRadcliffe2.bmp"	;
"O29_F38_RP"	"Canoe1.bmp"	"RodSteward1.bmp"	;
"O28_F42_RP"	"Suitcase1.bmp"	"Madonna2.bmp"	;
"O2_F11_C"	"Bed2.bmp"	"MotherTeresa1.bmp"	;
"O24_P32_RP"	"Necklace1.bmp"	"TowerBridge1.bmp"	;
"O16_P43_RP"	"Razor1.bmp"	"MachuPicchu2.bmp"	;
"O23_P38_RP"	"Pillows1.bmp"	"GreatWall1.bmp"	;
"O4_P11_C"	"Football1.bmp"	"WhiteHouse2.bmp"	;
"O22_P33_RP"	"Globe1.bmp"	"Mecca2.bmp"	;
"O20_P42_RP"	"Wheelchair2.bmp"	"ChristTheRedeemer2.bmp"	;
"O25_P31_RP"	"Sock2.bmp"	"NiagaraFalls1.bmp"	;
"O3_P9_C"	"Scale1.bmp"	"Atomium1.bmp"	;
"O27_P37_RP"	"Fan2.bmp"	"AngkorWat1.bmp"	;
"O13_P34_RP"	"Binoculars2.bmp"	"NeuschwansteinCastle1.bmp"	;
"O18_P40_RP"	"Stapler2.bmp"	"RapaNui1.bmp"	;
"O1_P7_C"	"Telephone1.bmp"	"AyersRock2.bmp"	;
