picID	 fileAB	 fileAC	 ;
"F47_P13_RP"	"ElvisPresley1.bmp"	"BigBen2.bmp"	;
"F23_P11_RP"	"CharlieChaplin2.bmp"	"WhiteHouse2.bmp"	;
"F43_P8_RP"	"GeorgeBush1.bmp"	"BrandenburgGate1.bmp"	;
"F36_P30_C"	"MickJagger1.bmp"	"Colosseum2.bmp"	;
"F44_P12_RP"	"WillSmith2.bmp"	"SistineChapel2.bmp"	;
"F41_P10_RP"	"PrinceWilliam1.bmp"	"RedSquare1.bmp"	;
"F45_P3_RP"	"MahadmaGandhi1.bmp"	"Akropolis2.bmp"	;
"F32_P25_C"	"DanielCraig2.bmp"	"SaharaDesert1.bmp"	;
"F38_P15_RP"	"RodSteward1.bmp"	"Stonehenge2.bmp"	;
"F19_P4_RP"	"JackNicholson1.bmp"	"DoverCliffs1.bmp"	;
"F39_P18_RP"	"MargaretThatcher2.bmp"	"Petra2.bmp"	;
"F35_P27_C"	"JudiDench2.bmp"	"Alhambra2.bmp"	;
"F40_O5_RP"	"JuliaRoberts2.bmp"	"Torch1.bmp"	;
"F22_O17_RP"	"WayneRooney2.bmp"	"Belt1.bmp"	;
"F21_O10_RP"	"KateWinslet1.bmp"	"Broom2.bmp"	;
"F34_O26_C"	"DanielRadcliffe2.bmp"	"Lightbulb2.bmp"	;
"F48_O12_RP"	"DavidBeckham2.bmp"	"Goggles2.bmp"	;
"F24_O16_RP"	"AmyWinehouse2.bmp"	"Razor1.bmp"	;
"F20_O13_RP"	"GeorgeClooney2.bmp"	"Binoculars1.bmp"	;
"F33_O28_C"	"MichaelJackson1.bmp"	"Suitcase2.bmp"	;
"F46_O8_RP"	"ScarlettJohansson2.bmp"	"Ladder1.bmp"	;
"F37_O6_RP"	"BillClinton2.bmp"	"Wineglass1.bmp"	;
"F42_O1_RP"	"Madonna1.bmp"	"Telephone1.bmp"	;
"F31_O25_C"	"AlbertEinstein2.bmp"	"Sock1.bmp"	;
"P47_F11_RP"	"SagradaFamilia2.bmp"	"MotherTeresa2.bmp"	;
"P43_F5_RP"	"MachuPicchu1.bmp"	"TomCruise1.bmp"	;
"P42_F16_RP"	"ChristTheRedeemer1.bmp"	"EltonJohn2.bmp"	;
"P33_F27_C"	"Mecca2.bmp"	"KateMoss1.bmp"	;
"P45_F14_RP"	"MountFuji2.bmp"	"JohnLennon2.bmp"	;
"P44_F10_RP"	"Louvre1.bmp"	"HughGrant2.bmp"	;
"P38_F7_RP"	"GreatWall1.bmp"	"RobbieWilliams1.bmp"	;
"P32_F30_C"	"TowerBridge1.bmp"	"NikolaSarkozy1.bmp"	;
"P37_F15_RP"	"AngkorWat2.bmp"	"FidelCastro1.bmp"	;
"P40_F13_RP"	"RapaNui1.bmp"	"NelsonMandela1.bmp"	;
"P46_F3_RP"	"Versailles1.bmp"	"BillGates2.bmp"	;
"P31_F25_C"	"NiagaraFalls2.bmp"	"BritneySpears2.bmp"	;
"P39_O15_RP"	"NotreDame2.bmp"	"FryingPan1.bmp"	;
"P41_O4_RP"	"HollywoodSign1.bmp"	"Football1.bmp"	;
"P24_O7_RP"	"ChichenItza2.bmp"	"Headphones2.bmp"	;
"P35_O27_C"	"PotalaPalace2.bmp"	"Fan2.bmp"	;
"P48_O9_RP"	"GrandCanyon1.bmp"	"Shoe2.bmp"	;
"P23_O18_RP"	"GizehPyramids1.bmp"	"Stapler1.bmp"	;
"P19_O3_RP"	"TajMahal1.bmp"	"Scale1.bmp"	;
"P34_O30_C"	"NeuschwansteinCastle1.bmp"	"Umbrella1.bmp"	;
"P21_O2_RP"	"HagiaSophia1.bmp"	"Bed2.bmp"	;
"P22_O14_RP"	"TimeSquare1.bmp"	"Hammock1.bmp"	;
"P20_O11_RP"	"GoldenGateBridge1.bmp"	"Watch1.bmp"	;
"P36_O29_C"	"SydneyOpera2.bmp"	"Canoe2.bmp"	;
"O45_F6_RP"	"Basket2.bmp"	"JenniferLopez1.bmp"	;
"O46_F9_RP"	"Rope2.bmp"	"WhoopiGoldberg1.bmp"	;
"O20_F1_RP"	"Wheelchair2.bmp"	"LeonardoDiCaprio2.bmp"	;
"O36_F28_C"	"GrandPiano1.bmp"	"BarackObama1.bmp"	;
"O47_F4_RP"	"Scissors2.bmp"	"TonyBlair1.bmp"	;
"O19_F12_RP"	"Microscope2.bmp"	"QueenElisabeth1.bmp"	;
"O41_F2_RP"	"Key1.bmp"	"MarilynMonroe1.bmp"	;
"O32_F29_C"	"Bicycle1.bmp"	"PierceBrosnan2.bmp"	;
"O42_F17_RP"	"Anchor1.bmp"	"MerylStreep1.bmp"	;
"O24_F8_RP"	"Necklace1.bmp"	"TomHanks2.bmp"	;
"O23_F18_RP"	"Pillows2.bmp"	"AngelaMerkel2.bmp"	;
"O34_F26_C"	"Soother1.bmp"	"BradPitt2.bmp"	;
"O43_P9_RP"	"Guitar1.bmp"	"Atomium1.bmp"	;
"O37_P5_RP"	"Hat2.bmp"	"MountRushmore1.bmp"	;
"O48_P2_RP"	"Trophy2.bmp"	"ForbiddenCity2.bmp"	;
"O33_P28_C"	"Skirt1.bmp"	"MontSaintMichel2.bmp"	;
"O39_P16_RP"	"Mirror2.bmp"	"LeaningTower2.bmp"	;
"O40_P6_RP"	"Teddybear1.bmp"	"KingsCollege1.bmp"	;
"O21_P14_RP"	"RemoteControl1.bmp"	"MountEverest2.bmp"	;
"O35_P29_C"	"Brush2.bmp"	"StatueOfLiberty2.bmp"	;
"O22_P1_RP"	"Globe2.bmp"	"Alcatraz2.bmp"	;
"O44_P7_RP"	"Radio2.bmp"	"AyersRock2.bmp"	;
"O38_P17_RP"	"Barbecue1.bmp"	"EiffelTower1.bmp"	;
"O31_P26_C"	"Flask2.bmp"	"RialtoBridge2.bmp"	;
