picID	 fileAB	 fileAC	 ;
"F47_P13_RP"	"ElvisPresley2.bmp"	"BigBen1.bmp"	;
"F23_P11_RP"	"CharlieChaplin1.bmp"	"WhiteHouse1.bmp"	;
"F43_P8_RP"	"GeorgeBush2.bmp"	"BrandenburgGate2.bmp"	;
"F36_P30_C"	"MickJagger2.bmp"	"Colosseum1.bmp"	;
"F44_P12_RP"	"WillSmith1.bmp"	"SistineChapel1.bmp"	;
"F41_P10_RP"	"PrinceWilliam2.bmp"	"RedSquare2.bmp"	;
"F45_P3_RP"	"MahadmaGandhi2.bmp"	"Akropolis1.bmp"	;
"F32_P25_C"	"DanielCraig1.bmp"	"SaharaDesert2.bmp"	;
"F38_P15_RP"	"RodSteward2.bmp"	"Stonehenge1.bmp"	;
"F19_P4_RP"	"JackNicholson2.bmp"	"DoverCliffs2.bmp"	;
"F39_P18_RP"	"MargaretThatcher1.bmp"	"Petra1.bmp"	;
"F35_P27_C"	"JudiDench1.bmp"	"Alhambra1.bmp"	;
"F40_O5_RP"	"JuliaRoberts1.bmp"	"Torch2.bmp"	;
"F22_O17_RP"	"WayneRooney1.bmp"	"Belt2.bmp"	;
"F21_O10_RP"	"KateWinslet2.bmp"	"Broom1.bmp"	;
"F34_O26_C"	"DanielRadcliffe1.bmp"	"Lightbulb1.bmp"	;
"F48_O12_RP"	"DavidBeckham1.bmp"	"Goggles1.bmp"	;
"F24_O16_RP"	"AmyWinehouse1.bmp"	"Razor2.bmp"	;
"F20_O13_RP"	"GeorgeClooney1.bmp"	"Binoculars2.bmp"	;
"F33_O28_C"	"MichaelJackson2.bmp"	"Suitcase1.bmp"	;
"F46_O8_RP"	"ScarlettJohansson1.bmp"	"Ladder2.bmp"	;
"F37_O6_RP"	"BillClinton1.bmp"	"Wineglass2.bmp"	;
"F42_O1_RP"	"Madonna2.bmp"	"Telephone2.bmp"	;
"F31_O25_C"	"AlbertEinstein1.bmp"	"Sock2.bmp"	;
"P47_F11_RP"	"SagradaFamilia1.bmp"	"MotherTeresa1.bmp"	;
"P43_F5_RP"	"MachuPicchu2.bmp"	"TomCruise2.bmp"	;
"P42_F16_RP"	"ChristTheRedeemer2.bmp"	"EltonJohn1.bmp"	;
"P33_F27_C"	"Mecca1.bmp"	"KateMoss2.bmp"	;
"P45_F14_RP"	"MountFuji1.bmp"	"JohnLennon1.bmp"	;
"P44_F10_RP"	"Louvre2.bmp"	"HughGrant1.bmp"	;
"P38_F7_RP"	"GreatWall2.bmp"	"RobbieWilliams2.bmp"	;
"P32_F30_C"	"TowerBridge2.bmp"	"NikolaSarkozy2.bmp"	;
"P37_F15_RP"	"AngkorWat1.bmp"	"FidelCastro2.bmp"	;
"P40_F13_RP"	"RapaNui2.bmp"	"NelsonMandela2.bmp"	;
"P46_F3_RP"	"Versailles2.bmp"	"BillGates1.bmp"	;
"P31_F25_C"	"NiagaraFalls1.bmp"	"BritneySpears1.bmp"	;
"P39_O15_RP"	"NotreDame1.bmp"	"FryingPan2.bmp"	;
"P41_O4_RP"	"HollywoodSign2.bmp"	"Football2.bmp"	;
"P24_O7_RP"	"ChichenItza1.bmp"	"Headphones1.bmp"	;
"P35_O27_C"	"PotalaPalace1.bmp"	"Fan1.bmp"	;
"P48_O9_RP"	"GrandCanyon2.bmp"	"Shoe1.bmp"	;
"P23_O18_RP"	"GizehPyramids2.bmp"	"Stapler2.bmp"	;
"P19_O3_RP"	"TajMahal2.bmp"	"Scale2.bmp"	;
"P34_O30_C"	"NeuschwansteinCastle2.bmp"	"Umbrella2.bmp"	;
"P21_O2_RP"	"HagiaSophia2.bmp"	"Bed1.bmp"	;
"P22_O14_RP"	"TimeSquare2.bmp"	"Hammock2.bmp"	;
"P20_O11_RP"	"GoldenGateBridge2.bmp"	"Watch2.bmp"	;
"P36_O29_C"	"SydneyOpera1.bmp"	"Canoe1.bmp"	;
"O45_F6_RP"	"Basket1.bmp"	"JenniferLopez2.bmp"	;
"O46_F9_RP"	"Rope1.bmp"	"WhoopiGoldberg2.bmp"	;
"O20_F1_RP"	"Wheelchair1.bmp"	"LeonardoDiCaprio1.bmp"	;
"O36_F28_C"	"GrandPiano2.bmp"	"BarackObama2.bmp"	;
"O47_F4_RP"	"Scissors1.bmp"	"TonyBlair2.bmp"	;
"O19_F12_RP"	"Microscope1.bmp"	"QueenElisabeth2.bmp"	;
"O41_F2_RP"	"Key2.bmp"	"MarilynMonroe2.bmp"	;
"O32_F29_C"	"Bicycle2.bmp"	"PierceBrosnan1.bmp"	;
"O42_F17_RP"	"Anchor2.bmp"	"MerylStreep2.bmp"	;
"O24_F8_RP"	"Necklace2.bmp"	"TomHanks1.bmp"	;
"O23_F18_RP"	"Pillows1.bmp"	"AngelaMerkel1.bmp"	;
"O34_F26_C"	"Soother2.bmp"	"BradPitt1.bmp"	;
"O43_P9_RP"	"Guitar2.bmp"	"Atomium2.bmp"	;
"O37_P5_RP"	"Hat1.bmp"	"MountRushmore2.bmp"	;
"O48_P2_RP"	"Trophy1.bmp"	"ForbiddenCity1.bmp"	;
"O33_P28_C"	"Skirt2.bmp"	"MontSaintMichel1.bmp"	;
"O39_P16_RP"	"Mirror1.bmp"	"LeaningTower1.bmp"	;
"O40_P6_RP"	"Teddybear2.bmp"	"KingsCollege2.bmp"	;
"O21_P14_RP"	"RemoteControl2.bmp"	"MountEverest1.bmp"	;
"O35_P29_C"	"Brush1.bmp"	"StatueOfLiberty1.bmp"	;
"O22_P1_RP"	"Globe1.bmp"	"Alcatraz1.bmp"	;
"O44_P7_RP"	"Radio1.bmp"	"AyersRock1.bmp"	;
"O38_P17_RP"	"Barbecue2.bmp"	"EiffelTower2.bmp"	;
"O31_P26_C"	"Flask1.bmp"	"RialtoBridge1.bmp"	;
