picID	 fileAB	 fileAC	 ;
"F35_P15_RP"	"JudiDench2.bmp"	"Stonehenge1.bmp"	;
"F24_P18_RP"	"AmyWinehouse1.bmp"	"Petra2.bmp"	;
"F22_P17_RP"	"WayneRooney2.bmp"	"EiffelTower1.bmp"	;
"F47_P41_C"	"ElvisPresley2.bmp"	"HollywoodSign2.bmp"	;
"F34_P5_RP"	"DanielRadcliffe1.bmp"	"MountRushmore2.bmp"	;
"F20_P14_RP"	"GeorgeClooney2.bmp"	"MountEverest1.bmp"	;
"F36_P1_RP"	"MickJagger1.bmp"	"Alcatraz1.bmp"	;
"F45_P40_C"	"MahadmaGandhi1.bmp"	"RapaNui2.bmp"	;
"F25_P16_RP"	"BritneySpears2.bmp"	"LeaningTower1.bmp"	;
"F23_P11_RP"	"CharlieChaplin2.bmp"	"WhiteHouse2.bmp"	;
"F30_P10_RP"	"NikolaSarkozy2.bmp"	"RedSquare1.bmp"	;
"F46_P37_C"	"ScarlettJohansson2.bmp"	"AngkorWat2.bmp"	;
"F19_O7_RP"	"JackNicholson2.bmp"	"Headphones1.bmp"	;
"F31_O9_RP"	"AlbertEinstein1.bmp"	"Shoe1.bmp"	;
"F33_O3_RP"	"MichaelJackson1.bmp"	"Scale2.bmp"	;
"F43_O41_C"	"GeorgeBush2.bmp"	"Key2.bmp"	;
"F21_O10_RP"	"KateWinslet1.bmp"	"Broom2.bmp"	;
"F29_O5_RP"	"PierceBrosnan1.bmp"	"Torch2.bmp"	;
"F26_O16_RP"	"BradPitt1.bmp"	"Razor1.bmp"	;
"F48_O42_C"	"DavidBeckham2.bmp"	"Anchor2.bmp"	;
"F27_O2_RP"	"KateMoss2.bmp"	"Bed2.bmp"	;
"F28_O4_RP"	"BarackObama2.bmp"	"Football1.bmp"	;
"F32_O8_RP"	"DanielCraig1.bmp"	"Ladder2.bmp"	;
"F44_O39_C"	"WillSmith1.bmp"	"Mirror2.bmp"	;
"P28_F18_RP"	"MontSaintMichel2.bmp"	"AngelaMerkel1.bmp"	;
"P36_F10_RP"	"SydneyOpera2.bmp"	"HughGrant2.bmp"	;
"P22_F3_RP"	"TimeSquare2.bmp"	"BillGates2.bmp"	;
"P47_F38_C"	"SagradaFamilia1.bmp"	"RodSteward1.bmp"	;
"P21_F12_RP"	"HagiaSophia2.bmp"	"QueenElisabeth1.bmp"	;
"P34_F8_RP"	"NeuschwansteinCastle1.bmp"	"TomHanks2.bmp"	;
"P19_F7_RP"	"TajMahal1.bmp"	"RobbieWilliams2.bmp"	;
