picID	 fileAB	 fileAC	 ;
"F5_P44_RP"	"TomCruise2.bmp"	"Louvre1.bmp"	;
"F6_P46_RP"	"JenniferLopez2.bmp"	"Versailles1.bmp"	;
"F18_P39_RP"	"AngelaMerkel1.bmp"	"NotreDame2.bmp"	;
"F30_P32_C"	"NikolaSarkozy1.bmp"	"TowerBridge2.bmp"	;
"F14_P45_RP"	"JohnLennon2.bmp"	"MountFuji2.bmp"	;
"F12_P41_RP"	"QueenElisabeth2.bmp"	"HollywoodSign2.bmp"	;
"F9_P19_RP"	"WhoopiGoldberg2.bmp"	"TajMahal2.bmp"	;
"F27_P34_C"	"KateMoss2.bmp"	"NeuschwansteinCastle2.bmp"	;
"F1_P21_RP"	"LeonardoDiCaprio1.bmp"	"HagiaSophia1.bmp"	;
"F16_P23_RP"	"EltonJohn2.bmp"	"GizehPyramids2.bmp"	;
"F13_P20_RP"	"NelsonMandela1.bmp"	"GoldenGateBridge2.bmp"	;
"F28_P35_C"	"BarackObama2.bmp"	"PotalaPalace2.bmp"	;
"F7_O19_RP"	"RobbieWilliams2.bmp"	"Microscope2.bmp"	;
"F15_O44_RP"	"FidelCastro1.bmp"	"Radio1.bmp"	;
"F2_O41_RP"	"MarilynMonroe1.bmp"	"Key1.bmp"	;
"F26_O31_C"	"BradPitt1.bmp"	"Flask2.bmp"	;
"F17_O43_RP"	"MerylStreep2.bmp"	"Guitar2.bmp"	;
"F11_O23_RP"	"MotherTeresa1.bmp"	"Pillows1.bmp"	;
"F4_O46_RP"	"TonyBlair2.bmp"	"Rope2.bmp"	;
"F29_O36_C"	"PierceBrosnan2.bmp"	"GrandPiano1.bmp"	;
"F10_O47_RP"	"HughGrant1.bmp"	"Scissors1.bmp"	;
"F3_O22_RP"	"BillGates1.bmp"	"Globe1.bmp"	;
"F8_O20_RP"	"TomHanks2.bmp"	"Wheelchair2.bmp"	;
"F25_O34_C"	"BritneySpears2.bmp"	"Soother2.bmp"	;
"P1_F48_RP"	"Alcatraz2.bmp"	"DavidBeckham2.bmp"	;
"P15_F42_RP"	"Stonehenge2.bmp"	"Madonna1.bmp"	;
"P11_F21_RP"	"WhiteHouse2.bmp"	"KateWinslet1.bmp"	;
"P30_F36_C"	"Colosseum1.bmp"	"MickJagger2.bmp"	;
"P17_F46_RP"	"EiffelTower1.bmp"	"ScarlettJohansson1.bmp"	;
"P16_F24_RP"	"LeaningTower2.bmp"	"AmyWinehouse1.bmp"	;
"P18_F22_RP"	"Petra2.bmp"	"WayneRooney2.bmp"	;
"P28_F32_C"	"MontSaintMichel1.bmp"	"DanielCraig2.bmp"	;
"P2_F40_RP"	"ForbiddenCity1.bmp"	"JuliaRoberts1.bmp"	;
"P10_F19_RP"	"RedSquare1.bmp"	"JackNicholson1.bmp"	;
"P5_F20_RP"	"MountRushmore2.bmp"	"GeorgeClooney1.bmp"	;
"P25_F31_C"	"SaharaDesert2.bmp"	"AlbertEinstein2.bmp"	;
"P14_O45_RP"	"MountEverest1.bmp"	"Basket1.bmp"	;
"P3_O39_RP"	"Akropolis2.bmp"	"Mirror1.bmp"	;
"P9_O24_RP"	"Atomium1.bmp"	"Necklace1.bmp"	;
"P26_O33_C"	"RialtoBridge1.bmp"	"Skirt2.bmp"	;
"P12_O37_RP"	"SistineChapel1.bmp"	"Hat2.bmp"	;
