Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
13,1,1,105,NaN,NaN,2,NaN,2.707412e+00,NaN,2,0,3,1
13,2,1,126,NaN,NaN,2,NaN,1.432697e+00,NaN,2,0,3,1
13,3,1,100,NaN,NaN,2,NaN,1.279834e-04,NaN,0,0,3,1
13,4,1,109,NaN,NaN,1,NaN,7.482527e-01,NaN,0,0,3,1
13,5,1,92,NaN,NaN,1,NaN,1.264742e-04,NaN,0,1,2,1
13,6,1,128,NaN,NaN,2,NaN,4.430744e-01,NaN,0,0,3,1
13,7,1,107,NaN,NaN,1,NaN,1.555360e+00,NaN,0,0,3,1
13,8,1,129,NaN,NaN,2,NaN,2.511170e+00,NaN,2,0,3,1
13,9,1,53,NaN,NaN,1,NaN,1.788857e+00,NaN,0,0,2,1
13,10,1,111,NaN,NaN,1,NaN,2.703303e+00,NaN,0,1,3,1
13,11,1,69,NaN,NaN,1,NaN,1.997249e+00,NaN,0,0,2,1
13,12,1,94,NaN,NaN,1,NaN,1.615472e+00,NaN,2,0,2,1
13,13,1,93,NaN,NaN,1,NaN,6.969126e-01,NaN,1,0,2,1
13,14,1,98,NaN,NaN,1,NaN,6.551330e-01,NaN,0,0,3,1
13,15,1,100,NaN,NaN,1,NaN,3.255383e+00,NaN,2,0,3,1
13,16,1,31,NaN,NaN,1,NaN,6.391224e-01,NaN,1,0,1,1
13,17,1,121,NaN,NaN,2,NaN,6.557032e-01,NaN,0,1,3,1
13,18,1,102,NaN,NaN,2,NaN,6.239759e-01,NaN,0,0,3,1
13,19,1,118,NaN,NaN,1,NaN,3.768786e-01,NaN,0,1,3,1
13,20,1,137,NaN,NaN,1,NaN,3.003237e-01,NaN,0,0,3,1
13,21,1,131,NaN,NaN,2,NaN,5.947215e-01,NaN,0,0,3,1
13,22,1,47,NaN,NaN,1,NaN,2.531204e-01,NaN,0,1,1,1
13,23,1,142,NaN,NaN,2,NaN,9.329457e-01,NaN,1,1,3,1
13,24,1,84,NaN,NaN,1,NaN,2.902951e-01,NaN,1,0,2,1
13,25,1,132,NaN,NaN,2,NaN,3.845422e-01,NaN,0,1,3,1
13,26,1,46,NaN,NaN,2,NaN,6.997708e-01,NaN,2,0,1,1
13,27,1,51,NaN,NaN,1,NaN,3.938343e-01,NaN,2,0,2,1
13,28,1,104,NaN,NaN,2,NaN,2.049594e-01,NaN,2,1,3,1
13,29,1,74,NaN,NaN,1,NaN,2.947051e-01,NaN,0,0,2,1
13,30,1,30,NaN,NaN,2,NaN,1.325540e+00,NaN,1,0,1,1
13,31,1,14,NaN,NaN,1,NaN,2.426582e+00,NaN,1,0,1,1
13,32,1,34,NaN,NaN,1,NaN,1.339707e+00,NaN,1,0,1,1
13,33,1,41,NaN,NaN,2,NaN,5.125999e-01,NaN,0,0,1,1
13,34,1,19,NaN,NaN,2,NaN,4.942297e-01,NaN,0,0,1,1
13,35,1,13,NaN,NaN,1,NaN,4.529798e-01,NaN,0,1,1,1
13,36,1,27,NaN,NaN,1,NaN,8.496288e-02,NaN,0,0,1,1
13,37,1,135,NaN,NaN,2,NaN,1.596591e+00,NaN,0,1,3,1
13,38,1,36,NaN,NaN,1,NaN,6.221018e-01,NaN,0,0,1,1
13,39,1,131,NaN,NaN,2,NaN,2.839475e+00,NaN,2,0,3,1
13,40,1,140,NaN,NaN,1,NaN,1.000972e+00,NaN,1,0,3,1
13,41,1,138,NaN,NaN,1,NaN,4.826527e-01,NaN,0,0,3,1
13,42,1,132,NaN,NaN,2,NaN,2.553230e+00,NaN,1,1,3,1
13,43,1,90,NaN,NaN,1,NaN,4.213338e-01,NaN,0,0,2,1
13,44,1,54,NaN,NaN,1,NaN,3.986397e-01,NaN,0,1,2,1
13,45,1,62,NaN,NaN,1,NaN,4.888608e-01,NaN,1,1,2,1
13,46,1,68,NaN,NaN,1,NaN,5.197105e-01,NaN,0,1,2,1
13,47,1,49,NaN,NaN,1,NaN,3.888034e-01,NaN,2,0,2,1
13,48,1,96,NaN,NaN,1,NaN,3.115672e-01,NaN,2,1,2,1
13,49,1,26,NaN,NaN,1,NaN,5.252289e-01,NaN,0,1,1,1
13,50,1,61,NaN,NaN,1,NaN,4.587333e-01,NaN,0,0,2,1
13,51,1,18,NaN,NaN,1,NaN,7.868545e-01,NaN,0,1,1,1
13,52,1,23,NaN,NaN,1,NaN,5.731037e-01,NaN,2,0,1,1
13,53,1,6,NaN,NaN,1,NaN,3.614216e-01,NaN,0,0,1,1
13,54,1,27,NaN,NaN,1,NaN,6.692290e-01,NaN,1,0,1,1
13,55,1,67,NaN,NaN,1,NaN,3.796486e-01,NaN,2,0,2,1
13,56,1,59,NaN,NaN,1,NaN,3.267788e-01,NaN,0,0,2,1
13,57,1,92,NaN,NaN,1,NaN,5.961344e-01,NaN,2,1,2,1
13,58,1,38,NaN,NaN,1,NaN,4.465025e-01,NaN,1,0,1,1
13,59,1,56,NaN,NaN,1,NaN,2.632450e-01,NaN,2,0,2,1
13,60,1,69,NaN,NaN,1,NaN,3.426792e-01,NaN,2,0,2,1
13,61,1,70,NaN,NaN,1,NaN,3.392436e-01,NaN,0,0,2,1
13,62,1,3,NaN,NaN,2,NaN,1.183947e+00,NaN,0,1,1,1
13,63,1,94,NaN,NaN,1,NaN,3.629860e-01,NaN,0,0,2,1
13,64,1,139,NaN,NaN,2,NaN,1.590861e+00,NaN,2,0,3,1
13,65,1,35,NaN,NaN,2,NaN,1.713576e+00,NaN,0,0,1,1
13,66,1,113,NaN,NaN,1,NaN,2.550544e-01,NaN,0,0,3,1
13,67,1,4,NaN,NaN,1,NaN,4.632777e-01,NaN,2,0,1,1
13,68,1,106,NaN,NaN,2,NaN,7.987648e-01,NaN,2,1,3,1
13,69,1,142,NaN,NaN,1,NaN,4.891822e-01,NaN,0,1,3,1
13,70,1,2,NaN,NaN,1,NaN,5.834728e-01,NaN,1,1,1,1
13,71,1,1,NaN,NaN,1,NaN,4.583219e-01,NaN,0,0,1,1
13,72,1,16,NaN,NaN,1,NaN,5.223490e-01,NaN,0,0,1,1
13,73,1,133,NaN,NaN,2,NaN,5.917250e-01,NaN,0,0,3,1
13,74,1,111,NaN,NaN,1,NaN,4.507990e-01,NaN,1,1,3,1
13,75,1,60,NaN,NaN,1,NaN,2.832418e-01,NaN,0,1,2,1
13,76,1,122,NaN,NaN,2,NaN,6.901627e-01,NaN,2,1,3,1
13,77,1,58,NaN,NaN,1,NaN,1.234557e-04,NaN,0,1,2,1
13,78,1,22,NaN,NaN,2,NaN,4.828772e-01,NaN,2,0,1,1
13,79,1,71,NaN,NaN,1,NaN,2.418576e-01,NaN,1,0,2,1
13,80,1,73,NaN,NaN,1,NaN,1.067118e+00,NaN,0,1,2,1
13,81,1,138,NaN,NaN,1,NaN,2.682414e+00,NaN,1,0,3,1
13,82,1,43,NaN,NaN,1,NaN,2.575334e-01,NaN,2,1,1,1
13,83,1,29,NaN,NaN,1,NaN,5.289253e-01,NaN,1,0,1,1
13,84,1,66,NaN,NaN,1,NaN,2.861441e-01,NaN,2,0,2,1
13,85,1,85,NaN,NaN,1,NaN,2.531506e-01,NaN,0,0,2,1
13,86,1,99,NaN,NaN,2,NaN,7.894018e-01,NaN,1,0,3,1
13,87,1,10,NaN,NaN,1,NaN,4.321475e-01,NaN,0,0,1,1
13,88,1,141,NaN,NaN,1,NaN,3.288425e-01,NaN,1,0,3,1
13,89,1,91,NaN,NaN,1,NaN,1.438284e+00,NaN,1,0,2,1
13,90,1,21,NaN,NaN,1,NaN,4.948244e-01,NaN,2,0,1,1
13,91,1,75,NaN,NaN,1,NaN,4.530384e-01,NaN,0,0,2,1
13,92,1,87,NaN,NaN,1,NaN,3.248675e-01,NaN,0,0,2,1
13,93,1,119,NaN,NaN,1,NaN,6.186909e-01,NaN,0,0,3,1
13,94,1,56,NaN,NaN,1,NaN,3.718453e-01,NaN,0,0,2,1
13,95,1,74,NaN,NaN,1,NaN,2.957504e-01,NaN,1,0,2,1
13,96,1,102,NaN,NaN,2,NaN,1.966122e+00,NaN,2,0,3,1
13,97,1,11,NaN,NaN,1,NaN,3.052417e-01,NaN,0,0,1,1
13,98,1,143,NaN,NaN,2,NaN,4.871460e-01,NaN,0,1,3,1
13,99,1,65,NaN,NaN,1,NaN,4.461080e-01,NaN,0,0,2,1
13,100,1,34,NaN,NaN,1,NaN,6.382811e-01,NaN,0,0,1,1
13,101,1,115,NaN,NaN,2,NaN,3.353543e-01,NaN,1,0,3,1
13,102,1,30,NaN,NaN,1,NaN,3.643513e-01,NaN,0,0,1,1
13,103,1,97,NaN,NaN,2,NaN,1.261723e-04,NaN,0,1,3,1
13,104,1,20,NaN,NaN,1,NaN,2.984127e-01,NaN,2,0,1,1
13,105,1,8,NaN,NaN,1,NaN,3.204572e-01,NaN,1,0,1,1
13,106,1,52,NaN,NaN,1,NaN,3.262141e-01,NaN,1,0,2,1
13,107,1,33,NaN,NaN,2,NaN,8.751199e-01,NaN,0,1,1,1
13,108,1,101,NaN,NaN,2,NaN,3.145733e-01,NaN,0,0,3,1
13,109,1,80,NaN,NaN,1,NaN,4.482613e-01,NaN,0,1,2,1
13,110,1,31,NaN,NaN,1,NaN,2.568935e-01,NaN,0,0,1,1
13,111,1,101,NaN,NaN,1,NaN,4.329664e-01,NaN,1,0,3,1
13,112,1,22,NaN,NaN,2,NaN,1.354139e+00,NaN,0,0,1,1
13,113,1,88,NaN,NaN,1,NaN,3.419790e-01,NaN,0,0,2,1
13,114,1,78,NaN,NaN,1,NaN,4.265817e-01,NaN,0,0,2,1
13,115,1,99,NaN,NaN,2,NaN,6.064845e-02,NaN,0,0,3,1
13,116,1,68,NaN,NaN,1,NaN,2.841380e-01,NaN,1,1,2,1
13,117,1,29,NaN,NaN,1,NaN,3.150550e-01,NaN,0,0,1,1
13,118,1,84,NaN,NaN,1,NaN,1.276816e-04,NaN,0,0,2,1
13,119,1,140,NaN,NaN,1,NaN,2.270191e-01,NaN,0,0,3,1
13,120,1,78,NaN,NaN,1,NaN,4.445882e-01,NaN,1,0,2,1
13,121,1,45,NaN,NaN,2,NaN,3.972693e-01,NaN,0,0,1,1
13,122,1,139,NaN,NaN,1,NaN,7.997554e-01,NaN,0,0,3,1
13,123,1,35,NaN,NaN,2,NaN,1.548479e-04,NaN,2,0,1,1
