10,Trial,Cond,Block,ImageFiles,Labels,Cues
10,1,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
10,2,1,1,O_Image_82.bmp,Scissors,NaN
10,3,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
10,4,1,1,S_Image_130.bmp,Potala Palace,NaN
10,5,1,1,F_Image_14.bmp,Elvis Presley,NaN
10,6,1,1,O_Lure_65.bmp,GrandPiano,NaN
10,7,1,1,S_Lure_112.bmp,Golden Gate Bridge,NaN
10,8,1,1,O_Lure_67.bmp,Hammock,NaN
10,9,1,1,F_Image_1.bmp,Albert Einstein,NaN
10,10,1,1,F_Lure_18.bmp,Jack Nicholson,NaN
10,11,1,1,O_Lure_86.bmp,Soother,NaN
10,12,1,1,O_Lure_51.bmp,Basket,NaN
10,13,1,1,F_Lure_40.bmp,Robert De Niro,NaN
10,14,1,1,F_Image_15.bmp,Fidel Castro,NaN
10,15,1,1,O_Lure_82.bmp,Scissors,NaN
10,16,1,1,O_Image_50.bmp,Barbecue,NaN
10,17,1,1,S_Lure_123.bmp,Mount Everest,NaN
10,18,1,1,F_Lure_4.bmp,Barack Obama,NaN
10,19,1,1,S_Lure_130.bmp,Potala Palace,NaN
10,20,1,1,O_Image_89.bmp,Teddybear,NaN
10,21,1,1,F_Lure_1.bmp,Albert Einstein,NaN
10,22,1,1,S_Lure_138.bmp,Stonehenge,NaN
10,23,1,1,S_Image_112.bmp,Golden Gate Bridge,NaN
10,24,1,1,F_Lure_33.bmp,Mother Teresa,NaN
10,25,1,1,O_Lure_80.bmp,Rope,NaN
10,26,1,1,S_Image_132.bmp,Red Square,NaN
10,27,1,1,S_Image_129.bmp,Petra,NaN
10,28,1,1,O_Lure_76.bmp,Pillows,NaN
10,29,1,1,S_Lure_106.bmp,Christ The Redeemer,NaN
10,30,1,1,F_Lure_16.bmp,George Bush,NaN
10,31,1,1,S_Image_122.bmp,Mont Saint Michel,NaN
10,32,1,1,F_Lure_10.bmp,Dalai Lama,NaN
10,33,1,1,F_Image_13.bmp,Elton John,NaN
10,34,1,1,S_Lure_132.bmp,Red Square,NaN
10,35,1,1,S_Image_111.bmp,Gizeh Pyramids,NaN
10,36,1,1,F_Image_19.bmp,James Dean,NaN
10,37,1,1,O_Image_56.bmp,Broom,NaN
10,38,1,1,F_Image_6.bmp,Brad Pitt,NaN
10,39,1,1,F_Lure_47.bmp,Whoopi Goldberg,NaN
10,40,1,1,S_Image_125.bmp,Mount Rushmore,NaN
10,41,1,1,F_Lure_48.bmp,Will Smith,NaN
10,42,1,1,O_Image_65.bmp,GrandPiano,NaN
10,43,1,1,F_Image_28.bmp,Margaret Thatcher,NaN
10,44,1,1,S_Lure_122.bmp,Mont Saint Michel,NaN
10,45,1,1,S_Image_134.bmp,Sagrada Familia,NaN
10,46,1,1,O_Lure_61.bmp,Football,NaN
10,47,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
10,48,1,1,F_Lure_24.bmp,Keanu Reeves,NaN
10,49,1,1,F_Lure_34.bmp,Nelson Mandela,NaN
10,50,1,1,S_Image_110.bmp,Forbidden City,NaN
10,51,1,1,F_Lure_36.bmp,Penelope Cruz,NaN
10,52,1,1,F_Lure_29.bmp,Marilyn Monroe,NaN
10,53,1,1,S_Image_118.bmp,Leaning Tower,NaN
10,54,1,1,F_Image_46.bmp,Wayne Rooney,NaN
10,55,1,1,F_Lure_21.bmp,John Lennon,NaN
10,56,1,1,O_Image_91.bmp,Torch,NaN
10,57,1,1,S_Image_121.bmp,Mecca,NaN
10,58,1,1,O_Lure_92.bmp,Trophy,NaN
10,59,1,1,S_Image_119.bmp,Louvre,NaN
10,60,1,1,O_Image_78.bmp,Razor,NaN
10,61,1,1,F_Image_3.bmp,Angela Merkel,NaN
10,62,1,1,S_Lure_126.bmp,Neu schwanstein Castle,NaN
10,63,1,1,O_Lure_53.bmp,Belt,NaN
10,64,1,1,O_Lure_54.bmp,Bicycle,NaN
10,65,1,1,O_Lure_96.bmp,Wineglass,NaN
10,66,1,1,F_Lure_25.bmp,Leonardo DiCaprio,NaN
10,67,1,1,O_Lure_77.bmp,Radio,NaN
10,68,1,1,F_Image_25.bmp,Leonardo DiCaprio,NaN
10,69,1,1,S_Image_101.bmp,Atomium,NaN
10,70,1,1,O_Lure_95.bmp,Wheelchair,NaN
10,71,1,1,F_Lure_5.bmp,Bill Clinton,NaN
10,72,1,1,F_Lure_37.bmp,Pierce Brosnan,NaN
10,73,1,1,F_Image_34.bmp,Nelson Mandela,NaN
10,74,1,1,O_Image_84.bmp,Skirt,NaN
10,75,1,1,S_Image_144.bmp,White House,NaN
10,76,1,1,F_Image_12.bmp,David Beckham,NaN
10,77,1,1,O_Lure_71.bmp,Ladder,NaN
10,78,1,1,S_Lure_113.bmp,Grand Canyon,NaN
10,79,1,1,O_Image_60.bmp,Flask,NaN
10,80,1,1,O_Image_68.bmp,Hat,NaN
10,81,1,1,O_Lure_70.bmp,Key,NaN
10,82,1,1,S_Lure_134.bmp,Sagrada Familia,NaN
10,83,1,1,F_Image_21.bmp,John Lennon,NaN
10,84,1,1,S_Lure_120.bmp,Machu Picchu,NaN
10,85,1,1,O_Image_71.bmp,Ladder,NaN
10,86,1,1,S_Image_100.bmp,Angkor Wat,NaN
10,87,1,1,O_Image_94.bmp,Watch,NaN
10,88,1,1,S_Image_137.bmp,Statue Of Liberty,NaN
10,89,1,1,O_Lure_83.bmp,Shoe,NaN
10,90,1,1,F_Lure_13.bmp,Elton John,NaN
10,91,1,1,S_Lure_115.bmp,Hagia Sophia,NaN
10,92,1,1,O_Lure_90.bmp,Telephone,NaN
10,93,1,1,O_Lure_64.bmp,Goggles,NaN
10,94,1,1,F_Image_24.bmp,Keanu Reeves,NaN
10,95,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
10,96,1,1,F_Image_26.bmp,Madonna,NaN
10,97,1,1,F_Lure_41.bmp,Rod Steward,NaN
10,98,1,1,O_Lure_56.bmp,Broom,NaN
10,99,1,1,O_Lure_62.bmp,FryingPan,NaN
10,100,1,1,O_Image_74.bmp,Mirror,NaN
10,101,1,1,F_Image_7.bmp,Britney Spears,NaN
10,102,1,1,O_Image_85.bmp,Sock,NaN
10,103,1,1,F_Lure_7.bmp,Britney Spears,NaN
10,104,1,1,F_Lure_9.bmp,Charlie Chaplin,NaN
10,105,1,1,O_Image_76.bmp,Pillows,NaN
10,106,1,1,S_Image_124.bmp,Mount Fuji,NaN
10,107,1,1,O_Image_96.bmp,Wineglass,NaN
10,108,1,1,O_Image_86.bmp,Soother,NaN
10,109,1,1,S_Image_133.bmp,Rialto Bridge,NaN
10,110,1,1,S_Lure_118.bmp,Leaning Tower,NaN
10,111,1,1,F_Image_32.bmp,Mick Jagger,NaN
10,112,1,1,O_Lure_91.bmp,Torch,NaN
10,113,1,1,O_Lure_72.bmp,Lightbulb,NaN
10,114,1,1,S_Lure_102.bmp,Ayers Rock,NaN
10,115,1,1,O_Lure_87.bmp,Stapler,NaN
10,116,1,1,O_Image_57.bmp,Brush,NaN
10,117,1,1,F_Lure_14.bmp,Elvis Presley,NaN
10,118,1,1,O_Lure_79.bmp,Remote Control,NaN
10,119,1,1,F_Image_2.bmp,Amy Winehouse,NaN
10,120,1,1,F_Lure_38.bmp,Queen Elisabeth,NaN
10,121,1,1,O_Image_88.bmp,Suitcase,NaN
10,122,1,1,S_Image_139.bmp,Sydney Opera,NaN
10,123,1,1,O_Image_72.bmp,Lightbulb,NaN
10,124,1,1,S_Lure_125.bmp,Mount Rushmore,NaN
10,125,1,1,O_Lure_75.bmp,Necklace,NaN
10,126,1,1,F_Lure_45.bmp,Tony Blair,NaN
10,127,1,1,F_Image_10.bmp,Dalai Lama,NaN
10,128,1,1,S_Lure_117.bmp,Kings College,NaN
10,129,1,1,S_Image_127.bmp,Niagara Falls,NaN
10,130,1,1,S_Image_97.bmp,Akropolis,NaN
10,131,1,1,F_Image_18.bmp,Jack Nicholson,NaN
10,132,1,1,S_Lure_127.bmp,Niagara Falls,NaN
10,133,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
10,134,1,1,S_Lure_111.bmp,Gizeh Pyramids,NaN
10,135,1,1,S_Image_102.bmp,Ayers Rock,NaN
10,136,1,1,O_Image_70.bmp,Key,NaN
10,137,1,1,O_Image_54.bmp,Bicycle,NaN
10,138,1,1,S_Lure_143.bmp,Versailles,NaN
10,139,1,1,O_Image_83.bmp,Shoe,NaN
10,140,1,1,F_Image_48.bmp,Will Smith,NaN
10,141,1,1,O_Image_69.bmp,Headphones,NaN
10,142,1,1,O_Image_90.bmp,Telephone,NaN
10,143,1,1,S_Image_142.bmp,Tower Bridge,NaN
10,144,1,1,O_Image_58.bmp,Canoe,NaN
10,145,1,1,O_Image_77.bmp,Radio,NaN
10,146,1,1,O_Lure_50.bmp,Barbecue,NaN
10,147,1,1,S_Lure_121.bmp,Mecca,NaN
10,148,1,1,S_Image_105.bmp,Chichen Itza,NaN
10,149,1,1,O_Image_49.bmp,Anchor,NaN
10,150,1,1,S_Lure_140.bmp,Taj Mahal,NaN
10,151,1,1,F_Image_4.bmp,Barack Obama,NaN
10,152,1,1,S_Image_117.bmp,Kings College,NaN
10,153,1,1,S_Lure_137.bmp,Statue Of Liberty,NaN
10,154,1,1,F_Image_39.bmp,Robbie Williams,NaN
10,155,1,1,F_Image_8.bmp,Cameron Diaz,NaN
10,156,1,1,F_Lure_43.bmp,Tom Cruise,NaN
10,157,1,1,S_Image_115.bmp,Hagia Sophia,NaN
10,158,1,1,S_Image_136.bmp,Sistine Chapel,NaN
