Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
43,1,1,113,NaN,NaN,1,NaN,1.922118e+00,NaN,1,0,3,1
43,2,1,131,NaN,NaN,1,NaN,9.222223e-01,NaN,0,0,3,1
43,3,1,64,NaN,NaN,1,NaN,1.918804e+00,NaN,0,0,2,1
43,4,1,26,NaN,NaN,1,NaN,7.393129e-01,NaN,0,0,1,1
43,5,1,75,NaN,NaN,1,NaN,1.839167e+00,NaN,0,0,2,1
43,6,1,82,NaN,NaN,1,NaN,8.235857e-01,NaN,0,0,2,1
43,7,1,29,NaN,NaN,1,NaN,1.080188e+00,NaN,0,0,1,1
43,8,1,79,NaN,NaN,1,NaN,1.374481e+00,NaN,0,0,2,1
43,9,1,38,NaN,NaN,1,NaN,9.208082e-01,NaN,0,1,1,1
43,10,1,116,NaN,NaN,1,NaN,8.133954e-01,NaN,1,0,3,1
43,11,1,91,NaN,NaN,1,NaN,7.293977e+00,NaN,1,0,2,1
43,12,1,70,NaN,NaN,1,NaN,2.691876e+00,NaN,2,1,2,1
43,13,1,8,NaN,NaN,1,NaN,2.538472e+00,NaN,0,0,1,1
43,14,1,133,NaN,NaN,2,NaN,2.653724e+00,NaN,1,1,3,1
43,15,1,95,NaN,NaN,1,NaN,9.174562e-01,NaN,1,1,2,1
43,16,1,53,NaN,NaN,1,NaN,3.141582e-01,NaN,2,0,2,1
43,17,1,77,NaN,NaN,1,NaN,7.110014e-01,NaN,2,0,2,1
43,18,1,142,NaN,NaN,2,NaN,1.140328e+00,NaN,0,0,3,1
43,19,1,126,NaN,NaN,2,NaN,2.431799e+00,NaN,0,1,3,1
43,20,1,50,NaN,NaN,1,NaN,3.239918e+00,NaN,0,0,2,1
43,21,1,33,NaN,NaN,1,NaN,1.616432e+00,NaN,0,0,1,1
43,22,1,49,NaN,NaN,1,NaN,1.209149e+00,NaN,0,1,2,1
43,23,1,105,NaN,NaN,1,NaN,2.186361e+00,NaN,0,1,3,1
43,24,1,125,NaN,NaN,1,NaN,2.476187e+00,NaN,1,0,3,1
