Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
25,1,1,139,NaN,NaN,1,NaN,1.568528e+00,NaN,2,0,3,1
25,2,1,136,NaN,NaN,1,NaN,1.036964e-01,NaN,1,0,3,1
25,3,1,112,NaN,NaN,1,NaN,1.445869e+00,NaN,2,0,3,1
25,4,1,10,NaN,NaN,1,NaN,9.497173e-01,NaN,1,0,1,1
25,5,1,122,NaN,NaN,2,NaN,5.458967e-01,NaN,0,0,3,1
25,6,1,5,NaN,NaN,1,NaN,7.018532e-01,NaN,0,0,1,1
25,7,1,68,NaN,NaN,1,NaN,1.361324e-04,NaN,0,0,2,1
25,8,1,92,NaN,NaN,1,NaN,6.786642e-01,NaN,2,0,2,1
25,9,1,122,NaN,NaN,2,NaN,1.733510e+00,NaN,1,0,3,1
25,10,1,22,NaN,NaN,1,NaN,2.018392e-01,NaN,0,0,1,1
25,11,1,119,NaN,NaN,1,NaN,3.560831e-01,NaN,0,0,3,1
25,12,1,54,NaN,NaN,1,NaN,1.522082e-01,NaN,0,0,2,1
25,13,1,138,NaN,NaN,1,NaN,9.001738e-01,NaN,2,0,3,1
25,14,1,66,NaN,NaN,1,NaN,9.621841e-01,NaN,0,0,2,1
25,15,1,79,NaN,NaN,1,NaN,4.620439e-01,NaN,0,1,2,1
25,16,1,136,NaN,NaN,1,NaN,1.191159e-01,NaN,0,0,3,1
25,17,1,116,NaN,NaN,1,NaN,5.312992e-01,NaN,0,0,3,1
25,18,1,39,NaN,NaN,2,NaN,8.800627e-01,NaN,1,0,1,1
25,19,1,19,NaN,NaN,1,NaN,1.303975e-04,NaN,0,0,1,1
25,20,1,78,NaN,NaN,1,NaN,5.931712e-01,NaN,0,0,2,1
25,21,1,73,NaN,NaN,1,NaN,5.075086e-01,NaN,0,0,2,1
25,22,1,82,NaN,NaN,1,NaN,1.693005e-01,NaN,0,0,2,1
25,23,1,101,NaN,NaN,1,NaN,2.052347e+00,NaN,0,0,3,1
25,24,1,128,NaN,NaN,1,NaN,9.884333e-01,NaN,0,0,3,1
25,25,1,8,NaN,NaN,1,NaN,5.482940e-02,NaN,1,1,1,1
25,26,1,130,NaN,NaN,2,NaN,5.432725e-01,NaN,1,0,3,1
25,27,1,8,NaN,NaN,1,NaN,4.355120e-01,NaN,0,1,1,1
25,28,1,114,NaN,NaN,1,NaN,5.803005e-01,NaN,0,1,3,1
25,29,1,108,NaN,NaN,2,NaN,5.595151e-01,NaN,1,0,3,1
25,30,1,9,NaN,NaN,1,NaN,5.148338e-01,NaN,1,0,1,1
25,31,1,142,NaN,NaN,1,NaN,7.841968e-01,NaN,2,1,3,1
25,32,1,96,NaN,NaN,1,NaN,3.555464e-01,NaN,0,0,2,1
25,33,1,13,NaN,NaN,1,NaN,5.272016e-01,NaN,2,0,1,1
25,34,1,41,NaN,NaN,1,NaN,5.566301e-01,NaN,1,0,1,1
25,35,1,18,NaN,NaN,1,NaN,5.520124e-01,NaN,1,0,1,1
25,36,1,35,NaN,NaN,2,NaN,6.686043e-01,NaN,0,0,1,1
25,37,1,44,NaN,NaN,1,NaN,6.360840e-01,NaN,0,0,1,1
25,38,1,128,NaN,NaN,1,NaN,6.289922e-01,NaN,1,0,3,1
25,39,1,18,NaN,NaN,1,NaN,4.458937e-01,NaN,0,0,1,1
25,40,1,1,NaN,NaN,1,NaN,5.179180e-01,NaN,1,1,1,1
25,41,1,139,NaN,NaN,1,NaN,7.156352e-01,NaN,0,0,3,1
25,42,1,108,NaN,NaN,1,NaN,5.286680e-01,NaN,0,0,3,1
25,43,1,40,NaN,NaN,1,NaN,6.456852e-01,NaN,0,1,1,1
