picID	 fileAB	 fileAC	 ;
"F4_P34_RP"	"TonyBlair1.bmp"	"NeuschwansteinCastle2.bmp"	;
"F3_P21_RP"	"BillGates1.bmp"	"HagiaSophia2.bmp"	;
"F17_P27_RP"	"MerylStreep2.bmp"	"Alhambra1.bmp"	;
"F40_P47_C"	"JuliaRoberts1.bmp"	"SagradaFamilia2.bmp"	;
"F16_P25_RP"	"EltonJohn1.bmp"	"SaharaDesert1.bmp"	;
"F15_P24_RP"	"FidelCastro1.bmp"	"ChichenItza2.bmp"	;
"F8_P30_RP"	"TomHanks2.bmp"	"Colosseum1.bmp"	;
"F37_P46_C"	"BillClinton1.bmp"	"Versailles1.bmp"	;
"F2_P36_RP"	"MarilynMonroe2.bmp"	"SydneyOpera1.bmp"	;
"F7_P20_RP"	"RobbieWilliams1.bmp"	"GoldenGateBridge2.bmp"	;
"F10_P29_RP"	"HughGrant2.bmp"	"StatueOfLiberty2.bmp"	;
"F39_P48_C"	"MargaretThatcher2.bmp"	"GrandCanyon1.bmp"	;
"F13_O34_RP"	"NelsonMandela1.bmp"	"Soother2.bmp"	;
"F14_O25_RP"	"JohnLennon2.bmp"	"Sock2.bmp"	;
"F6_O24_RP"	"JenniferLopez2.bmp"	"Necklace2.bmp"	;
"F41_O43_C"	"PrinceWilliam2.bmp"	"Guitar1.bmp"	;
"F12_O35_RP"	"QueenElisabeth2.bmp"	"Brush2.bmp"	;
"F18_O31_RP"	"AngelaMerkel2.bmp"	"Flask2.bmp"	;
"F1_O29_RP"	"LeonardoDiCaprio1.bmp"	"Canoe1.bmp"	;
"F42_O46_C"	"Madonna2.bmp"	"Rope2.bmp"	;
"F11_O26_RP"	"MotherTeresa2.bmp"	"Lightbulb2.bmp"	;
"F5_O19_RP"	"TomCruise1.bmp"	"Microscope2.bmp"	;
"F9_O36_RP"	"WhoopiGoldberg2.bmp"	"GrandPiano1.bmp"	;
"F38_O47_C"	"RodSteward1.bmp"	"Scissors1.bmp"	;
"P2_F23_RP"	"ForbiddenCity2.bmp"	"CharlieChaplin1.bmp"	;
"P17_F27_RP"	"EiffelTower2.bmp"	"KateMoss1.bmp"	;
"P13_F21_RP"	"BigBen1.bmp"	"KateWinslet1.bmp"	;
"P42_F43_C"	"ChristTheRedeemer2.bmp"	"GeorgeBush1.bmp"	;
"P15_F35_RP"	"Stonehenge2.bmp"	"JudiDench1.bmp"	;
"P11_F32_RP"	"WhiteHouse2.bmp"	"DanielCraig2.bmp"	;
"P14_F29_RP"	"MountEverest1.bmp"	"PierceBrosnan1.bmp"	;
"P38_F45_C"	"GreatWall1.bmp"	"MahadmaGandhi2.bmp"	;
"P12_F26_RP"	"SistineChapel2.bmp"	"BradPitt2.bmp"	;
