picID	 fileAB	 fileAC	 ;
"F4_P34_RP"	"TonyBlair2.bmp"	"NeuschwansteinCastle1.bmp"	;
"F3_P21_RP"	"BillGates2.bmp"	"HagiaSophia1.bmp"	;
"F17_P27_RP"	"MerylStreep1.bmp"	"Alhambra2.bmp"	;
"F40_P47_C"	"JuliaRoberts2.bmp"	"SagradaFamilia1.bmp"	;
"F16_P25_RP"	"EltonJohn2.bmp"	"SaharaDesert2.bmp"	;
"F15_P24_RP"	"FidelCastro2.bmp"	"ChichenItza1.bmp"	;
"F8_P30_RP"	"TomHanks1.bmp"	"Colosseum2.bmp"	;
"F37_P46_C"	"BillClinton2.bmp"	"Versailles2.bmp"	;
"F2_P36_RP"	"MarilynMonroe1.bmp"	"SydneyOpera2.bmp"	;
"F7_P20_RP"	"RobbieWilliams2.bmp"	"GoldenGateBridge1.bmp"	;
"F10_P29_RP"	"HughGrant1.bmp"	"StatueOfLiberty1.bmp"	;
"F39_P48_C"	"MargaretThatcher1.bmp"	"GrandCanyon2.bmp"	;
"F13_O34_RP"	"NelsonMandela2.bmp"	"Soother1.bmp"	;
"F14_O25_RP"	"JohnLennon1.bmp"	"Sock1.bmp"	;
"F6_O24_RP"	"JenniferLopez1.bmp"	"Necklace1.bmp"	;
"F41_O43_C"	"PrinceWilliam1.bmp"	"Guitar2.bmp"	;
"F12_O35_RP"	"QueenElisabeth1.bmp"	"Brush1.bmp"	;
"F18_O31_RP"	"AngelaMerkel1.bmp"	"Flask1.bmp"	;
"F1_O29_RP"	"LeonardoDiCaprio2.bmp"	"Canoe2.bmp"	;
"F42_O46_C"	"Madonna1.bmp"	"Rope1.bmp"	;
"F11_O26_RP"	"MotherTeresa1.bmp"	"Lightbulb1.bmp"	;
"F5_O19_RP"	"TomCruise2.bmp"	"Microscope1.bmp"	;
"F9_O36_RP"	"WhoopiGoldberg1.bmp"	"GrandPiano2.bmp"	;
"F38_O47_C"	"RodSteward2.bmp"	"Scissors2.bmp"	;
"P2_F23_RP"	"ForbiddenCity1.bmp"	"CharlieChaplin2.bmp"	;
"P17_F27_RP"	"EiffelTower1.bmp"	"KateMoss2.bmp"	;
"P13_F21_RP"	"BigBen2.bmp"	"KateWinslet2.bmp"	;
"P42_F43_C"	"ChristTheRedeemer1.bmp"	"GeorgeBush2.bmp"	;
"P15_F35_RP"	"Stonehenge1.bmp"	"JudiDench2.bmp"	;
"P11_F32_RP"	"WhiteHouse1.bmp"	"DanielCraig1.bmp"	;
"P14_F29_RP"	"MountEverest2.bmp"	"PierceBrosnan2.bmp"	;
"P38_F45_C"	"GreatWall2.bmp"	"MahadmaGandhi1.bmp"	;
"P12_F26_RP"	"SistineChapel1.bmp"	"BradPitt1.bmp"	;
"P16_F33_RP"	"LeaningTower2.bmp"	"MichaelJackson1.bmp"	;
"P18_F31_RP"	"Petra1.bmp"	"AlbertEinstein1.bmp"	;
"P37_F46_C"	"AngkorWat1.bmp"	"ScarlettJohansson2.bmp"	;
"P9_O20_RP"	"Atomium1.bmp"	"Wheelchair1.bmp"	;
"P10_O28_RP"	"RedSquare2.bmp"	"Suitcase2.bmp"	;
"P1_O30_RP"	"Alcatraz1.bmp"	"Umbrella1.bmp"	;
"P40_O45_C"	"RapaNui1.bmp"	"Basket1.bmp"	;
"P3_O32_RP"	"Akropolis2.bmp"	"Bicycle2.bmp"	;
"P4_O21_RP"	"DoverCliffs2.bmp"	"RemoteControl1.bmp"	;
"P6_O27_RP"	"KingsCollege1.bmp"	"Fan2.bmp"	;
"P41_O48_C"	"HollywoodSign2.bmp"	"Trophy1.bmp"	;
"P8_O22_RP"	"BrandenburgGate1.bmp"	"Globe1.bmp"	;
"P7_O33_RP"	"AyersRock2.bmp"	"Skirt1.bmp"	;
"P5_O23_RP"	"MountRushmore2.bmp"	"Pillows1.bmp"	;
"P39_O44_C"	"NotreDame2.bmp"	"Radio2.bmp"	;
"O5_F36_RP"	"Torch2.bmp"	"MickJagger2.bmp"	;
"O2_F30_RP"	"Bed2.bmp"	"NikolaSarkozy2.bmp"	;
"O6_F20_RP"	"Wineglass2.bmp"	"GeorgeClooney1.bmp"	;
"O42_F48_C"	"Anchor2.bmp"	"DavidBeckham2.bmp"	;
"O16_F22_RP"	"Razor2.bmp"	"WayneRooney2.bmp"	;
"O9_F25_RP"	"Shoe2.bmp"	"BritneySpears2.bmp"	;
"O12_F24_RP"	"Goggles2.bmp"	"AmyWinehouse2.bmp"	;
"O39_F47_C"	"Mirror1.bmp"	"ElvisPresley1.bmp"	;
