picID	 fileAB	 fileAC	 ;
"F16_P44_RP"	"EltonJohn1.bmp"	"Louvre2.bmp"	;
"F2_P39_RP"	"MarilynMonroe1.bmp"	"NotreDame1.bmp"	;
"F8_P38_RP"	"TomHanks2.bmp"	"GreatWall2.bmp"	;
"F25_P35_C"	"BritneySpears2.bmp"	"PotalaPalace1.bmp"	;
"F11_P42_RP"	"MotherTeresa1.bmp"	"ChristTheRedeemer1.bmp"	;
"F17_P37_RP"	"MerylStreep2.bmp"	"AngkorWat2.bmp"	;
"F14_P41_RP"	"JohnLennon2.bmp"	"HollywoodSign2.bmp"	;
"F26_P34_C"	"BradPitt1.bmp"	"NeuschwansteinCastle1.bmp"	;
"F1_P43_RP"	"LeonardoDiCaprio1.bmp"	"MachuPicchu1.bmp"	;
"F6_P46_RP"	"JenniferLopez1.bmp"	"Versailles2.bmp"	;
"F3_P23_RP"	"BillGates2.bmp"	"GizehPyramids1.bmp"	;
"F28_P31_C"	"BarackObama2.bmp"	"NiagaraFalls1.bmp"	;
"F10_O40_RP"	"HughGrant2.bmp"	"Teddybear1.bmp"	;
"F5_O42_RP"	"TomCruise1.bmp"	"Anchor1.bmp"	;
"F7_O22_RP"	"RobbieWilliams1.bmp"	"Globe2.bmp"	;
"F30_O34_C"	"NikolaSarkozy1.bmp"	"Soother1.bmp"	;
"F4_O23_RP"	"TonyBlair1.bmp"	"Pillows2.bmp"	;
"F18_O41_RP"	"AngelaMerkel1.bmp"	"Key1.bmp"	;
"F9_O46_RP"	"WhoopiGoldberg2.bmp"	"Rope1.bmp"	;
"F27_O32_C"	"KateMoss2.bmp"	"Bicycle2.bmp"	;
"F13_O38_RP"	"NelsonMandela2.bmp"	"Barbecue1.bmp"	;
"F12_O21_RP"	"QueenElisabeth2.bmp"	"RemoteControl2.bmp"	;
"F15_O48_RP"	"FidelCastro2.bmp"	"Trophy1.bmp"	;
"F29_O35_C"	"PierceBrosnan2.bmp"	"Brush2.bmp"	;
"P8_F24_RP"	"BrandenburgGate2.bmp"	"AmyWinehouse2.bmp"	;
"P17_F40_RP"	"EiffelTower1.bmp"	"JuliaRoberts1.bmp"	;
"P9_F46_RP"	"Atomium2.bmp"	"ScarlettJohansson2.bmp"	;
"P25_F34_C"	"SaharaDesert1.bmp"	"DanielRadcliffe1.bmp"	;
"P10_F39_RP"	"RedSquare2.bmp"	"MargaretThatcher2.bmp"	;
"P13_F19_RP"	"BigBen2.bmp"	"JackNicholson2.bmp"	;
"P1_F38_RP"	"Alcatraz2.bmp"	"RodSteward1.bmp"	;
"P28_F32_C"	"MontSaintMichel2.bmp"	"DanielCraig2.bmp"	;
"P16_F23_RP"	"LeaningTower2.bmp"	"CharlieChaplin2.bmp"	;
"P5_F41_RP"	"MountRushmore1.bmp"	"PrinceWilliam2.bmp"	;
"P12_F42_RP"	"SistineChapel1.bmp"	"Madonna2.bmp"	;
"P30_F35_C"	"Colosseum2.bmp"	"JudiDench1.bmp"	;
"P11_O37_RP"	"WhiteHouse1.bmp"	"Hat2.bmp"	;
"P14_O44_RP"	"MountEverest2.bmp"	"Radio2.bmp"	;
"P15_O24_RP"	"Stonehenge2.bmp"	"Necklace1.bmp"	;
"P27_O33_C"	"Alhambra1.bmp"	"Skirt2.bmp"	;
"P2_O39_RP"	"ForbiddenCity2.bmp"	"Mirror2.bmp"	;
"P6_O20_RP"	"KingsCollege1.bmp"	"Wheelchair1.bmp"	;
"P3_O47_RP"	"Akropolis2.bmp"	"Scissors1.bmp"	;
"P29_O31_C"	"StatueOfLiberty1.bmp"	"Flask1.bmp"	;
"P4_O45_RP"	"DoverCliffs1.bmp"	"Basket2.bmp"	;
"P18_O43_RP"	"Petra1.bmp"	"Guitar2.bmp"	;
"P7_O19_RP"	"AyersRock2.bmp"	"Microscope1.bmp"	;
"P26_O36_C"	"RialtoBridge1.bmp"	"GrandPiano2.bmp"	;
"O15_F21_RP"	"FryingPan2.bmp"	"KateWinslet2.bmp"	;
"O1_F37_RP"	"Telephone2.bmp"	"BillClinton1.bmp"	;
"O6_F43_RP"	"Wineglass2.bmp"	"GeorgeBush2.bmp"	;
"O25_F33_C"	"Sock2.bmp"	"MichaelJackson1.bmp"	;
