picID	 fileAB	 fileAC	 ;
"F11_P20_RP"	"MotherTeresa2.bmp"	"GoldenGateBridge2.bmp"	;
"F6_P30_RP"	"JenniferLopez1.bmp"	"Colosseum1.bmp"	;
"F5_P25_RP"	"TomCruise1.bmp"	"SaharaDesert2.bmp"	;
"F40_P45_C"	"JuliaRoberts1.bmp"	"MountFuji2.bmp"	;
"F15_P22_RP"	"FidelCastro2.bmp"	"TimeSquare2.bmp"	;
"F13_P21_RP"	"NelsonMandela2.bmp"	"HagiaSophia1.bmp"	;
"F7_P23_RP"	"RobbieWilliams2.bmp"	"GizehPyramids2.bmp"	;
"F38_P46_C"	"RodSteward2.bmp"	"Versailles1.bmp"	;
"F3_P31_RP"	"BillGates1.bmp"	"NiagaraFalls1.bmp"	;
"F16_P27_RP"	"EltonJohn1.bmp"	"Alhambra2.bmp"	;
"F2_P19_RP"	"MarilynMonroe1.bmp"	"TajMahal2.bmp"	;
"F41_P48_C"	"PrinceWilliam1.bmp"	"GrandCanyon2.bmp"	;
"F10_O22_RP"	"HughGrant2.bmp"	"Globe2.bmp"	;
"F8_O27_RP"	"TomHanks2.bmp"	"Fan2.bmp"	;
"F12_O31_RP"	"QueenElisabeth1.bmp"	"Flask2.bmp"	;
"F42_O48_C"	"Madonna1.bmp"	"Trophy2.bmp"	;
"F14_O34_RP"	"JohnLennon1.bmp"	"Soother2.bmp"	;
"F17_O25_RP"	"MerylStreep2.bmp"	"Sock1.bmp"	;
"F18_O30_RP"	"AngelaMerkel2.bmp"	"Umbrella2.bmp"	;
"F37_O47_C"	"BillClinton1.bmp"	"Scissors2.bmp"	;
"F9_O33_RP"	"WhoopiGoldberg1.bmp"	"Skirt2.bmp"	;
"F1_O28_RP"	"LeonardoDiCaprio2.bmp"	"Suitcase1.bmp"	;
"F4_O21_RP"	"TonyBlair2.bmp"	"RemoteControl2.bmp"	;
"F39_O45_C"	"MargaretThatcher2.bmp"	"Basket1.bmp"	;
"P2_F20_RP"	"ForbiddenCity1.bmp"	"GeorgeClooney2.bmp"	;
"P12_F33_RP"	"SistineChapel2.bmp"	"MichaelJackson2.bmp"	;
"P10_F32_RP"	"RedSquare2.bmp"	"DanielCraig2.bmp"	;
"P40_F48_C"	"RapaNui1.bmp"	"DavidBeckham2.bmp"	;
"P11_F31_RP"	"WhiteHouse1.bmp"	"AlbertEinstein2.bmp"	;
"P7_F28_RP"	"AyersRock2.bmp"	"BarackObama1.bmp"	;
"P8_F36_RP"	"BrandenburgGate1.bmp"	"MickJagger1.bmp"	;
"P38_F44_C"	"GreatWall1.bmp"	"WillSmith1.bmp"	;
"P18_F25_RP"	"Petra1.bmp"	"BritneySpears2.bmp"	;
"P3_F34_RP"	"Akropolis1.bmp"	"DanielRadcliffe2.bmp"	;
"P16_F30_RP"	"LeaningTower1.bmp"	"NikolaSarkozy1.bmp"	;
"P39_F43_C"	"NotreDame2.bmp"	"GeorgeBush1.bmp"	;
"P13_O29_RP"	"BigBen1.bmp"	"Canoe1.bmp"	;
"P14_O32_RP"	"MountEverest1.bmp"	"Bicycle1.bmp"	;
"P5_O23_RP"	"MountRushmore1.bmp"	"Pillows1.bmp"	;
"P37_O43_C"	"AngkorWat2.bmp"	"Guitar1.bmp"	;
"P4_O24_RP"	"DoverCliffs2.bmp"	"Necklace1.bmp"	;
"P15_O36_RP"	"Stonehenge2.bmp"	"GrandPiano1.bmp"	;
"P17_O19_RP"	"EiffelTower1.bmp"	"Microscope2.bmp"	;
"P41_O44_C"	"HollywoodSign2.bmp"	"Radio2.bmp"	;
"P6_O20_RP"	"KingsCollege2.bmp"	"Wheelchair2.bmp"	;
"P1_O26_RP"	"Alcatraz2.bmp"	"Lightbulb1.bmp"	;
"P9_O35_RP"	"Atomium1.bmp"	"Brush2.bmp"	;
"P42_O46_C"	"ChristTheRedeemer2.bmp"	"Rope1.bmp"	;
"O2_F22_RP"	"Bed1.bmp"	"WayneRooney2.bmp"	;
"O9_F24_RP"	"Shoe2.bmp"	"AmyWinehouse2.bmp"	;
"O12_F23_RP"	"Goggles1.bmp"	"CharlieChaplin2.bmp"	;
"O37_F45_C"	"Hat2.bmp"	"MahadmaGandhi2.bmp"	;
"O1_F29_RP"	"Telephone1.bmp"	"PierceBrosnan1.bmp"	;
"O14_F19_RP"	"Hammock1.bmp"	"JackNicholson2.bmp"	;
"O16_F21_RP"	"Razor2.bmp"	"KateWinslet1.bmp"	;
"O39_F46_C"	"Mirror1.bmp"	"ScarlettJohansson2.bmp"	;
"O4_F35_RP"	"Football1.bmp"	"JudiDench1.bmp"	;
"O11_F26_RP"	"Watch2.bmp"	"BradPitt1.bmp"	;
"O15_F27_RP"	"FryingPan1.bmp"	"KateMoss1.bmp"	;
