50,Trial,Cond,Block,ImageFiles,Labels,Cues
50,1,1,1,S_Lure_140.bmp,Taj Mahal,NaN
50,2,1,1,S_Image_113.bmp,Grand Canyon,NaN
50,3,1,1,O_Image_86.bmp,Soother,NaN
50,4,1,1,F_Image_45.bmp,Tony Blair,NaN
50,5,1,1,S_Lure_121.bmp,Mecca,NaN
50,6,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
50,7,1,1,S_Image_140.bmp,Taj Mahal,NaN
50,8,1,1,O_Image_52.bmp,Bed,NaN
50,9,1,1,S_Lure_142.bmp,Tower Bridge,NaN
50,10,1,1,F_Image_32.bmp,Mick Jagger,NaN
50,11,1,1,S_Lure_99.bmp,Alhambra,NaN
50,12,1,1,S_Lure_135.bmp,Sahara Desert,NaN
50,13,1,1,S_Image_139.bmp,Sydney Opera,NaN
50,14,1,1,S_Image_126.bmp,Neu schwanstein Castle,NaN
50,15,1,1,S_Lure_118.bmp,Leaning Tower,NaN
50,16,1,1,F_Image_43.bmp,Tom Cruise,NaN
50,17,1,1,O_Image_68.bmp,Hat,NaN
50,18,1,1,O_Image_71.bmp,Ladder,NaN
50,19,1,1,F_Lure_33.bmp,Mother Teresa,NaN
50,20,1,1,O_Lure_74.bmp,Mirror,NaN
50,21,1,1,F_Image_2.bmp,Amy Winehouse,NaN
50,22,1,1,F_Lure_47.bmp,Whoopi Goldberg,NaN
50,23,1,1,S_Lure_129.bmp,Petra,NaN
50,24,1,1,S_Image_106.bmp,Christ The Redeemer,NaN
50,25,1,1,F_Image_4.bmp,Barack Obama,NaN
50,26,1,1,F_Image_9.bmp,Charlie Chaplin,NaN
50,27,1,1,O_Lure_87.bmp,Stapler,NaN
50,28,1,1,S_Image_122.bmp,Mont Saint Michel,NaN
50,29,1,1,F_Lure_3.bmp,Angela Merkel,NaN
50,30,1,1,S_Image_132.bmp,Red Square,NaN
50,31,1,1,F_Image_21.bmp,John Lennon,NaN
50,32,1,1,F_Lure_25.bmp,Leonardo DiCaprio,NaN
50,33,1,1,S_Lure_104.bmp,Brandenburg Gate,NaN
50,34,1,1,O_Image_62.bmp,FryingPan,NaN
50,35,1,1,S_Lure_122.bmp,Mont Saint Michel,NaN
50,36,1,1,O_Lure_95.bmp,Wheelchair,NaN
50,37,1,1,F_Image_22.bmp,Judi Dench,NaN
50,38,1,1,F_Image_8.bmp,Cameron Diaz,NaN
50,39,1,1,O_Image_82.bmp,Scissors,NaN
50,40,1,1,O_Lure_59.bmp,Fan,NaN
50,41,1,1,S_Lure_116.bmp,Hollywood Sign,NaN
50,42,1,1,F_Lure_32.bmp,Mick Jagger,NaN
50,43,1,1,S_Image_124.bmp,Mount Fuji,NaN
50,44,1,1,O_Image_54.bmp,Bicycle,NaN
50,45,1,1,F_Image_23.bmp,Julia Roberts,NaN
50,46,1,1,S_Image_117.bmp,Kings College,NaN
50,47,1,1,S_Image_105.bmp,Chichen Itza,NaN
50,48,1,1,O_Image_64.bmp,Goggles,NaN
50,49,1,1,F_Image_31.bmp,Michael Jackson,NaN
50,50,1,1,F_Image_24.bmp,Keanu Reeves,NaN
50,51,1,1,F_Image_42.bmp,Scarlett Johansson,NaN
50,52,1,1,F_Image_13.bmp,Elton John,NaN
50,53,1,1,S_Lure_125.bmp,Mount Rushmore,NaN
50,54,1,1,O_Lure_93.bmp,Umbrella,NaN
50,55,1,1,S_Image_101.bmp,Atomium,NaN
50,56,1,1,O_Image_96.bmp,Wineglass,NaN
50,57,1,1,F_Lure_42.bmp,Scarlett Johansson,NaN
50,58,1,1,S_Lure_134.bmp,Sagrada Familia,NaN
50,59,1,1,S_Image_142.bmp,Tower Bridge,NaN
50,60,1,1,F_Image_19.bmp,James Dean,NaN
50,61,1,1,O_Image_74.bmp,Mirror,NaN
50,62,1,1,F_Image_14.bmp,Elvis Presley,NaN
50,63,1,1,O_Lure_53.bmp,Belt,NaN
50,64,1,1,S_Image_100.bmp,Angkor Wat,NaN
50,65,1,1,F_Image_28.bmp,Margaret Thatcher,NaN
50,66,1,1,O_Lure_69.bmp,Headphones,NaN
50,67,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
50,68,1,1,O_Image_65.bmp,GrandPiano,NaN
50,69,1,1,O_Image_93.bmp,Umbrella,NaN
50,70,1,1,O_Lure_55.bmp,Binoculars,NaN
50,71,1,1,S_Lure_131.bmp,Rapa Nui,NaN
50,72,1,1,O_Lure_91.bmp,Torch,NaN
50,73,1,1,S_Image_120.bmp,Machu Picchu,NaN
50,74,1,1,S_Image_109.bmp,Eiffel Tower,NaN
50,75,1,1,F_Image_41.bmp,Rod Steward,NaN
50,76,1,1,S_Image_138.bmp,Stonehenge,NaN
50,77,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
50,78,1,1,F_Image_37.bmp,Pierce Brosnan,NaN
50,79,1,1,S_Lure_133.bmp,Rialto Bridge,NaN
50,80,1,1,F_Lure_5.bmp,Bill Clinton,NaN
50,81,1,1,S_Lure_115.bmp,Hagia Sophia,NaN
50,82,1,1,S_Lure_106.bmp,Christ The Redeemer,NaN
50,83,1,1,O_Image_94.bmp,Watch,NaN
50,84,1,1,F_Image_6.bmp,Brad Pitt,NaN
50,85,1,1,S_Image_137.bmp,Statue Of Liberty,NaN
50,86,1,1,F_Image_36.bmp,Penelope Cruz,NaN
50,87,1,1,O_Lure_66.bmp,Guitar,NaN
50,88,1,1,F_Image_17.bmp,George Clooney,NaN
50,89,1,1,S_Image_131.bmp,Rapa Nui,NaN
50,90,1,1,O_Image_49.bmp,Anchor,NaN
50,91,1,1,S_Image_111.bmp,Gizeh Pyramids,NaN
50,92,1,1,F_Image_38.bmp,Queen Elisabeth,NaN
50,93,1,1,S_Image_135.bmp,Sahara Desert,NaN
50,94,1,1,S_Lure_101.bmp,Atomium,NaN
50,95,1,1,O_Image_70.bmp,Key,NaN
50,96,1,1,F_Lure_46.bmp,Wayne Rooney,NaN
50,97,1,1,F_Lure_18.bmp,Jack Nicholson,NaN
50,98,1,1,S_Lure_107.bmp,Colosseum,NaN
50,99,1,1,S_Lure_123.bmp,Mount Everest,NaN
50,100,1,1,O_Lure_79.bmp,Remote Control,NaN
50,101,1,1,F_Image_16.bmp,George Bush,NaN
50,102,1,1,F_Image_34.bmp,Nelson Mandela,NaN
50,103,1,1,O_Image_89.bmp,Teddybear,NaN
50,104,1,1,F_Image_35.bmp,Nikola Sarkozy,NaN
50,105,1,1,F_Image_15.bmp,Fidel Castro,NaN
50,106,1,1,S_Image_123.bmp,Mount Everest,NaN
50,107,1,1,F_Image_33.bmp,Mother Teresa,NaN
50,108,1,1,O_Lure_64.bmp,Goggles,NaN
50,109,1,1,O_Lure_75.bmp,Necklace,NaN
50,110,1,1,O_Image_51.bmp,Basket,NaN
50,111,1,1,S_Image_133.bmp,Rialto Bridge,NaN
50,112,1,1,S_Image_129.bmp,Petra,NaN
50,113,1,1,O_Image_87.bmp,Stapler,NaN
50,114,1,1,S_Image_97.bmp,Akropolis,NaN
50,115,1,1,F_Image_12.bmp,David Beckham,NaN
50,116,1,1,S_Image_128.bmp,Notre Dame,NaN
50,117,1,1,O_Lure_49.bmp,Anchor,NaN
50,118,1,1,O_Image_75.bmp,Necklace,NaN
50,119,1,1,F_Image_7.bmp,Britney Spears,NaN
50,120,1,1,O_Image_66.bmp,Guitar,NaN
50,121,1,1,F_Lure_21.bmp,John Lennon,NaN
50,122,1,1,O_Image_92.bmp,Trophy,NaN
50,123,1,1,F_Image_10.bmp,Dalai Lama,NaN
50,124,1,1,F_Lure_9.bmp,Charlie Chaplin,NaN
50,125,1,1,F_Lure_36.bmp,Penelope Cruz,NaN
50,126,1,1,F_Lure_45.bmp,Tony Blair,NaN
50,127,1,1,O_Image_81.bmp,Scale,NaN
50,128,1,1,F_Image_5.bmp,Bill Clinton,NaN
50,129,1,1,S_Lure_143.bmp,Versailles,NaN
50,130,1,1,O_Image_90.bmp,Telephone,NaN
50,131,1,1,O_Lure_73.bmp,Microscope,NaN
50,132,1,1,S_Lure_138.bmp,Stonehenge,NaN
50,133,1,1,O_Lure_56.bmp,Broom,NaN
50,134,1,1,O_Lure_94.bmp,Watch,NaN
50,135,1,1,S_Lure_103.bmp,Big Ben,NaN
50,136,1,1,O_Lure_88.bmp,Suitcase,NaN
50,137,1,1,F_Lure_30.bmp,Meryl Streep,NaN
50,138,1,1,F_Image_26.bmp,Madonna,NaN
50,139,1,1,F_Lure_40.bmp,Robert De Niro,NaN
50,140,1,1,S_Lure_127.bmp,Niagara Falls,NaN
50,141,1,1,S_Lure_137.bmp,Statue Of Liberty,NaN
50,142,1,1,F_Lure_12.bmp,David Beckham,NaN
50,143,1,1,O_Lure_84.bmp,Skirt,NaN
50,144,1,1,O_Image_85.bmp,Sock,NaN
50,145,1,1,F_Lure_28.bmp,Margaret Thatcher,NaN
50,146,1,1,O_Lure_96.bmp,Wineglass,NaN
50,147,1,1,S_Lure_136.bmp,Sistine Chapel,NaN
50,148,1,1,O_Lure_70.bmp,Key,NaN
50,149,1,1,F_Lure_14.bmp,Elvis Presley,NaN
50,150,1,1,S_Image_110.bmp,Forbidden City,NaN
50,151,1,1,S_Image_125.bmp,Mount Rushmore,NaN
50,152,1,1,O_Lure_89.bmp,Teddybear,NaN
50,153,1,1,S_Image_144.bmp,White House,NaN
50,154,1,1,F_Image_46.bmp,Wayne Rooney,NaN
50,155,1,1,F_Image_20.bmp,Jennifer Lopez,NaN
50,156,1,1,O_Lure_51.bmp,Basket,NaN
50,157,1,1,O_Image_80.bmp,Rope,NaN
50,158,1,1,O_Image_60.bmp,Flask,NaN
50,159,1,1,O_Lure_68.bmp,Hat,NaN
50,160,1,1,O_Image_56.bmp,Broom,NaN
50,161,1,1,O_Image_55.bmp,Binoculars,NaN
50,162,1,1,F_Lure_34.bmp,Nelson Mandela,NaN
50,163,1,1,O_Lure_57.bmp,Brush,NaN
50,164,1,1,S_Lure_120.bmp,Machu Picchu,NaN
50,165,1,1,F_Image_18.bmp,Jack Nicholson,NaN
50,166,1,1,S_Image_119.bmp,Louvre,NaN
50,167,1,1,F_Image_48.bmp,Will Smith,NaN
50,168,1,1,O_Lure_50.bmp,Barbecue,NaN
50,169,1,1,O_Image_79.bmp,Remote Control,NaN
50,170,1,1,F_Lure_44.bmp,Tom Hanks,NaN
50,171,1,1,O_Image_50.bmp,Barbecue,NaN
50,172,1,1,F_Image_47.bmp,Whoopi Goldberg,NaN
50,173,1,1,O_Image_57.bmp,Brush,NaN
50,174,1,1,O_Lure_80.bmp,Rope,NaN
50,175,1,1,O_Image_69.bmp,Headphones,NaN
50,176,1,1,O_Lure_52.bmp,Bed,NaN
50,177,1,1,S_Lure_98.bmp,Alcatraz,NaN
50,178,1,1,S_Image_108.bmp,Dover Cliffs,NaN
50,179,1,1,F_Lure_15.bmp,Fidel Castro,NaN
50,180,1,1,O_Lure_72.bmp,Lightbulb,NaN
50,181,1,1,F_Image_1.bmp,Albert Einstein,NaN
50,182,1,1,F_Lure_24.bmp,Keanu Reeves,NaN
50,183,1,1,S_Lure_144.bmp,White House,NaN
50,184,1,1,S_Image_98.bmp,Alcatraz,NaN
50,185,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
50,186,1,1,O_Image_61.bmp,Football,NaN
50,187,1,1,F_Lure_17.bmp,George Clooney,NaN
50,188,1,1,O_Image_83.bmp,Shoe,NaN
50,189,1,1,F_Image_25.bmp,Leonardo DiCaprio,NaN
50,190,1,1,O_Lure_78.bmp,Razor,NaN
50,191,1,1,S_Lure_112.bmp,Golden Gate Bridge,NaN
50,192,1,1,F_Lure_19.bmp,James Dean,NaN
50,193,1,1,F_Lure_38.bmp,Queen Elisabeth,NaN
50,194,1,1,F_Image_40.bmp,Robert De Niro,NaN
50,195,1,1,F_Lure_43.bmp,Tom Cruise,NaN
50,196,1,1,F_Lure_11.bmp,Daniel Radcliffe,NaN
50,197,1,1,S_Lure_102.bmp,Ayers Rock,NaN
50,198,1,1,O_Lure_90.bmp,Telephone,NaN
50,199,1,1,O_Image_67.bmp,Hammock,NaN
50,200,1,1,S_Image_141.bmp,Time Square,NaN
50,201,1,1,S_Lure_139.bmp,Sydney Opera,NaN
50,202,1,1,F_Image_30.bmp,Meryl Streep,NaN
50,203,1,1,S_Image_130.bmp,Potala Palace,NaN
50,204,1,1,O_Image_76.bmp,Pillows,NaN
50,205,1,1,O_Image_91.bmp,Torch,NaN
50,206,1,1,S_Lure_119.bmp,Louvre,NaN
50,207,1,1,S_Lure_141.bmp,Time Square,NaN
50,208,1,1,F_Lure_48.bmp,Will Smith,NaN
50,209,1,1,S_Image_121.bmp,Mecca,NaN
50,210,1,1,O_Image_63.bmp,Globe,NaN
50,211,1,1,O_Lure_85.bmp,Sock,NaN
50,212,1,1,F_Lure_7.bmp,Britney Spears,NaN
50,213,1,1,S_Lure_124.bmp,Mount Fuji,NaN
50,214,1,1,F_Lure_31.bmp,Michael Jackson,NaN
50,215,1,1,F_Image_3.bmp,Angela Merkel,NaN
50,216,1,1,F_Lure_27.bmp,Mahadma Gandhi,NaN
50,217,1,1,S_Image_114.bmp,Great Wall,NaN
50,218,1,1,F_Lure_41.bmp,Rod Steward,NaN
50,219,1,1,O_Lure_62.bmp,FryingPan,NaN
50,220,1,1,F_Lure_1.bmp,Albert Einstein,NaN
50,221,1,1,S_Image_104.bmp,Brandenburg Gate,NaN
50,222,1,1,S_Lure_117.bmp,Kings College,NaN
50,223,1,1,S_Image_112.bmp,Golden Gate Bridge,NaN
50,224,1,1,S_Image_127.bmp,Niagara Falls,NaN
50,225,1,1,F_Lure_6.bmp,Brad Pitt,NaN
50,226,1,1,S_Lure_130.bmp,Potala Palace,NaN
50,227,1,1,S_Lure_128.bmp,Notre Dame,NaN
50,228,1,1,F_Lure_29.bmp,Marilyn Monroe,NaN
50,229,1,1,S_Lure_111.bmp,Gizeh Pyramids,NaN
50,230,1,1,O_Lure_76.bmp,Pillows,NaN
50,231,1,1,S_Image_136.bmp,Sistine Chapel,NaN
50,232,1,1,F_Lure_35.bmp,Nikola Sarkozy,NaN
50,233,1,1,F_Lure_26.bmp,Madonna,NaN
50,234,1,1,F_Lure_37.bmp,Pierce Brosnan,NaN
50,235,1,1,S_Image_116.bmp,Hollywood Sign,NaN
50,236,1,1,F_Lure_8.bmp,Cameron Diaz,NaN
50,237,1,1,S_Lure_105.bmp,Chichen Itza,NaN
50,238,1,1,O_Image_59.bmp,Fan,NaN
50,239,1,1,F_Image_44.bmp,Tom Hanks,NaN
50,240,1,1,F_Image_27.bmp,Mahadma Gandhi,NaN
50,241,1,1,S_Image_134.bmp,Sagrada Familia,NaN
50,242,1,1,O_Lure_63.bmp,Globe,NaN
50,243,1,1,O_Lure_71.bmp,Ladder,NaN
50,244,1,1,O_Lure_83.bmp,Shoe,NaN
50,245,1,1,O_Image_84.bmp,Skirt,NaN
50,246,1,1,S_Lure_114.bmp,Great Wall,NaN
50,247,1,1,S_Image_99.bmp,Alhambra,NaN
50,248,1,1,F_Lure_20.bmp,Jennifer Lopez,NaN
50,249,1,1,S_Image_107.bmp,Colosseum,NaN
50,250,1,1,S_Image_118.bmp,Leaning Tower,NaN
50,251,1,1,O_Image_72.bmp,Lightbulb,NaN
50,252,1,1,F_Lure_10.bmp,Dalai Lama,NaN
50,253,1,1,S_Lure_100.bmp,Angkor Wat,NaN
50,254,1,1,S_Lure_132.bmp,Red Square,NaN
50,255,1,1,S_Image_115.bmp,Hagia Sophia,NaN
50,256,1,1,O_Lure_86.bmp,Soother,NaN
50,257,1,1,O_Image_73.bmp,Microscope,NaN
50,258,1,1,F_Lure_16.bmp,George Bush,NaN
50,259,1,1,S_Lure_126.bmp,Neu schwanstein Castle,NaN
50,260,1,1,S_Image_143.bmp,Versailles,NaN
50,261,1,1,O_Lure_77.bmp,Radio,NaN
50,262,1,1,F_Lure_22.bmp,Judi Dench,NaN
50,263,1,1,O_Lure_81.bmp,Scale,NaN
50,264,1,1,O_Image_78.bmp,Razor,NaN
50,265,1,1,O_Lure_60.bmp,Flask,NaN
50,266,1,1,O_Lure_54.bmp,Bicycle,NaN
50,267,1,1,O_Lure_82.bmp,Scissors,NaN
50,268,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
50,269,1,1,S_Image_102.bmp,Ayers Rock,NaN
50,270,1,1,S_Lure_113.bmp,Grand Canyon,NaN
50,271,1,1,F_Lure_13.bmp,Elton John,NaN
50,272,1,1,O_Image_95.bmp,Wheelchair,NaN
50,273,1,1,S_Lure_97.bmp,Akropolis,NaN
50,274,1,1,O_Lure_92.bmp,Trophy,NaN
50,275,1,1,F_Lure_39.bmp,Robbie Williams,NaN
50,276,1,1,S_Image_103.bmp,Big Ben,NaN
50,277,1,1,O_Lure_65.bmp,GrandPiano,NaN
50,278,1,1,O_Image_88.bmp,Suitcase,NaN
