Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
16,1,1,116,NaN,NaN,1,NaN,2.381828e+00,NaN,1,1,3,1
16,2,1,11,NaN,NaN,1,NaN,1.065106e+00,NaN,1,1,1,1
16,3,1,91,NaN,NaN,1,NaN,2.024274e+00,NaN,2,0,2,1
16,4,1,110,NaN,NaN,2,NaN,7.237523e-02,NaN,2,0,3,1
16,5,1,33,NaN,NaN,2,NaN,1.303617e+00,NaN,0,1,1,1
16,6,1,60,NaN,NaN,1,NaN,1.337185e-04,NaN,0,1,2,1
16,7,1,125,NaN,NaN,1,NaN,9.661997e-01,NaN,0,0,3,1
16,8,1,118,NaN,NaN,1,NaN,4.887056e-01,NaN,1,0,3,1
16,9,1,129,NaN,NaN,2,NaN,2.454886e+00,NaN,2,0,3,1
16,10,1,48,NaN,NaN,1,NaN,4.456594e-01,NaN,1,0,1,1
16,11,1,120,NaN,NaN,1,NaN,4.457720e-01,NaN,2,0,3,1
16,12,1,101,NaN,NaN,2,NaN,4.776800e-01,NaN,0,0,3,1
16,13,1,75,NaN,NaN,1,NaN,4.680674e-01,NaN,0,0,2,1
16,14,1,128,NaN,NaN,2,NaN,1.310843e-01,NaN,0,1,3,1
16,15,1,74,NaN,NaN,1,NaN,3.195490e-01,NaN,1,0,2,1
16,16,1,12,NaN,NaN,2,NaN,1.886542e-01,NaN,1,0,1,1
16,17,1,46,NaN,NaN,2,NaN,6.785763e-01,NaN,0,1,1,1
16,18,1,128,NaN,NaN,1,NaN,3.677165e+00,NaN,2,1,3,1
16,19,1,88,NaN,NaN,1,NaN,8.119942e-01,NaN,1,0,2,1
16,20,1,27,NaN,NaN,1,NaN,3.569192e-01,NaN,0,0,1,1
16,21,1,3,NaN,NaN,2,NaN,3.048140e-01,NaN,1,0,1,1
16,22,1,79,NaN,NaN,1,NaN,3.342686e-01,NaN,0,0,2,1
16,23,1,53,NaN,NaN,1,NaN,3.866615e-01,NaN,0,0,2,1
16,24,1,97,NaN,NaN,2,NaN,7.648757e-01,NaN,2,0,3,1
16,25,1,41,NaN,NaN,1,NaN,7.039113e-01,NaN,0,0,1,1
16,26,1,4,NaN,NaN,1,NaN,3.812004e-01,NaN,2,1,1,1
16,27,1,3,NaN,NaN,1,NaN,1.234558e-04,NaN,0,0,1,1
16,28,1,54,NaN,NaN,1,NaN,3.049438e-01,NaN,0,0,2,1
16,29,1,64,NaN,NaN,1,NaN,2.627131e-01,NaN,0,1,2,1
16,30,1,120,NaN,NaN,1,NaN,1.270779e-04,NaN,0,0,3,1
16,31,1,66,NaN,NaN,1,NaN,1.992717e-01,NaN,2,0,2,1
16,32,1,11,NaN,NaN,1,NaN,2.332800e-01,NaN,0,1,1,1
16,33,1,138,NaN,NaN,1,NaN,2.902824e-01,NaN,1,0,3,1
16,34,1,111,NaN,NaN,1,NaN,3.120348e-01,NaN,2,0,3,1
16,35,1,56,NaN,NaN,1,NaN,1.491285e-01,NaN,2,0,2,1
16,36,1,137,NaN,NaN,1,NaN,7.049870e-01,NaN,0,1,3,1
16,37,1,60,NaN,NaN,1,NaN,4.383079e-01,NaN,1,1,2,1
16,38,1,55,NaN,NaN,1,NaN,1.423088e-01,NaN,1,0,2,1
16,39,1,36,NaN,NaN,2,NaN,4.180219e-01,NaN,2,0,1,1
16,40,1,18,NaN,NaN,1,NaN,5.981746e-02,NaN,1,0,1,1
16,41,1,135,NaN,NaN,2,NaN,3.555198e-01,NaN,0,0,3,1
16,42,1,21,NaN,NaN,1,NaN,1.670972e-01,NaN,0,0,1,1
16,43,1,85,NaN,NaN,1,NaN,2.504506e-01,NaN,2,0,2,1
16,44,1,127,NaN,NaN,1,NaN,1.862587e-01,NaN,2,0,3,1
16,45,1,48,NaN,NaN,1,NaN,1.242924e-01,NaN,0,0,1,1
16,46,1,89,NaN,NaN,1,NaN,7.401879e-02,NaN,2,1,2,1
16,47,1,97,NaN,NaN,1,NaN,2.407927e-01,NaN,0,0,3,1
16,48,1,56,NaN,NaN,1,NaN,7.291825e-02,NaN,0,0,2,1
16,49,1,71,NaN,NaN,1,NaN,1.243612e-04,NaN,2,0,2,1
16,50,1,115,NaN,NaN,2,NaN,5.725447e-02,NaN,2,0,3,1
16,51,1,52,NaN,NaN,1,NaN,6.005411e-01,NaN,0,0,2,1
16,52,1,104,NaN,NaN,2,NaN,6.420868e-01,NaN,0,0,3,1
16,53,1,43,NaN,NaN,1,NaN,1.862639e-01,NaN,0,0,1,1
16,54,1,14,NaN,NaN,1,NaN,3.409409e-01,NaN,0,0,1,1
16,55,1,113,NaN,NaN,2,NaN,3.934401e-01,NaN,2,1,3,1
16,56,1,47,NaN,NaN,1,NaN,2.512713e-01,NaN,1,0,1,1
16,57,1,23,NaN,NaN,1,NaN,4.516526e-01,NaN,2,0,1,1
16,58,1,38,NaN,NaN,1,NaN,4.435519e-01,NaN,0,0,1,1
16,59,1,139,NaN,NaN,1,NaN,1.099213e+00,NaN,0,0,3,1
16,60,1,123,NaN,NaN,1,NaN,2.569056e-01,NaN,0,0,3,1
16,61,1,136,NaN,NaN,2,NaN,2.645221e-01,NaN,0,1,3,1
16,62,1,29,NaN,NaN,1,NaN,1.517597e-01,NaN,0,0,1,1
16,63,1,50,NaN,NaN,1,NaN,1.713004e-01,NaN,2,0,2,1
16,64,1,91,NaN,NaN,1,NaN,3.102493e-01,NaN,0,0,2,1
