Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
24,1,1,83,NaN,NaN,1,NaN,2.348240e+00,NaN,1,0,2,1
24,2,1,37,NaN,NaN,1,NaN,1.556390e+00,NaN,2,0,1,1
24,3,1,137,NaN,NaN,1,NaN,1.201568e-01,NaN,1,1,3,1
24,4,1,111,NaN,NaN,1,NaN,8.056141e-01,NaN,0,1,3,1
24,5,1,78,NaN,NaN,1,NaN,3.164726e-02,NaN,2,0,2,1
24,6,1,113,NaN,NaN,1,NaN,9.605480e-01,NaN,2,0,3,1
24,7,1,140,NaN,NaN,1,NaN,2.068468e+00,NaN,1,1,3,1
24,8,1,116,NaN,NaN,1,NaN,2.787600e+00,NaN,2,0,3,1
24,9,1,14,NaN,NaN,1,NaN,1.085923e+00,NaN,0,0,1,1
24,10,1,99,NaN,NaN,2,NaN,8.445560e-01,NaN,1,0,3,1
24,11,1,66,NaN,NaN,1,NaN,1.061055e+00,NaN,0,0,2,1
24,12,1,26,NaN,NaN,1,NaN,2.082652e-02,NaN,1,0,1,1
24,13,1,56,NaN,NaN,1,NaN,8.542168e-01,NaN,0,0,2,1
24,14,1,97,NaN,NaN,1,NaN,1.021596e+00,NaN,0,0,3,1
24,15,1,52,NaN,NaN,1,NaN,1.286944e+00,NaN,0,1,2,1
24,16,1,134,NaN,NaN,1,NaN,1.309236e+00,NaN,0,0,3,1
24,17,1,43,NaN,NaN,1,NaN,1.059643e+00,NaN,0,0,1,1
24,18,1,100,NaN,NaN,1,NaN,1.395314e+00,NaN,0,0,3,1
24,19,1,93,NaN,NaN,1,NaN,7.571036e-01,NaN,2,0,2,1
24,20,1,8,NaN,NaN,1,NaN,6.970466e-01,NaN,0,1,1,1
24,21,1,53,NaN,NaN,1,NaN,3.516638e-01,NaN,1,1,2,1
24,22,1,45,NaN,NaN,1,NaN,2.674878e-01,NaN,0,0,1,1
24,23,1,124,NaN,NaN,1,NaN,1.051645e+00,NaN,0,0,3,1
24,24,1,95,NaN,NaN,1,NaN,1.059362e+00,NaN,1,0,2,1
24,25,1,34,NaN,NaN,1,NaN,5.076596e-01,NaN,2,0,1,1
24,26,1,5,NaN,NaN,1,NaN,1.692907e-01,NaN,0,0,1,1
24,27,1,28,NaN,NaN,1,NaN,3.730340e-01,NaN,2,1,1,1
24,28,1,125,NaN,NaN,1,NaN,5.285389e-01,NaN,1,0,3,1
24,29,1,33,NaN,NaN,1,NaN,1.273775e-04,NaN,1,1,1,1
24,30,1,72,NaN,NaN,1,NaN,7.927065e-01,NaN,0,0,2,1
24,31,1,100,NaN,NaN,1,NaN,1.623495e-01,NaN,2,0,3,1
24,32,1,62,NaN,NaN,1,NaN,9.977486e-01,NaN,0,0,2,1
24,33,1,124,NaN,NaN,1,NaN,6.562505e-01,NaN,2,0,3,1
24,34,1,109,NaN,NaN,1,NaN,9.614161e-02,NaN,0,0,3,1
24,35,1,61,NaN,NaN,1,NaN,8.220606e-01,NaN,0,0,2,1
24,36,1,91,NaN,NaN,2,NaN,2.263048e+00,NaN,1,0,2,1
24,37,1,119,NaN,NaN,1,NaN,3.825646e-01,NaN,0,0,3,1
24,38,1,47,NaN,NaN,1,NaN,3.778260e-01,NaN,0,1,1,1
24,39,1,13,NaN,NaN,1,NaN,1.365168e+00,NaN,2,1,1,1
24,40,1,121,NaN,NaN,1,NaN,1.261702e-04,NaN,0,0,3,1
24,41,1,97,NaN,NaN,1,NaN,2.834843e+00,NaN,1,0,3,1
24,42,1,59,NaN,NaN,1,NaN,1.155935e-02,NaN,0,0,2,1
24,43,1,44,NaN,NaN,1,NaN,1.189030e+00,NaN,1,0,1,1
24,44,1,75,NaN,NaN,1,NaN,7.594072e-01,NaN,2,1,2,1
24,45,1,38,NaN,NaN,1,NaN,5.871057e-01,NaN,2,0,1,1
24,46,1,102,NaN,NaN,1,NaN,5.339180e-01,NaN,0,0,3,1
24,47,1,91,NaN,NaN,1,NaN,4.190969e-01,NaN,0,0,2,1
24,48,1,69,NaN,NaN,1,NaN,6.284725e-01,NaN,2,0,2,1
24,49,1,51,NaN,NaN,1,NaN,1.228498e-04,NaN,2,0,2,1
24,50,1,67,NaN,NaN,1,NaN,5.195404e-01,NaN,2,0,2,1
24,51,1,83,NaN,NaN,1,NaN,7.011589e-01,NaN,0,0,2,1
24,52,1,129,NaN,NaN,2,NaN,1.123781e+00,NaN,2,0,3,1
24,53,1,110,NaN,NaN,2,NaN,2.487905e-02,NaN,2,0,3,1
24,54,1,88,NaN,NaN,1,NaN,5.621856e-01,NaN,2,0,2,1
24,55,1,131,NaN,NaN,1,NaN,5.256059e-01,NaN,1,1,3,1
24,56,1,120,NaN,NaN,1,NaN,6.352178e-01,NaN,1,0,3,1
24,57,1,93,NaN,NaN,1,NaN,4.356469e-01,NaN,0,0,2,1
24,58,1,25,NaN,NaN,1,NaN,6.046551e-01,NaN,0,1,1,1
24,59,1,57,NaN,NaN,1,NaN,7.588567e-01,NaN,2,1,2,1
