Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
36,1,1,77,NaN,NaN,2,NaN,1.544852e-03,NaN,0,0,2,1
36,2,1,45,NaN,NaN,1,NaN,1.126291e+00,NaN,1,0,1,1
36,3,1,20,NaN,NaN,1,NaN,2.590123e-01,NaN,0,0,1,1
36,4,1,117,NaN,NaN,2,NaN,2.108071e-01,NaN,1,0,3,1
36,5,1,103,NaN,NaN,1,NaN,2.681051e-01,NaN,1,0,3,1
36,6,1,100,NaN,NaN,2,NaN,1.571327e+00,NaN,2,1,3,1
36,7,1,123,NaN,NaN,2,NaN,6.369046e-01,NaN,0,1,3,1
36,8,1,120,NaN,NaN,2,NaN,2.844933e-01,NaN,0,0,3,1
36,9,1,93,NaN,NaN,1,NaN,3.468853e-01,NaN,0,0,2,1
36,10,1,4,NaN,NaN,1,NaN,3.345084e-01,NaN,2,1,1,1
36,11,1,69,NaN,NaN,1,NaN,4.909432e-01,NaN,0,1,2,1
36,12,1,121,NaN,NaN,1,NaN,6.177385e-01,NaN,0,0,3,1
36,13,1,140,NaN,NaN,1,NaN,5.941923e-01,NaN,0,1,3,1
36,14,1,86,NaN,NaN,1,NaN,8.759244e-01,NaN,0,0,2,1
36,15,1,67,NaN,NaN,1,NaN,4.828761e-01,NaN,1,0,2,1
36,16,1,136,NaN,NaN,2,NaN,2.815376e-01,NaN,1,0,3,1
36,17,1,115,NaN,NaN,2,NaN,4.636330e-01,NaN,1,0,3,1
36,18,1,118,NaN,NaN,1,NaN,4.470016e-01,NaN,2,0,3,1
36,19,1,10,NaN,NaN,1,NaN,5.343745e-01,NaN,0,0,1,1
36,20,1,28,NaN,NaN,2,NaN,5.466847e-01,NaN,1,1,1,1
36,21,1,3,NaN,NaN,2,NaN,6.949582e-01,NaN,1,1,1,1
36,22,1,62,NaN,NaN,1,NaN,5.488290e-01,NaN,0,0,2,1
