picID	 fileAB	 fileAC	 ;
"F5_P37_RP"	"TomCruise2.bmp"	"AngkorWat2.bmp"	;
"F25_P45_RP"	"BritneySpears1.bmp"	"MountFuji2.bmp"	;
"F3_P32_RP"	"BillGates1.bmp"	"TowerBridge2.bmp"	;
"F18_P22_C"	"AngelaMerkel2.bmp"	"TimeSquare1.bmp"	;
"F30_P35_RP"	"NikolaSarkozy1.bmp"	"PotalaPalace2.bmp"	;
"F2_P39_RP"	"MarilynMonroe1.bmp"	"NotreDame2.bmp"	;
"F28_P42_RP"	"BarackObama2.bmp"	"ChristTheRedeemer1.bmp"	;
"F14_P19_C"	"JohnLennon1.bmp"	"TajMahal1.bmp"	;
"F10_P33_RP"	"HughGrant1.bmp"	"Mecca2.bmp"	;
"F26_P48_RP"	"BradPitt1.bmp"	"GrandCanyon1.bmp"	;
"F27_P46_RP"	"KateMoss2.bmp"	"Versailles1.bmp"	;
"F16_P23_C"	"EltonJohn2.bmp"	"GizehPyramids2.bmp"	;
"F29_O39_RP"	"PierceBrosnan2.bmp"	"Mirror1.bmp"	;
"F1_O38_RP"	"LeonardoDiCaprio1.bmp"	"Barbecue1.bmp"	;
"F4_O36_RP"	"TonyBlair1.bmp"	"GrandPiano1.bmp"	;
"F17_O22_C"	"MerylStreep2.bmp"	"Globe1.bmp"	;
"F12_O34_RP"	"QueenElisabeth2.bmp"	"Soother2.bmp"	;
"F11_O43_RP"	"MotherTeresa2.bmp"	"Guitar2.bmp"	;
"F7_O37_RP"	"RobbieWilliams2.bmp"	"Hat1.bmp"	;
"F13_O19_C"	"NelsonMandela2.bmp"	"Microscope2.bmp"	;
"F8_O45_RP"	"TomHanks1.bmp"	"Basket1.bmp"	;
"F6_O44_RP"	"JenniferLopez1.bmp"	"Radio2.bmp"	;
"F9_O46_RP"	"WhoopiGoldberg1.bmp"	"Rope2.bmp"	;
"F15_O21_C"	"FidelCastro2.bmp"	"RemoteControl1.bmp"	;
"P4_F44_RP"	"DoverCliffs1.bmp"	"WillSmith1.bmp"	;
"P26_F34_RP"	"RialtoBridge2.bmp"	"DanielRadcliffe1.bmp"	;
"P30_F42_RP"	"Colosseum2.bmp"	"Madonna1.bmp"	;
"P15_F20_C"	"Stonehenge1.bmp"	"GeorgeClooney2.bmp"	;
"P12_F45_RP"	"SistineChapel1.bmp"	"MahadmaGandhi1.bmp"	;
"P2_F33_RP"	"ForbiddenCity1.bmp"	"MichaelJackson1.bmp"	;
"P29_F48_RP"	"StatueOfLiberty1.bmp"	"DavidBeckham2.bmp"	;
"P14_F21_C"	"MountEverest2.bmp"	"KateWinslet1.bmp"	;
"P1_F38_RP"	"Alcatraz2.bmp"	"RodSteward2.bmp"	;
"P28_F47_RP"	"MontSaintMichel2.bmp"	"ElvisPresley1.bmp"	;
"P5_F32_RP"	"MountRushmore2.bmp"	"DanielCraig2.bmp"	;
"P18_F19_C"	"Petra1.bmp"	"JackNicholson1.bmp"	;
"P3_O33_RP"	"Akropolis2.bmp"	"Skirt1.bmp"	;
"P11_O42_RP"	"WhiteHouse1.bmp"	"Anchor1.bmp"	;
"P8_O48_RP"	"BrandenburgGate1.bmp"	"Trophy1.bmp"	;
"P16_O24_C"	"LeaningTower1.bmp"	"Necklace1.bmp"	;
"P27_O32_RP"	"Alhambra2.bmp"	"Bicycle2.bmp"	;
"P25_O35_RP"	"SaharaDesert1.bmp"	"Brush2.bmp"	;
"P9_O41_RP"	"Atomium1.bmp"	"Key2.bmp"	;
"P17_O20_C"	"EiffelTower1.bmp"	"Wheelchair1.bmp"	;
"P6_O31_RP"	"KingsCollege1.bmp"	"Flask1.bmp"	;
"P7_O40_RP"	"AyersRock2.bmp"	"Teddybear2.bmp"	;
"P10_O47_RP"	"RedSquare1.bmp"	"Scissors2.bmp"	;
"P13_O23_C"	"BigBen1.bmp"	"Pillows1.bmp"	;
"O9_F36_RP"	"Shoe2.bmp"	"MickJagger2.bmp"	;
"O11_F41_RP"	"Watch2.bmp"	"PrinceWilliam1.bmp"	;
"O10_F35_RP"	"Broom1.bmp"	"JudiDench1.bmp"	;
"O16_F22_C"	"Razor1.bmp"	"WayneRooney1.bmp"	;
"O28_F39_RP"	"Suitcase2.bmp"	"MargaretThatcher2.bmp"	;
"O30_F40_RP"	"Umbrella2.bmp"	"JuliaRoberts1.bmp"	;
"O8_F31_RP"	"Ladder1.bmp"	"AlbertEinstein1.bmp"	;
"O14_F23_C"	"Hammock1.bmp"	"CharlieChaplin1.bmp"	;
"O27_F37_RP"	"Fan2.bmp"	"BillClinton2.bmp"	;
"O7_F43_RP"	"Headphones1.bmp"	"GeorgeBush1.bmp"	;
"O29_F46_RP"	"Canoe1.bmp"	"ScarlettJohansson2.bmp"	;
"O18_F24_C"	"Stapler2.bmp"	"AmyWinehouse1.bmp"	;
"O1_P36_RP"	"Telephone2.bmp"	"SydneyOpera1.bmp"	;
"O4_P43_RP"	"Football1.bmp"	"MachuPicchu2.bmp"	;
"O25_P40_RP"	"Sock1.bmp"	"RapaNui2.bmp"	;
"O17_P21_C"	"Belt1.bmp"	"HagiaSophia2.bmp"	;
"O26_P41_RP"	"Lightbulb1.bmp"	"HollywoodSign2.bmp"	;
"O2_P31_RP"	"Bed2.bmp"	"NiagaraFalls2.bmp"	;
"O6_P34_RP"	"Wineglass1.bmp"	"NeuschwansteinCastle2.bmp"	;
"O15_P20_C"	"FryingPan1.bmp"	"GoldenGateBridge2.bmp"	;
"O3_P38_RP"	"Scale2.bmp"	"GreatWall2.bmp"	;
"O5_P47_RP"	"Torch1.bmp"	"SagradaFamilia2.bmp"	;
"O12_P44_RP"	"Goggles1.bmp"	"Louvre1.bmp"	;
"O13_P24_C"	"Binoculars2.bmp"	"ChichenItza2.bmp"	;
