Trial,Cond,imageIDT,imageIDC,cue,Block,Correct,Response,RT,Accuracy,cueRep
50,1,O_Image_37.bmp,NA,NA,NA,NA,1,0.21667,NA,NA
51,1,F_Image_4.bmp,NA,NA,NA,NA,1,0.000115,NA,NA
52,1,F_Lure_19.bmp,NA,NA,NA,NA,1,0.42862,NA,NA
53,1,F_Image_19.bmp,NA,NA,NA,NA,1,0.24159,NA,NA
54,1,O_Image_34.bmp,NA,NA,NA,NA,1,0.2541,NA,NA
55,1,F_Lure_18.bmp,NA,NA,NA,NA,1,0.34554,NA,NA
56,1,S_Image_62.bmp,NA,NA,NA,NA,1,0.44962,NA,NA
57,1,S_Image_71.bmp,NA,NA,NA,NA,1,0.060976,NA,NA
58,1,S_Image_55.bmp,NA,NA,NA,NA,1,0.28757,NA,NA
59,1,S_Image_52.bmp,NA,NA,NA,NA,1,0.072156,NA,NA
60,1,O_Image_26.bmp,NA,NA,NA,NA,1,0.00011953,NA,NA
61,1,S_Image_59.bmp,NA,NA,NA,NA,1,0.2411,NA,NA
62,1,O_Image_27.bmp,NA,NA,NA,NA,1,0.29305,NA,NA
63,1,F_Image_12.bmp,NA,NA,NA,NA,1,0.24517,NA,NA
64,1,F_Lure_10.bmp,NA,NA,NA,NA,1,0.40853,NA,NA
65,1,O_Image_45.bmp,NA,NA,NA,NA,1,0.51719,NA,NA
66,1,S_Lure_60.bmp,NA,NA,NA,NA,1,0.00012104,NA,NA
67,1,O_Lure_44.bmp,NA,NA,NA,NA,1,0.27664,NA,NA
68,1,O_Image_25.bmp,NA,NA,NA,NA,1,0.21533,NA,NA
69,1,F_Lure_7.bmp,NA,NA,NA,NA,1,0.27674,NA,NA
70,1,F_Lure_15.bmp,NA,NA,NA,NA,1,0.27082,NA,NA
71,1,S_Lure_55.bmp,NA,NA,NA,NA,1,0.09677,NA,NA
72,1,O_Lure_33.bmp,NA,NA,NA,NA,1,0.00013794,NA,NA
73,1,O_Lure_43.bmp,NA,NA,NA,NA,1,0.00012225,NA,NA
74,1,S_Lure_59.bmp,NA,NA,NA,NA,1,0.3542,NA,NA
75,1,S_Image_72.bmp,NA,NA,NA,NA,1,0.5198,NA,NA
76,1,O_Image_29.bmp,NA,NA,NA,NA,1,0.56715,NA,NA
77,1,O_Image_30.bmp,NA,NA,NA,NA,1,0.29116,NA,NA
78,1,S_Lure_72.bmp,NA,NA,NA,NA,1,0.68248,NA,NA
79,1,F_Lure_13.bmp,NA,NA,NA,NA,1,0.45854,NA,NA
80,1,S_Lure_65.bmp,NA,NA,NA,NA,1,0.35431,NA,NA
81,1,O_Image_36.bmp,NA,NA,NA,NA,1,0.1111,NA,NA
82,1,F_Lure_12.bmp,NA,NA,NA,NA,1,0.71651,NA,NA
83,1,F_Image_13.bmp,NA,NA,NA,NA,1,0.78048,NA,NA
84,1,O_Image_40.bmp,NA,NA,NA,NA,1,0.92196,NA,NA
85,1,F_Image_1.bmp,NA,NA,NA,NA,1,3.8812,NA,NA
86,1,S_Lure_50.bmp,NA,NA,NA,NA,1,0.22894,NA,NA
87,1,F_Lure_8.bmp,NA,NA,NA,NA,1,0.39159,NA,NA
88,1,O_Image_42.bmp,NA,NA,NA,NA,1,0.61211,NA,NA
89,1,S_Image_63.bmp,NA,NA,NA,NA,1,0.90615,NA,NA
90,1,S_Image_65.bmp,NA,NA,NA,NA,1,0.50837,NA,NA
91,1,O_Lure_46.bmp,NA,NA,NA,NA,1,2.5549,NA,NA
92,1,O_Lure_47.bmp,NA,NA,NA,NA,1,0.16099,NA,NA
93,1,O_Image_41.bmp,NA,NA,NA,NA,1,0.00010836,NA,NA
94,1,F_Lure_16.bmp,NA,NA,NA,NA,1,0.64715,NA,NA
95,1,F_Image_20.bmp,NA,NA,NA,NA,1,0.62996,NA,NA
96,1,O_Image_33.bmp,NA,NA,NA,NA,1,0.34184,NA,NA
97,1,F_Image_11.bmp,NA,NA,NA,NA,1,1.5733,NA,NA
98,1,F_Image_9.bmp,NA,NA,NA,NA,1,3.6111,NA,NA
99,1,O_Lure_32.bmp,NA,NA,NA,NA,1,0.42337,NA,NA
100,1,S_Lure_71.bmp,NA,NA,NA,NA,1,1.8767,NA,NA
101,1,F_Lure_17.bmp,NA,NA,NA,NA,1,3.3254,NA,NA
102,1,O_Lure_28.bmp,NA,NA,NA,NA,1,0.00013493,NA,NA
103,1,S_Lure_62.bmp,NA,NA,NA,NA,1,2.2355,NA,NA
104,1,F_Image_17.bmp,NA,NA,NA,NA,1,1.5842,NA,NA
105,1,O_Lure_39.bmp,NA,NA,NA,NA,1,0.086286,NA,NA
106,1,S_Image_66.bmp,NA,NA,NA,NA,1,3.2882,NA,NA
107,1,S_Lure_58.bmp,NA,NA,NA,NA,1,0.94629,NA,NA
108,1,O_Lure_35.bmp,NA,NA,NA,NA,1,2.3865,NA,NA
109,1,O_Lure_30.bmp,NA,NA,NA,NA,1,0.2087,NA,NA
110,1,S_Lure_69.bmp,NA,NA,NA,NA,1,0.3486,NA,NA
111,1,F_Lure_6.bmp,NA,NA,NA,NA,1,1.2213,NA,NA
112,1,F_Image_10.bmp,NA,NA,NA,NA,1,0.47402,NA,NA
113,1,O_Lure_42.bmp,NA,NA,NA,NA,1,0.020786,NA,NA
114,1,F_Image_15.bmp,NA,NA,NA,NA,1,0.00011078,NA,NA
115,1,F_Image_24.bmp,NA,NA,NA,NA,1,0.26093,NA,NA
116,1,O_Lure_34.bmp,NA,NA,NA,NA,1,1.0088,NA,NA
117,1,F_Image_21.bmp,NA,NA,NA,NA,1,0.23814,NA,NA
118,1,O_Image_32.bmp,NA,NA,NA,NA,1,0.034143,NA,NA
119,1,F_Lure_24.bmp,NA,NA,NA,NA,1,0.00013161,NA,NA
120,1,F_Lure_3.bmp,NA,NA,NA,NA,1,0.22028,NA,NA
121,1,S_Lure_49.bmp,NA,NA,NA,NA,1,0.00011199,NA,NA
122,1,O_Image_35.bmp,NA,NA,NA,NA,1,0.5103,NA,NA
123,1,S_Lure_68.bmp,NA,NA,NA,NA,1,0.60711,NA,NA
124,1,O_Image_31.bmp,NA,NA,NA,NA,1,0.63658,NA,NA
125,1,S_Lure_67.bmp,NA,NA,NA,NA,1,0.35044,NA,NA
126,1,F_Image_5.bmp,NA,NA,NA,NA,1,0.00012496,NA,NA
127,1,O_Image_47.bmp,NA,NA,NA,NA,1,0.26525,NA,NA
128,1,O_Lure_48.bmp,NA,NA,NA,NA,1,0.10063,NA,NA
129,1,O_Image_39.bmp,NA,NA,NA,NA,1,0.47802,NA,NA
130,1,F_Lure_22.bmp,NA,NA,NA,NA,1,0.027741,NA,NA
131,1,S_Lure_53.bmp,NA,NA,NA,NA,1,0.0547,NA,NA
132,1,O_Lure_37.bmp,NA,NA,NA,NA,1,0.62004,NA,NA
133,1,O_Lure_36.bmp,NA,NA,NA,NA,1,0.75216,NA,NA
134,1,O_Lure_45.bmp,NA,NA,NA,NA,1,0.3276,NA,NA
135,1,S_Image_57.bmp,NA,NA,NA,NA,1,0.26427,NA,NA
136,1,F_Lure_23.bmp,NA,NA,NA,NA,1,0.45019,NA,NA
137,1,S_Image_54.bmp,NA,NA,NA,NA,1,0.26102,NA,NA
138,1,F_Lure_5.bmp,NA,NA,NA,NA,1,0.45436,NA,NA
139,1,F_Image_23.bmp,NA,NA,NA,NA,1,0.00011621,NA,NA
140,1,O_Image_38.bmp,NA,NA,NA,NA,1,0.40639,NA,NA
141,1,F_Lure_11.bmp,NA,NA,NA,NA,1,0.52307,NA,NA
142,1,S_Lure_57.bmp,NA,NA,NA,NA,1,0.49169,NA,NA
143,1,S_Image_58.bmp,NA,NA,NA,NA,1,0.31782,NA,NA
144,1,F_Lure_20.bmp,NA,NA,NA,NA,1,3.1425,NA,NA
145,2,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,0,3.4956,0,NA
146,2,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,1,2.0071,0,NA
147,2,S_Image_68.bmp,S_Lure_68.bmp,army,1,2,1,1.2526,0,NA
148,2,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,2.328,1,NA
149,2,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,1,1,1.2645,1,NA
150,2,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,1,1,1.2109,1,NA
151,2,O_Image_47.bmp,O_Lure_47.bmp,flood,1,1,1,0.77652,1,NA
152,2,F_Image_8.bmp,F_Lure_8.bmp,angel,1,2,2,1.4631,1,NA
153,2,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,1,1,1.0659,1,NA
154,2,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,2,1.2208,1,NA
155,2,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,1.1291,1,NA
156,2,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,2,1.2496,0,NA
157,3,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,0,3.4956,0,NA
158,3,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,2,2,1.3578,1,NA
159,3,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,2,2,0.89324,1,NA
160,3,S_Image_68.bmp,S_Lure_68.bmp,army,1,1,1,1.4393,1,NA
161,3,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,2,1.4273,1,NA
162,3,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,1,1.016,1,NA
163,3,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,2,2,0.67665,1,NA
164,3,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,0.58365,1,NA
165,3,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,1.0377,1,NA
166,3,F_Image_8.bmp,F_Lure_8.bmp,angel,1,1,1,0.96203,1,NA
167,3,O_Image_47.bmp,O_Lure_47.bmp,flood,1,2,2,0.99217,1,NA
168,3,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,2,0.71063,0,NA
169,2,O_Image_45.bmp,O_Lure_45.bmp,giant,2,1,1,2.3191,1,NA
170,2,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,1,1,0.53646,1,NA
171,2,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,0.89615,1,NA
172,2,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,2,2,1.0014,1,NA
173,2,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,2.087,1,NA
174,2,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,1,1.4251,0,NA
175,2,S_Image_55.bmp,S_Lure_55.bmp,board,2,2,2,1.0938,1,NA
176,2,F_Image_16.bmp,F_Lure_16.bmp,harem,2,2,2,0.84772,1,NA
177,2,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,2,1.2914,1,NA
178,2,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,2,1.3331,0,NA
179,2,S_Image_69.bmp,S_Lure_69.bmp,arch,2,1,1,1.4053,1,NA
180,2,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,0.70734,1,NA
181,3,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,0.86771,1,NA
182,3,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,2,1.5103,1,NA
183,3,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,1,1,0.42371,1,NA
184,3,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,2,2,0.34019,1,NA
185,3,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,1.0527,1,NA
186,3,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,1,0.976,0,NA
187,3,S_Image_69.bmp,S_Lure_69.bmp,arch,2,2,2,1.0471,1,NA
188,3,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,1,1.1939,1,NA
189,3,F_Image_16.bmp,F_Lure_16.bmp,harem,2,1,1,0.94408,1,NA
190,3,S_Image_55.bmp,S_Lure_55.bmp,board,2,1,1,0.84809,1,NA
191,3,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,1.3399,1,NA
192,3,O_Image_45.bmp,O_Lure_45.bmp,giant,2,2,2,1.1396,1,NA
193,2,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,0.60327,1,NA
194,2,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,2,2,0.83272,1,NA
195,2,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,1,1,1.0845,1,NA
196,2,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,0.6067,1,NA
197,2,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,1,0.51616,1,NA
198,2,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,1.021,1,NA
199,2,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.3781,1,NA
200,2,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,1,1,0.82419,1,NA
201,2,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,1,1,1.3164,1,NA
202,2,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,0.67702,1,NA
203,2,O_Image_30.bmp,O_Lure_30.bmp,black,3,1,1,0.75185,1,NA
204,2,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,1.6152,1,NA
205,3,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,0.53128,1,NA
206,3,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,2,2,1.5399,1,NA
207,3,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,2,2,1.5634,1,NA
208,3,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,2,2,1.6587,1,NA
209,3,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,0.98165,1,NA
210,3,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,0.77189,1,NA
211,3,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,1,1.1627,1,NA
212,3,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,0.9533,1,NA
213,3,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,0.51269,1,NA
214,3,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.4254,1,NA
215,3,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,1,1,1.1102,1,NA
216,3,O_Image_30.bmp,O_Lure_30.bmp,black,3,2,2,1.2076,1,NA
217,4,S_Image_65.bmp,S_Lure_65.bmp,hurricane,1,1,1,0.97706,1,NA
218,4,F_Image_1.bmp,F_Lure_1.bmp,army,1,1,1,1.3443,1,NA
219,4,F_Image_15.bmp,F_Lure_15.bmp,attack,1,2,2,1.4884,1,NA
220,4,S_Image_61.bmp,S_Lure_61.bmp,bubble,1,1,1,1.0823,1,NA
221,4,F_Image_24.bmp,F_Lure_24.bmp,corpse,1,1,1,0.8364,1,NA
222,4,O_Image_37.bmp,O_Lure_37.bmp,harem,1,2,2,0.48047,1,NA
223,4,O_Image_27.bmp,O_Lure_27.bmp,board,1,1,1,0.76246,1,NA
224,4,S_Image_59.bmp,S_Lure_59.bmp,animal,1,1,1,1.0251,1,NA
225,4,O_Image_46.bmp,O_Lure_46.bmp,antique,1,2,2,2.182,1,NA
226,4,O_Image_39.bmp,O_Lure_39.bmp,arch,1,1,1,1.0363,1,NA
227,4,F_Image_13.bmp,F_Lure_13.bmp,honeymoon,1,2,2,0.5281,1,NA
228,4,S_Image_71.bmp,S_Lure_71.bmp,cloud,1,1,1,1.1841,1,NA
229,4,S_Image_64.bmp,S_Lure_64.bmp,alcohol,2,2,2,0.53365,1,NA
230,4,O_Image_25.bmp,O_Lure_25.bmp,arrow,2,1,1,0.82978,1,NA
231,4,O_Image_43.bmp,O_Lure_43.bmp,angel,2,2,2,0.58596,1,NA
232,4,S_Image_52.bmp,S_Lure_52.bmp,kiss,2,2,2,1.0479,1,NA
233,4,S_Image_49.bmp,S_Lure_49.bmp,breakfast,2,1,2,1.8832,0,NA
234,4,F_Image_9.bmp,F_Lure_9.bmp,hostage,2,1,1,1.2133,1,NA
235,4,S_Image_53.bmp,S_Lure_53.bmp,giant,2,2,2,0.85021,1,NA
236,4,S_Image_66.bmp,S_Lure_66.bmp,fuel,2,2,2,1.6617,1,NA
237,4,F_Image_12.bmp,F_Lure_12.bmp,asphalt,2,1,1,2.0648,1,NA
238,4,F_Image_2.bmp,F_Lure_2.bmp,black,2,2,2,0.94759,1,NA
239,4,O_Image_44.bmp,O_Lure_44.bmp,drizzle,2,1,1,1.083,1,NA
240,4,S_Image_67.bmp,S_Lure_67.bmp,galaxy,2,2,2,2.0129,1,NA
241,4,O_Image_26.bmp,O_Lure_26.bmp,corner,3,2,1,2.1847,0,NA
242,4,F_Image_4.bmp,F_Lure_4.bmp,costume,3,1,1,1.1747,1,NA
243,4,F_Image_18.bmp,F_Lure_18.bmp,fire,3,2,2,1.1977,1,NA
244,4,F_Image_23.bmp,F_Lure_23.bmp,alien,3,1,1,1.795,1,NA
245,4,O_Image_29.bmp,O_Lure_29.bmp,magnet,3,1,1,0.88832,1,NA
246,4,O_Image_48.bmp,O_Lure_48.bmp,cone,3,1,1,0.88273,1,NA
247,4,O_Image_36.bmp,O_Lure_36.bmp,marble,3,2,2,2.2445,1,NA
248,4,S_Image_57.bmp,S_Lure_57.bmp,laundry,3,1,1,0.44014,1,NA
249,4,F_Image_10.bmp,F_Lure_10.bmp,flood,3,1,1,1.1799,1,NA
250,4,F_Image_20.bmp,F_Lure_20.bmp,ghost,3,1,1,0.83398,1,NA
251,4,O_Image_31.bmp,O_Lure_31.bmp,lever,3,1,1,0.72629,1,NA
252,4,S_Image_50.bmp,S_Lure_50.bmp,crumb,3,1,1,1.4791,1,NA
253,5,NA,NA,angel,NA,1,0,2.5005,0,1
254,5,NA,NA,black,NA,2,2,0.31308,1,1
255,5,NA,NA,animal,NA,1,3,1.2907,0,1
256,5,NA,NA,black,NA,2,1,1.5087,0,2
257,5,NA,NA,alcohol,NA,1,2,0.93487,0,1
258,5,NA,NA,giant,NA,2,3,1.3678,0,1
259,5,NA,NA,animal,NA,1,1,0.27327,1,2
260,5,NA,NA,giant,NA,2,3,0.35548,0,2
261,5,NA,NA,corpse,NA,2,1,0.82957,0,1
262,5,NA,NA,animal,NA,1,1,0.27138,1,3
263,5,NA,NA,alien,NA,2,2,0.82516,1,1
264,5,NA,NA,galaxy,NA,2,2,0.25137,1,1
265,5,NA,NA,cloud,NA,1,3,0.26086,0,1
266,5,NA,NA,hurricane,NA,2,3,0.2625,0,1
267,5,NA,NA,galaxy,NA,2,1,0.72744,0,2
268,5,NA,NA,cloud,NA,1,1,0.2891,1,2
269,5,NA,NA,harem,NA,1,1,0.83476,1,1
270,5,NA,NA,galaxy,NA,2,1,0.26851,0,3
271,6,O_Image_39.bmp,O_Lure_39.bmp,NA,3,2,0,3.4955,0,NA
272,6,S_Image_49.bmp,S_Lure_49.bmp,NA,3,1,2,3.0866,0,NA
273,6,O_Image_31.bmp,O_Lure_31.bmp,NA,3,2,1,0.95316,0,NA
274,6,O_Image_44.bmp,O_Lure_44.bmp,NA,3,2,2,1.2653,1,NA
275,6,S_Image_64.bmp,S_Lure_64.bmp,NA,3,2,2,1.7085,1,NA
276,6,S_Image_50.bmp,S_Lure_50.bmp,NA,3,2,2,1.2149,1,NA
277,6,F_Image_9.bmp,F_Lure_9.bmp,NA,3,1,2,1.02,0,NA
278,6,S_Image_61.bmp,S_Lure_61.bmp,NA,3,1,1,1.4811,1,NA
279,6,S_Image_57.bmp,S_Lure_57.bmp,NA,3,1,1,0.65219,1,NA
280,6,O_Image_29.bmp,O_Lure_29.bmp,NA,3,2,2,0.81626,1,NA
281,6,F_Image_2.bmp,F_Lure_2.bmp,NA,3,2,2,0.91743,1,NA
282,6,S_Image_66.bmp,S_Lure_66.bmp,NA,3,1,1,1.0632,1,NA
283,6,F_Image_4.bmp,F_Lure_4.bmp,NA,3,1,1,0.89042,1,NA
284,6,O_Image_36.bmp,O_Lure_36.bmp,NA,3,1,1,1.5248,1,NA
285,6,F_Image_10.bmp,F_Lure_10.bmp,NA,3,1,1,0.8862,1,NA
286,6,O_Image_46.bmp,O_Lure_46.bmp,NA,3,2,2,0.7929,1,NA
287,6,S_Image_53.bmp,S_Lure_53.bmp,NA,3,1,1,0.65576,1,NA
288,6,F_Image_20.bmp,F_Lure_20.bmp,NA,3,1,1,1.0196,1,NA
289,6,O_Image_27.bmp,O_Lure_27.bmp,NA,3,1,1,0.70499,1,NA
290,6,S_Image_67.bmp,S_Lure_67.bmp,NA,3,2,2,1.2272,1,NA
291,6,F_Image_13.bmp,F_Lure_13.bmp,NA,3,2,2,1.4803,1,NA
292,6,O_Image_48.bmp,O_Lure_48.bmp,NA,3,1,2,0.83513,0,NA
293,6,O_Image_37.bmp,O_Lure_37.bmp,NA,3,2,2,0.72773,1,NA
294,6,F_Image_1.bmp,F_Lure_1.bmp,NA,3,1,1,1.0254,1,NA
295,6,F_Image_18.bmp,F_Lure_18.bmp,NA,3,2,1,1.2627,0,NA
296,6,O_Image_25.bmp,O_Lure_25.bmp,NA,3,2,1,0.73779,0,NA
297,6,O_Image_43.bmp,O_Lure_43.bmp,NA,3,2,2,0.56276,1,NA
298,6,F_Image_23.bmp,F_Lure_23.bmp,NA,3,1,1,0.95373,1,NA
299,6,F_Image_15.bmp,F_Lure_15.bmp,NA,3,2,2,0.88186,1,NA
300,6,F_Image_12.bmp,F_Lure_12.bmp,NA,3,1,1,0.90067,1,NA
301,6,S_Image_65.bmp,S_Lure_65.bmp,NA,3,1,1,1.1826,1,NA
302,6,O_Image_26.bmp,O_Lure_26.bmp,NA,3,1,2,1.2134,0,NA
303,6,S_Image_59.bmp,S_Lure_59.bmp,NA,3,2,1,0.78677,0,NA
304,6,S_Image_71.bmp,S_Lure_71.bmp,NA,3,1,1,1.1695,1,NA
305,6,S_Image_52.bmp,S_Lure_52.bmp,NA,3,1,1,0.98479,1,NA
306,6,F_Image_24.bmp,F_Lure_24.bmp,NA,3,1,1,0.79948,1,NA
