Trial,Cond,imageIDT,imageIDC,cue,Block,Correct,Response,RT,Accuracy,cueRep
77,1,O_Image_30.bmp,NA,NA,NA,NA,1,0.35653,NA,NA
78,1,S_Lure_72.bmp,NA,NA,NA,NA,1,2.189,NA,NA
79,1,F_Lure_13.bmp,NA,NA,NA,NA,1,0.43382,NA,NA
80,1,S_Lure_65.bmp,NA,NA,NA,NA,1,0.12523,NA,NA
81,1,O_Image_36.bmp,NA,NA,NA,NA,1,0.65396,NA,NA
82,1,F_Lure_12.bmp,NA,NA,NA,NA,1,0.24258,NA,NA
83,1,F_Image_13.bmp,NA,NA,NA,NA,1,0.00011289,NA,NA
84,1,O_Image_40.bmp,NA,NA,NA,NA,1,0.51539,NA,NA
85,1,F_Image_1.bmp,NA,NA,NA,NA,1,0.0062511,NA,NA
86,1,S_Lure_50.bmp,NA,NA,NA,NA,1,0.1423,NA,NA
87,1,F_Lure_8.bmp,NA,NA,NA,NA,1,0.44279,NA,NA
88,1,O_Image_42.bmp,NA,NA,NA,NA,1,0.20954,NA,NA
89,1,S_Image_63.bmp,NA,NA,NA,NA,1,0.48159,NA,NA
90,1,S_Image_65.bmp,NA,NA,NA,NA,1,0.53502,NA,NA
91,1,O_Lure_46.bmp,NA,NA,NA,NA,1,0.28184,NA,NA
92,1,O_Lure_47.bmp,NA,NA,NA,NA,1,0.52857,NA,NA
93,1,O_Image_41.bmp,NA,NA,NA,NA,1,0.80986,NA,NA
94,1,F_Lure_16.bmp,NA,NA,NA,NA,1,0.74394,NA,NA
95,1,F_Image_20.bmp,NA,NA,NA,NA,1,0.97463,NA,NA
96,1,O_Image_33.bmp,NA,NA,NA,NA,1,0.077214,NA,NA
97,1,F_Image_11.bmp,NA,NA,NA,NA,1,0.00013553,NA,NA
98,1,F_Image_9.bmp,NA,NA,NA,NA,1,1.5628,NA,NA
99,1,O_Lure_32.bmp,NA,NA,NA,NA,1,0.95619,NA,NA
100,1,S_Lure_71.bmp,NA,NA,NA,NA,1,0.0001147,NA,NA
101,1,F_Lure_17.bmp,NA,NA,NA,NA,1,0.45759,NA,NA
102,1,O_Lure_28.bmp,NA,NA,NA,NA,1,2.0984,NA,NA
103,1,S_Lure_62.bmp,NA,NA,NA,NA,1,1.0657,NA,NA
104,1,F_Image_17.bmp,NA,NA,NA,NA,1,0.51586,NA,NA
105,1,O_Lure_39.bmp,NA,NA,NA,NA,1,2.6418,NA,NA
106,1,S_Image_66.bmp,NA,NA,NA,NA,1,0.95326,NA,NA
107,1,S_Lure_58.bmp,NA,NA,NA,NA,1,2.666,NA,NA
108,1,O_Lure_35.bmp,NA,NA,NA,NA,1,0.53545,NA,NA
109,1,O_Lure_30.bmp,NA,NA,NA,NA,1,0.68084,NA,NA
110,1,S_Lure_69.bmp,NA,NA,NA,NA,1,0.00011803,NA,NA
111,1,F_Lure_6.bmp,NA,NA,NA,NA,1,0.04699,NA,NA
112,1,F_Image_10.bmp,NA,NA,NA,NA,1,0.0043398,NA,NA
113,1,O_Lure_42.bmp,NA,NA,NA,NA,1,0.26843,NA,NA
114,1,F_Image_15.bmp,NA,NA,NA,NA,1,0.00011531,NA,NA
115,1,F_Image_24.bmp,NA,NA,NA,NA,1,1.8264,NA,NA
116,1,O_Lure_34.bmp,NA,NA,NA,NA,1,0.83112,NA,NA
117,1,F_Image_21.bmp,NA,NA,NA,NA,1,0.36318,NA,NA
118,1,O_Image_32.bmp,NA,NA,NA,NA,1,0.072507,NA,NA
119,1,F_Lure_24.bmp,NA,NA,NA,NA,1,0.00013493,NA,NA
120,1,F_Lure_3.bmp,NA,NA,NA,NA,1,0.56537,NA,NA
121,1,S_Lure_49.bmp,NA,NA,NA,NA,1,0.35932,NA,NA
122,1,O_Image_35.bmp,NA,NA,NA,NA,1,0.83216,NA,NA
123,1,S_Lure_68.bmp,NA,NA,NA,NA,1,0.00014308,NA,NA
124,1,O_Image_31.bmp,NA,NA,NA,NA,1,0.48232,NA,NA
125,1,S_Lure_67.bmp,NA,NA,NA,NA,1,0.53299,NA,NA
126,1,F_Image_5.bmp,NA,NA,NA,NA,1,0.0001144,NA,NA
127,1,O_Image_47.bmp,NA,NA,NA,NA,1,0.48113,NA,NA
128,1,O_Lure_48.bmp,NA,NA,NA,NA,1,0.44645,NA,NA
129,1,O_Image_39.bmp,NA,NA,NA,NA,1,0.61573,NA,NA
130,1,F_Lure_22.bmp,NA,NA,NA,NA,1,0.00011561,NA,NA
131,1,S_Lure_53.bmp,NA,NA,NA,NA,1,2.0959,NA,NA
132,1,O_Lure_37.bmp,NA,NA,NA,NA,1,0.49199,NA,NA
133,1,O_Lure_36.bmp,NA,NA,NA,NA,1,1.2094,NA,NA
134,1,O_Lure_45.bmp,NA,NA,NA,NA,1,0.47611,NA,NA
135,1,S_Image_57.bmp,NA,NA,NA,NA,1,0.67945,NA,NA
136,1,F_Lure_23.bmp,NA,NA,NA,NA,1,0.42765,NA,NA
137,1,S_Image_54.bmp,NA,NA,NA,NA,1,0.28484,NA,NA
138,1,F_Lure_5.bmp,NA,NA,NA,NA,1,0.00013432,NA,NA
139,1,F_Image_23.bmp,NA,NA,NA,NA,1,0.41567,NA,NA
140,1,O_Image_38.bmp,NA,NA,NA,NA,1,0.42507,NA,NA
141,1,F_Lure_11.bmp,NA,NA,NA,NA,1,0.86901,NA,NA
142,1,S_Lure_57.bmp,NA,NA,NA,NA,1,0.13459,NA,NA
143,1,S_Image_58.bmp,NA,NA,NA,NA,1,0.68005,NA,NA
144,1,F_Lure_20.bmp,NA,NA,NA,NA,1,0.18144,NA,NA
145,2,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,0,3.4952,0,NA
146,2,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,2,1.013,1,NA
147,2,S_Image_68.bmp,S_Lure_68.bmp,army,1,2,2,1.5057,1,NA
148,2,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,0.96313,1,NA
149,2,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,1,1,1.2815,1,NA
150,2,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,1,1,1.5319,1,NA
151,2,O_Image_47.bmp,O_Lure_47.bmp,flood,1,1,1,1.476,1,NA
152,2,F_Image_8.bmp,F_Lure_8.bmp,angel,1,2,2,1.3184,1,NA
153,2,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,1,1,1.2077,1,NA
154,2,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,2,1.4448,1,NA
155,2,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,1.4403,1,NA
156,2,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,2,1.7163,0,NA
157,3,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,1,2.3645,0,NA
158,3,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,2,2,0.73913,1,NA
159,3,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,2,2,1.0755,1,NA
160,3,S_Image_68.bmp,S_Lure_68.bmp,army,1,1,2,1.7899,0,NA
161,3,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,2,0.70803,1,NA
162,3,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,1,2.4457,1,NA
163,3,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,2,2,0.8331,1,NA
164,3,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,1.4215,1,NA
165,3,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,0.6824,1,NA
166,3,F_Image_8.bmp,F_Lure_8.bmp,angel,1,1,1,2.4922,1,NA
167,3,O_Image_47.bmp,O_Lure_47.bmp,flood,1,2,2,2.1503,1,NA
168,3,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,1,2.2697,1,NA
169,2,O_Image_45.bmp,O_Lure_45.bmp,giant,2,1,1,1.2243,1,NA
170,2,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,1,1,0.78899,1,NA
171,2,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,1.3391,1,NA
172,2,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,2,2,0.81883,1,NA
173,2,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,1.784,1,NA
174,2,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,2,1.0375,1,NA
175,2,S_Image_55.bmp,S_Lure_55.bmp,board,2,2,2,1.0821,1,NA
176,2,F_Image_16.bmp,F_Lure_16.bmp,harem,2,2,2,0.81191,1,NA
177,2,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,2,0.73668,1,NA
178,2,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,1,0.94486,1,NA
179,2,S_Image_69.bmp,S_Lure_69.bmp,arch,2,1,1,1.1442,1,NA
180,2,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,1.1843,1,NA
181,3,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,2.0696,1,NA
182,3,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,1,1.8009,0,NA
183,3,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,1,1,1.0942,1,NA
184,3,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,2,2,0.69594,1,NA
185,3,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,1.8417,1,NA
186,3,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,2,0.69377,1,NA
187,3,S_Image_69.bmp,S_Lure_69.bmp,arch,2,2,2,0.9595,1,NA
188,3,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,1,0.94249,1,NA
189,3,F_Image_16.bmp,F_Lure_16.bmp,harem,2,1,1,0.96629,1,NA
190,3,S_Image_55.bmp,S_Lure_55.bmp,board,2,1,1,1.4297,1,NA
191,3,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,0.60924,1,NA
192,3,O_Image_45.bmp,O_Lure_45.bmp,giant,2,2,2,0.69484,1,NA
193,2,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,1.2639,1,NA
194,2,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,2,2,1.2348,1,NA
195,2,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,1,2,1.2625,0,NA
196,2,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,1.2013,1,NA
197,2,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,2,1.6552,0,NA
198,2,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,1.2984,1,NA
199,2,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.2116,1,NA
200,2,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,1,1,1.0644,1,NA
201,2,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,1,2,2.2511,0,NA
202,2,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,0.72668,1,NA
203,2,O_Image_30.bmp,O_Lure_30.bmp,black,3,1,1,1.0873,1,NA
204,2,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,1.0738,1,NA
205,3,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,0.79557,1,NA
206,3,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,2,2,0.96992,1,NA
207,3,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,2,2,1.5201,1,NA
208,3,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,2,1,1.6884,0,NA
209,3,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,1.2426,1,NA
210,3,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,0.71096,1,NA
211,3,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,2,2.7201,0,NA
212,3,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,1.5849,1,NA
213,3,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,0.95115,1,NA
214,3,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.4546,1,NA
215,3,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,1,2,0.53799,0,NA
216,3,O_Image_30.bmp,O_Lure_30.bmp,black,3,2,2,0.70627,1,NA
217,4,S_Image_65.bmp,S_Lure_65.bmp,hurricane,1,1,1,2.317,1,NA
218,4,F_Image_1.bmp,F_Lure_1.bmp,army,1,1,1,1.7894,1,NA
219,4,F_Image_15.bmp,F_Lure_15.bmp,attack,1,2,2,1.3476,1,NA
220,4,S_Image_61.bmp,S_Lure_61.bmp,bubble,1,1,1,1.4674,1,NA
221,4,F_Image_24.bmp,F_Lure_24.bmp,corpse,1,1,1,0.84588,1,NA
222,4,O_Image_37.bmp,O_Lure_37.bmp,harem,1,2,2,1.1293,1,NA
223,4,O_Image_27.bmp,O_Lure_27.bmp,board,1,1,1,0.93754,1,NA
224,4,S_Image_59.bmp,S_Lure_59.bmp,animal,1,1,1,0.76149,1,NA
225,4,O_Image_46.bmp,O_Lure_46.bmp,antique,1,2,2,0.80032,1,NA
226,4,O_Image_39.bmp,O_Lure_39.bmp,arch,1,1,1,1.0381,1,NA
227,4,F_Image_13.bmp,F_Lure_13.bmp,honeymoon,1,2,2,1.2498,1,NA
228,4,S_Image_71.bmp,S_Lure_71.bmp,cloud,1,1,1,1.6614,1,NA
229,4,S_Image_64.bmp,S_Lure_64.bmp,alcohol,2,2,2,2.7353,1,NA
230,4,O_Image_25.bmp,O_Lure_25.bmp,arrow,2,1,1,1.5277,1,NA
231,4,O_Image_43.bmp,O_Lure_43.bmp,angel,2,2,2,1.8718,1,NA
232,4,S_Image_52.bmp,S_Lure_52.bmp,kiss,2,2,2,1.4426,1,NA
233,4,S_Image_49.bmp,S_Lure_49.bmp,breakfast,2,1,1,2.0471,1,NA
234,4,F_Image_9.bmp,F_Lure_9.bmp,hostage,2,1,1,1.6982,1,NA
235,4,S_Image_53.bmp,S_Lure_53.bmp,giant,2,2,2,3.1317,1,NA
236,4,S_Image_66.bmp,S_Lure_66.bmp,fuel,2,2,2,1.748,1,NA
237,4,F_Image_12.bmp,F_Lure_12.bmp,asphalt,2,1,1,2.275,1,NA
238,4,F_Image_2.bmp,F_Lure_2.bmp,black,2,2,0,3.4951,0,NA
239,4,O_Image_44.bmp,O_Lure_44.bmp,drizzle,2,1,1,1.2472,1,NA
240,4,S_Image_67.bmp,S_Lure_67.bmp,galaxy,2,2,2,2.2107,1,NA
241,4,O_Image_26.bmp,O_Lure_26.bmp,corner,3,2,1,1.1837,0,NA
242,4,F_Image_4.bmp,F_Lure_4.bmp,costume,3,1,1,1.8941,1,NA
243,4,F_Image_18.bmp,F_Lure_18.bmp,fire,3,2,2,1.464,1,NA
244,4,F_Image_23.bmp,F_Lure_23.bmp,alien,3,1,0,3.4955,0,NA
245,4,O_Image_29.bmp,O_Lure_29.bmp,magnet,3,1,1,1.0603,1,NA
246,4,O_Image_48.bmp,O_Lure_48.bmp,cone,3,1,1,1.159,1,NA
247,4,O_Image_36.bmp,O_Lure_36.bmp,marble,3,2,2,2.0787,1,NA
248,4,S_Image_57.bmp,S_Lure_57.bmp,laundry,3,1,0,3.4954,0,NA
249,4,F_Image_10.bmp,F_Lure_10.bmp,flood,3,1,1,1.6902,1,NA
250,4,F_Image_20.bmp,F_Lure_20.bmp,ghost,3,1,2,2.484,0,NA
251,4,O_Image_31.bmp,O_Lure_31.bmp,lever,3,1,1,1.3744,1,NA
252,4,S_Image_50.bmp,S_Lure_50.bmp,crumb,3,1,1,1.4049,1,NA
253,5,NA,NA,angel,NA,1,1,2.1215,1,1
254,5,NA,NA,black,NA,2,1,1.596,0,1
255,5,NA,NA,animal,NA,1,1,0.31808,1,1
256,5,NA,NA,black,NA,2,1,0.30323,0,2
257,5,NA,NA,alcohol,NA,1,1,1.2411,1,1
258,5,NA,NA,giant,NA,2,3,0.84361,0,1
259,5,NA,NA,animal,NA,1,1,0.24506,1,2
260,5,NA,NA,giant,NA,2,2,0.00011501,1,2
261,5,NA,NA,corpse,NA,2,2,0.53615,1,1
262,5,NA,NA,animal,NA,1,1,0.40193,1,3
263,5,NA,NA,alien,NA,2,2,0.8036,1,1
264,5,NA,NA,galaxy,NA,2,3,0.81359,0,1
265,5,NA,NA,cloud,NA,1,3,0.22284,0,1
266,5,NA,NA,hurricane,NA,2,3,0.47314,0,1
267,5,NA,NA,galaxy,NA,2,2,0.46692,1,2
268,5,NA,NA,cloud,NA,1,1,0.59623,1,2
269,5,NA,NA,harem,NA,1,1,0.41406,1,1
270,5,NA,NA,galaxy,NA,2,1,0.89527,0,3
271,6,O_Image_39.bmp,O_Lure_39.bmp,NA,3,2,2,0.85452,1,NA
272,6,S_Image_49.bmp,S_Lure_49.bmp,NA,3,1,2,0.67485,0,NA
273,6,O_Image_31.bmp,O_Lure_31.bmp,NA,3,2,2,0.82221,1,NA
274,6,O_Image_44.bmp,O_Lure_44.bmp,NA,3,2,1,0.77946,0,NA
275,6,S_Image_64.bmp,S_Lure_64.bmp,NA,3,2,2,0.81835,1,NA
276,6,S_Image_50.bmp,S_Lure_50.bmp,NA,3,2,1,0.75162,0,NA
277,6,F_Image_9.bmp,F_Lure_9.bmp,NA,3,1,1,0.70344,1,NA
278,6,S_Image_61.bmp,S_Lure_61.bmp,NA,3,1,2,0.96974,0,NA
279,6,S_Image_57.bmp,S_Lure_57.bmp,NA,3,1,2,0.73737,0,NA
280,6,O_Image_29.bmp,O_Lure_29.bmp,NA,3,2,1,1.1462,0,NA
281,6,F_Image_2.bmp,F_Lure_2.bmp,NA,3,2,2,1.0659,1,NA
282,6,S_Image_66.bmp,S_Lure_66.bmp,NA,3,1,2,0.99698,0,NA
283,6,F_Image_4.bmp,F_Lure_4.bmp,NA,3,1,1,1.0992,1,NA
284,6,O_Image_36.bmp,O_Lure_36.bmp,NA,3,1,2,0.98112,0,NA
285,6,F_Image_10.bmp,F_Lure_10.bmp,NA,3,1,1,0.70792,1,NA
286,6,O_Image_46.bmp,O_Lure_46.bmp,NA,3,2,2,0.76627,1,NA
287,6,S_Image_53.bmp,S_Lure_53.bmp,NA,3,1,1,0.85317,1,NA
288,6,F_Image_20.bmp,F_Lure_20.bmp,NA,3,1,2,1.1933,0,NA
289,6,O_Image_27.bmp,O_Lure_27.bmp,NA,3,1,1,0.88835,1,NA
290,6,S_Image_67.bmp,S_Lure_67.bmp,NA,3,2,2,1.1788,1,NA
291,6,F_Image_13.bmp,F_Lure_13.bmp,NA,3,2,2,1.4103,1,NA
292,6,O_Image_48.bmp,O_Lure_48.bmp,NA,3,1,1,1.0241,1,NA
293,6,O_Image_37.bmp,O_Lure_37.bmp,NA,3,2,2,0.85356,1,NA
294,6,F_Image_1.bmp,F_Lure_1.bmp,NA,3,1,2,1.3858,0,NA
295,6,F_Image_18.bmp,F_Lure_18.bmp,NA,3,2,2,3.2805,1,NA
296,6,O_Image_25.bmp,O_Lure_25.bmp,NA,3,2,2,0.74724,1,NA
297,6,O_Image_43.bmp,O_Lure_43.bmp,NA,3,2,2,0.98679,1,NA
298,6,F_Image_23.bmp,F_Lure_23.bmp,NA,3,1,1,1.4015,1,NA
299,6,F_Image_15.bmp,F_Lure_15.bmp,NA,3,2,1,1.4475,0,NA
300,6,F_Image_12.bmp,F_Lure_12.bmp,NA,3,1,2,1.8037,0,NA
301,6,S_Image_65.bmp,S_Lure_65.bmp,NA,3,1,1,0.91384,1,NA
302,6,O_Image_26.bmp,O_Lure_26.bmp,NA,3,1,2,1.5237,0,NA
303,6,S_Image_59.bmp,S_Lure_59.bmp,NA,3,2,2,1.6204,1,NA
304,6,S_Image_71.bmp,S_Lure_71.bmp,NA,3,1,2,1.9696,0,NA
305,6,S_Image_52.bmp,S_Lure_52.bmp,NA,3,1,1,1.0893,1,NA
306,6,F_Image_24.bmp,F_Lure_24.bmp,NA,3,1,1,1.3083,1,NA
