Trial,Cond,imageIDT,imageIDC,cue,Block,Correct,Response,RT,Accuracy,cueRep
62,1,O_Image_27.bmp,NA,NA,NA,NA,2,0.99184,NA,NA
63,1,F_Image_12.bmp,NA,NA,NA,NA,1,0.17999,NA,NA
64,1,F_Lure_10.bmp,NA,NA,NA,NA,1,2.3705,NA,NA
65,1,O_Image_45.bmp,NA,NA,NA,NA,1,1.6499,NA,NA
66,1,S_Lure_60.bmp,NA,NA,NA,NA,2,0.29333,NA,NA
67,1,O_Lure_44.bmp,NA,NA,NA,NA,2,0.84616,NA,NA
68,1,O_Image_25.bmp,NA,NA,NA,NA,2,0.59144,NA,NA
69,1,F_Lure_7.bmp,NA,NA,NA,NA,2,0.33305,NA,NA
70,1,F_Lure_15.bmp,NA,NA,NA,NA,1,0.35685,NA,NA
71,1,S_Lure_55.bmp,NA,NA,NA,NA,1,0.32358,NA,NA
72,1,O_Lure_33.bmp,NA,NA,NA,NA,1,2.9883,NA,NA
73,1,O_Lure_43.bmp,NA,NA,NA,NA,2,0.62503,NA,NA
74,1,S_Lure_59.bmp,NA,NA,NA,NA,2,0.00011712,NA,NA
75,1,S_Image_72.bmp,NA,NA,NA,NA,1,11.4663,NA,NA
76,1,O_Image_29.bmp,NA,NA,NA,NA,2,0.35692,NA,NA
77,1,O_Image_30.bmp,NA,NA,NA,NA,1,0.34011,NA,NA
78,1,S_Lure_72.bmp,NA,NA,NA,NA,2,0.26675,NA,NA
79,1,F_Lure_13.bmp,NA,NA,NA,NA,1,0.24424,NA,NA
80,1,S_Lure_65.bmp,NA,NA,NA,NA,1,0.50423,NA,NA
81,1,O_Image_36.bmp,NA,NA,NA,NA,1,0.44291,NA,NA
82,1,F_Lure_12.bmp,NA,NA,NA,NA,2,0.00011621,NA,NA
83,1,F_Image_13.bmp,NA,NA,NA,NA,2,0.47831,NA,NA
84,1,O_Image_40.bmp,NA,NA,NA,NA,2,0.30437,NA,NA
85,1,F_Image_1.bmp,NA,NA,NA,NA,2,0.3219,NA,NA
86,1,S_Lure_50.bmp,NA,NA,NA,NA,1,0.25919,NA,NA
87,1,F_Lure_8.bmp,NA,NA,NA,NA,2,0.27065,NA,NA
88,1,O_Image_42.bmp,NA,NA,NA,NA,1,0.36923,NA,NA
89,1,S_Image_63.bmp,NA,NA,NA,NA,2,0.43262,NA,NA
90,1,S_Image_65.bmp,NA,NA,NA,NA,2,0.32601,NA,NA
91,1,O_Lure_46.bmp,NA,NA,NA,NA,2,0.26138,NA,NA
92,1,O_Lure_47.bmp,NA,NA,NA,NA,1,0.36867,NA,NA
93,1,O_Image_41.bmp,NA,NA,NA,NA,2,0.26361,NA,NA
94,1,F_Lure_16.bmp,NA,NA,NA,NA,1,0.33023,NA,NA
95,1,F_Image_20.bmp,NA,NA,NA,NA,1,0.41028,NA,NA
96,1,O_Image_33.bmp,NA,NA,NA,NA,2,0.31902,NA,NA
97,1,F_Image_11.bmp,NA,NA,NA,NA,1,0.2797,NA,NA
98,1,F_Image_9.bmp,NA,NA,NA,NA,1,0.36971,NA,NA
99,1,O_Lure_32.bmp,NA,NA,NA,NA,1,0.30379,NA,NA
100,1,S_Lure_71.bmp,NA,NA,NA,NA,2,0.21717,NA,NA
101,1,F_Lure_17.bmp,NA,NA,NA,NA,1,0.4053,NA,NA
102,1,O_Lure_28.bmp,NA,NA,NA,NA,1,4.8105,NA,NA
103,1,S_Lure_62.bmp,NA,NA,NA,NA,2,0.31195,NA,NA
104,1,F_Image_17.bmp,NA,NA,NA,NA,2,0.52142,NA,NA
105,1,O_Lure_39.bmp,NA,NA,NA,NA,1,0.27417,NA,NA
106,1,S_Image_66.bmp,NA,NA,NA,NA,2,0.31629,NA,NA
107,1,S_Lure_58.bmp,NA,NA,NA,NA,2,1.2443,NA,NA
108,1,O_Lure_35.bmp,NA,NA,NA,NA,1,0.57424,NA,NA
109,1,O_Lure_30.bmp,NA,NA,NA,NA,2,0.32516,NA,NA
110,1,S_Lure_69.bmp,NA,NA,NA,NA,2,0.29243,NA,NA
111,1,F_Lure_6.bmp,NA,NA,NA,NA,2,0.38854,NA,NA
112,1,F_Image_10.bmp,NA,NA,NA,NA,2,0.39514,NA,NA
113,1,O_Lure_42.bmp,NA,NA,NA,NA,2,0.48718,NA,NA
114,1,F_Image_15.bmp,NA,NA,NA,NA,2,0.28722,NA,NA
115,1,F_Image_24.bmp,NA,NA,NA,NA,1,0.30527,NA,NA
116,1,O_Lure_34.bmp,NA,NA,NA,NA,2,0.37796,NA,NA
117,1,F_Image_21.bmp,NA,NA,NA,NA,2,0.33537,NA,NA
118,1,O_Image_32.bmp,NA,NA,NA,NA,2,0.28728,NA,NA
119,1,F_Lure_24.bmp,NA,NA,NA,NA,2,0.45484,NA,NA
120,1,F_Lure_3.bmp,NA,NA,NA,NA,1,0.22623,NA,NA
121,1,S_Lure_49.bmp,NA,NA,NA,NA,2,0.29352,NA,NA
122,1,O_Image_35.bmp,NA,NA,NA,NA,2,0.34302,NA,NA
123,1,S_Lure_68.bmp,NA,NA,NA,NA,2,0.46967,NA,NA
124,1,O_Image_31.bmp,NA,NA,NA,NA,2,0.34371,NA,NA
125,1,S_Lure_67.bmp,NA,NA,NA,NA,2,0.3425,NA,NA
126,1,F_Image_5.bmp,NA,NA,NA,NA,1,0.26927,NA,NA
127,1,O_Image_47.bmp,NA,NA,NA,NA,2,0.47206,NA,NA
128,1,O_Lure_48.bmp,NA,NA,NA,NA,2,0.26654,NA,NA
129,1,O_Image_39.bmp,NA,NA,NA,NA,2,0.58853,NA,NA
130,1,F_Lure_22.bmp,NA,NA,NA,NA,2,0.32266,NA,NA
131,1,S_Lure_53.bmp,NA,NA,NA,NA,2,0.5613,NA,NA
132,1,O_Lure_37.bmp,NA,NA,NA,NA,2,0.49605,NA,NA
133,1,O_Lure_36.bmp,NA,NA,NA,NA,2,0.47215,NA,NA
134,1,O_Lure_45.bmp,NA,NA,NA,NA,2,0.29758,NA,NA
135,1,S_Image_57.bmp,NA,NA,NA,NA,1,0.33084,NA,NA
136,1,F_Lure_23.bmp,NA,NA,NA,NA,1,0.44378,NA,NA
137,1,S_Image_54.bmp,NA,NA,NA,NA,1,0.32707,NA,NA
138,1,F_Lure_5.bmp,NA,NA,NA,NA,2,0.35841,NA,NA
139,1,F_Image_23.bmp,NA,NA,NA,NA,2,0.56505,NA,NA
140,1,O_Image_38.bmp,NA,NA,NA,NA,2,0.44248,NA,NA
141,1,F_Lure_11.bmp,NA,NA,NA,NA,2,0.79118,NA,NA
142,1,S_Lure_57.bmp,NA,NA,NA,NA,2,0.50806,NA,NA
143,1,S_Image_58.bmp,NA,NA,NA,NA,2,0.60321,NA,NA
144,1,F_Lure_20.bmp,NA,NA,NA,NA,2,0.57534,NA,NA
145,2,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,0,3.4953,0,NA
146,2,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,2,1.671,1,NA
147,2,S_Image_68.bmp,S_Lure_68.bmp,army,1,2,2,1.5458,1,NA
148,2,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,1.2173,1,NA
149,2,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,1,1,0.90198,1,NA
150,2,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,1,1,1.4797,1,NA
151,2,O_Image_47.bmp,O_Lure_47.bmp,flood,1,1,1,1.4974,1,NA
152,2,F_Image_8.bmp,F_Lure_8.bmp,angel,1,2,2,1.8193,1,NA
153,2,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,1,1,0.92021,1,NA
154,2,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,2,1.5608,1,NA
155,2,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,2.1918,1,NA
156,2,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,1,0.99816,1,NA
157,3,F_Image_17.bmp,F_Lure_17.bmp,animal,1,2,2,1.0192,1,NA
158,3,O_Image_42.bmp,O_Lure_42.bmp,kiss,1,2,2,1.1036,1,NA
159,3,F_Image_14.bmp,F_Lure_14.bmp,arrow,1,2,2,0.84948,1,NA
160,3,S_Image_68.bmp,S_Lure_68.bmp,army,1,1,2,2.6364,0,NA
161,3,S_Image_54.bmp,S_Lure_54.bmp,attack,1,2,2,1.8649,1,NA
162,3,S_Image_51.bmp,S_Lure_51.bmp,drizzle,1,1,1,0.91558,1,NA
163,3,O_Image_41.bmp,O_Lure_41.bmp,fuel,1,2,2,0.72402,1,NA
164,3,S_Image_62.bmp,S_Lure_62.bmp,antique,1,2,2,0.98899,1,NA
165,3,O_Image_32.bmp,O_Lure_32.bmp,corpse,1,2,2,0.85945,1,NA
166,3,F_Image_8.bmp,F_Lure_8.bmp,angel,1,1,1,1.2545,1,NA
167,3,O_Image_47.bmp,O_Lure_47.bmp,flood,1,2,2,0.78574,1,NA
168,3,O_Image_33.bmp,O_Lure_33.bmp,hostage,1,1,1,0.80785,1,NA
169,2,O_Image_45.bmp,O_Lure_45.bmp,giant,2,1,1,0.58103,1,NA
170,2,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,1,1,1.0349,1,NA
171,2,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,0.97513,1,NA
172,2,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,2,2,1.062,1,NA
173,2,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,1.1285,1,NA
174,2,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,2,1.5131,1,NA
175,2,S_Image_55.bmp,S_Lure_55.bmp,board,2,2,2,1.4334,1,NA
176,2,F_Image_16.bmp,F_Lure_16.bmp,harem,2,2,2,1.0777,1,NA
177,2,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,2,0.84759,1,NA
178,2,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,1,0.97142,1,NA
179,2,S_Image_69.bmp,S_Lure_69.bmp,arch,2,1,1,1.73,1,NA
180,2,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,0.95432,1,NA
181,3,O_Image_40.bmp,O_Lure_40.bmp,hurricane,2,2,2,0.89686,1,NA
182,3,S_Image_58.bmp,S_Lure_58.bmp,magnet,2,2,2,1.0421,1,NA
183,3,O_Image_35.bmp,O_Lure_35.bmp,galaxy,2,1,1,0.75859,1,NA
184,3,O_Image_38.bmp,O_Lure_38.bmp,breakfast,2,2,2,0.82962,1,NA
185,3,F_Image_5.bmp,F_Lure_5.bmp,alcohol,2,1,1,0.9136,1,NA
186,3,F_Image_11.bmp,F_Lure_11.bmp,cone,2,2,2,0.9945,1,NA
187,3,S_Image_69.bmp,S_Lure_69.bmp,arch,2,2,2,1.1923,1,NA
188,3,S_Image_56.bmp,S_Lure_56.bmp,fire,2,1,1,1.0708,1,NA
189,3,F_Image_16.bmp,F_Lure_16.bmp,harem,2,1,1,0.99262,1,NA
190,3,S_Image_55.bmp,S_Lure_55.bmp,board,2,1,1,1.0389,1,NA
191,3,O_Image_34.bmp,O_Lure_34.bmp,alien,2,2,2,0.85148,1,NA
192,3,O_Image_45.bmp,O_Lure_45.bmp,giant,2,2,2,0.84678,1,NA
193,2,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,1.6735,1,NA
194,2,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,2,2,0.94854,1,NA
195,2,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,1,1,1.4356,1,NA
196,2,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,1.3195,1,NA
197,2,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,1,1.3843,1,NA
198,2,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,2.1107,1,NA
199,2,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.1681,1,NA
200,2,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,1,1,2.7107,1,NA
201,2,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,1,1,1.2325,1,NA
202,2,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,1.8287,1,NA
203,2,O_Image_30.bmp,O_Lure_30.bmp,black,3,1,1,0.94476,1,NA
204,2,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,2.3201,1,NA
205,3,F_Image_21.bmp,F_Lure_21.bmp,corner,3,2,2,1.8958,1,NA
206,3,F_Image_19.bmp,F_Lure_19.bmp,cloud,3,2,2,2.3694,1,NA
207,3,F_Image_6.bmp,F_Lure_6.bmp,bubble,3,2,2,0.76875,1,NA
208,3,S_Image_70.bmp,S_Lure_70.bmp,ghost,3,2,2,0.69506,1,NA
209,3,F_Image_7.bmp,F_Lure_7.bmp,lever,3,1,1,0.97646,1,NA
210,3,F_Image_22.bmp,F_Lure_22.bmp,crumb,3,2,2,1.2551,1,NA
211,3,S_Image_60.bmp,S_Lure_60.bmp,honeymoon,3,1,1,1.2986,1,NA
212,3,S_Image_72.bmp,S_Lure_72.bmp,asphalt,3,1,1,1.0844,1,NA
213,3,O_Image_28.bmp,O_Lure_28.bmp,costume,3,2,2,0.622,1,NA
214,3,S_Image_63.bmp,S_Lure_63.bmp,marble,3,1,1,1.5072,1,NA
215,3,F_Image_3.bmp,F_Lure_3.bmp,laundry,3,1,1,0.64445,1,NA
216,3,O_Image_30.bmp,O_Lure_30.bmp,black,3,2,2,2.0959,1,NA
217,4,S_Image_65.bmp,S_Lure_65.bmp,hurricane,1,1,1,1.2374,1,NA
218,4,F_Image_1.bmp,F_Lure_1.bmp,army,1,1,1,1.0018,1,NA
219,4,F_Image_15.bmp,F_Lure_15.bmp,attack,1,2,2,1.0151,1,NA
220,4,S_Image_61.bmp,S_Lure_61.bmp,bubble,1,1,1,1.2999,1,NA
221,4,F_Image_24.bmp,F_Lure_24.bmp,corpse,1,1,1,1.133,1,NA
222,4,O_Image_37.bmp,O_Lure_37.bmp,harem,1,2,2,1.1579,1,NA
223,4,O_Image_27.bmp,O_Lure_27.bmp,board,1,1,1,0.95701,1,NA
224,4,S_Image_59.bmp,S_Lure_59.bmp,animal,1,1,1,0.9562,1,NA
225,4,O_Image_46.bmp,O_Lure_46.bmp,antique,1,2,2,0.97164,1,NA
226,4,O_Image_39.bmp,O_Lure_39.bmp,arch,1,1,1,1.0185,1,NA
227,4,F_Image_13.bmp,F_Lure_13.bmp,honeymoon,1,2,2,1.855,1,NA
228,4,S_Image_71.bmp,S_Lure_71.bmp,cloud,1,1,1,1.6185,1,NA
229,4,S_Image_64.bmp,S_Lure_64.bmp,alcohol,2,2,2,1.2467,1,NA
230,4,O_Image_25.bmp,O_Lure_25.bmp,arrow,2,1,1,0.9867,1,NA
231,4,O_Image_43.bmp,O_Lure_43.bmp,angel,2,2,2,0.87259,1,NA
232,4,S_Image_52.bmp,S_Lure_52.bmp,kiss,2,2,2,1.4512,1,NA
233,4,S_Image_49.bmp,S_Lure_49.bmp,breakfast,2,1,1,2.0387,1,NA
234,4,F_Image_9.bmp,F_Lure_9.bmp,hostage,2,1,1,0.9391,1,NA
235,4,S_Image_53.bmp,S_Lure_53.bmp,giant,2,2,2,0.89921,1,NA
236,4,S_Image_66.bmp,S_Lure_66.bmp,fuel,2,2,2,1.1963,1,NA
237,4,F_Image_12.bmp,F_Lure_12.bmp,asphalt,2,1,1,1.8178,1,NA
238,4,F_Image_2.bmp,F_Lure_2.bmp,black,2,2,2,1.2944,1,NA
239,4,O_Image_44.bmp,O_Lure_44.bmp,drizzle,2,1,1,0.50388,1,NA
240,4,S_Image_67.bmp,S_Lure_67.bmp,galaxy,2,2,2,3.2253,1,NA
241,4,O_Image_26.bmp,O_Lure_26.bmp,corner,3,2,2,0.84592,1,NA
242,4,F_Image_4.bmp,F_Lure_4.bmp,costume,3,1,1,1.1531,1,NA
243,4,F_Image_18.bmp,F_Lure_18.bmp,fire,3,2,2,1.4966,1,NA
244,4,F_Image_23.bmp,F_Lure_23.bmp,alien,3,1,1,1.3862,1,NA
245,4,O_Image_29.bmp,O_Lure_29.bmp,magnet,3,1,1,0.75207,1,NA
246,4,O_Image_48.bmp,O_Lure_48.bmp,cone,3,1,1,0.9678,1,NA
247,4,O_Image_36.bmp,O_Lure_36.bmp,marble,3,2,2,0.75036,1,NA
248,4,S_Image_57.bmp,S_Lure_57.bmp,laundry,3,1,1,1.1256,1,NA
249,4,F_Image_10.bmp,F_Lure_10.bmp,flood,3,1,1,1.2145,1,NA
250,4,F_Image_20.bmp,F_Lure_20.bmp,ghost,3,1,1,0.94725,1,NA
251,4,O_Image_31.bmp,O_Lure_31.bmp,lever,3,1,1,0.9067,1,NA
252,4,S_Image_50.bmp,S_Lure_50.bmp,crumb,3,1,1,0.70789,1,NA
253,5,NA,NA,angel,NA,1,0,2.5001,0,1
254,5,NA,NA,black,NA,2,1,0.50081,0,1
255,5,NA,NA,animal,NA,1,1,0.294,1,1
256,5,NA,NA,black,NA,2,2,0.58331,1,2
257,5,NA,NA,alcohol,NA,1,3,1.769,0,1
258,5,NA,NA,giant,NA,2,3,0.29084,0,1
259,5,NA,NA,animal,NA,1,1,0.45332,1,2
260,5,NA,NA,giant,NA,2,1,0.53493,0,2
261,5,NA,NA,corpse,NA,2,2,0.27278,1,1
262,5,NA,NA,animal,NA,1,1,0.22678,1,3
263,5,NA,NA,alien,NA,2,2,0.31603,1,1
264,5,NA,NA,galaxy,NA,2,2,0.28546,1,1
265,5,NA,NA,cloud,NA,1,1,0.23894,1,1
266,5,NA,NA,hurricane,NA,2,1,1.1213,0,1
267,5,NA,NA,galaxy,NA,2,2,0.49101,1,2
268,5,NA,NA,cloud,NA,1,1,0.34928,1,2
269,5,NA,NA,harem,NA,1,1,0.23906,1,1
270,5,NA,NA,galaxy,NA,2,2,0.24883,1,3
271,6,O_Image_39.bmp,O_Lure_39.bmp,NA,3,2,2,1.4358,1,NA
272,6,S_Image_49.bmp,S_Lure_49.bmp,NA,3,1,2,1.3046,0,NA
273,6,O_Image_31.bmp,O_Lure_31.bmp,NA,3,2,0,3.4954,0,NA
274,6,O_Image_44.bmp,O_Lure_44.bmp,NA,3,2,2,0.63747,1,NA
275,6,S_Image_64.bmp,S_Lure_64.bmp,NA,3,2,2,1.1222,1,NA
276,6,S_Image_50.bmp,S_Lure_50.bmp,NA,3,2,2,1.3397,1,NA
277,6,F_Image_9.bmp,F_Lure_9.bmp,NA,3,1,1,1.2602,1,NA
278,6,S_Image_61.bmp,S_Lure_61.bmp,NA,3,1,1,1.4886,1,NA
279,6,S_Image_57.bmp,S_Lure_57.bmp,NA,3,1,1,1.0909,1,NA
280,6,O_Image_29.bmp,O_Lure_29.bmp,NA,3,2,2,0.70983,1,NA
281,6,F_Image_2.bmp,F_Lure_2.bmp,NA,3,2,2,1.2317,1,NA
282,6,S_Image_66.bmp,S_Lure_66.bmp,NA,3,1,1,0.96458,1,NA
283,6,F_Image_4.bmp,F_Lure_4.bmp,NA,3,1,1,0.5874,1,NA
284,6,O_Image_36.bmp,O_Lure_36.bmp,NA,3,1,1,0.65829,1,NA
285,6,F_Image_10.bmp,F_Lure_10.bmp,NA,3,1,1,0.95854,1,NA
286,6,O_Image_46.bmp,O_Lure_46.bmp,NA,3,2,2,0.67874,1,NA
287,6,S_Image_53.bmp,S_Lure_53.bmp,NA,3,1,1,0.81765,1,NA
288,6,F_Image_20.bmp,F_Lure_20.bmp,NA,3,1,1,0.74301,1,NA
289,6,O_Image_27.bmp,O_Lure_27.bmp,NA,3,1,1,0.83987,1,NA
290,6,S_Image_67.bmp,S_Lure_67.bmp,NA,3,2,2,1.0527,1,NA
291,6,F_Image_13.bmp,F_Lure_13.bmp,NA,3,2,2,1.0403,1,NA
292,6,O_Image_48.bmp,O_Lure_48.bmp,NA,3,1,1,0.5412,1,NA
293,6,O_Image_37.bmp,O_Lure_37.bmp,NA,3,2,2,0.87814,1,NA
294,6,F_Image_1.bmp,F_Lure_1.bmp,NA,3,1,1,0.85735,1,NA
295,6,F_Image_18.bmp,F_Lure_18.bmp,NA,3,2,2,0.94143,1,NA
296,6,O_Image_25.bmp,O_Lure_25.bmp,NA,3,2,2,0.77421,1,NA
297,6,O_Image_43.bmp,O_Lure_43.bmp,NA,3,2,2,0.57359,1,NA
298,6,F_Image_23.bmp,F_Lure_23.bmp,NA,3,1,1,0.75645,1,NA
299,6,F_Image_15.bmp,F_Lure_15.bmp,NA,3,2,2,0.75674,1,NA
300,6,F_Image_12.bmp,F_Lure_12.bmp,NA,3,1,1,0.78076,1,NA
301,6,S_Image_65.bmp,S_Lure_65.bmp,NA,3,1,1,0.89923,1,NA
302,6,O_Image_26.bmp,O_Lure_26.bmp,NA,3,1,1,0.73372,1,NA
303,6,S_Image_59.bmp,S_Lure_59.bmp,NA,3,2,2,1.1339,1,NA
304,6,S_Image_71.bmp,S_Lure_71.bmp,NA,3,1,2,1.6152,0,NA
305,6,S_Image_52.bmp,S_Lure_52.bmp,NA,3,1,1,0.77218,1,NA
306,6,F_Image_24.bmp,F_Lure_24.bmp,NA,3,1,1,0.65159,1,NA
