picID	 fileAB	 fileAC	 ;
"O33_F4_RP"	"Skirt1.bmp"	"TonyBlair2.bmp"	;
"O19_F15_RP"	"Microscope1.bmp"	"FidelCastro2.bmp"	;
"O23_F9_RP"	"Pillows1.bmp"	"WhoopiGoldberg1.bmp"	;
"O46_F40_C"	"Rope2.bmp"	"JuliaRoberts2.bmp"	;
"O21_F5_RP"	"RemoteControl1.bmp"	"TomCruise2.bmp"	;
"O22_F3_RP"	"Globe2.bmp"	"BillGates2.bmp"	;
"O24_F8_RP"	"Necklace2.bmp"	"TomHanks1.bmp"	;
"O48_F38_C"	"Trophy1.bmp"	"RodSteward2.bmp"	;
"O35_P17_RP"	"Brush2.bmp"	"EiffelTower1.bmp"	;
"O27_P18_RP"	"Fan1.bmp"	"Petra1.bmp"	;
"O28_P4_RP"	"Suitcase1.bmp"	"DoverCliffs2.bmp"	;
"O43_P41_C"	"Guitar2.bmp"	"HollywoodSign1.bmp"	;
"O26_P11_RP"	"Lightbulb1.bmp"	"WhiteHouse2.bmp"	;
"O34_P9_RP"	"Soother1.bmp"	"Atomium2.bmp"	;
"O20_P14_RP"	"Wheelchair2.bmp"	"MountEverest1.bmp"	;
"O47_P42_C"	"Scissors2.bmp"	"ChristTheRedeemer1.bmp"	;
"O25_P7_RP"	"Sock1.bmp"	"AyersRock2.bmp"	;
"O31_P16_RP"	"Flask2.bmp"	"LeaningTower2.bmp"	;
"O29_P8_RP"	"Canoe1.bmp"	"BrandenburgGate1.bmp"	;
"O45_P40_C"	"Basket1.bmp"	"RapaNui2.bmp"	;
