picID	 fileAB	 fileAC	 ;
"F1_P34_RP"	"LeonardoDiCaprio1.bmp"	"NeuschwansteinCastle1.bmp"	;
"F27_P32_RP"	"KateMoss2.bmp"	"TowerBridge2.bmp"	;
"F9_P45_RP"	"WhoopiGoldberg2.bmp"	"MountFuji1.bmp"	;
"F13_P20_C"	"NelsonMandela1.bmp"	"GoldenGateBridge2.bmp"	;
"F12_P42_RP"	"QueenElisabeth1.bmp"	"ChristTheRedeemer1.bmp"	;
"F28_P38_RP"	"BarackObama1.bmp"	"GreatWall1.bmp"	;
"F26_P40_RP"	"BradPitt2.bmp"	"RapaNui2.bmp"	;
"F18_P19_C"	"AngelaMerkel2.bmp"	"TajMahal2.bmp"	;
"F7_P47_RP"	"RobbieWilliams2.bmp"	"SagradaFamilia2.bmp"	;
"F25_P44_RP"	"BritneySpears2.bmp"	"Louvre1.bmp"	;
"F4_P33_RP"	"TonyBlair2.bmp"	"Mecca2.bmp"	;
"F17_P21_C"	"MerylStreep1.bmp"	"HagiaSophia2.bmp"	;
"F29_O34_RP"	"PierceBrosnan1.bmp"	"Soother1.bmp"	;
"F5_O38_RP"	"TomCruise1.bmp"	"Barbecue2.bmp"	;
"F30_O33_RP"	"NikolaSarkozy2.bmp"	"Skirt2.bmp"	;
"F15_O21_C"	"FidelCastro2.bmp"	"RemoteControl1.bmp"	;
"F8_O39_RP"	"TomHanks2.bmp"	"Mirror2.bmp"	;
"F3_O31_RP"	"BillGates2.bmp"	"Flask1.bmp"	;
"F10_O45_RP"	"HughGrant1.bmp"	"Basket1.bmp"	;
"F16_O19_C"	"EltonJohn2.bmp"	"Microscope1.bmp"	;
"F6_O46_RP"	"JenniferLopez1.bmp"	"Rope1.bmp"	;
"F11_O47_RP"	"MotherTeresa2.bmp"	"Scissors2.bmp"	;
"F2_O32_RP"	"MarilynMonroe2.bmp"	"Bicycle1.bmp"	;
"F14_O24_C"	"JohnLennon1.bmp"	"Necklace2.bmp"	;
"P27_F42_RP"	"Alhambra2.bmp"	"Madonna1.bmp"	;
"P3_F32_RP"	"Akropolis1.bmp"	"DanielCraig2.bmp"	;
"P11_F33_RP"	"WhiteHouse1.bmp"	"MichaelJackson2.bmp"	;
"P17_F19_C"	"EiffelTower2.bmp"	"JackNicholson1.bmp"	;
"P10_F47_RP"	"RedSquare2.bmp"	"ElvisPresley1.bmp"	;
"P8_F35_RP"	"BrandenburgGate2.bmp"	"JudiDench2.bmp"	;
"P7_F39_RP"	"AyersRock1.bmp"	"MargaretThatcher2.bmp"	;
"P15_F24_C"	"Stonehenge2.bmp"	"AmyWinehouse2.bmp"	;
"P5_F44_RP"	"MountRushmore1.bmp"	"WillSmith1.bmp"	;
"P4_F31_RP"	"DoverCliffs2.bmp"	"AlbertEinstein2.bmp"	;
"P9_F48_RP"	"Atomium2.bmp"	"DavidBeckham1.bmp"	;
"P18_F21_C"	"Petra2.bmp"	"KateWinslet1.bmp"	;
"P30_O37_RP"	"Colosseum2.bmp"	"Hat2.bmp"	;
"P25_O41_RP"	"SaharaDesert2.bmp"	"Key1.bmp"	;
"P29_O35_RP"	"StatueOfLiberty2.bmp"	"Brush1.bmp"	;
"P16_O22_C"	"LeaningTower2.bmp"	"Globe2.bmp"	;
"P2_O42_RP"	"ForbiddenCity2.bmp"	"Anchor1.bmp"	;
