picID	 fileAB	 fileAC	 ;
"F1_P34_RP"	"LeonardoDiCaprio2.bmp"	"NeuschwansteinCastle2.bmp"	;
"F27_P32_RP"	"KateMoss1.bmp"	"TowerBridge1.bmp"	;
"F9_P45_RP"	"WhoopiGoldberg1.bmp"	"MountFuji2.bmp"	;
"F13_P20_C"	"NelsonMandela2.bmp"	"GoldenGateBridge1.bmp"	;
"F12_P42_RP"	"QueenElisabeth2.bmp"	"ChristTheRedeemer2.bmp"	;
"F28_P38_RP"	"BarackObama2.bmp"	"GreatWall2.bmp"	;
"F26_P40_RP"	"BradPitt1.bmp"	"RapaNui1.bmp"	;
"F18_P19_C"	"AngelaMerkel1.bmp"	"TajMahal1.bmp"	;
"F7_P47_RP"	"RobbieWilliams1.bmp"	"SagradaFamilia1.bmp"	;
"F25_P44_RP"	"BritneySpears1.bmp"	"Louvre2.bmp"	;
"F4_P33_RP"	"TonyBlair1.bmp"	"Mecca1.bmp"	;
"F17_P21_C"	"MerylStreep2.bmp"	"HagiaSophia1.bmp"	;
"F29_O34_RP"	"PierceBrosnan2.bmp"	"Soother2.bmp"	;
"F5_O38_RP"	"TomCruise2.bmp"	"Barbecue1.bmp"	;
"F30_O33_RP"	"NikolaSarkozy1.bmp"	"Skirt1.bmp"	;
"F15_O21_C"	"FidelCastro1.bmp"	"RemoteControl2.bmp"	;
"F8_O39_RP"	"TomHanks1.bmp"	"Mirror1.bmp"	;
"F3_O31_RP"	"BillGates1.bmp"	"Flask2.bmp"	;
"F10_O45_RP"	"HughGrant2.bmp"	"Basket2.bmp"	;
"F16_O19_C"	"EltonJohn1.bmp"	"Microscope2.bmp"	;
"F6_O46_RP"	"JenniferLopez2.bmp"	"Rope2.bmp"	;
"F11_O47_RP"	"MotherTeresa1.bmp"	"Scissors1.bmp"	;
"F2_O32_RP"	"MarilynMonroe1.bmp"	"Bicycle2.bmp"	;
"F14_O24_C"	"JohnLennon2.bmp"	"Necklace1.bmp"	;
"P27_F42_RP"	"Alhambra1.bmp"	"Madonna2.bmp"	;
"P3_F32_RP"	"Akropolis2.bmp"	"DanielCraig1.bmp"	;
"P11_F33_RP"	"WhiteHouse2.bmp"	"MichaelJackson1.bmp"	;
