picID	 fileAB	 fileAC	 ;
"F33_P30_RP"	"MichaelJackson2.bmp"	"Colosseum1.bmp"	;
"F40_P13_RP"	"JuliaRoberts1.bmp"	"BigBen1.bmp"	;
"F36_P22_RP"	"MickJagger1.bmp"	"TimeSquare1.bmp"	;
"F7_P4_C"	"RobbieWilliams2.bmp"	"DoverCliffs2.bmp"	;
"F31_P21_RP"	"AlbertEinstein2.bmp"	"HagiaSophia1.bmp"	;
"F42_P15_RP"	"Madonna1.bmp"	"Stonehenge1.bmp"	;
"F44_P25_RP"	"WillSmith2.bmp"	"SaharaDesert2.bmp"	;
"F12_P3_C"	"QueenElisabeth1.bmp"	"Akropolis1.bmp"	;
"F45_P17_RP"	"MahadmaGandhi1.bmp"	"EiffelTower1.bmp"	;
"F39_P19_RP"	"MargaretThatcher2.bmp"	"TajMahal2.bmp"	;
"F37_P14_RP"	"BillClinton1.bmp"	"MountEverest2.bmp"	;
"F8_P2_C"	"TomHanks1.bmp"	"ForbiddenCity2.bmp"	;
"F38_O13_RP"	"RodSteward1.bmp"	"Binoculars1.bmp"	;
"F34_O19_RP"	"DanielRadcliffe1.bmp"	"Microscope2.bmp"	;
"F32_O25_RP"	"DanielCraig2.bmp"	"Sock1.bmp"	;
"F10_O3_C"	"HughGrant1.bmp"	"Scale2.bmp"	;
"F41_O14_RP"	"PrinceWilliam2.bmp"	"Hammock2.bmp"	;
"F43_O20_RP"	"GeorgeBush2.bmp"	"Wheelchair1.bmp"	;
"F35_O27_RP"	"JudiDench2.bmp"	"Fan2.bmp"	;
"F11_O4_C"	"MotherTeresa1.bmp"	"Football2.bmp"	;
"F47_O28_RP"	"ElvisPresley2.bmp"	"Suitcase2.bmp"	;
"F48_O16_RP"	"DavidBeckham2.bmp"	"Razor1.bmp"	;
"F46_O23_RP"	"ScarlettJohansson1.bmp"	"Pillows2.bmp"	;
"F9_O5_C"	"WhoopiGoldberg1.bmp"	"Torch1.bmp"	;
"P41_F18_RP"	"HollywoodSign1.bmp"	"AngelaMerkel2.bmp"	;
"P35_F25_RP"	"PotalaPalace1.bmp"	"BritneySpears2.bmp"	;
"P43_F15_RP"	"MachuPicchu1.bmp"	"FidelCastro1.bmp"	;
"P9_F5_C"	"Atomium2.bmp"	"TomCruise1.bmp"	;
"P38_F21_RP"	"GreatWall1.bmp"	"KateWinslet2.bmp"	;
"P32_F22_RP"	"TowerBridge1.bmp"	"WayneRooney2.bmp"	;
"P40_F19_RP"	"RapaNui1.bmp"	"JackNicholson2.bmp"	;
"P8_F6_C"	"BrandenburgGate1.bmp"	"JenniferLopez1.bmp"	;
"P47_F30_RP"	"SagradaFamilia2.bmp"	"NikolaSarkozy2.bmp"	;
"P37_F14_RP"	"AngkorWat1.bmp"	"JohnLennon2.bmp"	;
"P34_F24_RP"	"NeuschwansteinCastle2.bmp"	"AmyWinehouse1.bmp"	;
"P11_F3_C"	"WhiteHouse1.bmp"	"BillGates1.bmp"	;
"P44_O17_RP"	"Louvre1.bmp"	"Belt1.bmp"	;
"P31_O22_RP"	"NiagaraFalls2.bmp"	"Globe2.bmp"	;
"P46_O24_RP"	"Versailles2.bmp"	"Necklace1.bmp"	;
"P12_O6_C"	"SistineChapel2.bmp"	"Wineglass2.bmp"	;
"P42_O21_RP"	"ChristTheRedeemer1.bmp"	"RemoteControl1.bmp"	;
"P33_O26_RP"	"Mecca2.bmp"	"Lightbulb1.bmp"	;
"P36_O30_RP"	"SydneyOpera1.bmp"	"Umbrella1.bmp"	;
"P10_O2_C"	"RedSquare1.bmp"	"Bed1.bmp"	;
"P45_O15_RP"	"MountFuji1.bmp"	"FryingPan2.bmp"	;
"P39_O18_RP"	"NotreDame1.bmp"	"Stapler1.bmp"	;
"P48_O29_RP"	"GrandCanyon2.bmp"	"Canoe2.bmp"	;
"P7_O1_C"	"AyersRock2.bmp"	"Telephone2.bmp"	;
"O37_F17_RP"	"Hat1.bmp"	"MerylStreep1.bmp"	;
"O45_F29_RP"	"Basket1.bmp"	"PierceBrosnan1.bmp"	;
"O31_F16_RP"	"Flask2.bmp"	"EltonJohn2.bmp"	;
"O7_F2_C"	"Headphones2.bmp"	"MarilynMonroe1.bmp"	;
"O43_F28_RP"	"Guitar2.bmp"	"BarackObama2.bmp"	;
"O40_F26_RP"	"Teddybear2.bmp"	"BradPitt2.bmp"	;
"O44_F27_RP"	"Radio2.bmp"	"KateMoss1.bmp"	;
"O11_F4_C"	"Watch1.bmp"	"TonyBlair1.bmp"	;
"O47_F20_RP"	"Scissors2.bmp"	"GeorgeClooney2.bmp"	;
"O32_F13_RP"	"Bicycle1.bmp"	"NelsonMandela2.bmp"	;
"O33_F23_RP"	"Skirt1.bmp"	"CharlieChaplin1.bmp"	;
"O12_F1_C"	"Goggles2.bmp"	"LeonardoDiCaprio1.bmp"	;
"O41_P27_RP"	"Key1.bmp"	"Alhambra1.bmp"	;
"O36_P28_RP"	"GrandPiano2.bmp"	"MontSaintMichel2.bmp"	;
"O38_P18_RP"	"Barbecue2.bmp"	"Petra2.bmp"	;
"O10_P1_C"	"Broom2.bmp"	"Alcatraz2.bmp"	;
"O48_P29_RP"	"Trophy1.bmp"	"StatueOfLiberty1.bmp"	;
"O42_P23_RP"	"Anchor2.bmp"	"GizehPyramids2.bmp"	;
"O46_P20_RP"	"Rope1.bmp"	"GoldenGateBridge1.bmp"	;
"O8_P6_C"	"Ladder2.bmp"	"KingsCollege2.bmp"	;
"O35_P16_RP"	"Brush1.bmp"	"LeaningTower2.bmp"	;
"O39_P24_RP"	"Mirror1.bmp"	"ChichenItza1.bmp"	;
"O34_P26_RP"	"Soother1.bmp"	"RialtoBridge1.bmp"	;
"O9_P5_C"	"Shoe2.bmp"	"MountRushmore2.bmp"	;
