picID	 fileAB	 fileAC	 ;
"F33_P30_RP"	"MichaelJackson1.bmp"	"Colosseum2.bmp"	;
"F40_P13_RP"	"JuliaRoberts2.bmp"	"BigBen2.bmp"	;
"F36_P22_RP"	"MickJagger2.bmp"	"TimeSquare2.bmp"	;
"F7_P4_C"	"RobbieWilliams1.bmp"	"DoverCliffs1.bmp"	;
"F31_P21_RP"	"AlbertEinstein1.bmp"	"HagiaSophia2.bmp"	;
"F42_P15_RP"	"Madonna2.bmp"	"Stonehenge2.bmp"	;
"F44_P25_RP"	"WillSmith1.bmp"	"SaharaDesert1.bmp"	;
"F12_P3_C"	"QueenElisabeth2.bmp"	"Akropolis2.bmp"	;
"F45_P17_RP"	"MahadmaGandhi2.bmp"	"EiffelTower2.bmp"	;
"F39_P19_RP"	"MargaretThatcher1.bmp"	"TajMahal1.bmp"	;
"F37_P14_RP"	"BillClinton2.bmp"	"MountEverest1.bmp"	;
"F8_P2_C"	"TomHanks2.bmp"	"ForbiddenCity1.bmp"	;
"F38_O13_RP"	"RodSteward2.bmp"	"Binoculars2.bmp"	;
"F34_O19_RP"	"DanielRadcliffe2.bmp"	"Microscope1.bmp"	;
"F32_O25_RP"	"DanielCraig1.bmp"	"Sock2.bmp"	;
"F10_O3_C"	"HughGrant2.bmp"	"Scale1.bmp"	;
"F41_O14_RP"	"PrinceWilliam1.bmp"	"Hammock1.bmp"	;
"F43_O20_RP"	"GeorgeBush1.bmp"	"Wheelchair2.bmp"	;
"F35_O27_RP"	"JudiDench1.bmp"	"Fan1.bmp"	;
"F11_O4_C"	"MotherTeresa2.bmp"	"Football1.bmp"	;
"F47_O28_RP"	"ElvisPresley1.bmp"	"Suitcase1.bmp"	;
"F48_O16_RP"	"DavidBeckham1.bmp"	"Razor2.bmp"	;
"F46_O23_RP"	"ScarlettJohansson2.bmp"	"Pillows1.bmp"	;
"F9_O5_C"	"WhoopiGoldberg2.bmp"	"Torch2.bmp"	;
"P41_F18_RP"	"HollywoodSign2.bmp"	"AngelaMerkel1.bmp"	;
"P35_F25_RP"	"PotalaPalace2.bmp"	"BritneySpears1.bmp"	;
"P43_F15_RP"	"MachuPicchu2.bmp"	"FidelCastro2.bmp"	;
"P9_F5_C"	"Atomium1.bmp"	"TomCruise2.bmp"	;
"P38_F21_RP"	"GreatWall2.bmp"	"KateWinslet1.bmp"	;
"P32_F22_RP"	"TowerBridge2.bmp"	"WayneRooney1.bmp"	;
"P40_F19_RP"	"RapaNui2.bmp"	"JackNicholson1.bmp"	;
"P8_F6_C"	"BrandenburgGate2.bmp"	"JenniferLopez2.bmp"	;
"P47_F30_RP"	"SagradaFamilia1.bmp"	"NikolaSarkozy1.bmp"	;
"P37_F14_RP"	"AngkorWat2.bmp"	"JohnLennon1.bmp"	;
"P34_F24_RP"	"NeuschwansteinCastle1.bmp"	"AmyWinehouse2.bmp"	;
"P11_F3_C"	"WhiteHouse2.bmp"	"BillGates2.bmp"	;
"P44_O17_RP"	"Louvre2.bmp"	"Belt2.bmp"	;
"P31_O22_RP"	"NiagaraFalls1.bmp"	"Globe1.bmp"	;
"P46_O24_RP"	"Versailles1.bmp"	"Necklace2.bmp"	;
"P12_O6_C"	"SistineChapel1.bmp"	"Wineglass1.bmp"	;
"P42_O21_RP"	"ChristTheRedeemer2.bmp"	"RemoteControl2.bmp"	;
"P33_O26_RP"	"Mecca1.bmp"	"Lightbulb2.bmp"	;
"P36_O30_RP"	"SydneyOpera2.bmp"	"Umbrella2.bmp"	;
"P10_O2_C"	"RedSquare2.bmp"	"Bed2.bmp"	;
"P45_O15_RP"	"MountFuji2.bmp"	"FryingPan1.bmp"	;
"P39_O18_RP"	"NotreDame2.bmp"	"Stapler2.bmp"	;
"P48_O29_RP"	"GrandCanyon1.bmp"	"Canoe1.bmp"	;
"P7_O1_C"	"AyersRock1.bmp"	"Telephone1.bmp"	;
"O37_F17_RP"	"Hat2.bmp"	"MerylStreep2.bmp"	;
"O45_F29_RP"	"Basket2.bmp"	"PierceBrosnan2.bmp"	;
"O31_F16_RP"	"Flask1.bmp"	"EltonJohn1.bmp"	;
"O7_F2_C"	"Headphones1.bmp"	"MarilynMonroe2.bmp"	;
"O43_F28_RP"	"Guitar1.bmp"	"BarackObama1.bmp"	;
"O40_F26_RP"	"Teddybear1.bmp"	"BradPitt1.bmp"	;
"O44_F27_RP"	"Radio1.bmp"	"KateMoss2.bmp"	;
"O11_F4_C"	"Watch2.bmp"	"TonyBlair2.bmp"	;
"O47_F20_RP"	"Scissors1.bmp"	"GeorgeClooney1.bmp"	;
"O32_F13_RP"	"Bicycle2.bmp"	"NelsonMandela1.bmp"	;
"O33_F23_RP"	"Skirt2.bmp"	"CharlieChaplin2.bmp"	;
"O12_F1_C"	"Goggles1.bmp"	"LeonardoDiCaprio2.bmp"	;
"O41_P27_RP"	"Key2.bmp"	"Alhambra2.bmp"	;
"O36_P28_RP"	"GrandPiano1.bmp"	"MontSaintMichel1.bmp"	;
"O38_P18_RP"	"Barbecue1.bmp"	"Petra1.bmp"	;
"O10_P1_C"	"Broom1.bmp"	"Alcatraz1.bmp"	;
"O48_P29_RP"	"Trophy2.bmp"	"StatueOfLiberty2.bmp"	;
"O42_P23_RP"	"Anchor1.bmp"	"GizehPyramids1.bmp"	;
"O46_P20_RP"	"Rope2.bmp"	"GoldenGateBridge2.bmp"	;
"O8_P6_C"	"Ladder1.bmp"	"KingsCollege1.bmp"	;
"O35_P16_RP"	"Brush2.bmp"	"LeaningTower1.bmp"	;
"O39_P24_RP"	"Mirror2.bmp"	"ChichenItza2.bmp"	;
"O34_P26_RP"	"Soother2.bmp"	"RialtoBridge2.bmp"	;
"O9_P5_C"	"Shoe1.bmp"	"MountRushmore1.bmp"	;
