Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,44,NA,NA,NA,1,0.17905,NA,NA,F_Lure_44.bmp,0,1,1
2,1,26,NA,NA,NA,1,0.00011591,NA,NA,F_Lure_26.bmp,0,0,1
3,1,36,NA,NA,NA,1,1.4021,NA,NA,F_Lure_36.bmp,0,0,1
4,1,90,NA,NA,NA,1,0.022261,NA,NA,O_Image_90.bmp,2,1,2
5,1,121,NA,NA,NA,1,0.12957,NA,NA,S_Lure_121.bmp,0,1,3
6,1,102,NA,NA,NA,2,0.65757,NA,NA,S_Lure_102.bmp,0,0,3
7,1,136,NA,NA,NA,1,0.6437,NA,NA,S_Image_136.bmp,1,1,3
8,1,40,NA,NA,NA,1,0.28569,NA,NA,F_Lure_40.bmp,0,1,1
9,1,78,NA,NA,NA,1,0.59039,NA,NA,O_Image_78.bmp,2,1,2
10,1,94,NA,NA,NA,1,0.73102,NA,NA,O_Lure_94.bmp,0,0,2
11,1,138,NA,NA,NA,1,0.77798,NA,NA,S_Lure_138.bmp,0,0,3
12,1,111,NA,NA,NA,1,0.63179,NA,NA,S_Lure_111.bmp,0,0,3
13,1,97,NA,NA,NA,1,2.1394,NA,NA,S_Image_97.bmp,1,0,3
14,1,1,NA,NA,NA,1,0.79328,NA,NA,F_Image_1.bmp,1,1,1
15,1,34,NA,NA,NA,1,0.79756,NA,NA,F_Lure_34.bmp,0,0,1
16,1,85,NA,NA,NA,1,0.5614,NA,NA,O_Lure_85.bmp,0,1,2
17,1,55,NA,NA,NA,1,0.59808,NA,NA,O_Lure_55.bmp,0,1,2
18,1,52,NA,NA,NA,1,0.61817,NA,NA,O_Image_52.bmp,1,1,2
19,1,115,NA,NA,NA,2,0.74065,NA,NA,S_Lure_115.bmp,0,1,3
20,1,5,NA,NA,NA,1,0.00012013,NA,NA,F_Image_5.bmp,2,0,1
21,1,16,NA,NA,NA,1,0.52039,NA,NA,F_Image_16.bmp,2,0,1
22,1,17,NA,NA,NA,1,0.62241,NA,NA,F_Lure_17.bmp,0,1,1
23,1,59,NA,NA,NA,1,0.35382,NA,NA,O_Lure_59.bmp,0,0,2
24,1,98,NA,NA,NA,1,0.76641,NA,NA,S_Lure_98.bmp,0,0,3
25,1,4,NA,NA,NA,1,0.59515,NA,NA,F_Image_4.bmp,2,1,1
26,1,81,NA,NA,NA,1,0.29455,NA,NA,O_Image_81.bmp,2,0,2
27,1,31,NA,NA,NA,1,0.50199,NA,NA,F_Image_31.bmp,1,0,1
28,1,20,NA,NA,NA,1,0.62858,NA,NA,F_Lure_20.bmp,0,0,1
29,1,28,NA,NA,NA,2,0.38345,NA,NA,F_Image_28.bmp,1,1,1
30,1,12,NA,NA,NA,1,0.26926,NA,NA,F_Image_12.bmp,1,1,1
31,1,95,NA,NA,NA,1,0.33465,NA,NA,O_Lure_95.bmp,0,0,2
32,1,9,NA,NA,NA,1,0.68447,NA,NA,F_Lure_9.bmp,0,1,1
33,1,29,NA,NA,NA,1,0.58082,NA,NA,F_Lure_29.bmp,0,0,1
34,1,57,NA,NA,NA,1,0.49684,NA,NA,O_Image_57.bmp,2,0,2
35,1,121,NA,NA,NA,1,0.55284,NA,NA,S_Image_121.bmp,1,1,3
36,1,22,NA,NA,NA,2,0.75825,NA,NA,F_Lure_22.bmp,0,0,1
37,1,125,NA,NA,NA,1,0.70495,NA,NA,S_Lure_125.bmp,0,0,3
38,1,119,NA,NA,NA,2,1.7362,NA,NA,S_Lure_119.bmp,0,1,3
39,1,87,NA,NA,NA,1,0.60496,NA,NA,O_Lure_87.bmp,0,1,2
40,1,98,NA,NA,NA,1,0.61711,NA,NA,S_Image_98.bmp,2,0,3
41,1,101,NA,NA,NA,2,0.6918,NA,NA,S_Lure_101.bmp,0,0,3
42,1,111,NA,NA,NA,1,0.64317,NA,NA,S_Image_111.bmp,1,0,3
43,1,132,NA,NA,NA,2,0.52478,NA,NA,S_Lure_132.bmp,0,1,3
44,1,6,NA,NA,NA,1,0.6359,NA,NA,F_Lure_6.bmp,0,0,1
45,1,134,NA,NA,NA,2,0.63053,NA,NA,S_Lure_134.bmp,0,1,3
46,1,106,NA,NA,NA,2,0.65735,NA,NA,S_Lure_106.bmp,0,1,3
47,1,47,NA,NA,NA,1,0.73012,NA,NA,F_Image_47.bmp,2,0,1
48,1,137,NA,NA,NA,1,1.1034,NA,NA,S_Lure_137.bmp,0,1,3
49,1,74,NA,NA,NA,1,0.80681,NA,NA,O_Image_74.bmp,1,1,2
50,1,50,NA,NA,NA,1,1.1128,NA,NA,O_Lure_50.bmp,0,0,2
51,1,29,NA,NA,NA,1,0.32639,NA,NA,F_Image_29.bmp,2,0,1
52,1,21,NA,NA,NA,1,0.39641,NA,NA,F_Image_21.bmp,2,1,1
53,1,19,NA,NA,NA,1,0.51972,NA,NA,F_Image_19.bmp,1,0,1
54,1,117,NA,NA,NA,2,0.69372,NA,NA,S_Image_117.bmp,2,0,3
55,1,139,NA,NA,NA,1,0.69317,NA,NA,S_Image_139.bmp,1,1,3
56,1,63,NA,NA,NA,1,0.45972,NA,NA,O_Lure_63.bmp,0,0,2
57,1,41,NA,NA,NA,1,0.41283,NA,NA,F_Lure_41.bmp,0,1,1
58,1,123,NA,NA,NA,2,0.71052,NA,NA,S_Lure_123.bmp,0,0,3
59,1,133,NA,NA,NA,2,0.5079,NA,NA,S_Lure_133.bmp,0,1,3
60,1,88,NA,NA,NA,1,0.65259,NA,NA,O_Lure_88.bmp,0,1,2
61,1,53,NA,NA,NA,1,0.50136,NA,NA,O_Lure_53.bmp,0,0,2
62,1,92,NA,NA,NA,1,0.86937,NA,NA,O_Image_92.bmp,2,1,2
63,1,80,NA,NA,NA,1,0.73333,NA,NA,O_Image_80.bmp,2,1,2
64,1,50,NA,NA,NA,1,0.62686,NA,NA,O_Image_50.bmp,2,0,2
65,1,133,NA,NA,NA,1,2.4533,NA,NA,S_Image_133.bmp,1,1,3
66,1,75,NA,NA,NA,1,1.2062,NA,NA,O_Lure_75.bmp,0,0,2
67,1,10,NA,NA,NA,1,0.82371,NA,NA,F_Image_10.bmp,1,1,1
68,1,87,NA,NA,NA,1,0.36094,NA,NA,O_Image_87.bmp,1,1,2
69,1,25,NA,NA,NA,1,0.34769,NA,NA,F_Lure_25.bmp,0,0,1
70,1,26,NA,NA,NA,1,0.30435,NA,NA,F_Image_26.bmp,1,0,1
71,1,18,NA,NA,NA,1,0.015056,NA,NA,F_Image_18.bmp,2,1,1
72,1,8,NA,NA,NA,1,0.81451,NA,NA,F_Lure_8.bmp,0,1,1
73,1,7,NA,NA,NA,1,0.40924,NA,NA,F_Image_7.bmp,1,0,1
74,1,57,NA,NA,NA,1,0.00011651,NA,NA,O_Lure_57.bmp,0,0,2
75,1,38,NA,NA,NA,1,0.35066,NA,NA,F_Lure_38.bmp,0,1,1
76,1,127,NA,NA,NA,1,0.43465,NA,NA,S_Image_127.bmp,2,0,3
77,1,124,NA,NA,NA,2,0.6845,NA,NA,S_Image_124.bmp,2,1,3
78,1,35,NA,NA,NA,2,0.63735,NA,NA,F_Lure_35.bmp,0,0,1
79,1,136,NA,NA,NA,1,0.69586,NA,NA,S_Lure_136.bmp,0,1,3
80,1,103,NA,NA,NA,1,0.42214,NA,NA,S_Lure_103.bmp,0,0,3
81,1,24,NA,NA,NA,1,0.53608,NA,NA,F_Lure_24.bmp,0,1,1
82,1,32,NA,NA,NA,1,0.00012074,NA,NA,F_Image_32.bmp,2,0,1
83,1,76,NA,NA,NA,1,0.50162,NA,NA,O_Image_76.bmp,2,0,2
84,1,64,NA,NA,NA,1,0.24427,NA,NA,O_Image_64.bmp,2,0,2
85,1,81,NA,NA,NA,1,0.37257,NA,NA,O_Lure_81.bmp,0,0,2
86,1,84,NA,NA,NA,1,0.27244,NA,NA,O_Image_84.bmp,2,1,2
87,1,7,NA,NA,NA,1,0.41505,NA,NA,F_Lure_7.bmp,0,0,1
88,1,39,NA,NA,NA,1,0.60185,NA,NA,F_Lure_39.bmp,0,1,1
89,1,125,NA,NA,NA,1,0.91647,NA,NA,S_Image_125.bmp,1,0,3
