Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,68,NA,NA,NA,1,1.9491,NA,NA,O_Lure_68.bmp,0,1,2
2,1,136,NA,NA,NA,2,2.338,NA,NA,S_Image_136.bmp,1,0,3
3,1,13,NA,NA,NA,1,0.37431,NA,NA,F_Image_13.bmp,1,1,1
4,1,37,NA,NA,NA,1,0.89041,NA,NA,F_Lure_37.bmp,0,1,1
5,1,5,NA,NA,NA,1,0.92099,NA,NA,F_Image_5.bmp,1,0,1
6,1,22,NA,NA,NA,2,0.94989,NA,NA,F_Lure_22.bmp,0,1,1
7,1,44,NA,NA,NA,1,1.0345,NA,NA,F_Lure_44.bmp,0,1,1
8,1,125,NA,NA,NA,1,1.2591,NA,NA,S_Lure_125.bmp,0,1,3
9,1,35,NA,NA,NA,2,1.0981,NA,NA,F_Lure_35.bmp,0,1,1
10,1,34,NA,NA,NA,1,0.8832,NA,NA,F_Image_34.bmp,1,0,1
11,1,84,NA,NA,NA,1,1.1772,NA,NA,O_Image_84.bmp,2,1,2
12,1,107,NA,NA,NA,1,0.76386,NA,NA,S_Lure_107.bmp,0,0,3
13,1,86,NA,NA,NA,2,1.0946,NA,NA,O_Lure_86.bmp,0,0,2
14,1,40,NA,NA,NA,1,0.93139,NA,NA,F_Lure_40.bmp,0,1,1
15,1,128,NA,NA,NA,2,1.3116,NA,NA,S_Image_128.bmp,2,0,3
16,1,55,NA,NA,NA,1,0.97222,NA,NA,O_Image_55.bmp,2,0,2
17,1,2,NA,NA,NA,1,0.91885,NA,NA,F_Lure_2.bmp,0,1,1
18,1,42,NA,NA,NA,1,1.0989,NA,NA,F_Image_42.bmp,2,0,1
19,1,126,NA,NA,NA,2,1.0643,NA,NA,S_Lure_126.bmp,0,1,3
20,1,108,NA,NA,NA,2,1.3417,NA,NA,S_Image_108.bmp,1,0,3
21,1,114,NA,NA,NA,1,0.57831,NA,NA,S_Lure_114.bmp,0,0,3
22,1,87,NA,NA,NA,1,0.60507,NA,NA,O_Lure_87.bmp,0,0,2
23,1,56,NA,NA,NA,1,0.82253,NA,NA,O_Lure_56.bmp,0,0,2
24,1,104,NA,NA,NA,2,0.83866,NA,NA,S_Image_104.bmp,1,1,3
25,1,85,NA,NA,NA,1,0.37529,NA,NA,O_Image_85.bmp,1,0,2
26,1,102,NA,NA,NA,2,0.41935,NA,NA,S_Lure_102.bmp,0,1,3
27,1,23,NA,NA,NA,1,0.49932,NA,NA,F_Lure_23.bmp,0,1,1
28,1,6,NA,NA,NA,1,0.21614,NA,NA,F_Lure_6.bmp,0,1,1
29,1,33,NA,NA,NA,1,0.10822,NA,NA,F_Lure_33.bmp,0,1,1
30,1,131,NA,NA,NA,2,0.37887,NA,NA,S_Lure_131.bmp,0,1,3
31,1,82,NA,NA,NA,1,0.19685,NA,NA,O_Lure_82.bmp,0,0,2
32,1,113,NA,NA,NA,1,0.2889,NA,NA,S_Lure_113.bmp,0,1,3
33,1,122,NA,NA,NA,2,0.56692,NA,NA,S_Lure_122.bmp,0,1,3
34,1,58,NA,NA,NA,1,0.95366,NA,NA,O_Image_58.bmp,1,0,2
35,1,112,NA,NA,NA,1,0.83765,NA,NA,S_Lure_112.bmp,0,1,3
36,1,97,NA,NA,NA,2,0.96525,NA,NA,S_Lure_97.bmp,0,0,3
37,1,72,NA,NA,NA,1,0.68767,NA,NA,O_Image_72.bmp,1,0,2
38,1,9,NA,NA,NA,1,0.45446,NA,NA,F_Lure_9.bmp,0,1,1
39,1,20,NA,NA,NA,1,0.43051,NA,NA,F_Lure_20.bmp,0,0,1
40,1,91,NA,NA,NA,2,0.7605,NA,NA,O_Lure_91.bmp,0,0,2
41,1,19,NA,NA,NA,1,0.43464,NA,NA,F_Lure_19.bmp,0,0,1
42,1,4,NA,NA,NA,1,0.60355,NA,NA,F_Lure_4.bmp,0,0,1
43,1,34,NA,NA,NA,1,0.2286,NA,NA,F_Lure_34.bmp,0,0,1
44,1,42,NA,NA,NA,1,0.30072,NA,NA,F_Lure_42.bmp,0,0,1
45,1,14,NA,NA,NA,1,0.27484,NA,NA,F_Image_14.bmp,1,1,1
46,1,46,NA,NA,NA,2,0.00011591,NA,NA,F_Image_46.bmp,2,1,1
47,1,135,NA,NA,NA,1,0.28224,NA,NA,S_Lure_135.bmp,0,1,3
48,1,132,NA,NA,NA,2,0.24958,NA,NA,S_Lure_132.bmp,0,0,3
49,1,80,NA,NA,NA,1,0.21618,NA,NA,O_Image_80.bmp,2,1,2
50,1,122,NA,NA,NA,2,0.6043,NA,NA,S_Image_122.bmp,1,1,3
51,1,98,NA,NA,NA,2,0.16567,NA,NA,S_Lure_98.bmp,0,1,3
52,1,117,NA,NA,NA,2,0.31848,NA,NA,S_Image_117.bmp,1,1,3
53,1,95,NA,NA,NA,1,0.34834,NA,NA,O_Lure_95.bmp,0,0,2
54,1,105,NA,NA,NA,2,0.24927,NA,NA,S_Lure_105.bmp,0,0,3
55,1,109,NA,NA,NA,1,0.28315,NA,NA,S_Lure_109.bmp,0,0,3
56,1,137,NA,NA,NA,1,0.23478,NA,NA,S_Image_137.bmp,2,0,3
57,1,95,NA,NA,NA,1,0.24455,NA,NA,O_Image_95.bmp,2,0,2
58,1,57,NA,NA,NA,1,0.20593,NA,NA,O_Image_57.bmp,2,1,2
59,1,61,NA,NA,NA,1,0.2347,NA,NA,O_Lure_61.bmp,0,1,2
60,1,118,NA,NA,NA,1,0.29931,NA,NA,S_Image_118.bmp,2,1,3
61,1,30,NA,NA,NA,1,0.21804,NA,NA,F_Image_30.bmp,1,0,1
