Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,85,NA,NA,NA,1,0.76637,NA,NA,O_Image_85.bmp,2,1,2
2,1,78,NA,NA,NA,1,0.42338,NA,NA,O_Image_78.bmp,2,1,2
3,1,63,NA,NA,NA,1,0.31683,NA,NA,O_Image_63.bmp,2,1,2
4,1,37,NA,NA,NA,2,0.57951,NA,NA,F_Image_37.bmp,1,1,1
5,1,86,NA,NA,NA,1,0.33083,NA,NA,O_Image_86.bmp,2,0,2
6,1,102,NA,NA,NA,2,0.47814,NA,NA,S_Image_102.bmp,2,0,3
7,1,30,NA,NA,NA,1,0.3456,NA,NA,F_Lure_30.bmp,0,0,1
8,1,45,NA,NA,NA,2,0.44481,NA,NA,F_Lure_45.bmp,0,0,1
9,1,52,NA,NA,NA,1,0.44023,NA,NA,O_Image_52.bmp,1,1,2
10,1,102,NA,NA,NA,1,0.29886,NA,NA,S_Lure_102.bmp,0,0,3
11,1,21,NA,NA,NA,1,0.54656,NA,NA,F_Image_21.bmp,2,0,1
12,1,65,NA,NA,NA,1,0.3685,NA,NA,O_Lure_65.bmp,0,1,2
13,1,25,NA,NA,NA,1,0.49448,NA,NA,F_Image_25.bmp,2,1,1
14,1,66,NA,NA,NA,1,0.52979,NA,NA,O_Image_66.bmp,1,0,2
15,1,26,NA,NA,NA,1,0.24328,NA,NA,F_Image_26.bmp,1,0,1
16,1,26,NA,NA,NA,2,0.58203,NA,NA,F_Lure_26.bmp,0,0,1
17,1,116,NA,NA,NA,1,0.30248,NA,NA,S_Lure_116.bmp,0,1,3
18,1,2,NA,NA,NA,1,0.44508,NA,NA,F_Image_2.bmp,2,0,1
19,1,70,NA,NA,NA,1,0.32586,NA,NA,O_Image_70.bmp,2,0,2
20,1,4,NA,NA,NA,1,0.29623,NA,NA,F_Lure_4.bmp,0,1,1
21,1,61,NA,NA,NA,1,0.56637,NA,NA,O_Image_61.bmp,2,0,2
22,1,79,NA,NA,NA,1,0.43408,NA,NA,O_Image_79.bmp,1,0,2
23,1,121,NA,NA,NA,1,0.49125,NA,NA,S_Image_121.bmp,2,1,3
24,1,101,NA,NA,NA,2,0.52036,NA,NA,S_Lure_101.bmp,0,1,3
25,1,33,NA,NA,NA,1,0.43442,NA,NA,F_Image_33.bmp,2,0,1
26,1,99,NA,NA,NA,2,0.45119,NA,NA,S_Lure_99.bmp,0,0,3
27,1,105,NA,NA,NA,2,0.45717,NA,NA,S_Image_105.bmp,2,1,3
28,1,13,NA,NA,NA,1,0.33224,NA,NA,F_Lure_13.bmp,0,0,1
29,1,97,NA,NA,NA,2,0.34721,NA,NA,S_Lure_97.bmp,0,1,3
30,1,93,NA,NA,NA,1,0.33868,NA,NA,O_Lure_93.bmp,0,0,2
31,1,71,NA,NA,NA,1,0.38996,NA,NA,O_Image_71.bmp,1,1,2
32,1,10,NA,NA,NA,1,0.39556,NA,NA,F_Lure_10.bmp,0,1,1
33,1,99,NA,NA,NA,2,0.49406,NA,NA,S_Image_99.bmp,2,0,3
34,1,143,NA,NA,NA,2,0.60793,NA,NA,S_Image_143.bmp,1,0,3
35,1,139,NA,NA,NA,1,0.32266,NA,NA,S_Lure_139.bmp,0,1,3
36,1,30,NA,NA,NA,1,0.39578,NA,NA,F_Image_30.bmp,1,0,1
37,1,93,NA,NA,NA,1,0.28064,NA,NA,O_Image_93.bmp,2,0,2
38,1,101,NA,NA,NA,1,0.5241,NA,NA,S_Image_101.bmp,1,1,3
39,1,81,NA,NA,NA,1,0.40336,NA,NA,O_Lure_81.bmp,0,0,2
40,1,121,NA,NA,NA,1,0.36534,NA,NA,S_Lure_121.bmp,0,1,3
41,1,23,NA,NA,NA,2,0.48911,NA,NA,F_Lure_23.bmp,0,1,1
42,1,81,NA,NA,NA,1,0.39189,NA,NA,O_Image_81.bmp,2,0,2
43,1,103,NA,NA,NA,1,0.51946,NA,NA,S_Image_103.bmp,2,0,3
44,1,47,NA,NA,NA,1,0.30824,NA,NA,F_Image_47.bmp,2,0,1
45,1,49,NA,NA,NA,1,0.34867,NA,NA,O_Lure_49.bmp,0,0,2
46,1,71,NA,NA,NA,1,0.54036,NA,NA,O_Lure_71.bmp,0,1,2
47,1,47,NA,NA,NA,1,0.36207,NA,NA,F_Lure_47.bmp,0,0,1
48,1,111,NA,NA,NA,1,0.38316,NA,NA,S_Lure_111.bmp,0,1,3
49,1,61,NA,NA,NA,1,0.3332,NA,NA,O_Lure_61.bmp,0,0,2
50,1,125,NA,NA,NA,1,0.40325,NA,NA,S_Lure_125.bmp,0,1,3
51,1,63,NA,NA,NA,1,0.33077,NA,NA,O_Lure_63.bmp,0,1,2
52,1,110,NA,NA,NA,2,0.36865,NA,NA,S_Image_110.bmp,1,0,3
53,1,96,NA,NA,NA,1,0.50334,NA,NA,O_Lure_96.bmp,0,1,2
54,1,40,NA,NA,NA,2,0.31756,NA,NA,F_Image_40.bmp,1,0,1
55,1,133,NA,NA,NA,2,0.33408,NA,NA,S_Image_133.bmp,1,0,3
56,1,141,NA,NA,NA,1,0.71706,NA,NA,S_Lure_141.bmp,0,0,3
57,1,15,NA,NA,NA,2,0.31368,NA,NA,F_Lure_15.bmp,0,0,1
58,1,46,NA,NA,NA,2,0.39146,NA,NA,F_Image_46.bmp,1,0,1
59,1,19,NA,NA,NA,2,0.29602,NA,NA,F_Image_19.bmp,2,0,1
60,1,60,NA,NA,NA,1,0.3315,NA,NA,O_Image_60.bmp,1,0,2
61,1,5,NA,NA,NA,1,0.34759,NA,NA,F_Image_5.bmp,1,1,1
62,1,128,NA,NA,NA,2,0.36225,NA,NA,S_Image_128.bmp,1,0,3
63,1,2,NA,NA,NA,1,0.30721,NA,NA,F_Lure_2.bmp,0,0,1
64,1,34,NA,NA,NA,2,0.42741,NA,NA,F_Lure_34.bmp,0,1,1
65,1,107,NA,NA,NA,1,0.37053,NA,NA,S_Lure_107.bmp,0,1,3
66,1,91,NA,NA,NA,1,0.34455,NA,NA,O_Lure_91.bmp,0,0,2
67,1,67,NA,NA,NA,1,0.47123,NA,NA,O_Image_67.bmp,1,1,2
68,1,68,NA,NA,NA,1,0.29491,NA,NA,O_Lure_68.bmp,0,0,2
69,1,9,NA,NA,NA,1,0.33137,NA,NA,F_Lure_9.bmp,0,1,1
70,1,54,NA,NA,NA,1,0.44571,NA,NA,O_Lure_54.bmp,0,0,2
71,1,10,NA,NA,NA,1,0.36153,NA,NA,F_Image_10.bmp,2,1,1
72,1,51,NA,NA,NA,1,0.40447,NA,NA,O_Image_51.bmp,2,0,2
73,1,64,NA,NA,NA,1,0.38743,NA,NA,O_Lure_64.bmp,0,0,2
74,1,135,NA,NA,NA,2,0.30095,NA,NA,S_Image_135.bmp,1,1,3
75,1,113,NA,NA,NA,1,0.34004,NA,NA,S_Lure_113.bmp,0,1,3
76,1,39,NA,NA,NA,2,0.63359,NA,NA,F_Image_39.bmp,1,1,1
77,1,3,NA,NA,NA,2,0.65452,NA,NA,F_Lure_3.bmp,0,1,1
