Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,54,NA,NA,NA,1,1.2765,NA,NA,O_Lure_54.bmp,0,0,2
2,1,16,NA,NA,NA,1,15.2994,NA,NA,F_Image_16.bmp,2,0,1
3,1,82,NA,NA,NA,1,7.4478,NA,NA,O_Lure_82.bmp,0,0,2
4,1,21,NA,NA,NA,1,3.2734,NA,NA,F_Image_21.bmp,1,1,1
5,1,74,NA,NA,NA,1,8.534,NA,NA,O_Image_74.bmp,2,0,2
6,1,28,NA,NA,NA,1,11.5183,NA,NA,F_Image_28.bmp,2,1,1
7,1,82,NA,NA,NA,1,2.0279,NA,NA,O_Image_82.bmp,2,0,2
8,1,136,NA,NA,NA,1,6.6999,NA,NA,S_Image_136.bmp,2,0,3
9,1,131,NA,NA,NA,1,6.0212,NA,NA,S_Lure_131.bmp,0,1,3
10,1,3,NA,NA,NA,1,8.2978,NA,NA,F_Lure_3.bmp,0,0,1
11,1,32,NA,NA,NA,1,4.6237,NA,NA,F_Image_32.bmp,2,0,1
12,1,75,NA,NA,NA,1,5.5311,NA,NA,O_Image_75.bmp,2,1,2
13,1,103,NA,NA,NA,1,4.7059,NA,NA,S_Lure_103.bmp,0,1,3
14,1,56,NA,NA,NA,1,1.2232,NA,NA,O_Lure_56.bmp,0,0,2
15,1,35,NA,NA,NA,2,7.6576,NA,NA,F_Image_35.bmp,2,0,1
16,1,66,NA,NA,NA,1,7.7696,NA,NA,O_Image_66.bmp,1,1,2
17,1,120,NA,NA,NA,2,10.1742,NA,NA,S_Lure_120.bmp,0,1,3
18,1,78,NA,NA,NA,1,4.008,NA,NA,O_Lure_78.bmp,0,1,2
19,1,65,NA,NA,NA,1,3.7346,NA,NA,O_Image_65.bmp,2,0,2
20,1,42,NA,NA,NA,2,9.1756,NA,NA,F_Image_42.bmp,2,1,1
21,1,52,NA,NA,NA,1,2.9107,NA,NA,O_Image_52.bmp,1,1,2
22,1,74,NA,NA,NA,1,0.29071,NA,NA,O_Lure_74.bmp,0,0,2
23,1,30,NA,NA,NA,2,5.452,NA,NA,F_Image_30.bmp,1,1,1
24,1,71,NA,NA,NA,1,1.7864,NA,NA,O_Lure_71.bmp,0,1,2
25,1,129,NA,NA,NA,2,5.749,NA,NA,S_Image_129.bmp,1,1,3
26,1,34,NA,NA,NA,1,5.1665,NA,NA,F_Lure_34.bmp,0,1,1
27,1,73,NA,NA,NA,1,3.3731,NA,NA,O_Image_73.bmp,1,0,2
28,1,83,NA,NA,NA,1,2.9791,NA,NA,O_Image_83.bmp,2,1,2
29,1,89,NA,NA,NA,1,1.0581,NA,NA,O_Lure_89.bmp,0,0,2
30,1,88,NA,NA,NA,1,5.638,NA,NA,O_Lure_88.bmp,0,0,2
31,1,59,NA,NA,NA,1,1.2324,NA,NA,O_Lure_59.bmp,0,0,2
32,1,18,NA,NA,NA,1,2.0068,NA,NA,F_Image_18.bmp,1,0,1
33,1,112,NA,NA,NA,1,4.286,NA,NA,S_Lure_112.bmp,0,1,3
34,1,104,NA,NA,NA,2,2.3613,NA,NA,S_Lure_104.bmp,0,1,3
35,1,106,NA,NA,NA,2,10.2055,NA,NA,S_Image_106.bmp,1,0,3
36,1,31,NA,NA,NA,1,0.63003,NA,NA,F_Image_31.bmp,1,1,1
37,1,144,NA,NA,NA,1,1.907,NA,NA,S_Lure_144.bmp,0,1,3
38,1,76,NA,NA,NA,1,1.3876,NA,NA,O_Image_76.bmp,2,1,2
39,1,91,NA,NA,NA,1,2.9613,NA,NA,O_Image_91.bmp,1,0,2
40,1,23,NA,NA,NA,1,6.6711,NA,NA,F_Lure_23.bmp,0,1,1
41,1,140,NA,NA,NA,1,3.2239,NA,NA,S_Image_140.bmp,1,0,3
42,1,135,NA,NA,NA,2,5.4675,NA,NA,S_Image_135.bmp,1,1,3
43,1,116,NA,NA,NA,1,0.77223,NA,NA,S_Image_116.bmp,1,1,3
44,1,108,NA,NA,NA,1,1.959,NA,NA,S_Image_108.bmp,2,0,3
45,1,51,NA,NA,NA,1,2.5202,NA,NA,O_Lure_51.bmp,0,0,2
46,1,88,NA,NA,NA,1,0.54238,NA,NA,O_Image_88.bmp,1,0,2
47,1,70,NA,NA,NA,1,1.6807,NA,NA,O_Image_70.bmp,1,0,2
48,1,97,NA,NA,NA,1,2.5438,NA,NA,S_Lure_97.bmp,0,1,3
49,1,34,NA,NA,NA,1,1.1279,NA,NA,F_Image_34.bmp,1,1,1
50,1,14,NA,NA,NA,1,1.8849,NA,NA,F_Image_14.bmp,2,1,1
51,1,60,NA,NA,NA,1,2.8296,NA,NA,O_Image_60.bmp,1,0,2
52,1,55,NA,NA,NA,1,0.12321,NA,NA,O_Lure_55.bmp,0,0,2
53,1,83,NA,NA,NA,1,0.059947,NA,NA,O_Lure_83.bmp,0,1,2
54,1,99,NA,NA,NA,2,3.3493,NA,NA,S_Image_99.bmp,1,0,3
55,1,4,NA,NA,NA,1,0.61167,NA,NA,F_Lure_4.bmp,0,0,1
56,1,22,NA,NA,NA,2,2.2688,NA,NA,F_Image_22.bmp,2,1,1
57,1,81,NA,NA,NA,1,1.6526,NA,NA,O_Image_81.bmp,2,0,2
58,1,38,NA,NA,NA,1,3.5769,NA,NA,F_Image_38.bmp,1,0,1
59,1,101,NA,NA,NA,2,7.0709,NA,NA,S_Image_101.bmp,2,0,3
60,1,118,NA,NA,NA,1,3.6918,NA,NA,S_Lure_118.bmp,0,1,3
61,1,80,NA,NA,NA,1,0.62847,NA,NA,O_Lure_80.bmp,0,0,2
62,1,106,NA,NA,NA,1,2.2392,NA,NA,S_Lure_106.bmp,0,0,3
63,1,24,NA,NA,NA,2,2.7734,NA,NA,F_Lure_24.bmp,0,1,1
64,1,96,NA,NA,NA,1,0.30054,NA,NA,O_Lure_96.bmp,0,0,2
65,1,133,NA,NA,NA,2,2.8585,NA,NA,S_Lure_133.bmp,0,0,3
66,1,114,NA,NA,NA,1,0.48265,NA,NA,S_Image_114.bmp,1,0,3
67,1,78,NA,NA,NA,1,0.89521,NA,NA,O_Image_78.bmp,1,1,2
68,1,57,NA,NA,NA,1,0.00018597,NA,NA,O_Lure_57.bmp,0,1,2
