Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,16,NA,NA,NA,1,4.3763,NA,NA,F_Lure_16.bmp,0,1,1
2,1,50,NA,NA,NA,1,1.605,NA,NA,O_Image_50.bmp,1,1,2
3,1,69,NA,NA,NA,1,0.93936,NA,NA,O_Lure_69.bmp,0,0,2
4,1,82,NA,NA,NA,1,2.6921,NA,NA,O_Image_82.bmp,2,0,2
5,1,16,NA,NA,NA,1,0.7333,NA,NA,F_Image_16.bmp,1,1,1
6,1,120,NA,NA,NA,2,1.1078,NA,NA,S_Image_120.bmp,1,0,3
7,1,9,NA,NA,NA,2,0.5085,NA,NA,F_Image_9.bmp,2,0,1
8,1,15,NA,NA,NA,2,0.57183,NA,NA,F_Lure_15.bmp,0,1,1
9,1,122,NA,NA,NA,1,2.6085,NA,NA,S_Image_122.bmp,1,1,3
10,1,108,NA,NA,NA,2,0.64548,NA,NA,S_Image_108.bmp,1,1,3
11,1,23,NA,NA,NA,1,0.41702,NA,NA,F_Lure_23.bmp,0,1,1
12,1,93,NA,NA,NA,1,0.47748,NA,NA,O_Image_93.bmp,2,0,2
13,1,76,NA,NA,NA,1,0.38369,NA,NA,O_Lure_76.bmp,0,0,2
14,1,104,NA,NA,NA,1,2.3175,NA,NA,S_Lure_104.bmp,0,1,3
15,1,64,NA,NA,NA,1,0.44744,NA,NA,O_Lure_64.bmp,0,1,2
16,1,102,NA,NA,NA,2,0.42577,NA,NA,S_Lure_102.bmp,0,1,3
17,1,53,NA,NA,NA,1,0.59711,NA,NA,O_Image_53.bmp,1,0,2
18,1,113,NA,NA,NA,1,0.41862,NA,NA,S_Lure_113.bmp,0,0,3
19,1,58,NA,NA,NA,1,0.32653,NA,NA,O_Image_58.bmp,1,0,2
20,1,56,NA,NA,NA,1,0.078235,NA,NA,O_Image_56.bmp,2,1,2
21,1,89,NA,NA,NA,1,0.71886,NA,NA,O_Lure_89.bmp,0,1,2
22,1,43,NA,NA,NA,1,0.9433,NA,NA,F_Lure_43.bmp,0,0,1
23,1,1,NA,NA,NA,1,0.82124,NA,NA,F_Image_1.bmp,1,1,1
24,1,142,NA,NA,NA,2,0.47407,NA,NA,S_Lure_142.bmp,0,0,3
25,1,57,NA,NA,NA,1,0.43489,NA,NA,O_Image_57.bmp,2,1,2
26,1,100,NA,NA,NA,2,0.51071,NA,NA,S_Image_100.bmp,2,1,3
27,1,115,NA,NA,NA,2,0.53483,NA,NA,S_Lure_115.bmp,0,1,3
28,1,19,NA,NA,NA,2,0.389,NA,NA,F_Image_19.bmp,1,0,1
29,1,11,NA,NA,NA,1,0.63216,NA,NA,F_Image_11.bmp,1,0,1
30,1,41,NA,NA,NA,2,0.45244,NA,NA,F_Lure_41.bmp,0,1,1
31,1,14,NA,NA,NA,1,0.62461,NA,NA,F_Lure_14.bmp,0,1,1
32,1,31,NA,NA,NA,1,0.56424,NA,NA,F_Image_31.bmp,2,0,1
33,1,67,NA,NA,NA,1,0.33912,NA,NA,O_Image_67.bmp,1,1,2
34,1,28,NA,NA,NA,2,0.75438,NA,NA,F_Image_28.bmp,1,0,1
35,1,63,NA,NA,NA,1,0.46568,NA,NA,O_Lure_63.bmp,0,0,2
36,1,96,NA,NA,NA,1,0.43518,NA,NA,O_Image_96.bmp,2,1,2
37,1,139,NA,NA,NA,1,0.51905,NA,NA,S_Lure_139.bmp,0,0,3
38,1,92,NA,NA,NA,1,0.32643,NA,NA,O_Image_92.bmp,2,0,2
39,1,114,NA,NA,NA,1,0.93362,NA,NA,S_Image_114.bmp,1,0,3
40,1,141,NA,NA,NA,1,0.69398,NA,NA,S_Image_141.bmp,1,0,3
41,1,106,NA,NA,NA,1,0.61561,NA,NA,S_Lure_106.bmp,0,1,3
42,1,42,NA,NA,NA,1,0.89986,NA,NA,F_Image_42.bmp,2,0,1
43,1,44,NA,NA,NA,1,1.0355,NA,NA,F_Image_44.bmp,1,1,1
44,1,111,NA,NA,NA,2,1.5022,NA,NA,S_Lure_111.bmp,0,0,3
45,1,102,NA,NA,NA,2,0.77497,NA,NA,S_Image_102.bmp,2,1,3
46,1,113,NA,NA,NA,1,0.28423,NA,NA,S_Image_113.bmp,2,0,3
47,1,18,NA,NA,NA,1,0.46166,NA,NA,F_Lure_18.bmp,0,1,1
48,1,27,NA,NA,NA,1,0.38326,NA,NA,F_Image_27.bmp,1,1,1
49,1,50,NA,NA,NA,1,2.5335,NA,NA,O_Lure_50.bmp,0,1,2
50,1,133,NA,NA,NA,2,0.41374,NA,NA,S_Image_133.bmp,2,0,3
51,1,7,NA,NA,NA,1,0.49846,NA,NA,F_Lure_7.bmp,0,1,1
52,1,70,NA,NA,NA,1,0.47435,NA,NA,O_Lure_70.bmp,0,0,2
53,1,86,NA,NA,NA,1,0.66752,NA,NA,O_Lure_86.bmp,0,1,2
54,1,61,NA,NA,NA,1,0.55741,NA,NA,O_Lure_61.bmp,0,1,2
55,1,110,NA,NA,NA,2,0.57187,NA,NA,S_Image_110.bmp,1,1,3
56,1,86,NA,NA,NA,1,0.38562,NA,NA,O_Image_86.bmp,1,1,2
57,1,35,NA,NA,NA,2,0.43048,NA,NA,F_Image_35.bmp,1,1,1
58,1,97,NA,NA,NA,1,1.2986,NA,NA,S_Lure_97.bmp,0,1,3
59,1,83,NA,NA,NA,1,0.54763,NA,NA,O_Lure_83.bmp,0,1,2
60,1,54,NA,NA,NA,1,1.6272,NA,NA,O_Lure_54.bmp,0,0,2
61,1,114,NA,NA,NA,1,0.47086,NA,NA,S_Lure_114.bmp,0,0,3
62,1,4,NA,NA,NA,1,0.8341,NA,NA,F_Lure_4.bmp,0,1,1
63,1,10,NA,NA,NA,2,0.56624,NA,NA,F_Image_10.bmp,1,0,1
64,1,38,NA,NA,NA,2,0.71643,NA,NA,F_Lure_38.bmp,0,1,1
65,1,37,NA,NA,NA,2,0.55694,NA,NA,F_Lure_37.bmp,0,0,1
66,1,69,NA,NA,NA,1,0.49095,NA,NA,O_Image_69.bmp,2,0,2
67,1,103,NA,NA,NA,1,1.0601,NA,NA,S_Image_103.bmp,2,1,3
68,1,87,NA,NA,NA,1,1.1265,NA,NA,O_Image_87.bmp,1,0,2
69,1,64,NA,NA,NA,1,0.3758,NA,NA,O_Image_64.bmp,2,1,2
70,1,18,NA,NA,NA,1,0.22886,NA,NA,F_Image_18.bmp,2,1,1
71,1,121,NA,NA,NA,1,0.74449,NA,NA,S_Image_121.bmp,2,1,3
72,1,133,NA,NA,NA,2,0.55926,NA,NA,S_Lure_133.bmp,0,0,3
73,1,65,NA,NA,NA,1,0.43813,NA,NA,O_Image_65.bmp,2,1,2
74,1,57,NA,NA,NA,1,0.86631,NA,NA,O_Lure_57.bmp,0,1,2
75,1,26,NA,NA,NA,2,3.0054,NA,NA,F_Lure_26.bmp,0,0,1
76,1,134,NA,NA,NA,1,0.43629,NA,NA,S_Image_134.bmp,2,0,3
77,1,81,NA,NA,NA,1,0.423,NA,NA,O_Lure_81.bmp,0,0,2
78,1,24,NA,NA,NA,2,1.0996,NA,NA,F_Lure_24.bmp,0,0,1
