Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,34,NA,NA,NA,1,3.4522,NA,NA,F_Lure_34.bmp,0,0,1
2,1,70,NA,NA,NA,1,1.1043,NA,NA,O_Lure_70.bmp,0,1,2
3,1,79,NA,NA,NA,1,2.2181,NA,NA,O_Image_79.bmp,1,0,2
4,1,56,NA,NA,NA,1,0.53631,NA,NA,O_Lure_56.bmp,0,0,2
5,1,83,NA,NA,NA,1,0.7684,NA,NA,O_Image_83.bmp,2,0,2
6,1,52,NA,NA,NA,1,0.63117,NA,NA,O_Lure_52.bmp,0,0,2
7,1,53,NA,NA,NA,1,0.58051,NA,NA,O_Image_53.bmp,1,0,2
8,1,95,NA,NA,NA,1,1.1306,NA,NA,O_Image_95.bmp,1,1,2
9,1,104,NA,NA,NA,2,0.00011681,NA,NA,S_Lure_104.bmp,0,1,3
10,1,114,NA,NA,NA,1,0.40137,NA,NA,S_Image_114.bmp,1,1,3
11,1,1,NA,NA,NA,1,0.38337,NA,NA,F_Lure_1.bmp,0,1,1
12,1,132,NA,NA,NA,2,0.46199,NA,NA,S_Lure_132.bmp,0,1,3
13,1,29,NA,NA,NA,1,0.4427,NA,NA,F_Lure_29.bmp,0,1,1
14,1,137,NA,NA,NA,1,0.39941,NA,NA,S_Lure_137.bmp,0,1,3
15,1,40,NA,NA,NA,2,0.39825,NA,NA,F_Image_40.bmp,2,0,1
16,1,140,NA,NA,NA,1,0.40418,NA,NA,S_Image_140.bmp,2,1,3
17,1,126,NA,NA,NA,2,0.69837,NA,NA,S_Image_126.bmp,2,1,3
18,1,87,NA,NA,NA,1,0.38102,NA,NA,O_Lure_87.bmp,0,1,2
19,1,88,NA,NA,NA,1,0.49249,NA,NA,O_Lure_88.bmp,0,0,2
20,1,68,NA,NA,NA,1,0.55112,NA,NA,O_Lure_68.bmp,0,1,2
21,1,135,NA,NA,NA,2,0.51107,NA,NA,S_Image_135.bmp,1,1,3
22,1,34,NA,NA,NA,2,1.0483,NA,NA,F_Image_34.bmp,1,0,1
23,1,21,NA,NA,NA,1,0.47717,NA,NA,F_Image_21.bmp,1,0,1
24,1,37,NA,NA,NA,2,0.39977,NA,NA,F_Lure_37.bmp,0,0,1
25,1,107,NA,NA,NA,1,0.47789,NA,NA,S_Lure_107.bmp,0,1,3
26,1,45,NA,NA,NA,2,0.45735,NA,NA,F_Image_45.bmp,2,0,1
27,1,24,NA,NA,NA,1,0.38211,NA,NA,F_Image_24.bmp,2,0,1
28,1,12,NA,NA,NA,2,0.36407,NA,NA,F_Lure_12.bmp,0,0,1
29,1,7,NA,NA,NA,1,0.45995,NA,NA,F_Lure_7.bmp,0,1,1
30,1,4,NA,NA,NA,1,0.39877,NA,NA,F_Image_4.bmp,2,0,1
31,1,80,NA,NA,NA,1,0.37264,NA,NA,O_Image_80.bmp,1,1,2
32,1,101,NA,NA,NA,2,0.37943,NA,NA,S_Image_101.bmp,1,1,3
33,1,107,NA,NA,NA,1,0.51412,NA,NA,S_Image_107.bmp,1,1,3
34,1,143,NA,NA,NA,1,0.32428,NA,NA,S_Image_143.bmp,1,1,3
35,1,9,NA,NA,NA,1,0.24499,NA,NA,F_Lure_9.bmp,0,0,1
36,1,76,NA,NA,NA,1,0.31218,NA,NA,O_Lure_76.bmp,0,0,2
37,1,86,NA,NA,NA,1,0.47362,NA,NA,O_Image_86.bmp,2,0,2
38,1,118,NA,NA,NA,1,0.49233,NA,NA,S_Image_118.bmp,1,1,3
39,1,41,NA,NA,NA,2,0.48593,NA,NA,F_Lure_41.bmp,0,1,1
40,1,144,NA,NA,NA,1,0.47305,NA,NA,S_Lure_144.bmp,0,0,3
41,1,63,NA,NA,NA,1,0.5085,NA,NA,O_Lure_63.bmp,0,0,2
42,1,124,NA,NA,NA,1,0.63868,NA,NA,S_Image_124.bmp,2,1,3
43,1,46,NA,NA,NA,2,0.30725,NA,NA,F_Image_46.bmp,2,1,1
44,1,54,NA,NA,NA,1,0.34938,NA,NA,O_Lure_54.bmp,0,1,2
45,1,37,NA,NA,NA,2,0.3007,NA,NA,F_Image_37.bmp,1,0,1
46,1,50,NA,NA,NA,1,0.31874,NA,NA,O_Lure_50.bmp,0,0,2
47,1,91,NA,NA,NA,1,0.35944,NA,NA,O_Image_91.bmp,2,1,2
48,1,97,NA,NA,NA,2,0.35076,NA,NA,S_Image_97.bmp,2,0,3
49,1,71,NA,NA,NA,1,0.36733,NA,NA,O_Lure_71.bmp,0,0,2
50,1,138,NA,NA,NA,1,0.44679,NA,NA,S_Lure_138.bmp,0,1,3
51,1,142,NA,NA,NA,2,0.28368,NA,NA,S_Lure_142.bmp,0,1,3
52,1,24,NA,NA,NA,1,0.37495,NA,NA,F_Lure_24.bmp,0,0,1
53,1,39,NA,NA,NA,2,0.39689,NA,NA,F_Lure_39.bmp,0,0,1
54,1,38,NA,NA,NA,1,0.33971,NA,NA,F_Lure_38.bmp,0,1,1
55,1,60,NA,NA,NA,1,0.29239,NA,NA,O_Lure_60.bmp,0,1,2
