Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,30,NA,NA,NA,1,1.9445,NA,NA,F_Image_30.bmp,2,0,1
2,1,45,NA,NA,NA,2,0.18446,NA,NA,F_Lure_45.bmp,0,0,1
3,1,102,NA,NA,NA,2,1.6392,NA,NA,S_Image_102.bmp,2,1,3
4,1,116,NA,NA,NA,1,1.6519,NA,NA,S_Lure_116.bmp,0,1,3
5,1,140,NA,NA,NA,2,0.66468,NA,NA,S_Image_140.bmp,2,0,3
6,1,136,NA,NA,NA,2,0.64202,NA,NA,S_Image_136.bmp,1,0,3
7,1,43,NA,NA,NA,1,0.66807,NA,NA,F_Image_43.bmp,1,0,1
8,1,101,NA,NA,NA,2,0.774,NA,NA,S_Image_101.bmp,2,1,3
9,1,3,NA,NA,NA,2,0.54081,NA,NA,F_Lure_3.bmp,0,0,1
10,1,47,NA,NA,NA,1,0.10826,NA,NA,F_Image_47.bmp,1,1,1
11,1,95,NA,NA,NA,1,0.68344,NA,NA,O_Lure_95.bmp,0,1,2
12,1,85,NA,NA,NA,1,0.28555,NA,NA,O_Lure_85.bmp,0,0,2
13,1,88,NA,NA,NA,1,0.67093,NA,NA,O_Lure_88.bmp,0,1,2
14,1,104,NA,NA,NA,2,0.29768,NA,NA,S_Image_104.bmp,1,1,3
15,1,28,NA,NA,NA,2,0.827,NA,NA,F_Lure_28.bmp,0,0,1
16,1,143,NA,NA,NA,2,1.9744,NA,NA,S_Lure_143.bmp,0,1,3
17,1,63,NA,NA,NA,1,0.45318,NA,NA,O_Image_63.bmp,1,1,2
18,1,67,NA,NA,NA,1,0.72109,NA,NA,O_Lure_67.bmp,0,1,2
19,1,97,NA,NA,NA,2,20.353,NA,NA,S_Image_97.bmp,2,0,3
20,1,81,NA,NA,NA,1,0.34546,NA,NA,O_Lure_81.bmp,0,1,2
21,1,135,NA,NA,NA,1,0.52873,NA,NA,S_Image_135.bmp,2,0,3
22,1,100,NA,NA,NA,2,0.48827,NA,NA,S_Image_100.bmp,1,0,3
23,1,137,NA,NA,NA,1,0.29833,NA,NA,S_Image_137.bmp,2,0,3
24,1,42,NA,NA,NA,1,0.00012225,NA,NA,F_Image_42.bmp,1,1,1
25,1,54,NA,NA,NA,1,0.81095,NA,NA,O_Image_54.bmp,1,0,2
26,1,84,NA,NA,NA,1,0.4812,NA,NA,O_Lure_84.bmp,0,0,2
27,1,124,NA,NA,NA,1,1.4503,NA,NA,S_Image_124.bmp,2,1,3
28,1,78,NA,NA,NA,1,1.0791,NA,NA,O_Image_78.bmp,2,0,2
29,1,18,NA,NA,NA,1,0.23448,NA,NA,F_Image_18.bmp,1,1,1
30,1,92,NA,NA,NA,1,0.34245,NA,NA,O_Image_92.bmp,1,0,2
31,1,48,NA,NA,NA,1,0.43137,NA,NA,F_Lure_48.bmp,0,1,1
32,1,92,NA,NA,NA,1,0.25399,NA,NA,O_Lure_92.bmp,0,0,2
33,1,75,NA,NA,NA,1,0.32216,NA,NA,O_Lure_75.bmp,0,1,2
34,1,101,NA,NA,NA,1,0.51494,NA,NA,S_Lure_101.bmp,0,1,3
35,1,110,NA,NA,NA,2,2.012,NA,NA,S_Image_110.bmp,2,1,3
36,1,117,NA,NA,NA,2,0.57686,NA,NA,S_Lure_117.bmp,0,1,3
37,1,100,NA,NA,NA,2,0.71018,NA,NA,S_Lure_100.bmp,0,0,3
38,1,39,NA,NA,NA,2,1.5108,NA,NA,F_Lure_39.bmp,0,1,1
39,1,117,NA,NA,NA,2,1.2569,NA,NA,S_Image_117.bmp,1,1,3
40,1,113,NA,NA,NA,1,0.37302,NA,NA,S_Image_113.bmp,1,1,3
41,1,47,NA,NA,NA,1,0.28437,NA,NA,F_Lure_47.bmp,0,1,1
42,1,108,NA,NA,NA,1,0.35984,NA,NA,S_Lure_108.bmp,0,0,3
43,1,26,NA,NA,NA,1,0.35176,NA,NA,F_Image_26.bmp,1,0,1
44,1,125,NA,NA,NA,1,0.46274,NA,NA,S_Image_125.bmp,1,0,3
45,1,125,NA,NA,NA,1,0.42453,NA,NA,S_Lure_125.bmp,0,0,3
46,1,128,NA,NA,NA,1,1.4766,NA,NA,S_Image_128.bmp,1,0,3
47,1,132,NA,NA,NA,2,1.2807,NA,NA,S_Lure_132.bmp,0,1,3
48,1,67,NA,NA,NA,1,0.21757,NA,NA,O_Image_67.bmp,2,1,2
49,1,89,NA,NA,NA,1,0.17338,NA,NA,O_Lure_89.bmp,0,0,2
50,1,16,NA,NA,NA,1,0.0021335,NA,NA,F_Lure_16.bmp,0,1,1
51,1,81,NA,NA,NA,1,0.30423,NA,NA,O_Image_81.bmp,2,1,2
52,1,94,NA,NA,NA,1,0.28303,NA,NA,O_Lure_94.bmp,0,1,2
53,1,46,NA,NA,NA,2,0.054181,NA,NA,F_Image_46.bmp,1,1,1
54,1,59,NA,NA,NA,1,0.1056,NA,NA,O_Lure_59.bmp,0,1,2
55,1,23,NA,NA,NA,1,0.2996,NA,NA,F_Lure_23.bmp,0,1,1
56,1,24,NA,NA,NA,1,0.29502,NA,NA,F_Image_24.bmp,2,1,1
57,1,139,NA,NA,NA,2,0.37641,NA,NA,S_Image_139.bmp,1,0,3
58,1,21,NA,NA,NA,1,0.43041,NA,NA,F_Image_21.bmp,1,0,1
59,1,69,NA,NA,NA,1,0.33096,NA,NA,O_Image_69.bmp,1,0,2
60,1,137,NA,NA,NA,1,0.22789,NA,NA,S_Lure_137.bmp,0,0,3
61,1,50,NA,NA,NA,1,0.54451,NA,NA,O_Image_50.bmp,2,1,2
62,1,114,NA,NA,NA,1,1.4965,NA,NA,S_Lure_114.bmp,0,1,3
63,1,44,NA,NA,NA,1,0.22659,NA,NA,F_Image_44.bmp,2,1,1
64,1,9,NA,NA,NA,1,0.27866,NA,NA,F_Lure_9.bmp,0,1,1
65,1,65,NA,NA,NA,1,0.2813,NA,NA,O_Lure_65.bmp,0,0,2
66,1,32,NA,NA,NA,1,0.12401,NA,NA,F_Lure_32.bmp,0,0,1
67,1,91,NA,NA,NA,2,2.5141,NA,NA,O_Image_91.bmp,2,0,2
68,1,79,NA,NA,NA,1,0.32154,NA,NA,O_Image_79.bmp,2,1,2
69,1,18,NA,NA,NA,1,0.38634,NA,NA,F_Lure_18.bmp,0,1,1
70,1,44,NA,NA,NA,1,0.37821,NA,NA,F_Lure_44.bmp,0,1,1
71,1,35,NA,NA,NA,1,0.46631,NA,NA,F_Lure_35.bmp,0,0,1
72,1,66,NA,NA,NA,1,0.11035,NA,NA,O_Lure_66.bmp,0,0,2
73,1,23,NA,NA,NA,1,1.3203,NA,NA,F_Image_23.bmp,1,1,1
74,1,61,NA,NA,NA,1,0.22637,NA,NA,O_Lure_61.bmp,0,0,2
75,1,10,NA,NA,NA,1,0.2798,NA,NA,F_Lure_10.bmp,0,0,1
76,1,122,NA,NA,NA,2,0.7558,NA,NA,S_Image_122.bmp,2,1,3
77,1,36,NA,NA,NA,1,1.1552,NA,NA,F_Image_36.bmp,2,0,1
78,1,40,NA,NA,NA,1,0.35531,NA,NA,F_Image_40.bmp,1,0,1
79,1,53,NA,NA,NA,1,0.56056,NA,NA,O_Image_53.bmp,1,1,2
80,1,12,NA,NA,NA,1,0.84085,NA,NA,F_Image_12.bmp,2,0,1
81,1,31,NA,NA,NA,1,0.48595,NA,NA,F_Lure_31.bmp,0,1,1
