Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,53,NA,NA,NA,1,1.725,NA,NA,O_Image_53.bmp,1,0,2
2,1,67,NA,NA,NA,1,2.1434,NA,NA,O_Image_67.bmp,2,1,2
3,1,102,NA,NA,NA,2,0.31687,NA,NA,S_Lure_102.bmp,0,1,3
4,1,27,NA,NA,NA,1,1.9048,NA,NA,F_Lure_27.bmp,0,1,1
5,1,108,NA,NA,NA,1,0.00012074,NA,NA,S_Image_108.bmp,2,1,3
6,1,64,NA,NA,NA,1,0.58102,NA,NA,O_Lure_64.bmp,0,1,2
7,1,29,NA,NA,NA,1,0.66313,NA,NA,F_Image_29.bmp,2,0,1
8,1,46,NA,NA,NA,2,0.30779,NA,NA,F_Lure_46.bmp,0,0,1
9,1,72,NA,NA,NA,1,0.89652,NA,NA,O_Lure_72.bmp,0,1,2
10,1,95,NA,NA,NA,1,0.86977,NA,NA,O_Image_95.bmp,2,0,2
11,1,53,NA,NA,NA,1,0.84317,NA,NA,O_Lure_53.bmp,0,0,2
12,1,120,NA,NA,NA,1,0.47463,NA,NA,S_Lure_120.bmp,0,1,3
13,1,40,NA,NA,NA,1,0.64672,NA,NA,F_Image_40.bmp,1,1,1
14,1,107,NA,NA,NA,1,0.39672,NA,NA,S_Image_107.bmp,1,1,3
15,1,47,NA,NA,NA,1,0.33071,NA,NA,F_Image_47.bmp,2,1,1
16,1,143,NA,NA,NA,2,0.2773,NA,NA,S_Image_143.bmp,2,0,3
17,1,12,NA,NA,NA,2,0.31368,NA,NA,F_Lure_12.bmp,0,0,1
18,1,142,NA,NA,NA,1,0.31757,NA,NA,S_Image_142.bmp,2,0,3
19,1,44,NA,NA,NA,1,0.20025,NA,NA,F_Image_44.bmp,1,0,1
20,1,33,NA,NA,NA,1,0.30519,NA,NA,F_Lure_33.bmp,0,1,1
21,1,77,NA,NA,NA,1,0.30901,NA,NA,O_Lure_77.bmp,0,1,2
22,1,104,NA,NA,NA,2,0.52112,NA,NA,S_Lure_104.bmp,0,0,3
23,1,87,NA,NA,NA,1,0.37238,NA,NA,O_Image_87.bmp,2,0,2
24,1,138,NA,NA,NA,1,0.31862,NA,NA,S_Lure_138.bmp,0,1,3
25,1,66,NA,NA,NA,1,0.52382,NA,NA,O_Lure_66.bmp,0,0,2
26,1,83,NA,NA,NA,1,0.27982,NA,NA,O_Image_83.bmp,2,1,2
27,1,114,NA,NA,NA,1,0.52663,NA,NA,S_Lure_114.bmp,0,1,3
28,1,35,NA,NA,NA,2,0.70661,NA,NA,F_Image_35.bmp,1,1,1
29,1,55,NA,NA,NA,1,0.32584,NA,NA,O_Image_55.bmp,1,1,2
30,1,79,NA,NA,NA,1,0.20204,NA,NA,O_Lure_79.bmp,0,0,2
31,1,139,NA,NA,NA,1,0.2742,NA,NA,S_Lure_139.bmp,0,0,3
32,1,144,NA,NA,NA,1,0.2622,NA,NA,S_Image_144.bmp,2,0,3
33,1,122,NA,NA,NA,2,0.46804,NA,NA,S_Lure_122.bmp,0,1,3
34,1,134,NA,NA,NA,2,0.67421,NA,NA,S_Image_134.bmp,2,1,3
35,1,122,NA,NA,NA,2,1.7441,NA,NA,S_Image_122.bmp,1,1,3
36,1,64,NA,NA,NA,1,0.46027,NA,NA,O_Image_64.bmp,1,1,2
37,1,132,NA,NA,NA,2,0.46633,NA,NA,S_Image_132.bmp,2,0,3
38,1,93,NA,NA,NA,1,0.31371,NA,NA,O_Image_93.bmp,1,1,2
39,1,79,NA,NA,NA,1,0.64699,NA,NA,O_Image_79.bmp,1,0,2
40,1,10,NA,NA,NA,1,0.00014821,NA,NA,F_Image_10.bmp,2,1,1
41,1,133,NA,NA,NA,2,0.039706,NA,NA,S_Image_133.bmp,1,0,3
42,1,112,NA,NA,NA,1,0.43712,NA,NA,S_Lure_112.bmp,0,1,3
43,1,16,NA,NA,NA,1,0.40388,NA,NA,F_Lure_16.bmp,0,1,1
44,1,88,NA,NA,NA,1,0.38013,NA,NA,O_Lure_88.bmp,0,0,2
45,1,25,NA,NA,NA,1,0.4137,NA,NA,F_Lure_25.bmp,0,1,1
46,1,14,NA,NA,NA,1,0.30869,NA,NA,F_Image_14.bmp,2,1,1
47,1,73,NA,NA,NA,1,0.53731,NA,NA,O_Lure_73.bmp,0,0,2
48,1,126,NA,NA,NA,2,0.6295,NA,NA,S_Image_126.bmp,1,1,3
49,1,49,NA,NA,NA,1,0.26952,NA,NA,O_Lure_49.bmp,0,1,2
50,1,24,NA,NA,NA,1,1.2834,NA,NA,F_Lure_24.bmp,0,0,1
51,1,118,NA,NA,NA,1,0.44822,NA,NA,S_Image_118.bmp,1,0,3
52,1,19,NA,NA,NA,2,0.24709,NA,NA,F_Image_19.bmp,1,0,1
53,1,51,NA,NA,NA,1,0.27904,NA,NA,O_Lure_51.bmp,0,1,2
54,1,48,NA,NA,NA,1,0.85359,NA,NA,F_Image_48.bmp,1,0,1
55,1,76,NA,NA,NA,1,0.51797,NA,NA,O_Lure_76.bmp,0,0,2
56,1,24,NA,NA,NA,1,0.026943,NA,NA,F_Image_24.bmp,1,0,1
57,1,45,NA,NA,NA,2,0.30573,NA,NA,F_Lure_45.bmp,0,0,1
58,1,15,NA,NA,NA,1,1.1085,NA,NA,F_Image_15.bmp,1,1,1
59,1,82,NA,NA,NA,1,0.44996,NA,NA,O_Image_82.bmp,2,0,2
60,1,68,NA,NA,NA,1,0.25664,NA,NA,O_Image_68.bmp,2,1,2
61,1,17,NA,NA,NA,1,0.015911,NA,NA,F_Image_17.bmp,2,1,1
62,1,140,NA,NA,NA,1,0.58344,NA,NA,S_Image_140.bmp,2,1,3
