Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,77,NA,NA,NA,1,2.7363,NA,NA,O_Image_77.bmp,2,1,2
2,1,30,NA,NA,NA,1,0.35739,NA,NA,F_Lure_30.bmp,0,0,1
3,1,14,NA,NA,NA,1,0.65794,NA,NA,F_Image_14.bmp,1,0,1
4,1,25,NA,NA,NA,1,0.40489,NA,NA,F_Lure_25.bmp,0,1,1
5,1,108,NA,NA,NA,2,0.075231,NA,NA,S_Image_108.bmp,1,0,3
6,1,93,NA,NA,NA,1,0.503,NA,NA,O_Lure_93.bmp,0,0,2
7,1,94,NA,NA,NA,1,0.40962,NA,NA,O_Lure_94.bmp,0,1,2
8,1,102,NA,NA,NA,2,0.53921,NA,NA,S_Image_102.bmp,1,0,3
9,1,63,NA,NA,NA,1,0.30265,NA,NA,O_Image_63.bmp,1,0,2
10,1,7,NA,NA,NA,1,0.27387,NA,NA,F_Image_7.bmp,1,1,1
11,1,102,NA,NA,NA,2,0.00017723,NA,NA,S_Lure_102.bmp,0,0,3
12,1,43,NA,NA,NA,2,2.9989,NA,NA,F_Lure_43.bmp,0,1,1
13,1,59,NA,NA,NA,1,0.31,NA,NA,O_Image_59.bmp,2,0,2
14,1,6,NA,NA,NA,1,0.77749,NA,NA,F_Image_6.bmp,1,0,1
15,1,132,NA,NA,NA,2,1.8319,NA,NA,S_Lure_132.bmp,0,0,3
16,1,88,NA,NA,NA,1,1.021,NA,NA,O_Image_88.bmp,1,1,2
17,1,88,NA,NA,NA,1,1.059,NA,NA,O_Lure_88.bmp,0,1,2
18,1,122,NA,NA,NA,2,0.3145,NA,NA,S_Image_122.bmp,1,0,3
19,1,38,NA,NA,NA,1,0.45325,NA,NA,F_Image_38.bmp,2,0,1
20,1,84,NA,NA,NA,1,0.51463,NA,NA,O_Image_84.bmp,1,1,2
21,1,36,NA,NA,NA,2,0.35501,NA,NA,F_Image_36.bmp,2,0,1
22,1,100,NA,NA,NA,2,0.59057,NA,NA,S_Image_100.bmp,1,0,3
23,1,58,NA,NA,NA,1,0.13893,NA,NA,O_Lure_58.bmp,0,1,2
24,1,72,NA,NA,NA,1,0.94948,NA,NA,O_Lure_72.bmp,0,0,2
25,1,140,NA,NA,NA,1,0.87509,NA,NA,S_Image_140.bmp,2,0,3
26,1,131,NA,NA,NA,1,1.9279,NA,NA,S_Lure_131.bmp,0,1,3
27,1,128,NA,NA,NA,1,1.6606,NA,NA,S_Lure_128.bmp,0,1,3
28,1,141,NA,NA,NA,1,0.47881,NA,NA,S_Image_141.bmp,1,1,3
29,1,15,NA,NA,NA,2,0.42552,NA,NA,F_Lure_15.bmp,0,0,1
30,1,139,NA,NA,NA,2,0.00018088,NA,NA,S_Image_139.bmp,1,0,3
31,1,123,NA,NA,NA,2,0.00016811,NA,NA,S_Image_123.bmp,1,1,3
32,1,13,NA,NA,NA,1,0.34885,NA,NA,F_Lure_13.bmp,0,1,1
33,1,50,NA,NA,NA,1,0.49774,NA,NA,O_Lure_50.bmp,0,0,2
34,1,62,NA,NA,NA,1,1.1441,NA,NA,O_Lure_62.bmp,0,1,2
35,1,66,NA,NA,NA,1,0.046654,NA,NA,O_Lure_66.bmp,0,0,2
36,1,89,NA,NA,NA,1,0.31349,NA,NA,O_Image_89.bmp,1,1,2
37,1,56,NA,NA,NA,1,0.4611,NA,NA,O_Lure_56.bmp,0,0,2
38,1,105,NA,NA,NA,2,1.4915,NA,NA,S_Image_105.bmp,1,1,3
39,1,7,NA,NA,NA,1,0.00017067,NA,NA,F_Lure_7.bmp,0,1,1
40,1,86,NA,NA,NA,1,0.63413,NA,NA,O_Image_86.bmp,2,1,2
41,1,78,NA,NA,NA,1,0.0040289,NA,NA,O_Image_78.bmp,2,0,2
42,1,56,NA,NA,NA,1,0.33597,NA,NA,O_Image_56.bmp,1,0,2
43,1,20,NA,NA,NA,2,0.14274,NA,NA,F_Image_20.bmp,1,1,1
44,1,57,NA,NA,NA,1,1.4439,NA,NA,O_Lure_57.bmp,0,0,2
45,1,127,NA,NA,NA,1,0.145,NA,NA,S_Lure_127.bmp,0,1,3
46,1,122,NA,NA,NA,1,1.5624,NA,NA,S_Lure_122.bmp,0,0,3
