Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,44,NA,NA,NA,1,1.8131,NA,NA,F_Image_44.bmp,1,1,1
2,1,76,NA,NA,NA,1,3.1286,NA,NA,O_Image_76.bmp,2,1,2
3,1,56,NA,NA,NA,1,0.41554,NA,NA,O_Image_56.bmp,1,1,2
4,1,111,NA,NA,NA,1,0.12226,NA,NA,S_Lure_111.bmp,0,0,3
5,1,62,NA,NA,NA,1,0.2083,NA,NA,O_Image_62.bmp,2,0,2
6,1,14,NA,NA,NA,1,0.00011742,NA,NA,F_Lure_14.bmp,0,0,1
7,1,141,NA,NA,NA,1,0.00011832,NA,NA,S_Image_141.bmp,2,1,3
8,1,22,NA,NA,NA,2,0.46439,NA,NA,F_Lure_22.bmp,0,0,1
9,1,131,NA,NA,NA,2,1.0024,NA,NA,S_Lure_131.bmp,0,1,3
10,1,107,NA,NA,NA,1,0.28708,NA,NA,S_Lure_107.bmp,0,1,3
11,1,23,NA,NA,NA,1,0.00011893,NA,NA,F_Image_23.bmp,1,1,1
12,1,42,NA,NA,NA,1,0.61583,NA,NA,F_Lure_42.bmp,0,0,1
13,1,75,NA,NA,NA,1,0.28202,NA,NA,O_Lure_75.bmp,0,1,2
14,1,4,NA,NA,NA,1,1.9712,NA,NA,F_Image_4.bmp,2,1,1
15,1,125,NA,NA,NA,1,0.6167,NA,NA,S_Lure_125.bmp,0,1,3
16,1,108,NA,NA,NA,2,0.81933,NA,NA,S_Image_108.bmp,1,1,3
17,1,121,NA,NA,NA,1,1.3666,NA,NA,S_Lure_121.bmp,0,1,3
18,1,105,NA,NA,NA,1,2.3481,NA,NA,S_Lure_105.bmp,0,1,3
19,1,110,NA,NA,NA,1,1.1402,NA,NA,S_Lure_110.bmp,0,1,3
20,1,34,NA,NA,NA,1,1.0108,NA,NA,F_Lure_34.bmp,0,1,1
21,1,86,NA,NA,NA,1,0.60565,NA,NA,O_Image_86.bmp,1,1,2
22,1,99,NA,NA,NA,2,1.1136,NA,NA,S_Lure_99.bmp,0,0,3
23,1,39,NA,NA,NA,2,0.73714,NA,NA,F_Lure_39.bmp,0,1,1
24,1,127,NA,NA,NA,1,0.32773,NA,NA,S_Lure_127.bmp,0,0,3
25,1,120,NA,NA,NA,1,0.29442,NA,NA,S_Lure_120.bmp,0,0,3
26,1,25,NA,NA,NA,1,0.69537,NA,NA,F_Lure_25.bmp,0,1,1
27,1,68,NA,NA,NA,1,0.52655,NA,NA,O_Lure_68.bmp,0,0,2
28,1,18,NA,NA,NA,1,0.38987,NA,NA,F_Image_18.bmp,1,0,1
29,1,3,NA,NA,NA,2,0.54539,NA,NA,F_Lure_3.bmp,0,1,1
30,1,94,NA,NA,NA,1,0.4062,NA,NA,O_Lure_94.bmp,0,1,2
31,1,118,NA,NA,NA,1,0.00012466,NA,NA,S_Image_118.bmp,1,1,3
32,1,76,NA,NA,NA,1,0.00012436,NA,NA,O_Lure_76.bmp,0,1,2
33,1,78,NA,NA,NA,1,0.24741,NA,NA,O_Image_78.bmp,1,0,2
34,1,129,NA,NA,NA,2,1.0575,NA,NA,S_Image_129.bmp,1,1,3
35,1,39,NA,NA,NA,1,1.4662,NA,NA,F_Image_39.bmp,1,1,1
36,1,100,NA,NA,NA,2,1.9477,NA,NA,S_Lure_100.bmp,0,1,3
37,1,135,NA,NA,NA,1,0.38641,NA,NA,S_Lure_135.bmp,0,0,3
38,1,109,NA,NA,NA,1,0.31642,NA,NA,S_Lure_109.bmp,0,0,3
39,1,45,NA,NA,NA,2,0.3866,NA,NA,F_Lure_45.bmp,0,0,1
40,1,106,NA,NA,NA,1,1.0152,NA,NA,S_Lure_106.bmp,0,1,3
