Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,124,NA,NA,NA,1,1.3947,NA,NA,S_Image_124.bmp,2,1,3
2,1,116,NA,NA,NA,1,3.9738,NA,NA,S_Image_116.bmp,1,1,3
3,1,32,NA,NA,NA,1,0.59618,NA,NA,F_Lure_32.bmp,0,0,1
4,1,64,NA,NA,NA,1,0.43295,NA,NA,O_Image_64.bmp,2,1,2
5,1,144,NA,NA,NA,1,2.0363,NA,NA,S_Lure_144.bmp,0,1,3
6,1,52,NA,NA,NA,1,0.57452,NA,NA,O_Image_52.bmp,1,1,2
7,1,85,NA,NA,NA,1,2.1695,NA,NA,O_Lure_85.bmp,0,0,2
8,1,68,NA,NA,NA,1,0.71105,NA,NA,O_Lure_68.bmp,0,1,2
9,1,82,NA,NA,NA,1,0.60644,NA,NA,O_Image_82.bmp,1,0,2
10,1,89,NA,NA,NA,1,0.33003,NA,NA,O_Image_89.bmp,2,1,2
11,1,33,NA,NA,NA,1,0.55979,NA,NA,F_Image_33.bmp,2,1,1
12,1,14,NA,NA,NA,1,0.29323,NA,NA,F_Lure_14.bmp,0,0,1
13,1,135,NA,NA,NA,2,9.4767,NA,NA,S_Lure_135.bmp,0,0,3
14,1,12,NA,NA,NA,2,0.5168,NA,NA,F_Lure_12.bmp,0,0,1
15,1,118,NA,NA,NA,1,0.44484,NA,NA,S_Image_118.bmp,1,0,3
16,1,91,NA,NA,NA,1,0.84766,NA,NA,O_Lure_91.bmp,0,1,2
17,1,117,NA,NA,NA,2,0.31291,NA,NA,S_Lure_117.bmp,0,0,3
18,1,17,NA,NA,NA,1,0.71289,NA,NA,F_Lure_17.bmp,0,1,1
19,1,85,NA,NA,NA,1,0.50517,NA,NA,O_Image_85.bmp,2,0,2
20,1,83,NA,NA,NA,1,0.7051,NA,NA,O_Image_83.bmp,2,0,2
21,1,122,NA,NA,NA,2,0.83327,NA,NA,S_Lure_122.bmp,0,0,3
22,1,112,NA,NA,NA,1,0.80445,NA,NA,S_Lure_112.bmp,0,0,3
23,1,43,NA,NA,NA,1,1.2651,NA,NA,F_Image_43.bmp,1,0,1
24,1,132,NA,NA,NA,2,0.64216,NA,NA,S_Image_132.bmp,1,1,3
25,1,13,NA,NA,NA,2,0.34061,NA,NA,F_Lure_13.bmp,0,0,1
26,1,81,NA,NA,NA,1,0.81118,NA,NA,O_Lure_81.bmp,0,0,2
27,1,74,NA,NA,NA,1,0.67265,NA,NA,O_Lure_74.bmp,0,1,2
28,1,14,NA,NA,NA,1,0.72223,NA,NA,F_Image_14.bmp,2,0,1
29,1,87,NA,NA,NA,1,1.0013,NA,NA,O_Image_87.bmp,1,1,2
30,1,111,NA,NA,NA,1,0.73417,NA,NA,S_Image_111.bmp,2,1,3
31,1,130,NA,NA,NA,2,0.59043,NA,NA,S_Lure_130.bmp,0,1,3
32,1,1,NA,NA,NA,1,0.54714,NA,NA,F_Lure_1.bmp,0,0,1
33,1,138,NA,NA,NA,1,0.52834,NA,NA,S_Image_138.bmp,2,1,3
34,1,113,NA,NA,NA,1,0.44892,NA,NA,S_Image_113.bmp,2,1,3
35,1,50,NA,NA,NA,1,0.36497,NA,NA,O_Lure_50.bmp,0,0,2
36,1,30,NA,NA,NA,1,0.26709,NA,NA,F_Image_30.bmp,2,0,1
37,1,90,NA,NA,NA,1,0.33309,NA,NA,O_Lure_90.bmp,0,1,2
38,1,3,NA,NA,NA,2,1.2364,NA,NA,F_Image_3.bmp,1,1,1
39,1,53,NA,NA,NA,1,0.27202,NA,NA,O_Lure_53.bmp,0,0,2
40,1,114,NA,NA,NA,1,0.28188,NA,NA,S_Lure_114.bmp,0,0,3
41,1,136,NA,NA,NA,1,0.29064,NA,NA,S_Image_136.bmp,1,0,3
42,1,4,NA,NA,NA,1,0.2366,NA,NA,F_Lure_4.bmp,0,0,1
43,1,109,NA,NA,NA,1,0.11999,NA,NA,S_Lure_109.bmp,0,0,3
44,1,106,NA,NA,NA,2,0.25935,NA,NA,S_Image_106.bmp,2,1,3
45,1,132,NA,NA,NA,1,6.4778,NA,NA,S_Lure_132.bmp,0,1,3
46,1,129,NA,NA,NA,2,0.27969,NA,NA,S_Image_129.bmp,2,1,3
47,1,9,NA,NA,NA,1,0.25685,NA,NA,F_Lure_9.bmp,0,1,1
48,1,84,NA,NA,NA,1,0.60382,NA,NA,O_Image_84.bmp,1,0,2
49,1,139,NA,NA,NA,1,0.25661,NA,NA,S_Image_139.bmp,2,0,3
50,1,50,NA,NA,NA,1,0.32252,NA,NA,O_Image_50.bmp,1,0,2
51,1,5,NA,NA,NA,1,0.26586,NA,NA,F_Image_5.bmp,2,1,1
52,1,97,NA,NA,NA,2,0.00012074,NA,NA,S_Image_97.bmp,1,0,3
53,1,137,NA,NA,NA,1,0.00012315,NA,NA,S_Lure_137.bmp,0,0,3
54,1,79,NA,NA,NA,1,1.0198,NA,NA,O_Lure_79.bmp,0,1,2
55,1,88,NA,NA,NA,1,0.36854,NA,NA,O_Image_88.bmp,1,1,2
56,1,57,NA,NA,NA,1,0.23727,NA,NA,O_Lure_57.bmp,0,1,2
57,1,39,NA,NA,NA,2,0.62408,NA,NA,F_Image_39.bmp,1,1,1
58,1,36,NA,NA,NA,2,0.32395,NA,NA,F_Image_36.bmp,1,0,1
59,1,60,NA,NA,NA,1,0.2828,NA,NA,O_Image_60.bmp,2,1,2
60,1,93,NA,NA,NA,1,0.44409,NA,NA,O_Lure_93.bmp,0,1,2
61,1,23,NA,NA,NA,2,0.28742,NA,NA,F_Image_23.bmp,1,1,1
62,1,22,NA,NA,NA,2,0.28031,NA,NA,F_Image_22.bmp,2,1,1
63,1,131,NA,NA,NA,2,0.57752,NA,NA,S_Image_131.bmp,2,1,3
64,1,21,NA,NA,NA,1,0.88684,NA,NA,F_Lure_21.bmp,0,1,1
65,1,102,NA,NA,NA,2,0.31177,NA,NA,S_Lure_102.bmp,0,0,3
66,1,109,NA,NA,NA,1,0.3439,NA,NA,S_Image_109.bmp,1,0,3
67,1,57,NA,NA,NA,1,0.34305,NA,NA,O_Image_57.bmp,1,1,2
68,1,117,NA,NA,NA,2,0.33305,NA,NA,S_Image_117.bmp,1,0,3
69,1,72,NA,NA,NA,1,0.44512,NA,NA,O_Lure_72.bmp,0,1,2
70,1,133,NA,NA,NA,2,0.090472,NA,NA,S_Image_133.bmp,2,0,3
71,1,12,NA,NA,NA,2,0.69205,NA,NA,F_Image_12.bmp,1,0,1
72,1,30,NA,NA,NA,1,0.39799,NA,NA,F_Lure_30.bmp,0,0,1
73,1,51,NA,NA,NA,1,0.28257,NA,NA,O_Lure_51.bmp,0,1,2
74,1,41,NA,NA,NA,2,0.2842,NA,NA,F_Lure_41.bmp,0,1,1
75,1,123,NA,NA,NA,2,0.28534,NA,NA,S_Lure_123.bmp,0,1,3
76,1,112,NA,NA,NA,1,0.65414,NA,NA,S_Image_112.bmp,1,0,3
77,1,39,NA,NA,NA,2,0.63206,NA,NA,F_Lure_39.bmp,0,1,1
78,1,51,NA,NA,NA,1,0.043455,NA,NA,O_Image_51.bmp,1,1,2
79,1,71,NA,NA,NA,1,0.29497,NA,NA,O_Lure_71.bmp,0,0,2
80,1,41,NA,NA,NA,2,0.44827,NA,NA,F_Image_41.bmp,1,1,1
81,1,107,NA,NA,NA,1,0.26619,NA,NA,S_Lure_107.bmp,0,1,3
82,1,35,NA,NA,NA,2,0.53239,NA,NA,F_Image_35.bmp,1,1,1
83,1,125,NA,NA,NA,1,0.57153,NA,NA,S_Image_125.bmp,2,1,3
84,1,113,NA,NA,NA,1,0.033658,NA,NA,S_Lure_113.bmp,0,1,3
85,1,60,NA,NA,NA,1,0.36468,NA,NA,O_Lure_60.bmp,0,1,2
86,1,96,NA,NA,NA,1,0.26739,NA,NA,O_Lure_96.bmp,0,0,2
87,1,40,NA,NA,NA,1,0.82928,NA,NA,F_Lure_40.bmp,0,0,1
88,1,72,NA,NA,NA,1,0.38524,NA,NA,O_Image_72.bmp,1,1,2
89,1,9,NA,NA,NA,1,0.35916,NA,NA,F_Image_9.bmp,1,1,1
90,1,24,NA,NA,NA,1,1.3245,NA,NA,F_Image_24.bmp,1,1,1
91,1,71,NA,NA,NA,1,0.0001147,NA,NA,O_Image_71.bmp,1,0,2
92,1,114,NA,NA,NA,1,0.00012134,NA,NA,S_Image_114.bmp,2,0,3
93,1,137,NA,NA,NA,1,0.83336,NA,NA,S_Image_137.bmp,2,0,3
94,1,67,NA,NA,NA,1,0.35671,NA,NA,O_Lure_67.bmp,0,0,2
95,1,143,NA,NA,NA,2,0.38758,NA,NA,S_Lure_143.bmp,0,0,3
96,1,5,NA,NA,NA,1,0.89549,NA,NA,F_Lure_5.bmp,0,1,1
97,1,16,NA,NA,NA,1,0.53523,NA,NA,F_Image_16.bmp,1,0,1
98,1,101,NA,NA,NA,2,0.45298,NA,NA,S_Lure_101.bmp,0,0,3
99,1,99,NA,NA,NA,1,1.4069,NA,NA,S_Image_99.bmp,1,0,3
100,1,119,NA,NA,NA,1,0.555,NA,NA,S_Image_119.bmp,2,1,3
101,1,18,NA,NA,NA,1,0.44063,NA,NA,F_Image_18.bmp,2,0,1
102,1,37,NA,NA,NA,2,0.37049,NA,NA,F_Lure_37.bmp,0,1,1
103,1,77,NA,NA,NA,1,0.18314,NA,NA,O_Lure_77.bmp,0,0,2
104,1,26,NA,NA,NA,2,0.00014277,NA,NA,F_Lure_26.bmp,0,0,1
105,1,20,NA,NA,NA,2,0.22548,NA,NA,F_Image_20.bmp,2,0,1
106,1,37,NA,NA,NA,2,0.26922,NA,NA,F_Image_37.bmp,2,1,1
107,1,24,NA,NA,NA,1,0.34265,NA,NA,F_Lure_24.bmp,0,1,1
108,1,128,NA,NA,NA,2,0.00012406,NA,NA,S_Lure_128.bmp,0,0,3
109,1,62,NA,NA,NA,1,0.00012104,NA,NA,O_Lure_62.bmp,0,0,2
110,1,142,NA,NA,NA,2,0.00011319,NA,NA,S_Lure_142.bmp,0,1,3
111,1,126,NA,NA,NA,2,0.88816,NA,NA,S_Lure_126.bmp,0,1,3
112,1,28,NA,NA,NA,2,0.35974,NA,NA,F_Image_28.bmp,2,0,1
113,1,75,NA,NA,NA,1,0.086265,NA,NA,O_Image_75.bmp,2,0,2
114,1,4,NA,NA,NA,1,0.47981,NA,NA,F_Image_4.bmp,1,0,1
115,1,88,NA,NA,NA,1,0.00012104,NA,NA,O_Lure_88.bmp,0,1,2
116,1,99,NA,NA,NA,2,0.31764,NA,NA,S_Lure_99.bmp,0,0,3
117,1,43,NA,NA,NA,1,0.019927,NA,NA,F_Lure_43.bmp,0,0,1
118,1,78,NA,NA,NA,1,0.25601,NA,NA,O_Lure_78.bmp,0,0,2
119,1,91,NA,NA,NA,1,0.40197,NA,NA,O_Image_91.bmp,2,1,2
120,1,134,NA,NA,NA,2,1.5106,NA,NA,S_Image_134.bmp,1,1,3
121,1,141,NA,NA,NA,1,0.10193,NA,NA,S_Image_141.bmp,2,1,3
122,1,52,NA,NA,NA,1,0.35054,NA,NA,O_Lure_52.bmp,0,1,2
123,1,130,NA,NA,NA,2,0.31015,NA,NA,S_Image_130.bmp,1,1,3
124,1,21,NA,NA,NA,1,0.26,NA,NA,F_Image_21.bmp,2,1,1
125,1,78,NA,NA,NA,1,0.36672,NA,NA,O_Image_78.bmp,2,0,2
126,1,106,NA,NA,NA,1,0.48746,NA,NA,S_Lure_106.bmp,0,1,3
