Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,1,NA,NA,NA,1,18.6082,NA,NA,F_Lure_1.bmp,0,0,1
2,1,87,NA,NA,NA,1,0.66774,NA,NA,O_Image_87.bmp,1,0,2
3,1,82,NA,NA,NA,1,1.0301,NA,NA,O_Image_82.bmp,2,0,2
4,1,4,NA,NA,NA,1,0.94729,NA,NA,F_Image_4.bmp,1,1,1
5,1,37,NA,NA,NA,1,0.66657,NA,NA,F_Lure_37.bmp,0,1,1
6,1,85,NA,NA,NA,1,1.3872,NA,NA,O_Image_85.bmp,1,1,2
7,1,100,NA,NA,NA,2,0.81808,NA,NA,S_Lure_100.bmp,0,0,3
8,1,78,NA,NA,NA,1,0.10264,NA,NA,O_Image_78.bmp,1,0,2
9,1,33,NA,NA,NA,1,2.3033,NA,NA,F_Lure_33.bmp,0,0,1
10,1,31,NA,NA,NA,1,0.75423,NA,NA,F_Image_31.bmp,2,0,1
11,1,89,NA,NA,NA,1,0.57884,NA,NA,O_Image_89.bmp,2,1,2
12,1,31,NA,NA,NA,1,0.67286,NA,NA,F_Lure_31.bmp,0,0,1
13,1,70,NA,NA,NA,1,0.46766,NA,NA,O_Image_70.bmp,2,0,2
14,1,12,NA,NA,NA,1,0.51167,NA,NA,F_Lure_12.bmp,0,0,1
15,1,30,NA,NA,NA,1,0.52095,NA,NA,F_Image_30.bmp,1,0,1
16,1,114,NA,NA,NA,1,0.41029,NA,NA,S_Image_114.bmp,1,1,3
17,1,101,NA,NA,NA,2,0.42442,NA,NA,S_Image_101.bmp,2,0,3
18,1,53,NA,NA,NA,1,0.47124,NA,NA,O_Lure_53.bmp,0,1,2
19,1,28,NA,NA,NA,1,0.60245,NA,NA,F_Lure_28.bmp,0,0,1
20,1,72,NA,NA,NA,1,0.61717,NA,NA,O_Image_72.bmp,1,0,2
21,1,129,NA,NA,NA,2,0.97465,NA,NA,S_Image_129.bmp,1,0,3
22,1,46,NA,NA,NA,2,0.40597,NA,NA,F_Lure_46.bmp,0,1,1
23,1,11,NA,NA,NA,1,0.50735,NA,NA,F_Lure_11.bmp,0,0,1
24,1,81,NA,NA,NA,1,0.28468,NA,NA,O_Image_81.bmp,2,1,2
25,1,18,NA,NA,NA,1,0.50212,NA,NA,F_Image_18.bmp,2,1,1
26,1,112,NA,NA,NA,1,0.34355,NA,NA,S_Image_112.bmp,2,1,3
27,1,3,NA,NA,NA,2,0.53501,NA,NA,F_Lure_3.bmp,0,1,1
