Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,14,NA,NA,NA,1,0.33016,NA,NA,F_Image_14.bmp,2,0,1
2,1,62,NA,NA,NA,1,20.3623,NA,NA,O_Lure_62.bmp,0,0,2
3,1,139,NA,NA,NA,1,3.201,NA,NA,S_Lure_139.bmp,0,1,3
4,1,99,NA,NA,NA,2,0.74172,NA,NA,S_Image_99.bmp,1,0,3
5,1,78,NA,NA,NA,2,1.1499,NA,NA,O_Image_78.bmp,2,0,2
6,1,60,NA,NA,NA,1,0.19598,NA,NA,O_Image_60.bmp,1,0,2
7,1,116,NA,NA,NA,1,2.5858,NA,NA,S_Image_116.bmp,1,0,3
8,1,79,NA,NA,NA,1,0.79268,NA,NA,O_Lure_79.bmp,0,0,2
9,1,118,NA,NA,NA,1,0.47014,NA,NA,S_Lure_118.bmp,0,1,3
10,1,23,NA,NA,NA,2,2.4641,NA,NA,F_Lure_23.bmp,0,1,1
11,1,118,NA,NA,NA,1,1.4909,NA,NA,S_Image_118.bmp,1,1,3
12,1,86,NA,NA,NA,1,2.9175,NA,NA,O_Lure_86.bmp,0,1,2
13,1,121,NA,NA,NA,2,2.0217,NA,NA,S_Lure_121.bmp,0,1,3
14,1,58,NA,NA,NA,1,0.073892,NA,NA,O_Lure_58.bmp,0,1,2
15,1,56,NA,NA,NA,1,2.3405,NA,NA,O_Lure_56.bmp,0,0,2
16,1,7,NA,NA,NA,1,3.7318,NA,NA,F_Image_7.bmp,2,0,1
17,1,61,NA,NA,NA,1,1.3328,NA,NA,O_Image_61.bmp,2,0,2
18,1,87,NA,NA,NA,1,0.50092,NA,NA,O_Image_87.bmp,2,1,2
19,1,77,NA,NA,NA,1,0.60567,NA,NA,O_Image_77.bmp,1,0,2
20,1,35,NA,NA,NA,2,1.5949,NA,NA,F_Lure_35.bmp,0,0,1
21,1,19,NA,NA,NA,2,1.4244,NA,NA,F_Image_19.bmp,1,0,1
22,1,133,NA,NA,NA,2,0.053803,NA,NA,S_Image_133.bmp,1,1,3
23,1,93,NA,NA,NA,1,0.47316,NA,NA,O_Image_93.bmp,1,0,2
24,1,62,NA,NA,NA,1,1.2119,NA,NA,O_Image_62.bmp,2,0,2
25,1,65,NA,NA,NA,1,0.28924,NA,NA,O_Lure_65.bmp,0,0,2
26,1,67,NA,NA,NA,1,0.29146,NA,NA,O_Lure_67.bmp,0,1,2
27,1,49,NA,NA,NA,1,0.42138,NA,NA,O_Image_49.bmp,1,0,2
28,1,63,NA,NA,NA,1,0.34545,NA,NA,O_Lure_63.bmp,0,1,2
29,1,69,NA,NA,NA,1,0.26496,NA,NA,O_Image_69.bmp,1,1,2
30,1,130,NA,NA,NA,2,0.26843,NA,NA,S_Image_130.bmp,1,0,3
31,1,11,NA,NA,NA,1,0.28557,NA,NA,F_Image_11.bmp,2,1,1
32,1,82,NA,NA,NA,1,0.1357,NA,NA,O_Lure_82.bmp,0,1,2
33,1,69,NA,NA,NA,1,0.27169,NA,NA,O_Lure_69.bmp,0,1,2
34,1,71,NA,NA,NA,1,0.31452,NA,NA,O_Lure_71.bmp,0,0,2
35,1,55,NA,NA,NA,1,0.34719,NA,NA,O_Image_55.bmp,1,0,2
36,1,2,NA,NA,NA,1,0.62461,NA,NA,F_Lure_2.bmp,0,1,1
37,1,83,NA,NA,NA,1,0.26065,NA,NA,O_Lure_83.bmp,0,0,2
38,1,44,NA,NA,NA,1,1.0473,NA,NA,F_Lure_44.bmp,0,0,1
39,1,43,NA,NA,NA,1,0.35403,NA,NA,F_Lure_43.bmp,0,1,1
40,1,73,NA,NA,NA,1,0.024901,NA,NA,O_Lure_73.bmp,0,0,2
41,1,127,NA,NA,NA,1,0.2224,NA,NA,S_Lure_127.bmp,0,0,3
42,1,136,NA,NA,NA,2,0.9959,NA,NA,S_Lure_136.bmp,0,0,3
43,1,21,NA,NA,NA,1,0.25631,NA,NA,F_Image_21.bmp,1,0,1
44,1,85,NA,NA,NA,1,0.29908,NA,NA,O_Lure_85.bmp,0,0,2
45,1,123,NA,NA,NA,1,0.34778,NA,NA,S_Lure_123.bmp,0,0,3
46,1,36,NA,NA,NA,2,2.8817,NA,NA,F_Lure_36.bmp,0,1,1
47,1,74,NA,NA,NA,1,0.34592,NA,NA,O_Image_74.bmp,2,0,2
48,1,64,NA,NA,NA,1,0.32813,NA,NA,O_Lure_64.bmp,0,1,2
49,1,8,NA,NA,NA,2,1.7973,NA,NA,F_Image_8.bmp,1,1,1
50,1,73,NA,NA,NA,1,0.34626,NA,NA,O_Image_73.bmp,1,0,2
51,1,71,NA,NA,NA,1,0.00013583,NA,NA,O_Image_71.bmp,1,0,2
52,1,79,NA,NA,NA,1,1.9473,NA,NA,O_Image_79.bmp,1,0,2
53,1,38,NA,NA,NA,2,5.8987,NA,NA,F_Image_38.bmp,2,0,1
54,1,106,NA,NA,NA,2,3.9222,NA,NA,S_Lure_106.bmp,0,1,3
55,1,120,NA,NA,NA,2,0.31211,NA,NA,S_Lure_120.bmp,0,1,3
56,1,82,NA,NA,NA,1,0.24725,NA,NA,O_Image_82.bmp,1,1,2
57,1,10,NA,NA,NA,1,0.41928,NA,NA,F_Lure_10.bmp,0,1,1
58,1,4,NA,NA,NA,1,0.3179,NA,NA,F_Lure_4.bmp,0,1,1
59,1,139,NA,NA,NA,1,0.30267,NA,NA,S_Image_139.bmp,2,1,3
60,1,141,NA,NA,NA,1,0.28824,NA,NA,S_Image_141.bmp,1,0,3
61,1,129,NA,NA,NA,2,2.0174,NA,NA,S_Lure_129.bmp,0,0,3
62,1,9,NA,NA,NA,1,0.31901,NA,NA,F_Lure_9.bmp,0,0,1
63,1,84,NA,NA,NA,2,0.83171,NA,NA,O_Image_84.bmp,1,1,2
64,1,133,NA,NA,NA,2,0.62707,NA,NA,S_Lure_133.bmp,0,1,3
65,1,64,NA,NA,NA,1,0.27848,NA,NA,O_Image_64.bmp,2,1,2
66,1,25,NA,NA,NA,1,0.26325,NA,NA,F_Image_25.bmp,1,0,1
67,1,140,NA,NA,NA,1,0.3692,NA,NA,S_Image_140.bmp,1,0,3
68,1,142,NA,NA,NA,2,1.4713,NA,NA,S_Lure_142.bmp,0,1,3
69,1,68,NA,NA,NA,1,0.30599,NA,NA,O_Lure_68.bmp,0,1,2
70,1,83,NA,NA,NA,1,0.45142,NA,NA,O_Image_83.bmp,1,0,2
71,1,41,NA,NA,NA,2,0.94999,NA,NA,F_Lure_41.bmp,0,0,1
72,1,6,NA,NA,NA,1,0.3487,NA,NA,F_Image_6.bmp,2,0,1
73,1,106,NA,NA,NA,1,0.30946,NA,NA,S_Image_106.bmp,2,1,3
74,1,30,NA,NA,NA,2,0.33629,NA,NA,F_Lure_30.bmp,0,1,1
75,1,66,NA,NA,NA,1,0.27229,NA,NA,O_Lure_66.bmp,0,0,2
76,1,44,NA,NA,NA,1,2.4669,NA,NA,F_Image_44.bmp,2,0,1
77,1,93,NA,NA,NA,1,0.28508,NA,NA,O_Lure_93.bmp,0,0,2
