Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,3.7638,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,2.0631,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,0.71804,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,2.2684,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,3.2379,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,0.71129,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,2.7093,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,0.30803,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,0.0001138,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,0.92418,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,1.4908,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,0.67622,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,0.00012074,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,2,0.95286,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,2,4.4583,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.57898,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,1.2703,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,1.5258,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,0.020496,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,1.5658,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.49118,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,0.42738,NA,NA,S_Lure_59.bmp,0,0,3
