Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,4.1861,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,1.1104,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,0.10101,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,1.9258,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,1.478,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,1.5264,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,1.1013,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,1.3573,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,1.2654,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,1.0177,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,3.0442,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,0.75101,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,0.26841,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,1.3797,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.7998,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.6505,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.81988,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,0.7888,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,0.43133,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,0.62541,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.26832,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,0.30031,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,0.39493,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,0.76563,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,0.55453,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,0.47903,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,1,0.31133,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.55733,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,1.3138,NA,NA,F_Lure_4.bmp,0,1,1
30,1,62,NA,NA,NA,1,0.84931,NA,NA,S_Lure_62.bmp,0,0,3
31,1,7,NA,NA,NA,1,0.80069,NA,NA,F_Image_7.bmp,1,1,1
32,1,31,NA,NA,NA,1,0.93164,NA,NA,O_Image_31.bmp,2,1,2
33,1,13,NA,NA,NA,1,0.44091,NA,NA,F_Image_13.bmp,2,1,1
34,1,15,NA,NA,NA,1,0.36344,NA,NA,F_Image_15.bmp,2,0,1
