Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,3.9904,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,0.63512,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,0.071864,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,2.2751,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,0.00014942,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,1.4681,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,2,1.3181,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,2,1.1822,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,0.7082,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,2.2236,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,0.003183,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,2,0.087727,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,0.20307,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,2,1.8566,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.6819,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.45139,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.89402,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,0.45546,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,0.11352,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,0.041534,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,1.0142,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,1.3724,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,1.1003,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,0.62719,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,0.27774,NA,NA,O_Lure_45.bmp,0,1,2
