Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,9.2215,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,6.9226,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,4.8108,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,3.0557,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,2.4512,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,2.2625,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,6.7449,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,3.1535,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,8.0237,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,4.3248,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,4.7655,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,3.2531,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,5.7352,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,4.9518,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,7.2159,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,3.75,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,6.2542,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,0.57051,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,3.041,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,4.4283,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,1.217,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,8.9815,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,5.8361,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,4.0562,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,1.3556,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,0.85114,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,1,1.2793,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.47448,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,6.3969,NA,NA,F_Lure_4.bmp,0,1,1
