Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,4.581,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,4.1083,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,2.6371,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,2.5677,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,2.1491,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,1.9711,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,2,2.9531,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,4.0732,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,2.4435,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,2.1277,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,2.1757,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,1.0698,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,1.559,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,5.6623,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.43202,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,2.8679,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.61358,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,1.3303,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,0.75361,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,3.2563,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.7152,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,1.9544,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,1.3372,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,4.071,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,1.0494,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,1.044,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,1,0.015494,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.17958,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,0.033505,NA,NA,F_Lure_4.bmp,0,1,1
30,1,62,NA,NA,NA,1,2.5488,NA,NA,S_Lure_62.bmp,0,0,3
31,1,7,NA,NA,NA,1,1.155,NA,NA,F_Image_7.bmp,1,1,1
32,1,31,NA,NA,NA,1,3.3369,NA,NA,O_Image_31.bmp,2,1,2
33,1,13,NA,NA,NA,1,0.9525,NA,NA,F_Image_13.bmp,2,1,1
34,1,15,NA,NA,NA,1,0.32663,NA,NA,F_Image_15.bmp,2,0,1
35,1,10,NA,NA,NA,1,0.046339,NA,NA,F_Image_10.bmp,2,1,1
36,1,50,NA,NA,NA,1,0.81727,NA,NA,S_Image_50.bmp,2,1,3
37,1,45,NA,NA,NA,1,0.29336,NA,NA,O_Image_45.bmp,1,1,2
38,1,16,NA,NA,NA,1,2.3654,NA,NA,F_Lure_16.bmp,0,1,1
39,1,25,NA,NA,NA,1,0.00011742,NA,NA,O_Image_25.bmp,2,0,2
40,1,62,NA,NA,NA,1,0.77682,NA,NA,S_Image_62.bmp,1,0,3
41,1,28,NA,NA,NA,1,0.36694,NA,NA,O_Image_28.bmp,1,1,2
42,1,38,NA,NA,NA,1,1.0762,NA,NA,O_Image_38.bmp,1,0,2
43,1,69,NA,NA,NA,1,0.89361,NA,NA,S_Lure_69.bmp,0,0,3
44,1,55,NA,NA,NA,1,0.43102,NA,NA,S_Lure_55.bmp,0,0,3
