Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,3.0436,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,1.6853,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,0.77265,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,0.36164,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,2.1185,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,0.85306,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,0.46826,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,0.22827,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,0.78179,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,0.60171,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,0.39643,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,1.6238,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,0.86799,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,1.7551,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.65594,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.47484,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.18409,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,1.0647,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,2.4982,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,1.0584,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.18492,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,2,2.0737,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,5.4568,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,1.4923,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,0.35667,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,0.00011259,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,1,1.9252,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.21726,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,1.4333,NA,NA,F_Lure_4.bmp,0,1,1
30,1,62,NA,NA,NA,1,0.92944,NA,NA,S_Lure_62.bmp,0,0,3
31,1,7,NA,NA,NA,1,0.54762,NA,NA,F_Image_7.bmp,1,1,1
32,1,31,NA,NA,NA,1,4.15,NA,NA,O_Image_31.bmp,2,1,2
33,1,13,NA,NA,NA,1,1.4594,NA,NA,F_Image_13.bmp,2,1,1
34,1,15,NA,NA,NA,1,2.4442,NA,NA,F_Image_15.bmp,2,0,1
35,1,10,NA,NA,NA,1,0.80595,NA,NA,F_Image_10.bmp,2,1,1
36,1,50,NA,NA,NA,1,1.2236,NA,NA,S_Image_50.bmp,2,1,3
37,1,45,NA,NA,NA,1,1.6319,NA,NA,O_Image_45.bmp,1,1,2
38,1,16,NA,NA,NA,1,3.1192,NA,NA,F_Lure_16.bmp,0,1,1
39,1,25,NA,NA,NA,1,1.4046,NA,NA,O_Image_25.bmp,2,0,2
40,1,62,NA,NA,NA,1,1.5246,NA,NA,S_Image_62.bmp,1,0,3
41,1,28,NA,NA,NA,1,1.2261,NA,NA,O_Image_28.bmp,1,1,2
42,1,38,NA,NA,NA,1,2.6014,NA,NA,O_Image_38.bmp,1,0,2
43,1,69,NA,NA,NA,1,0.93213,NA,NA,S_Lure_69.bmp,0,0,3
44,1,55,NA,NA,NA,1,2.3541,NA,NA,S_Lure_55.bmp,0,0,3
45,1,33,NA,NA,NA,1,0.91846,NA,NA,O_Image_33.bmp,1,1,2
46,1,8,NA,NA,NA,1,2.291,NA,NA,F_Image_8.bmp,1,0,1
47,1,17,NA,NA,NA,1,0.64437,NA,NA,F_Image_17.bmp,1,0,1
48,1,34,NA,NA,NA,1,1.1684,NA,NA,O_Image_34.bmp,1,0,2
49,1,2,NA,NA,NA,1,0.71646,NA,NA,F_Lure_2.bmp,0,0,1
50,1,63,NA,NA,NA,1,2.5791,NA,NA,S_Image_63.bmp,1,1,3
51,1,64,NA,NA,NA,1,1.1433,NA,NA,S_Lure_64.bmp,0,0,3
52,1,1,NA,NA,NA,1,0.61074,NA,NA,F_Image_1.bmp,2,0,1
53,1,55,NA,NA,NA,1,0.00011712,NA,NA,S_Image_55.bmp,1,0,3
54,1,61,NA,NA,NA,1,1.0768,NA,NA,S_Lure_61.bmp,0,0,3
55,1,46,NA,NA,NA,1,0.83937,NA,NA,O_Lure_46.bmp,0,0,2
56,1,54,NA,NA,NA,1,0.36054,NA,NA,S_Image_54.bmp,1,0,3
57,1,50,NA,NA,NA,1,1.0362,NA,NA,S_Lure_50.bmp,0,1,3
58,1,26,NA,NA,NA,1,0.53568,NA,NA,O_Image_26.bmp,2,0,2
59,1,52,NA,NA,NA,1,1.217,NA,NA,S_Lure_52.bmp,0,1,3
60,1,70,NA,NA,NA,1,4.4072,NA,NA,S_Lure_70.bmp,0,1,3
61,1,35,NA,NA,NA,1,1.0345,NA,NA,O_Image_35.bmp,1,1,2
62,1,19,NA,NA,NA,1,1.0807,NA,NA,F_Image_19.bmp,1,0,1
63,1,56,NA,NA,NA,1,4.3617,NA,NA,S_Lure_56.bmp,0,1,3
64,1,41,NA,NA,NA,1,0.63269,NA,NA,O_Lure_41.bmp,0,1,2
65,1,16,NA,NA,NA,1,1.3709,NA,NA,F_Image_16.bmp,1,1,1
66,1,23,NA,NA,NA,1,1.3775,NA,NA,F_Image_23.bmp,2,0,1
67,1,40,NA,NA,NA,1,0.87812,NA,NA,O_Lure_40.bmp,0,1,2
68,1,46,NA,NA,NA,1,0.52762,NA,NA,O_Image_46.bmp,2,0,2
69,1,9,NA,NA,NA,1,0.77482,NA,NA,F_Image_9.bmp,2,1,1
70,1,24,NA,NA,NA,1,4.292,NA,NA,F_Lure_24.bmp,0,0,1
71,1,8,NA,NA,NA,1,0.96038,NA,NA,F_Lure_8.bmp,0,0,1
72,1,43,NA,NA,NA,1,0.49721,NA,NA,O_Image_43.bmp,2,0,2
73,1,51,NA,NA,NA,1,0.36062,NA,NA,S_Image_51.bmp,1,1,3
74,1,63,NA,NA,NA,1,2.8665,NA,NA,S_Lure_63.bmp,0,1,3
75,1,19,NA,NA,NA,1,1.5412,NA,NA,F_Lure_19.bmp,0,0,1
76,1,69,NA,NA,NA,1,0.12468,NA,NA,S_Image_69.bmp,1,0,3
77,1,7,NA,NA,NA,1,0.012014,NA,NA,F_Lure_7.bmp,0,1,1
78,1,23,NA,NA,NA,1,0.00011863,NA,NA,F_Lure_23.bmp,0,0,1
79,1,36,NA,NA,NA,1,1.6327,NA,NA,O_Image_36.bmp,2,1,2
80,1,36,NA,NA,NA,1,0.38414,NA,NA,O_Lure_36.bmp,0,1,2
81,1,49,NA,NA,NA,1,1.7955,NA,NA,S_Image_49.bmp,2,0,3
82,1,29,NA,NA,NA,1,0.074837,NA,NA,O_Lure_29.bmp,0,1,2
83,1,51,NA,NA,NA,1,0.65562,NA,NA,S_Lure_51.bmp,0,1,3
84,1,48,NA,NA,NA,1,0.61105,NA,NA,O_Image_48.bmp,2,0,2
85,1,71,NA,NA,NA,1,1.5489,NA,NA,S_Lure_71.bmp,0,0,3
86,1,4,NA,NA,NA,1,0.068522,NA,NA,F_Image_4.bmp,2,1,1
87,1,14,NA,NA,NA,1,0.43975,NA,NA,F_Lure_14.bmp,0,0,1
88,1,44,NA,NA,NA,1,0.38859,NA,NA,O_Image_44.bmp,2,1,2
89,1,6,NA,NA,NA,1,0.35264,NA,NA,F_Image_6.bmp,1,0,1
90,1,27,NA,NA,NA,1,0.37402,NA,NA,O_Image_27.bmp,2,0,2
91,1,29,NA,NA,NA,1,0.0001147,NA,NA,O_Image_29.bmp,2,1,2
92,1,10,NA,NA,NA,1,0.44878,NA,NA,F_Lure_10.bmp,0,1,1
93,1,11,NA,NA,NA,1,0.37867,NA,NA,F_Lure_11.bmp,0,0,1
94,1,5,NA,NA,NA,1,1.3214,NA,NA,F_Image_5.bmp,1,0,1
95,1,52,NA,NA,NA,2,3.6179,NA,NA,S_Image_52.bmp,2,1,3
96,1,54,NA,NA,NA,1,2.3948,NA,NA,S_Lure_54.bmp,0,0,3
97,1,38,NA,NA,NA,1,0.97967,NA,NA,O_Lure_38.bmp,0,0,2
98,1,68,NA,NA,NA,1,0.00011319,NA,NA,S_Image_68.bmp,1,0,3
99,1,53,NA,NA,NA,1,1.2543,NA,NA,S_Lure_53.bmp,0,1,3
100,1,35,NA,NA,NA,1,0.044918,NA,NA,O_Lure_35.bmp,0,1,2
101,1,53,NA,NA,NA,1,0.73327,NA,NA,S_Image_53.bmp,2,1,3
102,1,64,NA,NA,NA,1,0.32206,NA,NA,S_Image_64.bmp,2,0,3
103,1,26,NA,NA,NA,1,1.1805,NA,NA,O_Lure_26.bmp,0,0,2
104,1,3,NA,NA,NA,1,0.30141,NA,NA,F_Lure_3.bmp,0,1,1
105,1,30,NA,NA,NA,1,0.32989,NA,NA,O_Image_30.bmp,1,0,2
106,1,22,NA,NA,NA,1,0.32934,NA,NA,F_Lure_22.bmp,0,1,1
107,1,71,NA,NA,NA,1,0.63223,NA,NA,S_Image_71.bmp,2,0,3
108,1,66,NA,NA,NA,1,3.3767,NA,NA,S_Image_66.bmp,2,1,3
109,1,33,NA,NA,NA,1,0.35558,NA,NA,O_Lure_33.bmp,0,1,2
110,1,42,NA,NA,NA,1,0.14418,NA,NA,O_Image_42.bmp,1,1,2
111,1,68,NA,NA,NA,1,1.3422,NA,NA,S_Lure_68.bmp,0,0,3
112,1,6,NA,NA,NA,1,0.58826,NA,NA,F_Lure_6.bmp,0,0,1
113,1,70,NA,NA,NA,1,3.1735,NA,NA,S_Image_70.bmp,1,1,3
114,1,60,NA,NA,NA,1,0.38309,NA,NA,S_Image_60.bmp,1,1,3
115,1,39,NA,NA,NA,1,0.33444,NA,NA,O_Lure_39.bmp,0,0,2
116,1,39,NA,NA,NA,1,0.61178,NA,NA,O_Image_39.bmp,2,0,2
117,1,48,NA,NA,NA,1,0.34325,NA,NA,O_Lure_48.bmp,0,0,2
118,1,13,NA,NA,NA,1,0.50668,NA,NA,F_Lure_13.bmp,0,1,1
119,1,32,NA,NA,NA,1,0.2515,NA,NA,O_Lure_32.bmp,0,0,2
120,1,31,NA,NA,NA,1,0.13207,NA,NA,O_Lure_31.bmp,0,1,2
121,1,42,NA,NA,NA,1,0.43276,NA,NA,O_Lure_42.bmp,0,1,2
122,1,47,NA,NA,NA,1,1.1874,NA,NA,O_Lure_47.bmp,0,1,2
123,1,11,NA,NA,NA,1,1.4914,NA,NA,F_Image_11.bmp,1,0,1
124,1,12,NA,NA,NA,1,0.50815,NA,NA,F_Lure_12.bmp,0,0,1
125,1,3,NA,NA,NA,1,0.35373,NA,NA,F_Image_3.bmp,1,1,1
126,1,58,NA,NA,NA,1,1.4311,NA,NA,S_Image_58.bmp,1,1,3
127,1,17,NA,NA,NA,1,0.105,NA,NA,F_Lure_17.bmp,0,0,1
128,1,1,NA,NA,NA,1,0.023741,NA,NA,F_Lure_1.bmp,0,0,1
129,1,72,NA,NA,NA,1,2.3123,NA,NA,S_Image_72.bmp,1,0,3
130,1,9,NA,NA,NA,1,0.036409,NA,NA,F_Lure_9.bmp,0,1,1
131,1,21,NA,NA,NA,1,0.6551,NA,NA,F_Image_21.bmp,1,0,1
132,1,59,NA,NA,NA,1,3.5992,NA,NA,S_Image_59.bmp,2,0,3
133,1,66,NA,NA,NA,1,0.7619,NA,NA,S_Lure_66.bmp,0,1,3
134,1,18,NA,NA,NA,1,0.7655,NA,NA,F_Image_18.bmp,2,1,1
135,1,41,NA,NA,NA,1,0.00014307,NA,NA,O_Image_41.bmp,1,1,2
136,1,2,NA,NA,NA,1,0.12361,NA,NA,F_Image_2.bmp,2,0,1
137,1,72,NA,NA,NA,1,0.52806,NA,NA,S_Lure_72.bmp,0,0,3
138,1,65,NA,NA,NA,1,0.40228,NA,NA,S_Lure_65.bmp,0,1,3
139,1,47,NA,NA,NA,1,0.0001144,NA,NA,O_Image_47.bmp,1,1,2
140,1,37,NA,NA,NA,1,0.29635,NA,NA,O_Lure_37.bmp,0,1,2
141,1,21,NA,NA,NA,1,0.46438,NA,NA,F_Lure_21.bmp,0,0,1
142,1,22,NA,NA,NA,1,0.4916,NA,NA,F_Image_22.bmp,1,1,1
143,1,58,NA,NA,NA,1,0.30177,NA,NA,S_Lure_58.bmp,0,1,3
144,1,56,NA,NA,NA,1,0.3971,NA,NA,S_Image_56.bmp,1,1,3
145,2,58,hurricane,1,1,0,3.4999,0,NA,S_Image_58.bmp-S_Lure_58.bmp,1,1,3
146,2,8,bubble,1,1,1,1.5678,1,NA,F_Image_8.bmp-F_Lure_8.bmp,1,0,1
147,2,51,magnet,1,1,1,2.3186,1,NA,S_Image_51.bmp-S_Lure_51.bmp,1,1,3
148,2,42,breakfast,1,1,1,1.3592,1,NA,O_Image_42.bmp-O_Lure_42.bmp,1,1,2
149,2,19,costume,1,1,1,1.2471,1,NA,F_Image_19.bmp-F_Lure_19.bmp,1,0,1
