Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,5.1289,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,2.1836,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,1.0203,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,1.1044,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,2.3131,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,1.0419,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,2,3.108,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,4.1571,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,2.0353,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,0.66231,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,3.552,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,4.5741,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,2.283,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,2.0991,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.94103,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.075208,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.92455,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,0.80522,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,1.408,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,0.5153,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.00012134,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,1.0009,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,1.34,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,1.6582,NA,NA,F_Image_14.bmp,1,0,1
