Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
19,1,1,85,NaN,NaN,1,NaN,5.147015e+00,NaN,0,0,2,1
19,2,1,107,NaN,NaN,1,NaN,2.459307e+00,NaN,2,0,3,1
19,3,1,124,NaN,NaN,1,NaN,1.364401e+00,NaN,0,0,3,1
19,4,1,26,NaN,NaN,1,NaN,9.346693e-01,NaN,0,0,1,1
19,5,1,62,NaN,NaN,1,NaN,8.032777e-01,NaN,1,0,2,1
19,6,1,79,NaN,NaN,1,NaN,6.623749e-01,NaN,0,1,2,1
19,7,1,69,NaN,NaN,1,NaN,7.808900e-01,NaN,1,1,2,1
19,8,1,68,NaN,NaN,1,NaN,8.637130e-01,NaN,2,0,2,1
19,9,1,20,NaN,NaN,1,NaN,1.023406e+00,NaN,0,0,1,1
19,10,1,127,NaN,NaN,1,NaN,7.526859e-01,NaN,2,0,3,1
19,11,1,66,NaN,NaN,1,NaN,9.085601e-01,NaN,1,0,2,1
19,12,1,18,NaN,NaN,1,NaN,9.068706e-01,NaN,2,0,1,1
19,13,1,102,NaN,NaN,1,NaN,8.323716e-01,NaN,1,0,3,1
19,14,1,26,NaN,NaN,1,NaN,7.769394e-01,NaN,1,0,1,1
19,15,1,48,NaN,NaN,1,NaN,9.085555e-01,NaN,0,1,1,1
19,16,1,36,NaN,NaN,1,NaN,8.266359e-01,NaN,0,1,1,1
19,17,1,24,NaN,NaN,1,NaN,9.720115e-01,NaN,0,0,1,1
19,18,1,135,NaN,NaN,1,NaN,1.039064e+00,NaN,0,1,3,1
19,19,1,125,NaN,NaN,1,NaN,1.111156e+00,NaN,1,1,3,1
19,20,1,30,NaN,NaN,1,NaN,9.488691e-01,NaN,0,1,1,1
19,21,1,31,NaN,NaN,1,NaN,1.184913e+00,NaN,0,1,1,1
19,22,1,28,NaN,NaN,1,NaN,9.317963e-01,NaN,1,0,1,1
19,23,1,44,NaN,NaN,1,NaN,6.650472e-01,NaN,0,0,1,1
19,24,1,8,NaN,NaN,1,NaN,7.683588e-01,NaN,0,0,1,1
19,25,1,55,NaN,NaN,1,NaN,7.320093e-01,NaN,0,1,2,1
19,26,1,76,NaN,NaN,1,NaN,5.766580e-01,NaN,1,1,2,1
19,27,1,91,NaN,NaN,1,NaN,5.561855e-01,NaN,1,0,2,1
19,28,1,95,NaN,NaN,1,NaN,6.084549e-01,NaN,2,0,2,1
19,29,1,56,NaN,NaN,1,NaN,7.380726e-01,NaN,0,0,2,1
19,30,1,88,NaN,NaN,1,NaN,9.263480e-01,NaN,0,1,2,1
19,31,1,27,NaN,NaN,1,NaN,5.718843e-01,NaN,1,0,1,1
19,32,1,70,NaN,NaN,1,NaN,7.267400e-01,NaN,1,0,2,1
19,33,1,12,NaN,NaN,1,NaN,9.162170e-01,NaN,2,1,1,1
19,34,1,49,NaN,NaN,1,NaN,8.094505e-01,NaN,2,0,2,1
19,35,1,117,NaN,NaN,1,NaN,1.011499e+00,NaN,0,1,3,1
19,36,1,41,NaN,NaN,1,NaN,1.557041e+00,NaN,0,0,1,1
19,37,1,78,NaN,NaN,1,NaN,4.648705e-01,NaN,2,0,2,1
19,38,1,65,NaN,NaN,1,NaN,4.724469e-01,NaN,1,0,2,1
19,39,1,33,NaN,NaN,1,NaN,5.679530e-01,NaN,2,0,1,1
19,40,1,15,NaN,NaN,1,NaN,5.871137e-01,NaN,2,0,1,1
19,41,1,126,NaN,NaN,1,NaN,8.299924e-01,NaN,0,0,3,1
19,42,1,1,NaN,NaN,1,NaN,7.908383e-01,NaN,0,0,1,1
19,43,1,52,NaN,NaN,1,NaN,3.691588e-01,NaN,0,0,2,1
19,44,1,5,NaN,NaN,1,NaN,5.166778e-01,NaN,1,0,1,1
19,45,1,129,NaN,NaN,1,NaN,9.780517e-01,NaN,2,0,3,1
19,46,1,112,NaN,NaN,1,NaN,6.611784e-01,NaN,0,0,3,1
19,47,1,51,NaN,NaN,1,NaN,9.006559e-01,NaN,0,0,2,1
19,48,1,45,NaN,NaN,1,NaN,1.154621e+00,NaN,0,0,1,1
19,49,1,137,NaN,NaN,1,NaN,3.749492e-01,NaN,1,0,3,1
19,50,1,118,NaN,NaN,1,NaN,4.100133e-01,NaN,0,0,3,1
19,51,1,68,NaN,NaN,2,NaN,7.718433e-01,NaN,0,0,2,1
19,52,1,144,NaN,NaN,1,NaN,6.391224e-01,NaN,0,0,3,1
19,53,1,28,NaN,NaN,2,NaN,6.239895e-01,NaN,0,0,1,1
19,54,1,80,NaN,NaN,1,NaN,8.172261e-01,NaN,0,0,2,1
19,55,1,59,NaN,NaN,1,NaN,5.148903e-01,NaN,0,0,2,1
19,56,1,89,NaN,NaN,1,NaN,5.199251e-01,NaN,1,0,2,1
19,57,1,122,NaN,NaN,1,NaN,5.091830e-01,NaN,0,0,3,1
19,58,1,112,NaN,NaN,2,NaN,4.991978e-01,NaN,2,0,3,1
19,59,1,33,NaN,NaN,1,NaN,4.895417e-01,NaN,0,0,1,1
19,60,1,67,NaN,NaN,1,NaN,6.240556e-01,NaN,1,1,2,1
19,61,1,94,NaN,NaN,1,NaN,5.453030e-01,NaN,1,1,2,1
19,62,1,71,NaN,NaN,1,NaN,4.538319e-01,NaN,1,1,2,1
19,63,1,72,NaN,NaN,1,NaN,5.016069e-01,NaN,2,1,2,1
19,64,1,73,NaN,NaN,1,NaN,5.717189e-01,NaN,0,0,2,1
19,65,1,139,NaN,NaN,1,NaN,7.991886e-01,NaN,0,0,3,1
19,66,1,9,NaN,NaN,1,NaN,6.010026e-01,NaN,0,0,1,1
19,67,1,87,NaN,NaN,1,NaN,4.354425e-01,NaN,2,0,2,1
