Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
42,1,1,43,NaN,NaN,1,NaN,3.282026e+00,NaN,0,0,1,1
42,2,1,55,NaN,NaN,1,NaN,3.379192e-01,NaN,1,1,2,1
42,3,1,134,NaN,NaN,2,NaN,5.861834e+00,NaN,0,0,3,1
42,4,1,24,NaN,NaN,1,NaN,1.564801e+00,NaN,1,1,1,1
42,5,1,7,NaN,NaN,1,NaN,1.175480e+00,NaN,0,1,1,1
42,6,1,98,NaN,NaN,1,NaN,1.218299e+00,NaN,0,0,3,1
42,7,1,80,NaN,NaN,1,NaN,1.067148e+00,NaN,0,0,2,1
42,8,1,124,NaN,NaN,1,NaN,8.978559e-01,NaN,0,0,3,1
42,9,1,53,NaN,NaN,1,NaN,4.872105e-01,NaN,2,0,2,1
42,10,1,11,NaN,NaN,1,NaN,1.389271e+00,NaN,0,0,1,1
42,11,1,126,NaN,NaN,2,NaN,5.223122e+00,NaN,0,1,3,1
42,12,1,110,NaN,NaN,1,NaN,1.119555e+00,NaN,0,0,3,1
42,13,1,77,NaN,NaN,1,NaN,1.164249e+00,NaN,2,0,2,1
42,14,1,55,NaN,NaN,1,NaN,9.594651e-01,NaN,0,1,2,1
42,15,1,125,NaN,NaN,1,NaN,9.465505e-01,NaN,2,0,3,1
42,16,1,139,NaN,NaN,1,NaN,4.860469e-01,NaN,0,0,3,1
42,17,1,88,NaN,NaN,1,NaN,1.612170e+00,NaN,1,0,2,1
42,18,1,140,NaN,NaN,1,NaN,5.287542e-02,NaN,1,0,3,1
42,19,1,5,NaN,NaN,1,NaN,8.600542e-01,NaN,0,0,1,1
42,20,1,52,NaN,NaN,1,NaN,3.636213e-01,NaN,2,0,2,1
42,21,1,71,NaN,NaN,1,NaN,3.501257e-01,NaN,0,0,2,1
42,22,1,10,NaN,NaN,1,NaN,9.617479e-01,NaN,2,0,1,1
42,23,1,118,NaN,NaN,1,NaN,1.756319e+00,NaN,0,0,3,1
42,24,1,10,NaN,NaN,1,NaN,6.398213e-01,NaN,0,0,1,1
42,25,1,54,NaN,NaN,1,NaN,4.637825e-01,NaN,0,1,2,1
42,26,1,94,NaN,NaN,1,NaN,7.023468e-01,NaN,2,0,2,1
42,27,1,2,NaN,NaN,1,NaN,4.999244e-01,NaN,0,0,1,1
42,28,1,75,NaN,NaN,1,NaN,6.730518e-01,NaN,2,0,2,1
42,29,1,72,NaN,NaN,1,NaN,3.680084e-01,NaN,1,0,2,1
42,30,1,79,NaN,NaN,1,NaN,3.144668e-01,NaN,1,1,2,1
42,31,1,112,NaN,NaN,1,NaN,4.073851e-01,NaN,0,0,3,1
42,32,1,70,NaN,NaN,1,NaN,8.248723e-01,NaN,0,0,2,1
42,33,1,87,NaN,NaN,1,NaN,3.372705e-01,NaN,2,0,2,1
42,34,1,21,NaN,NaN,1,NaN,2.855446e-01,NaN,0,0,1,1
