2,Trial,Cond,Block,ImageFiles,Labels,Cues
2,1,1,1,S_Image_100.bmp,Angkor Wat,NaN
2,2,1,1,S_Image_123.bmp,Mount Everest,NaN
2,3,1,1,S_Lure_123.bmp,Mount Everest,NaN
2,4,1,1,O_Lure_89.bmp,Teddybear,NaN
2,5,1,1,O_Lure_77.bmp,Radio,NaN
2,6,1,1,F_Lure_30.bmp,Meryl Streep,NaN
2,7,1,1,F_Image_41.bmp,Rod Steward,NaN
2,8,1,1,S_Image_112.bmp,Golden Gate Bridge,NaN
2,9,1,1,F_Lure_10.bmp,Dalai Lama,NaN
2,10,1,1,F_Image_20.bmp,Jennifer Lopez,NaN
2,11,1,1,S_Image_133.bmp,Rialto Bridge,NaN
2,12,1,1,O_Lure_81.bmp,Scale,NaN
2,13,1,1,O_Image_66.bmp,Guitar,NaN
2,14,1,1,O_Lure_88.bmp,Suitcase,NaN
2,15,1,1,S_Lure_118.bmp,Leaning Tower,NaN
2,16,1,1,S_Lure_115.bmp,Hagia Sophia,NaN
2,17,1,1,S_Lure_116.bmp,Hollywood Sign,NaN
2,18,1,1,O_Image_71.bmp,Ladder,NaN
2,19,1,1,O_Lure_73.bmp,Microscope,NaN
2,20,1,1,F_Image_17.bmp,George Clooney,NaN
2,21,1,1,F_Lure_37.bmp,Pierce Brosnan,NaN
2,22,1,1,F_Lure_29.bmp,Marilyn Monroe,NaN
2,23,1,1,F_Image_2.bmp,Amy Winehouse,NaN
2,24,1,1,F_Lure_23.bmp,Julia Roberts,NaN
2,25,1,1,S_Lure_137.bmp,Statue Of Liberty,NaN
2,26,1,1,O_Lure_58.bmp,Canoe,NaN
2,27,1,1,F_Image_38.bmp,Queen Elisabeth,NaN
2,28,1,1,S_Lure_106.bmp,Christ The Redeemer,NaN
2,29,1,1,S_Lure_107.bmp,Colosseum,NaN
2,30,1,1,O_Image_91.bmp,Torch,NaN
2,31,1,1,S_Image_141.bmp,Time Square,NaN
2,32,1,1,F_Image_39.bmp,Robbie Williams,NaN
2,33,1,1,S_Image_108.bmp,Dover Cliffs,NaN
2,34,1,1,S_Image_122.bmp,Mont Saint Michel,NaN
2,35,1,1,O_Image_62.bmp,FryingPan,NaN
2,36,1,1,O_Lure_94.bmp,Watch,NaN
2,37,1,1,F_Lure_12.bmp,David Beckham,NaN
2,38,1,1,O_Image_79.bmp,Remote Control,NaN
2,39,1,1,S_Lure_132.bmp,Red Square,NaN
2,40,1,1,O_Image_90.bmp,Telephone,NaN
2,41,1,1,F_Lure_8.bmp,Cameron Diaz,NaN
2,42,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
2,43,1,1,O_Lure_64.bmp,Goggles,NaN
2,44,1,1,S_Image_124.bmp,Mount Fuji,NaN
2,45,1,1,O_Image_93.bmp,Umbrella,NaN
2,46,1,1,O_Image_59.bmp,Fan,NaN
2,47,1,1,F_Image_21.bmp,John Lennon,NaN
2,48,1,1,F_Image_46.bmp,Wayne Rooney,NaN
2,49,1,1,S_Image_127.bmp,Niagara Falls,NaN
2,50,1,1,S_Image_105.bmp,Chichen Itza,NaN
2,51,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
2,52,1,1,O_Lure_86.bmp,Soother,NaN
2,53,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
2,54,1,1,S_Lure_105.bmp,Chichen Itza,NaN
2,55,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
2,56,1,1,S_Lure_131.bmp,Rapa Nui,NaN
2,57,1,1,F_Image_45.bmp,Tony Blair,NaN
2,58,1,1,S_Image_136.bmp,Sistine Chapel,NaN
2,59,1,1,O_Lure_85.bmp,Sock,NaN
2,60,1,1,S_Lure_142.bmp,Tower Bridge,NaN
2,61,1,1,S_Image_119.bmp,Louvre,NaN
2,62,1,1,S_Lure_98.bmp,Alcatraz,NaN
2,63,1,1,S_Image_107.bmp,Colosseum,NaN
2,64,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
2,65,1,1,O_Image_52.bmp,Bed,NaN
2,66,1,1,F_Image_26.bmp,Madonna,NaN
2,67,1,1,F_Lure_43.bmp,Tom Cruise,NaN
2,68,1,1,O_Image_76.bmp,Pillows,NaN
2,69,1,1,S_Lure_120.bmp,Machu Picchu,NaN
2,70,1,1,S_Image_125.bmp,Mount Rushmore,NaN
