Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
38,1,1,14,NaN,NaN,1,NaN,6.987904e-01,NaN,0,0,1,1
38,2,1,92,NaN,NaN,1,NaN,5.731971e-01,NaN,0,0,2,1
38,3,1,56,NaN,NaN,1,NaN,4.014300e-01,NaN,2,1,2,1
38,4,1,116,NaN,NaN,1,NaN,2.910298e-01,NaN,1,0,3,1
38,5,1,41,NaN,NaN,2,NaN,3.690234e-01,NaN,1,0,1,1
38,6,1,88,NaN,NaN,1,NaN,5.483563e-01,NaN,0,0,2,1
38,7,1,45,NaN,NaN,1,NaN,5.607426e-01,NaN,2,0,1,1
38,8,1,50,NaN,NaN,1,NaN,1.300506e+00,NaN,1,1,2,1
38,9,1,121,NaN,NaN,2,NaN,1.786872e+00,NaN,1,0,3,1
38,10,1,91,NaN,NaN,1,NaN,3.012907e+00,NaN,0,0,2,1
38,11,1,105,NaN,NaN,1,NaN,1.158434e+00,NaN,0,0,3,1
38,12,1,14,NaN,NaN,1,NaN,1.861975e-01,NaN,2,0,1,1
38,13,1,78,NaN,NaN,1,NaN,1.388951e+00,NaN,0,0,2,1
38,14,1,10,NaN,NaN,1,NaN,8.153268e-01,NaN,1,0,1,1
38,15,1,79,NaN,NaN,1,NaN,4.971791e-01,NaN,0,0,2,1
38,16,1,72,NaN,NaN,1,NaN,1.228517e-04,NaN,1,0,2,1
38,17,1,135,NaN,NaN,1,NaN,1.121364e+00,NaN,1,0,3,1
38,18,1,40,NaN,NaN,2,NaN,1.430745e-01,NaN,0,0,1,1
38,19,1,93,NaN,NaN,1,NaN,3.372836e-03,NaN,2,1,2,1
38,20,1,73,NaN,NaN,1,NaN,2.535622e-01,NaN,0,0,2,1
38,21,1,82,NaN,NaN,1,NaN,4.054817e-01,NaN,0,0,2,1
38,22,1,85,NaN,NaN,1,NaN,4.398699e-01,NaN,2,1,2,1
38,23,1,100,NaN,NaN,2,NaN,2.884155e-01,NaN,0,0,3,1
38,24,1,89,NaN,NaN,1,NaN,3.073796e-02,NaN,2,0,2,1
38,25,1,44,NaN,NaN,2,NaN,3.437600e-01,NaN,1,0,1,1
