picID	 fileAB	 fileAC	 ;
"F20_P16_RP"	"GeorgeClooney1.bmp"	"LeaningTower1.bmp"	;
"F41_P4_RP"	"PrinceWilliam2.bmp"	"DoverCliffs2.bmp"	;
"F23_P8_RP"	"CharlieChaplin2.bmp"	"BrandenburgGate2.bmp"	;
"F34_P27_C"	"DanielRadcliffe1.bmp"	"Alhambra1.bmp"	;
"F47_P14_RP"	"ElvisPresley2.bmp"	"MountEverest2.bmp"	;
"F37_P18_RP"	"BillClinton2.bmp"	"Petra1.bmp"	;
"F46_P3_RP"	"ScarlettJohansson1.bmp"	"Akropolis2.bmp"	;
"F31_P26_C"	"AlbertEinstein1.bmp"	"RialtoBridge2.bmp"	;
"F22_P13_RP"	"WayneRooney1.bmp"	"BigBen1.bmp"	;
"F43_P17_RP"	"GeorgeBush1.bmp"	"EiffelTower1.bmp"	;
"F45_P15_RP"	"MahadmaGandhi2.bmp"	"Stonehenge2.bmp"	;
"F32_P30_C"	"DanielCraig1.bmp"	"Colosseum1.bmp"	;
"F24_O14_RP"	"AmyWinehouse1.bmp"	"Hammock1.bmp"	;
"F39_O13_RP"	"MargaretThatcher1.bmp"	"Binoculars1.bmp"	;
"F40_O10_RP"	"JuliaRoberts1.bmp"	"Broom1.bmp"	;
"F35_O30_C"	"JudiDench2.bmp"	"Umbrella1.bmp"	;
"F19_O16_RP"	"JackNicholson2.bmp"	"Razor2.bmp"	;
"F21_O3_RP"	"KateWinslet2.bmp"	"Scale2.bmp"	;
"F38_O11_RP"	"RodSteward2.bmp"	"Watch1.bmp"	;
"F33_O26_C"	"MichaelJackson2.bmp"	"Lightbulb2.bmp"	;
"F48_O6_RP"	"DavidBeckham1.bmp"	"Wineglass2.bmp"	;
"F44_O7_RP"	"WillSmith2.bmp"	"Headphones1.bmp"	;
"F42_O1_RP"	"Madonna1.bmp"	"Telephone2.bmp"	;
"F36_O25_C"	"MickJagger1.bmp"	"Sock2.bmp"	;
"P21_F15_RP"	"HagiaSophia1.bmp"	"FidelCastro1.bmp"	;
"P45_F3_RP"	"MountFuji2.bmp"	"BillGates2.bmp"	;
"P20_F11_RP"	"GoldenGateBridge2.bmp"	"MotherTeresa2.bmp"	;
"P34_F29_C"	"NeuschwansteinCastle2.bmp"	"PierceBrosnan1.bmp"	;
"P41_F5_RP"	"HollywoodSign2.bmp"	"TomCruise1.bmp"	;
"P24_F14_RP"	"ChichenItza2.bmp"	"JohnLennon2.bmp"	;
"P19_F17_RP"	"TajMahal1.bmp"	"MerylStreep2.bmp"	;
"P36_F30_C"	"SydneyOpera1.bmp"	"NikolaSarkozy2.bmp"	;
"P48_F10_RP"	"GrandCanyon2.bmp"	"HughGrant1.bmp"	;
"P43_F7_RP"	"MachuPicchu1.bmp"	"RobbieWilliams2.bmp"	;
"P39_F1_RP"	"NotreDame2.bmp"	"LeonardoDiCaprio2.bmp"	;
"P32_F27_C"	"TowerBridge2.bmp"	"KateMoss2.bmp"	;
"P47_O15_RP"	"SagradaFamilia2.bmp"	"FryingPan2.bmp"	;
"P37_O2_RP"	"AngkorWat2.bmp"	"Bed2.bmp"	;
"P44_O18_RP"	"Louvre2.bmp"	"Stapler2.bmp"	;
"P35_O29_C"	"PotalaPalace2.bmp"	"Canoe2.bmp"	;
"P38_O5_RP"	"GreatWall2.bmp"	"Torch1.bmp"	;
"P42_O17_RP"	"ChristTheRedeemer1.bmp"	"Belt2.bmp"	;
"P22_O8_RP"	"TimeSquare2.bmp"	"Ladder1.bmp"	;
"P31_O27_C"	"NiagaraFalls2.bmp"	"Fan1.bmp"	;
"P40_O12_RP"	"RapaNui1.bmp"	"Goggles2.bmp"	;
"P46_O9_RP"	"Versailles2.bmp"	"Shoe2.bmp"	;
"P23_O4_RP"	"GizehPyramids1.bmp"	"Football1.bmp"	;
"P33_O28_C"	"Mecca2.bmp"	"Suitcase2.bmp"	;
"O39_F6_RP"	"Mirror1.bmp"	"JenniferLopez2.bmp"	;
"O20_F13_RP"	"Wheelchair1.bmp"	"NelsonMandela1.bmp"	;
"O45_F9_RP"	"Basket1.bmp"	"WhoopiGoldberg2.bmp"	;
"O34_F26_C"	"Soother2.bmp"	"BradPitt1.bmp"	;
"O42_F12_RP"	"Anchor2.bmp"	"QueenElisabeth1.bmp"	;
"O22_F2_RP"	"Globe2.bmp"	"MarilynMonroe1.bmp"	;
"O46_F8_RP"	"Rope1.bmp"	"TomHanks2.bmp"	;
"O31_F25_C"	"Flask2.bmp"	"BritneySpears1.bmp"	;
"O19_F4_RP"	"Microscope1.bmp"	"TonyBlair1.bmp"	;
"O40_F16_RP"	"Teddybear1.bmp"	"EltonJohn2.bmp"	;
"O47_F18_RP"	"Scissors2.bmp"	"AngelaMerkel1.bmp"	;
"O36_F28_C"	"GrandPiano1.bmp"	"BarackObama1.bmp"	;
"O21_P6_RP"	"RemoteControl1.bmp"	"KingsCollege1.bmp"	;
"O43_P10_RP"	"Guitar1.bmp"	"RedSquare2.bmp"	;
"O24_P11_RP"	"Necklace1.bmp"	"WhiteHouse2.bmp"	;
"O35_P25_C"	"Brush1.bmp"	"SaharaDesert2.bmp"	;
"O23_P5_RP"	"Pillows2.bmp"	"MountRushmore1.bmp"	;
"O48_P7_RP"	"Trophy2.bmp"	"AyersRock2.bmp"	;
"O44_P9_RP"	"Radio1.bmp"	"Atomium2.bmp"	;
"O32_P29_C"	"Bicycle2.bmp"	"StatueOfLiberty1.bmp"	;
"O38_P12_RP"	"Barbecue2.bmp"	"SistineChapel2.bmp"	;
"O37_P1_RP"	"Hat1.bmp"	"Alcatraz1.bmp"	;
"O41_P2_RP"	"Key1.bmp"	"ForbiddenCity2.bmp"	;
"O33_P28_C"	"Skirt1.bmp"	"MontSaintMichel2.bmp"	;
