picID	 fileAB	 fileAC	 ;
"F21_P9_RP"	"KateWinslet1.bmp"	"Atomium1.bmp"	;
"F20_P13_RP"	"GeorgeClooney1.bmp"	"BigBen2.bmp"	;
"F30_P12_RP"	"NikolaSarkozy1.bmp"	"SistineChapel1.bmp"	;
"F47_P39_C"	"ElvisPresley2.bmp"	"NotreDame1.bmp"	;
"F26_P3_RP"	"BradPitt2.bmp"	"Akropolis2.bmp"	;
"F34_P7_RP"	"DanielRadcliffe1.bmp"	"AyersRock2.bmp"	;
"F28_P11_RP"	"BarackObama2.bmp"	"WhiteHouse1.bmp"	;
"F43_P37_C"	"GeorgeBush1.bmp"	"AngkorWat1.bmp"	;
"F25_P17_RP"	"BritneySpears1.bmp"	"EiffelTower1.bmp"	;
"F36_P2_RP"	"MickJagger1.bmp"	"ForbiddenCity2.bmp"	;
"F22_P16_RP"	"WayneRooney1.bmp"	"LeaningTower2.bmp"	;
"F48_P41_C"	"DavidBeckham2.bmp"	"HollywoodSign1.bmp"	;
"F19_O2_RP"	"JackNicholson2.bmp"	"Bed1.bmp"	;
"F35_O18_RP"	"JudiDench1.bmp"	"Stapler1.bmp"	;
"F27_O12_RP"	"KateMoss1.bmp"	"Goggles2.bmp"	;
"F46_O37_C"	"ScarlettJohansson1.bmp"	"Hat1.bmp"	;
"F31_O8_RP"	"AlbertEinstein1.bmp"	"Ladder2.bmp"	;
"F33_O17_RP"	"MichaelJackson2.bmp"	"Belt1.bmp"	;
"F32_O14_RP"	"DanielCraig1.bmp"	"Hammock2.bmp"	;
"F44_O38_C"	"WillSmith2.bmp"	"Barbecue1.bmp"	;
"F29_O9_RP"	"PierceBrosnan2.bmp"	"Shoe2.bmp"	;
"F24_O1_RP"	"AmyWinehouse2.bmp"	"Telephone2.bmp"	;
"F23_O7_RP"	"CharlieChaplin2.bmp"	"Headphones1.bmp"	;
"F45_O40_C"	"MahadmaGandhi1.bmp"	"Teddybear1.bmp"	;
"P29_F5_RP"	"StatueOfLiberty1.bmp"	"TomCruise2.bmp"	;
"P27_F11_RP"	"Alhambra1.bmp"	"MotherTeresa2.bmp"	;
"P24_F1_RP"	"ChichenItza1.bmp"	"LeonardoDiCaprio2.bmp"	;
"P47_F42_C"	"SagradaFamilia2.bmp"	"Madonna2.bmp"	;
"P35_F6_RP"	"PotalaPalace1.bmp"	"JenniferLopez1.bmp"	;
"P20_F4_RP"	"GoldenGateBridge1.bmp"	"TonyBlair1.bmp"	;
"P31_F3_RP"	"NiagaraFalls2.bmp"	"BillGates1.bmp"	;
"P44_F38_C"	"Louvre1.bmp"	"RodSteward2.bmp"	;
"P19_F12_RP"	"TajMahal1.bmp"	"QueenElisabeth1.bmp"	;
"P30_F10_RP"	"Colosseum2.bmp"	"HughGrant2.bmp"	;
"P34_F2_RP"	"NeuschwansteinCastle2.bmp"	"MarilynMonroe2.bmp"	;
"P43_F40_C"	"MachuPicchu2.bmp"	"JuliaRoberts1.bmp"	;
"P26_O11_RP"	"RialtoBridge2.bmp"	"Watch2.bmp"	;
"P36_O15_RP"	"SydneyOpera1.bmp"	"FryingPan2.bmp"	;
"P32_O13_RP"	"TowerBridge2.bmp"	"Binoculars1.bmp"	;
"P48_O39_C"	"GrandCanyon2.bmp"	"Mirror1.bmp"	;
"P21_O10_RP"	"HagiaSophia1.bmp"	"Broom2.bmp"	;
"P33_O3_RP"	"Mecca1.bmp"	"Scale1.bmp"	;
"P25_O5_RP"	"SaharaDesert1.bmp"	"Torch1.bmp"	;
"P45_O41_C"	"MountFuji1.bmp"	"Key2.bmp"	;
"P22_O16_RP"	"TimeSquare2.bmp"	"Razor1.bmp"	;
"P28_O6_RP"	"MontSaintMichel2.bmp"	"Wineglass2.bmp"	;
"P23_O4_RP"	"GizehPyramids1.bmp"	"Football2.bmp"	;
"P46_O42_C"	"Versailles1.bmp"	"Anchor2.bmp"	;
"O20_F18_RP"	"Wheelchair2.bmp"	"AngelaMerkel1.bmp"	;
"O35_F17_RP"	"Brush1.bmp"	"MerylStreep2.bmp"	;
"O30_F16_RP"	"Umbrella2.bmp"	"EltonJohn1.bmp"	;
"O48_F39_C"	"Trophy1.bmp"	"MargaretThatcher1.bmp"	;
"O24_F7_RP"	"Necklace2.bmp"	"RobbieWilliams2.bmp"	;
"O31_F13_RP"	"Flask1.bmp"	"NelsonMandela2.bmp"	;
"O22_F14_RP"	"Globe1.bmp"	"JohnLennon1.bmp"	;
"O46_F41_C"	"Rope1.bmp"	"PrinceWilliam2.bmp"	;
"O32_F8_RP"	"Bicycle2.bmp"	"TomHanks1.bmp"	;
"O25_F15_RP"	"Sock1.bmp"	"FidelCastro2.bmp"	;
"O27_F9_RP"	"Fan2.bmp"	"WhoopiGoldberg2.bmp"	;
"O44_F37_C"	"Radio1.bmp"	"BillClinton1.bmp"	;
"O21_P6_RP"	"RemoteControl2.bmp"	"KingsCollege1.bmp"	;
"O23_P14_RP"	"Pillows2.bmp"	"MountEverest2.bmp"	;
"O26_P8_RP"	"Lightbulb1.bmp"	"BrandenburgGate1.bmp"	;
"O47_P38_C"	"Scissors2.bmp"	"GreatWall1.bmp"	;
"O28_P10_RP"	"Suitcase1.bmp"	"RedSquare2.bmp"	;
"O19_P15_RP"	"Microscope2.bmp"	"Stonehenge2.bmp"	;
"O36_P4_RP"	"GrandPiano2.bmp"	"DoverCliffs1.bmp"	;
"O45_P42_C"	"Basket2.bmp"	"ChristTheRedeemer1.bmp"	;
"O34_P18_RP"	"Soother1.bmp"	"Petra2.bmp"	;
"O33_P5_RP"	"Skirt1.bmp"	"MountRushmore1.bmp"	;
"O29_P1_RP"	"Canoe2.bmp"	"Alcatraz2.bmp"	;
"O43_P40_C"	"Guitar1.bmp"	"RapaNui2.bmp"	;
