Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
50,1,1,140,NaN,NaN,1,NaN,9.048394e+00,NaN,0,1,3,1
50,2,1,113,NaN,NaN,1,NaN,2.043786e+00,NaN,1,1,3,1
50,3,1,86,NaN,NaN,1,NaN,1.116187e+00,NaN,1,1,2,1
50,4,1,45,NaN,NaN,2,NaN,5.529644e+00,NaN,2,0,1,1
50,5,1,121,NaN,NaN,2,NaN,1.077344e+00,NaN,0,0,3,1
50,6,1,2,NaN,NaN,1,NaN,5.886861e-01,NaN,0,0,1,1
50,7,1,140,NaN,NaN,1,NaN,3.015017e+00,NaN,2,1,3,1
50,8,1,52,NaN,NaN,1,NaN,1.576329e+00,NaN,1,0,2,1
50,9,1,142,NaN,NaN,1,NaN,1.923478e+00,NaN,0,0,3,1
50,10,1,32,NaN,NaN,2,NaN,5.364142e-01,NaN,1,1,1,1
50,11,1,99,NaN,NaN,2,NaN,3.140577e+00,NaN,0,0,3,1
50,12,1,135,NaN,NaN,1,NaN,1.152894e+00,NaN,0,1,3,1
50,13,1,139,NaN,NaN,2,NaN,9.571989e-01,NaN,1,0,3,1
50,14,1,126,NaN,NaN,2,NaN,8.811992e-01,NaN,1,0,3,1
50,15,1,118,NaN,NaN,1,NaN,5.119520e-01,NaN,0,0,3,1
50,16,1,43,NaN,NaN,2,NaN,1.485082e-04,NaN,2,1,1,1
50,17,1,68,NaN,NaN,1,NaN,5.115605e-01,NaN,1,0,2,1
50,18,1,71,NaN,NaN,1,NaN,7.888199e-01,NaN,1,0,2,1
50,19,1,33,NaN,NaN,2,NaN,1.071479e+00,NaN,0,0,1,1
50,20,1,74,NaN,NaN,1,NaN,7.749582e-01,NaN,0,1,2,1
50,21,1,2,NaN,NaN,1,NaN,7.375809e-01,NaN,1,0,1,1
50,22,1,47,NaN,NaN,1,NaN,7.900442e-01,NaN,0,0,1,1
50,23,1,129,NaN,NaN,2,NaN,6.567297e-01,NaN,0,0,3,1
50,24,1,106,NaN,NaN,1,NaN,5.525065e-01,NaN,1,0,3,1
50,25,1,4,NaN,NaN,1,NaN,5.259000e-02,NaN,1,1,1,1
50,26,1,9,NaN,NaN,1,NaN,4.689459e-01,NaN,1,0,1,1
50,27,1,87,NaN,NaN,1,NaN,4.450687e-02,NaN,0,1,2,1
50,28,1,122,NaN,NaN,1,NaN,3.348847e+00,NaN,1,1,3,1
50,29,1,3,NaN,NaN,1,NaN,1.528666e+00,NaN,0,0,1,1
50,30,1,132,NaN,NaN,2,NaN,9.175774e-01,NaN,1,0,3,1
50,31,1,21,NaN,NaN,2,NaN,7.389519e-01,NaN,2,0,1,1
50,32,1,25,NaN,NaN,1,NaN,1.255679e-04,NaN,0,0,1,1
50,33,1,104,NaN,NaN,2,NaN,1.153909e+00,NaN,0,1,3,1
50,34,1,62,NaN,NaN,1,NaN,5.974357e-01,NaN,2,0,2,1
50,35,1,122,NaN,NaN,2,NaN,6.075536e-01,NaN,0,1,3,1
50,36,1,95,NaN,NaN,1,NaN,7.293976e-01,NaN,0,0,2,1
50,37,1,22,NaN,NaN,2,NaN,8.624552e-02,NaN,2,0,1,1
50,38,1,8,NaN,NaN,1,NaN,2.136163e-01,NaN,2,1,1,1
50,39,1,82,NaN,NaN,1,NaN,1.102701e+00,NaN,2,0,2,1
50,40,1,59,NaN,NaN,1,NaN,7.170732e-01,NaN,0,0,2,1
